frame,trajectory_progress,z0,z1,case,case_short,train_original_sim_idx,original_sim_idx,final_p_ratio
5,0.050505050505050504,1.8963432312011719,1.9200553894042969,selected trajectory sim 56,selected,56,89,-0.2955698868201818
6,0.06060606060606061,1.862137794494629,1.8781852722167969,selected trajectory sim 56,selected,56,89,-0.2955698868201818
7,0.0707070707070707,1.828209400177002,1.8366583585739136,selected trajectory sim 56,selected,56,89,-0.2955698868201818
8,0.08080808080808081,1.794602394104004,1.7955212593078613,selected trajectory sim 56,selected,56,89,-0.2955698868201818
9,0.09090909090909091,1.7614572048187256,1.754955530166626,selected trajectory sim 56,selected,56,89,-0.2955698868201818
10,0.10101010101010101,1.7278903722763062,1.7138645648956299,selected trajectory sim 56,selected,56,89,-0.2955698868201818
11,0.1111111111111111,1.695552110671997,1.674288272857666,selected trajectory sim 56,selected,56,89,-0.2955698868201818
12,0.12121212121212122,1.6627286672592163,1.6341147422790527,selected trajectory sim 56,selected,56,89,-0.2955698868201818
13,0.13131313131313133,1.6298608779907227,1.59389066696167,selected trajectory sim 56,selected,56,89,-0.2955698868201818
14,0.1414141414141414,1.597570776939392,1.5543715953826904,selected trajectory sim 56,selected,56,89,-0.2955698868201818
15,0.15151515151515152,1.5656448602676392,1.5153104066848755,selected trajectory sim 56,selected,56,89,-0.2955698868201818
16,0.16161616161616163,1.5334208011627197,1.4758598804473877,selected trajectory sim 56,selected,56,89,-0.2955698868201818
17,0.1717171717171717,1.5001721382141113,1.435174584388733,selected trajectory sim 56,selected,56,89,-0.2955698868201818
18,0.18181818181818182,1.4685548543930054,1.3964810371398926,selected trajectory sim 56,selected,56,89,-0.2955698868201818
19,0.1919191919191919,1.4362002611160278,1.3568847179412842,selected trajectory sim 56,selected,56,89,-0.2955698868201818
20,0.20202020202020202,1.403894066810608,1.3173474073410034,selected trajectory sim 56,selected,56,89,-0.2955698868201818
21,0.21212121212121213,1.3721556663513184,1.278510332107544,selected trajectory sim 56,selected,56,89,-0.2955698868201818
22,0.2222222222222222,1.3404494524002075,1.2397087812423706,selected trajectory sim 56,selected,56,89,-0.2955698868201818
23,0.23232323232323232,1.3085072040557861,1.200626015663147,selected trajectory sim 56,selected,56,89,-0.2955698868201818
24,0.24242424242424243,1.276850700378418,1.161881685256958,selected trajectory sim 56,selected,56,89,-0.2955698868201818
25,0.25252525252525254,1.2446435689926147,1.122470498085022,selected trajectory sim 56,selected,56,89,-0.2955698868201818
26,0.26262626262626265,1.2128031253814697,1.083505392074585,selected trajectory sim 56,selected,56,89,-0.2955698868201818
27,0.2727272727272727,1.1807103157043457,1.0442225933074951,selected trajectory sim 56,selected,56,89,-0.2955698868201818
28,0.2828282828282828,1.1490072011947632,1.0054231882095337,selected trajectory sim 56,selected,56,89,-0.2955698868201818
29,0.29292929292929293,1.1177759170532227,0.9672061800956726,selected trajectory sim 56,selected,56,89,-0.2955698868201818
30,0.30303030303030304,1.0858995914459229,0.9281903505325317,selected trajectory sim 56,selected,56,89,-0.2955698868201818
31,0.31313131313131315,1.0541012287139893,0.8892794847488403,selected trajectory sim 56,selected,56,89,-0.2955698868201818
32,0.32323232323232326,1.0219948291778564,0.8499857187271118,selected trajectory sim 56,selected,56,89,-0.2955698868201818
33,0.3333333333333333,0.9898141026496887,0.8106011748313904,selected trajectory sim 56,selected,56,89,-0.2955698868201818
34,0.3434343434343434,0.958271861076355,0.7719959616661072,selected trajectory sim 56,selected,56,89,-0.2955698868201818
35,0.35353535353535354,0.9264134168624878,0.7329962849617004,selected trajectory sim 56,selected,56,89,-0.2955698868201818
36,0.36363636363636365,0.8950964212417603,0.6946743130683899,selected trajectory sim 56,selected,56,89,-0.2955698868201818
37,0.37373737373737376,0.8637877106666565,0.6563490629196167,selected trajectory sim 56,selected,56,89,-0.2955698868201818
38,0.3838383838383838,0.8320375084877014,0.6174921989440918,selected trajectory sim 56,selected,56,89,-0.2955698868201818
39,0.3939393939393939,0.7997756004333496,0.5780067443847656,selected trajectory sim 56,selected,56,89,-0.2955698868201818
40,0.40404040404040403,0.7681097388267517,0.5392521023750305,selected trajectory sim 56,selected,56,89,-0.2955698868201818
41,0.41414141414141414,0.7359681725502014,0.4999106526374817,selected trajectory sim 56,selected,56,89,-0.2955698868201818
42,0.42424242424242425,0.704024076461792,0.46080130338668823,selected trajectory sim 56,selected,56,89,-0.2955698868201818
43,0.43434343434343436,0.6726502180099487,0.4224056601524353,selected trajectory sim 56,selected,56,89,-0.2955698868201818
44,0.4444444444444444,0.6413233280181885,0.38406604528427124,selected trajectory sim 56,selected,56,89,-0.2955698868201818
45,0.45454545454545453,0.609084963798523,0.344601035118103,selected trajectory sim 56,selected,56,89,-0.2955698868201818
46,0.46464646464646464,0.5769696235656738,0.30528953671455383,selected trajectory sim 56,selected,56,89,-0.2955698868201818
47,0.47474747474747475,0.5453984141349792,0.2666448950767517,selected trajectory sim 56,selected,56,89,-0.2955698868201818
48,0.48484848484848486,0.5133821368217468,0.22744446992874146,selected trajectory sim 56,selected,56,89,-0.2955698868201818
49,0.494949494949495,0.4816860556602478,0.18865664303302765,selected trajectory sim 56,selected,56,89,-0.2955698868201818
50,0.5050505050505051,0.4495213031768799,0.14926981925964355,selected trajectory sim 56,selected,56,89,-0.2955698868201818
51,0.5151515151515151,0.41833817958831787,0.1111001968383789,selected trajectory sim 56,selected,56,89,-0.2955698868201818
52,0.5252525252525253,0.3861887454986572,0.07175090909004211,selected trajectory sim 56,selected,56,89,-0.2955698868201818
53,0.5353535353535354,0.3543831706047058,0.03280429542064667,selected trajectory sim 56,selected,56,89,-0.2955698868201818
54,0.5454545454545454,0.32288622856140137,-0.005747680552303791,selected trajectory sim 56,selected,56,89,-0.2955698868201818
55,0.5555555555555556,0.2906671166419983,-0.045193225145339966,selected trajectory sim 56,selected,56,89,-0.2955698868201818
56,0.5656565656565656,0.2586158215999603,-0.08443182706832886,selected trajectory sim 56,selected,56,89,-0.2955698868201818
57,0.5757575757575758,0.22618038952350616,-0.12413729727268219,selected trajectory sim 56,selected,56,89,-0.2955698868201818
58,0.5858585858585859,0.19405747950077057,-0.1634713113307953,selected trajectory sim 56,selected,56,89,-0.2955698868201818
59,0.5959595959595959,0.16225779056549072,-0.20240691304206848,selected trajectory sim 56,selected,56,89,-0.2955698868201818
60,0.6060606060606061,0.13089638948440552,-0.24080023169517517,selected trajectory sim 56,selected,56,89,-0.2955698868201818
61,0.6161616161616161,0.09811317175626755,-0.28094226121902466,selected trajectory sim 56,selected,56,89,-0.2955698868201818
62,0.6262626262626263,0.06656982749700546,-0.31956255435943604,selected trajectory sim 56,selected,56,89,-0.2955698868201818
63,0.6363636363636364,0.034702952951192856,-0.3585761487483978,selected trajectory sim 56,selected,56,89,-0.2955698868201818
64,0.6464646464646465,0.0026512749027460814,-0.39781782031059265,selected trajectory sim 56,selected,56,89,-0.2955698868201818
65,0.6565656565656566,-0.03007734939455986,-0.4378960430622101,selected trajectory sim 56,selected,56,89,-0.2955698868201818
66,0.6666666666666666,-0.0626673698425293,-0.47780394554138184,selected trajectory sim 56,selected,56,89,-0.2955698868201818
67,0.6767676767676768,-0.09427652508020401,-0.5165022015571594,selected trajectory sim 56,selected,56,89,-0.2955698868201818
68,0.6868686868686869,-0.12598727643489838,-0.5553327202796936,selected trajectory sim 56,selected,56,89,-0.2955698868201818
69,0.696969696969697,-0.1579219102859497,-0.5944262146949768,selected trajectory sim 56,selected,56,89,-0.2955698868201818
70,0.7070707070707071,-0.1905709207057953,-0.6344162821769714,selected trajectory sim 56,selected,56,89,-0.2955698868201818
71,0.7171717171717171,-0.22273772954940796,-0.673801839351654,selected trajectory sim 56,selected,56,89,-0.2955698868201818
72,0.7272727272727273,-0.25523167848587036,-0.7135979533195496,selected trajectory sim 56,selected,56,89,-0.2955698868201818
73,0.7373737373737373,-0.2874108850955963,-0.7529966235160828,selected trajectory sim 56,selected,56,89,-0.2955698868201818
74,0.7474747474747475,-0.32007893919944763,-0.7930072546005249,selected trajectory sim 56,selected,56,89,-0.2955698868201818
75,0.7575757575757576,-0.35198426246643066,-0.8320761322975159,selected trajectory sim 56,selected,56,89,-0.2955698868201818
76,0.7676767676767676,-0.38410478830337524,-0.8714185357093811,selected trajectory sim 56,selected,56,89,-0.2955698868201818
77,0.7777777777777778,-0.4157807230949402,-0.9102001786231995,selected trajectory sim 56,selected,56,89,-0.2955698868201818
78,0.7878787878787878,-0.4480927288532257,-0.9497727751731873,selected trajectory sim 56,selected,56,89,-0.2955698868201818
79,0.797979797979798,-0.48052603006362915,-0.9894973039627075,selected trajectory sim 56,selected,56,89,-0.2955698868201818
80,0.8080808080808081,-0.5127388834953308,-1.0289455652236938,selected trajectory sim 56,selected,56,89,-0.2955698868201818
81,0.8181818181818182,-0.5458003282546997,-1.0694411993026733,selected trajectory sim 56,selected,56,89,-0.2955698868201818
82,0.8282828282828283,-0.5781059861183167,-1.109002947807312,selected trajectory sim 56,selected,56,89,-0.2955698868201818
83,0.8383838383838383,-0.611109733581543,-1.1494320631027222,selected trajectory sim 56,selected,56,89,-0.2955698868201818
84,0.8484848484848485,-0.642072319984436,-1.1873496770858765,selected trajectory sim 56,selected,56,89,-0.2955698868201818
85,0.8585858585858586,-0.6746452450752258,-1.2272436618804932,selected trajectory sim 56,selected,56,89,-0.2955698868201818
86,0.8686868686868687,-0.7072134613990784,-1.2671310901641846,selected trajectory sim 56,selected,56,89,-0.2955698868201818
87,0.8787878787878788,-0.7398062944412231,-1.3070493936538696,selected trajectory sim 56,selected,56,89,-0.2955698868201818
88,0.8888888888888888,-0.7718863487243652,-1.346347451210022,selected trajectory sim 56,selected,56,89,-0.2955698868201818
89,0.898989898989899,-0.8056016564369202,-1.3876479864120483,selected trajectory sim 56,selected,56,89,-0.2955698868201818
90,0.9090909090909091,-0.8377150297164917,-1.4269764423370361,selected trajectory sim 56,selected,56,89,-0.2955698868201818
91,0.9191919191919192,-0.869907557964325,-1.4664124250411987,selected trajectory sim 56,selected,56,89,-0.2955698868201818
92,0.9292929292929293,-0.9022483825683594,-1.5060306787490845,selected trajectory sim 56,selected,56,89,-0.2955698868201818
93,0.9393939393939394,-0.9344990849494934,-1.545536756515503,selected trajectory sim 56,selected,56,89,-0.2955698868201818
94,0.9494949494949495,-0.9668864011764526,-1.5852079391479492,selected trajectory sim 56,selected,56,89,-0.2955698868201818
95,0.9595959595959596,-0.9994297623634338,-1.6250689029693604,selected trajectory sim 56,selected,56,89,-0.2955698868201818
96,0.9696969696969697,-1.0324491262435913,-1.6655203104019165,selected trajectory sim 56,selected,56,89,-0.2955698868201818
97,0.9797979797979798,-1.065493106842041,-1.7059965133666992,selected trajectory sim 56,selected,56,89,-0.2955698868201818
98,0.98989898989899,-1.0980052947998047,-1.745818853378296,selected trajectory sim 56,selected,56,89,-0.2955698868201818
99,1.0,-1.130431056022644,-1.7855488061904907,selected trajectory sim 56,selected,56,89,-0.2955698868201818
0,0.0,1.9413530826568604,2.0490424633026123,selected trajectory sim 56,selected,56,90,-0.11902162439303918
1,0.010101010101010102,1.8870463371276855,1.982388973236084,selected trajectory sim 56,selected,56,90,-0.11902162439303918
2,0.020202020202020204,1.8389225006103516,1.9233427047729492,selected trajectory sim 56,selected,56,90,-0.11902162439303918
3,0.030303030303030304,1.793614387512207,1.8677574396133423,selected trajectory sim 56,selected,56,90,-0.11902162439303918
4,0.04040404040404041,1.750622034072876,1.815017819404602,selected trajectory sim 56,selected,56,90,-0.11902162439303918
5,0.050505050505050504,1.7088384628295898,1.7637776136398315,selected trajectory sim 56,selected,56,90,-0.11902162439303918
6,0.06060606060606061,1.6667102575302124,1.7121052742004395,selected trajectory sim 56,selected,56,90,-0.11902162439303918
7,0.0707070707070707,1.6262401342391968,1.6624547243118286,selected trajectory sim 56,selected,56,90,-0.11902162439303918
8,0.08080808080808081,1.5845578908920288,1.611333966255188,selected trajectory sim 56,selected,56,90,-0.11902162439303918
9,0.09090909090909091,1.5429143905639648,1.560247540473938,selected trajectory sim 56,selected,56,90,-0.11902162439303918
10,0.10101010101010101,1.501154899597168,1.5090246200561523,selected trajectory sim 56,selected,56,90,-0.11902162439303918
11,0.1111111111111111,1.4609806537628174,1.459747552871704,selected trajectory sim 56,selected,56,90,-0.11902162439303918
12,0.12121212121212122,1.4195207357406616,1.4088921546936035,selected trajectory sim 56,selected,56,90,-0.11902162439303918
13,0.13131313131313133,1.3788378238677979,1.3589998483657837,selected trajectory sim 56,selected,56,90,-0.11902162439303918
14,0.1414141414141414,1.338595986366272,1.309633731842041,selected trajectory sim 56,selected,56,90,-0.11902162439303918
15,0.15151515151515152,1.2978684902191162,1.2596856355667114,selected trajectory sim 56,selected,56,90,-0.11902162439303918
16,0.16161616161616163,1.2567287683486938,1.2092266082763672,selected trajectory sim 56,selected,56,90,-0.11902162439303918
17,0.1717171717171717,1.2160918712615967,1.1593811511993408,selected trajectory sim 56,selected,56,90,-0.11902162439303918
18,0.18181818181818182,1.1759251356124878,1.1101114749908447,selected trajectory sim 56,selected,56,90,-0.11902162439303918
19,0.1919191919191919,1.1353262662887573,1.060310959815979,selected trajectory sim 56,selected,56,90,-0.11902162439303918
20,0.20202020202020202,1.0949958562850952,1.0108438730239868,selected trajectory sim 56,selected,56,90,-0.11902162439303918
21,0.21212121212121213,1.054600477218628,0.9612930417060852,selected trajectory sim 56,selected,56,90,-0.11902162439303918
22,0.2222222222222222,1.0143671035766602,0.9119470715522766,selected trajectory sim 56,selected,56,90,-0.11902162439303918
23,0.23232323232323232,0.9734562039375305,0.8617658615112305,selected trajectory sim 56,selected,56,90,-0.11902162439303918
24,0.24242424242424243,0.9334717392921448,0.812717854976654,selected trajectory sim 56,selected,56,90,-0.11902162439303918
25,0.25252525252525254,0.893240749835968,0.7633766531944275,selected trajectory sim 56,selected,56,90,-0.11902162439303918
26,0.26262626262626265,0.8524165749549866,0.7133021354675293,selected trajectory sim 56,selected,56,90,-0.11902162439303918
27,0.2727272727272727,0.8123382925987244,0.6641361117362976,selected trajectory sim 56,selected,56,90,-0.11902162439303918
28,0.2828282828282828,0.7722946405410767,0.6150200963020325,selected trajectory sim 56,selected,56,90,-0.11902162439303918
29,0.29292929292929293,0.732207179069519,0.5658506155014038,selected trajectory sim 56,selected,56,90,-0.11902162439303918
30,0.30303030303030304,0.6910692453384399,0.5153893232345581,selected trajectory sim 56,selected,56,90,-0.11902162439303918
31,0.31313131313131315,0.6511480808258057,0.4664253294467926,selected trajectory sim 56,selected,56,90,-0.11902162439303918
32,0.32323232323232326,0.6111224889755249,0.4173203706741333,selected trajectory sim 56,selected,56,90,-0.11902162439303918
33,0.3333333333333333,0.5703967213630676,0.3673652410507202,selected trajectory sim 56,selected,56,90,-0.11902162439303918
34,0.3434343434343434,0.5303645730018616,0.31825897097587585,selected trajectory sim 56,selected,56,90,-0.11902162439303918
35,0.35353535353535354,0.4901878833770752,0.26897796988487244,selected trajectory sim 56,selected,56,90,-0.11902162439303918
36,0.36363636363636365,0.44961434602737427,0.2192043960094452,selected trajectory sim 56,selected,56,90,-0.11902162439303918
37,0.37373737373737376,0.4088742733001709,0.16923440992832184,selected trajectory sim 56,selected,56,90,-0.11902162439303918
38,0.3838383838383838,0.36892855167388916,0.12022441625595093,selected trajectory sim 56,selected,56,90,-0.11902162439303918
39,0.3939393939393939,0.32888343930244446,0.07110463082790375,selected trajectory sim 56,selected,56,90,-0.11902162439303918
40,0.40404040404040403,0.28798824548721313,0.02093721553683281,selected trajectory sim 56,selected,56,90,-0.11902162439303918
41,0.41414141414141414,0.2485443651676178,-0.02745315432548523,selected trajectory sim 56,selected,56,90,-0.11902162439303918
42,0.42424242424242425,0.20817814767360687,-0.076970174908638,selected trajectory sim 56,selected,56,90,-0.11902162439303918
43,0.43434343434343436,0.1674729883670807,-0.12690435349941254,selected trajectory sim 56,selected,56,90,-0.11902162439303918
44,0.4444444444444444,0.1267910748720169,-0.1768055260181427,selected trajectory sim 56,selected,56,90,-0.11902162439303918
45,0.45454545454545453,0.0871933102607727,-0.22538283467292786,selected trajectory sim 56,selected,56,90,-0.11902162439303918
46,0.46464646464646464,0.045863352715969086,-0.2760903239250183,selected trajectory sim 56,selected,56,90,-0.11902162439303918
47,0.47474747474747475,0.0055518122389912605,-0.32553738355636597,selected trajectory sim 56,selected,56,90,-0.11902162439303918
48,0.48484848484848486,-0.03385729342699051,-0.3738900125026703,selected trajectory sim 56,selected,56,90,-0.11902162439303918
49,0.494949494949495,-0.07457248866558075,-0.4238358438014984,selected trajectory sim 56,selected,56,90,-0.11902162439303918
50,0.5050505050505051,-0.11542737483978271,-0.4739569425582886,selected trajectory sim 56,selected,56,90,-0.11902162439303918
51,0.5151515151515151,-0.1554838865995407,-0.5230963230133057,selected trajectory sim 56,selected,56,90,-0.11902162439303918
52,0.5252525252525253,-0.19569514691829681,-0.5724325180053711,selected trajectory sim 56,selected,56,90,-0.11902162439303918
53,0.5353535353535354,-0.2365913689136505,-0.6226063966751099,selected trajectory sim 56,selected,56,90,-0.11902162439303918
54,0.5454545454545454,-0.2767755389213562,-0.6719047427177429,selected trajectory sim 56,selected,56,90,-0.11902162439303918
55,0.5555555555555556,-0.3167511224746704,-0.7209511399269104,selected trajectory sim 56,selected,56,90,-0.11902162439303918
56,0.5656565656565656,-0.35775959491729736,-0.7712592482566833,selected trajectory sim 56,selected,56,90,-0.11902162439303918
57,0.5757575757575758,-0.3981104791164398,-0.8207695484161377,selected trajectory sim 56,selected,56,90,-0.11902162439303918
58,0.5858585858585859,-0.4383133053779602,-0.8700931668281555,selected trajectory sim 56,selected,56,90,-0.11902162439303918
59,0.5959595959595959,-0.4790758788585663,-0.9201046824455261,selected trajectory sim 56,selected,56,90,-0.11902162439303918
60,0.6060606060606061,-0.5195144414901733,-0.9697179794311523,selected trajectory sim 56,selected,56,90,-0.11902162439303918
61,0.6161616161616161,-0.5599669218063354,-1.019348382949829,selected trajectory sim 56,selected,56,90,-0.11902162439303918
62,0.6262626262626263,-0.600379467010498,-1.0689342021942139,selected trajectory sim 56,selected,56,90,-0.11902162439303918
63,0.6363636363636364,-0.6411073803901672,-1.11890709400177,selected trajectory sim 56,selected,56,90,-0.11902162439303918
64,0.6464646464646465,-0.6815858483314514,-1.1685748100280762,selected trajectory sim 56,selected,56,90,-0.11902162439303918
65,0.6565656565656566,-0.7219505310058594,-1.218101978302002,selected trajectory sim 56,selected,56,90,-0.11902162439303918
66,0.6666666666666666,-0.7630460262298584,-1.2685189247131348,selected trajectory sim 56,selected,56,90,-0.11902162439303918
67,0.6767676767676768,-0.8034548759460449,-1.3181003332138062,selected trajectory sim 56,selected,56,90,-0.11902162439303918
68,0.6868686868686869,-0.8436157703399658,-1.3673715591430664,selected trajectory sim 56,selected,56,90,-0.11902162439303918
69,0.696969696969697,-0.884443998336792,-1.4174773693084717,selected trajectory sim 56,selected,56,90,-0.11902162439303918
70,0.7070707070707071,-0.9253972768783569,-1.4677233695983887,selected trajectory sim 56,selected,56,90,-0.11902162439303918
71,0.7171717171717171,-0.9656498432159424,-1.5171153545379639,selected trajectory sim 56,selected,56,90,-0.11902162439303918
72,0.7272727272727273,-1.0060207843780518,-1.566648244857788,selected trajectory sim 56,selected,56,90,-0.11902162439303918
73,0.7373737373737373,-1.0472732782363892,-1.617272138595581,selected trajectory sim 56,selected,56,90,-0.11902162439303918
74,0.7474747474747475,-1.0877219438552856,-1.6669036149978638,selected trajectory sim 56,selected,56,90,-0.11902162439303918
75,0.7575757575757576,-1.1281343698501587,-1.7164912223815918,selected trajectory sim 56,selected,56,90,-0.11902162439303918
76,0.7676767676767676,-1.1695560216903687,-1.767317771911621,selected trajectory sim 56,selected,56,90,-0.11902162439303918
77,0.7777777777777778,-1.2099329233169556,-1.8168611526489258,selected trajectory sim 56,selected,56,90,-0.11902162439303918
78,0.7878787878787878,-1.2500779628753662,-1.8661237955093384,selected trajectory sim 56,selected,56,90,-0.11902162439303918
79,0.797979797979798,-1.2908803224563599,-1.9161930084228516,selected trajectory sim 56,selected,56,90,-0.11902162439303918
80,0.8080808080808081,-1.3322383165359497,-1.9669384956359863,selected trajectory sim 56,selected,56,90,-0.11902162439303918
81,0.8181818181818182,-1.3725593090057373,-2.016422986984253,selected trajectory sim 56,selected,56,90,-0.11902162439303918
82,0.8282828282828283,-1.4134187698364258,-2.0665695667266846,selected trajectory sim 56,selected,56,90,-0.11902162439303918
83,0.8383838383838383,-1.4543707370758057,-2.116823434829712,selected trajectory sim 56,selected,56,90,-0.11902162439303918
84,0.8484848484848485,-1.4948501586914062,-2.1664912700653076,selected trajectory sim 56,selected,56,90,-0.11902162439303918
85,0.8585858585858586,-1.5354974269866943,-2.216374397277832,selected trajectory sim 56,selected,56,90,-0.11902162439303918
86,0.8686868686868687,-1.5764243602752686,-2.266599178314209,selected trajectory sim 56,selected,56,90,-0.11902162439303918
87,0.8787878787878788,-1.6172289848327637,-2.316673517227173,selected trajectory sim 56,selected,56,90,-0.11902162439303918
88,0.8888888888888888,-1.658272624015808,-2.3670413494110107,selected trajectory sim 56,selected,56,90,-0.11902162439303918
89,0.898989898989899,-1.6993135213851929,-2.417405843734741,selected trajectory sim 56,selected,56,90,-0.11902162439303918
90,0.9090909090909091,-1.7399804592132568,-2.467313289642334,selected trajectory sim 56,selected,56,90,-0.11902162439303918
91,0.9191919191919192,-1.7799893617630005,-2.5164120197296143,selected trajectory sim 56,selected,56,90,-0.11902162439303918
92,0.9292929292929293,-1.8215117454528809,-2.5673696994781494,selected trajectory sim 56,selected,56,90,-0.11902162439303918
93,0.9393939393939394,-1.8627194166183472,-2.6179473400115967,selected trajectory sim 56,selected,56,90,-0.11902162439303918
94,0.9494949494949495,-1.9030194282531738,-2.66740083694458,selected trajectory sim 56,selected,56,90,-0.11902162439303918
95,0.9595959595959596,-1.944392204284668,-2.7181813716888428,selected trajectory sim 56,selected,56,90,-0.11902162439303918
96,0.9696969696969697,-1.9857089519500732,-2.7688794136047363,selected trajectory sim 56,selected,56,90,-0.11902162439303918
97,0.9797979797979798,-2.026331663131714,-2.818734884262085,selected trajectory sim 56,selected,56,90,-0.11902162439303918
98,0.98989898989899,-2.0674571990966797,-2.8692100048065186,selected trajectory sim 56,selected,56,90,-0.11902162439303918
99,1.0,-2.10833477973938,-2.9193880558013916,selected trajectory sim 56,selected,56,90,-0.11902162439303918
0,0.0,1.6587657928466797,1.8648183345794678,selected trajectory sim 56,selected,56,91,0.1881998080526484
1,0.010101010101010102,1.5899564027786255,1.7803864479064941,selected trajectory sim 56,selected,56,91,0.1881998080526484
2,0.020202020202020204,1.5228313207626343,1.6980206966400146,selected trajectory sim 56,selected,56,91,0.1881998080526484
3,0.030303030303030304,1.4550734758377075,1.6148922443389893,selected trajectory sim 56,selected,56,91,0.1881998080526484
4,0.04040404040404041,1.3884313106536865,1.5331394672393799,selected trajectory sim 56,selected,56,91,0.1881998080526484
5,0.050505050505050504,1.3222031593322754,1.4518847465515137,selected trajectory sim 56,selected,56,91,0.1881998080526484
6,0.06060606060606061,1.2551666498184204,1.3696448802947998,selected trajectory sim 56,selected,56,91,0.1881998080526484
7,0.0707070707070707,1.1881237030029297,1.287406086921692,selected trajectory sim 56,selected,56,91,0.1881998080526484
8,0.08080808080808081,1.1219727993011475,1.2062475681304932,selected trajectory sim 56,selected,56,91,0.1881998080526484
9,0.09090909090909091,1.054766297340393,1.123787522315979,selected trajectory sim 56,selected,56,91,0.1881998080526484
10,0.10101010101010101,0.9880992770195007,1.042005181312561,selected trajectory sim 56,selected,56,91,0.1881998080526484
11,0.1111111111111111,0.9214185476303101,0.960197925567627,selected trajectory sim 56,selected,56,91,0.1881998080526484
12,0.12121212121212122,0.8548380136489868,0.8785060048103333,selected trajectory sim 56,selected,56,91,0.1881998080526484
13,0.13131313131313133,0.7875926494598389,0.7960061430931091,selected trajectory sim 56,selected,56,91,0.1881998080526484
14,0.1414141414141414,0.7209783792495728,0.7142788767814636,selected trajectory sim 56,selected,56,91,0.1881998080526484
15,0.15151515151515152,0.654856264591217,0.6331579685211182,selected trajectory sim 56,selected,56,91,0.1881998080526484
16,0.16161616161616163,0.5872246026992798,0.5501866936683655,selected trajectory sim 56,selected,56,91,0.1881998080526484
17,0.1717171717171717,0.5208284854888916,0.46872079372406006,selected trajectory sim 56,selected,56,91,0.1881998080526484
18,0.18181818181818182,0.4544311761856079,0.38726359605789185,selected trajectory sim 56,selected,56,91,0.1881998080526484
19,0.1919191919191919,0.3873535096645355,0.3049628734588623,selected trajectory sim 56,selected,56,91,0.1881998080526484
20,0.20202020202020202,0.3202704191207886,0.2226545661687851,selected trajectory sim 56,selected,56,91,0.1881998080526484
21,0.21212121212121213,0.2538130581378937,0.14112243056297302,selected trajectory sim 56,selected,56,91,0.1881998080526484
22,0.2222222222222222,0.18692618608474731,0.059062011539936066,selected trajectory sim 56,selected,56,91,0.1881998080526484
23,0.23232323232323232,0.11978016793727875,-0.023318659514188766,selected trajectory sim 56,selected,56,91,0.1881998080526484
24,0.24242424242424243,0.05324386805295944,-0.10496431589126587,selected trajectory sim 56,selected,56,91,0.1881998080526484
25,0.25252525252525254,-0.013040593825280666,-0.18629342317581177,selected trajectory sim 56,selected,56,91,0.1881998080526484
26,0.26262626262626265,-0.0808977484703064,-0.2695465683937073,selected trajectory sim 56,selected,56,91,0.1881998080526484
27,0.2727272727272727,-0.14773744344711304,-0.35155290365219116,selected trajectory sim 56,selected,56,91,0.1881998080526484
28,0.2828282828282828,-0.21399074792861938,-0.4328385591506958,selected trajectory sim 56,selected,56,91,0.1881998080526484
29,0.29292929292929293,-0.2812122702598572,-0.5153180956840515,selected trajectory sim 56,selected,56,91,0.1881998080526484
30,0.30303030303030304,-0.3482986390590668,-0.5976361632347107,selected trajectory sim 56,selected,56,91,0.1881998080526484
31,0.31313131313131315,-0.41525083780288696,-0.6797779202461243,selected trajectory sim 56,selected,56,91,0.1881998080526484
32,0.32323232323232326,-0.4820026159286499,-0.7616814970970154,selected trajectory sim 56,selected,56,91,0.1881998080526484
33,0.3333333333333333,-0.549216628074646,-0.8441547155380249,selected trajectory sim 56,selected,56,91,0.1881998080526484
34,0.3434343434343434,-0.6162246465682983,-0.9263743162155151,selected trajectory sim 56,selected,56,91,0.1881998080526484
35,0.35353535353535354,-0.6829464435577393,-1.0082417726516724,selected trajectory sim 56,selected,56,91,0.1881998080526484
36,0.36363636363636365,-0.750184178352356,-1.0907409191131592,selected trajectory sim 56,selected,56,91,0.1881998080526484
37,0.37373737373737376,-0.8175292611122131,-1.173376202583313,selected trajectory sim 56,selected,56,91,0.1881998080526484
38,0.3838383838383838,-0.8843492269515991,-1.255361795425415,selected trajectory sim 56,selected,56,91,0.1881998080526484
39,0.3939393939393939,-0.9512364864349365,-1.337432622909546,selected trajectory sim 56,selected,56,91,0.1881998080526484
40,0.40404040404040403,-1.0185444355010986,-1.4200217723846436,selected trajectory sim 56,selected,56,91,0.1881998080526484
41,0.41414141414141414,-1.0858641862869263,-1.5026252269744873,selected trajectory sim 56,selected,56,91,0.1881998080526484
42,0.42424242424242425,-1.1526635885238647,-1.5845859050750732,selected trajectory sim 56,selected,56,91,0.1881998080526484
43,0.43434343434343436,-1.2199159860610962,-1.6671080589294434,selected trajectory sim 56,selected,56,91,0.1881998080526484
44,0.4444444444444444,-1.2873334884643555,-1.7498443126678467,selected trajectory sim 56,selected,56,91,0.1881998080526484
45,0.45454545454545453,-1.3544434309005737,-1.8321866989135742,selected trajectory sim 56,selected,56,91,0.1881998080526484
46,0.46464646464646464,-1.421229362487793,-1.914137840270996,selected trajectory sim 56,selected,56,91,0.1881998080526484
47,0.47474747474747475,-1.4888553619384766,-1.997119426727295,selected trajectory sim 56,selected,56,91,0.1881998080526484
