dataset,split,sim_idx,frame,frame_frac,p_ratio,final_p_ratio,z0,pc1,case,latent_dim,pc1_formula,z1
dePablo CV2,test,31,28,0.2545454545454545,-0.4916553368406534,-0.5734598575106268,2.7712478637695312,4.086073792193236,most auxetic,2,0.038*z0 + 0.999*z1,1.718959093093872
dePablo CV2,test,31,29,0.2636363636363636,-0.4946357237968423,-0.5734598575106268,2.740356922149658,4.1092406977975795,most auxetic,2,0.038*z0 + 0.999*z1,1.7433068752288818
dePablo CV2,test,31,30,0.2727272727272727,-0.49734350583693354,-0.5734598575106268,2.7115745544433594,4.131031325284774,most auxetic,2,0.038*z0 + 0.999*z1,1.766197919845581
dePablo CV2,test,31,31,0.2818181818181818,-0.49977763942008363,-0.5734598575106268,2.6830997467041016,4.1524218429907425,most auxetic,2,0.038*z0 + 0.999*z1,1.7886769771575928
dePablo CV2,test,31,32,0.2909090909090909,-0.5022572196567647,-0.5734598575106268,2.6527457237243652,4.175340585275651,most auxetic,2,0.038*z0 + 0.999*z1,1.8127561807632446
dePablo CV2,test,31,33,0.3,-0.5048363654588283,-0.5734598575106268,2.6236071586608887,4.197377725622465,most auxetic,2,0.038*z0 + 0.999*z1,1.8359073400497437
dePablo CV2,test,31,34,0.3090909090909091,-0.5071246778089387,-0.5734598575106268,2.593381881713867,4.220298339384158,most auxetic,2,0.038*z0 + 0.999*z1,1.8599835634231567
dePablo CV2,test,31,35,0.3181818181818182,-0.5092824413056828,-0.5734598575106268,2.5649962425231934,4.241825516409097,most auxetic,2,0.038*z0 + 0.999*z1,1.8825960159301758
dePablo CV2,test,31,36,0.32727272727272727,-0.5113199748955256,-0.5734598575106268,2.53499698638916,4.264473390513617,most auxetic,2,0.038*z0 + 0.999*z1,1.9063907861709595
dePablo CV2,test,31,37,0.33636363636363636,-0.513290149653786,-0.5734598575106268,2.5060043334960938,4.286409291346323,most auxetic,2,0.038*z0 + 0.999*z1,1.929435133934021
dePablo CV2,test,31,38,0.34545454545454546,-0.5154849934754241,-0.5734598575106268,2.476630687713623,4.308802217364325,most auxetic,2,0.038*z0 + 0.999*z1,1.952951192855835
dePablo CV2,test,31,39,0.35454545454545455,-0.5172394310493382,-0.5734598575106268,2.447061061859131,4.3312382700903855,most auxetic,2,0.038*z0 + 0.999*z1,1.9765177965164185
dePablo CV2,test,31,40,0.36363636363636365,-0.5189826353984495,-0.5734598575106268,2.417875289916992,4.353252547182923,most auxetic,2,0.038*z0 + 0.999*z1,1.999647855758667
dePablo CV2,test,31,41,0.37272727272727274,-0.5206802520048897,-0.5734598575106268,2.389577865600586,4.374695490431991,most auxetic,2,0.038*z0 + 0.999*z1,2.022172689437866
dePablo CV2,test,31,42,0.38181818181818183,-0.5223947133791367,-0.5734598575106268,2.360297679901123,4.3969688810930885,most auxetic,2,0.038*z0 + 0.999*z1,2.045565605163574
dePablo CV2,test,31,43,0.39090909090909093,-0.5240613635199508,-0.5734598575106268,2.3300628662109375,4.419914866558249,most auxetic,2,0.038*z0 + 0.999*z1,2.0696675777435303
dePablo CV2,test,31,44,0.4,-0.5254069745617438,-0.5734598575106268,2.3019113540649414,4.441409526392859,most auxetic,2,0.038*z0 + 0.999*z1,2.092238664627075
dePablo CV2,test,31,45,0.4090909090909091,-0.5269435439476421,-0.5734598575106268,2.2726292610168457,4.463689754440035,most auxetic,2,0.038*z0 + 0.999*z1,2.115638494491577
dePablo CV2,test,31,46,0.41818181818181815,-0.5283355271030274,-0.5734598575106268,2.243861675262451,4.485633180083989,most auxetic,2,0.038*z0 + 0.999*z1,2.1386818885803223
dePablo CV2,test,31,47,0.42727272727272725,-0.5296397789020049,-0.5734598575106268,2.2151031494140625,4.507631506102863,most auxetic,2,0.038*z0 + 0.999*z1,2.1617798805236816
dePablo CV2,test,31,48,0.43636363636363634,-0.5309737557183641,-0.5734598575106268,2.1854867935180664,4.530142634029808,most auxetic,2,0.038*z0 + 0.999*z1,2.1854233741760254
dePablo CV2,test,31,49,0.44545454545454544,-0.532276903034523,-0.5734598575106268,2.156113624572754,4.552600500964339,most auxetic,2,0.038*z0 + 0.999*z1,2.2090044021606445
dePablo CV2,test,31,50,0.45454545454545453,-0.533466863293201,-0.5734598575106268,2.1274280548095703,4.574431941530475,most auxetic,2,0.038*z0 + 0.999*z1,2.2319326400756836
dePablo CV2,test,31,51,0.4636363636363636,-0.5347409533262845,-0.5734598575106268,2.099860191345215,4.595623137543006,most auxetic,2,0.038*z0 + 0.999*z1,2.254178047180176
dePablo CV2,test,31,52,0.4727272727272727,-0.5358385967139577,-0.5734598575106268,2.069899559020996,4.618427924243826,most auxetic,2,0.038*z0 + 0.999*z1,2.2781283855438232
dePablo CV2,test,31,53,0.4818181818181818,-0.536998017499974,-0.5734598575106268,2.039773941040039,4.641471178389321,most auxetic,2,0.038*z0 + 0.999*z1,2.302323579788208
dePablo CV2,test,31,54,0.4909090909090909,-0.5380000203726152,-0.5734598575106268,2.011202335357666,4.663348605385081,most auxetic,2,0.038*z0 + 0.999*z1,2.32529354095459
dePablo CV2,test,31,55,0.5,-0.5389953899538995,-0.5734598575106268,1.9824997186660767,4.685341413405005,most auxetic,2,0.038*z0 + 0.999*z1,2.348383903503418
dePablo CV2,test,31,56,0.509090909090909,-0.54007601724629,-0.5734598575106268,1.9535142183303833,4.707366688926372,most auxetic,2,0.038*z0 + 0.999*z1,2.3715174198150635
dePablo CV2,test,31,57,0.5181818181818182,-0.5411919073025306,-0.5734598575106268,1.9240516424179077,4.7301749884112585,most auxetic,2,0.038*z0 + 0.999*z1,2.3954524993896484
dePablo CV2,test,31,58,0.5272727272727272,-0.5421707307823581,-0.5734598575106268,1.8949065208435059,4.752411296516057,most auxetic,2,0.038*z0 + 0.999*z1,2.4188032150268555
dePablo CV2,test,31,59,0.5363636363636364,-0.5430746863991351,-0.5734598575106268,1.8661326169967651,4.774587253811421,most auxetic,2,0.038*z0 + 0.999*z1,2.442079544067383
dePablo CV2,test,31,60,0.5454545454545454,-0.5439667179825526,-0.5734598575106268,1.8383022546768188,4.795957493796138,most auxetic,2,0.038*z0 + 0.999*z1,2.4645140171051025
dePablo CV2,test,31,61,0.5545454545454546,-0.5449162242791863,-0.5734598575106268,1.80917227268219,4.818515294087281,most auxetic,2,0.038*z0 + 0.999*z1,2.4881858825683594
dePablo CV2,test,31,62,0.5636363636363636,-0.5458479272888495,-0.5734598575106268,1.778813362121582,4.841634339117476,most auxetic,2,0.038*z0 + 0.999*z1,2.512465715408325
dePablo CV2,test,31,63,0.5727272727272728,-0.5468276891126604,-0.5734598575106268,1.750648021697998,4.863379116413746,most auxetic,2,0.038*z0 + 0.999*z1,2.535287618637085
dePablo CV2,test,31,64,0.5818181818181818,-0.5475292682717332,-0.5734598575106268,1.7222143411636353,4.88541112112059,most auxetic,2,0.038*z0 + 0.999*z1,2.5584070682525635
dePablo CV2,test,31,65,0.5909090909090909,-0.5483767304586086,-0.5734598575106268,1.6936300992965698,4.907520841778427,most auxetic,2,0.038*z0 + 0.999*z1,2.5816099643707275
dePablo CV2,test,31,66,0.6,-0.5491339107261826,-0.5734598575106268,1.6636295318603516,4.93042061520448,most auxetic,2,0.038*z0 + 0.999*z1,2.605656862258911
dePablo CV2,test,31,67,0.6090909090909091,-0.5498872072515484,-0.5734598575106268,1.6351245641708374,4.9524482669275365,most auxetic,2,0.038*z0 + 0.999*z1,2.628774642944336
dePablo CV2,test,31,68,0.6181818181818182,-0.550704373338075,-0.5734598575106268,1.606155276298523,4.974970664838943,most auxetic,2,0.038*z0 + 0.999*z1,2.652405023574829
dePablo CV2,test,31,69,0.6272727272727273,-0.5514379694008394,-0.5734598575106268,1.5777478218078613,4.9968175846630745,most auxetic,2,0.038*z0 + 0.999*z1,2.6753382682800293
dePablo CV2,test,31,70,0.6363636363636364,-0.5522008431266339,-0.5734598575106268,1.5482890605926514,5.019642705295983,most auxetic,2,0.038*z0 + 0.999*z1,2.6992900371551514
dePablo CV2,test,31,71,0.6454545454545455,-0.5529120390077783,-0.5734598575106268,1.5199041366577148,5.041665110591965,most auxetic,2,0.038*z0 + 0.999*z1,2.722398042678833
dePablo CV2,test,31,72,0.6545454545454545,-0.5536536039989316,-0.5734598575106268,1.4901854991912842,5.06443255410494,most auxetic,2,0.038*z0 + 0.999*z1,2.7463018894195557
dePablo CV2,test,31,73,0.6636363636363637,-0.5542985744177995,-0.5734598575106268,1.4617066383361816,5.086713018808746,most auxetic,2,0.038*z0 + 0.999*z1,2.769671678543091
dePablo CV2,test,31,74,0.6727272727272727,-0.554959944761636,-0.5734598575106268,1.4337114095687866,5.108527578189717,most auxetic,2,0.038*z0 + 0.999*z1,2.7925570011138916
dePablo CV2,test,31,75,0.6818181818181818,-0.5556532249203384,-0.5734598575106268,1.4045943021774292,5.130968644747068,most auxetic,2,0.038*z0 + 0.999*z1,2.8161115646362305
dePablo CV2,test,31,76,0.6909090909090909,-0.5563057527433602,-0.5734598575106268,1.3740428686141968,5.154494515254291,most auxetic,2,0.038*z0 + 0.999*z1,2.840805768966675
dePablo CV2,test,31,77,0.7,-0.556931681981622,-0.5734598575106268,1.346431016921997,5.1759599471000834,most auxetic,2,0.038*z0 + 0.999*z1,2.8633272647857666
dePablo CV2,test,31,78,0.7090909090909091,-0.5575117784178539,-0.5734598575106268,1.317960500717163,5.198266933560831,most auxetic,2,0.038*z0 + 0.999*z1,2.886723279953003
dePablo CV2,test,31,79,0.7181818181818181,-0.558136624369894,-0.5734598575106268,1.2890592813491821,5.220648231096571,most auxetic,2,0.038*z0 + 0.999*z1,2.910209894180298
dePablo CV2,test,31,80,0.7272727272727273,-0.5587786993298912,-0.5734598575106268,1.2606004476547241,5.242796507029631,most auxetic,2,0.038*z0 + 0.999*z1,2.9334466457366943
dePablo CV2,test,31,81,0.7363636363636363,-0.5594019122533397,-0.5734598575106268,1.2321523427963257,5.264893725230221,most auxetic,2,0.038*z0 + 0.999*z1,2.956631898880005
dePablo CV2,test,31,82,0.7454545454545455,-0.5599590092564065,-0.5734598575106268,1.2028586864471436,5.287834897980907,most auxetic,2,0.038*z0 + 0.999*z1,2.9806935787200928
dePablo CV2,test,31,83,0.7545454545454545,-0.5605161290322581,-0.5734598575106268,1.1738356351852417,5.310358606229055,most auxetic,2,0.038*z0 + 0.999*z1,3.0043272972106934
dePablo CV2,test,31,84,0.7636363636363637,-0.5610583712537267,-0.5734598575106268,1.1458603143692017,5.332368565241469,most auxetic,2,0.038*z0 + 0.999*z1,3.02740740776062
dePablo CV2,test,31,85,0.7727272727272727,-0.5616358702674764,-0.5734598575106268,1.116655707359314,5.354919504324846,most auxetic,2,0.038*z0 + 0.999*z1,3.0510752201080322
dePablo CV2,test,31,86,0.7818181818181819,-0.5622872832923598,-0.5734598575106268,1.0867151021957397,5.378403341381572,most auxetic,2,0.038*z0 + 0.999*z1,3.075704336166382
dePablo CV2,test,31,87,0.7909090909090909,-0.5628404607858608,-0.5734598575106268,1.0588980913162231,5.400200788920286,most auxetic,2,0.038*z0 + 0.999*z1,3.0985658168792725
dePablo CV2,test,31,88,0.8,-0.5633779086818967,-0.5734598575106268,1.0302326679229736,5.4225781029312845,most auxetic,2,0.038*z0 + 0.999*z1,3.122039556503296
dePablo CV2,test,31,89,0.8090909090909091,-0.5638777663295965,-0.5734598575106268,1.0010045766830444,5.445760233008391,most auxetic,2,0.038*z0 + 0.999*z1,3.1463398933410645
dePablo CV2,test,31,90,0.8181818181818182,-0.5643993240069064,-0.5734598575106268,0.972441554069519,5.467859555230472,most auxetic,2,0.038*z0 + 0.999*z1,3.1695315837860107
dePablo CV2,test,31,91,0.8272727272727273,-0.5648467149761369,-0.5734598575106268,0.9440677762031555,5.490073694624815,most auxetic,2,0.038*z0 + 0.999*z1,3.192831039428711
dePablo CV2,test,31,92,0.8363636363636363,-0.5653455715163849,-0.5734598575106268,0.9159877896308899,5.512255062637963,most auxetic,2,0.038*z0 + 0.999*z1,3.2160866260528564
dePablo CV2,test,31,93,0.8454545454545455,-0.5658924797203954,-0.5734598575106268,0.8871734738349915,5.534956981819015,most auxetic,2,0.038*z0 + 0.999*z1,3.2398908138275146
dePablo CV2,test,31,94,0.8545454545454545,-0.5664081208312405,-0.5734598575106268,0.8586174249649048,5.557492324836878,most auxetic,2,0.038*z0 + 0.999*z1,3.2635185718536377
dePablo CV2,test,31,95,0.8636363636363636,-0.5668400369856681,-0.5734598575106268,0.8288828134536743,5.580470255588463,most auxetic,2,0.038*z0 + 0.999*z1,3.2876336574554443
dePablo CV2,test,31,96,0.8727272727272727,-0.5673559721380288,-0.5734598575106268,0.8012963533401489,5.602454598026259,most auxetic,2,0.038*z0 + 0.999*z1,3.310673475265503
dePablo CV2,test,31,97,0.8818181818181818,-0.5678015982613814,-0.5734598575106268,0.7729381322860718,5.624787733353282,most auxetic,2,0.038*z0 + 0.999*z1,3.3340914249420166
dePablo CV2,test,31,98,0.8909090909090909,-0.568200532138356,-0.5734598575106268,0.7433885931968689,5.647691154109497,most auxetic,2,0.038*z0 + 0.999*z1,3.3581249713897705
dePablo CV2,test,31,99,0.9,-0.568706819114369,-0.5734598575106268,0.7147049903869629,5.670431113638877,most auxetic,2,0.038*z0 + 0.999*z1,3.381962299346924
dePablo CV2,test,31,100,0.9090909090909091,-0.5691419286843492,-0.5734598575106268,0.6862620115280151,5.692872795274057,most auxetic,2,0.038*z0 + 0.999*z1,3.405492067337036
dePablo CV2,test,31,101,0.9181818181818182,-0.5695892957103494,-0.5734598575106268,0.6581107378005981,5.714980717984259,most auxetic,2,0.038*z0 + 0.999*z1,3.4286768436431885
dePablo CV2,test,31,102,0.9272727272727272,-0.570024808020363,-0.5734598575106268,0.6286969184875488,5.7383192911452126,most auxetic,2,0.038*z0 + 0.999*z1,3.4531407356262207
dePablo CV2,test,31,103,0.9363636363636364,-0.5704579607584009,-0.5734598575106268,0.6001386642456055,5.761011080931624,most auxetic,2,0.038*z0 + 0.999*z1,3.4769251346588135
dePablo CV2,test,31,104,0.9454545454545454,-0.570877444823255,-0.5734598575106268,0.5710235834121704,5.783947782528096,most auxetic,2,0.038*z0 + 0.999*z1,3.5009756088256836
dePablo CV2,test,31,105,0.9545454545454546,-0.5713083433087824,-0.5734598575106268,0.5432213544845581,5.806062896792038,most auxetic,2,0.038*z0 + 0.999*z1,3.5241544246673584
dePablo CV2,test,31,106,0.9636363636363636,-0.5717133433780166,-0.5734598575106268,0.514068603515625,5.829078945971832,most auxetic,2,0.038*z0 + 0.999*z1,3.548285722732544
dePablo CV2,test,31,107,0.9727272727272728,-0.5722258127391541,-0.5734598575106268,0.48600679636001587,5.851313890127173,most auxetic,2,0.038*z0 + 0.999*z1,3.57159423828125
dePablo CV2,test,31,108,0.9818181818181818,-0.5726409293485718,-0.5734598575106268,0.45676326751708984,5.874453745061168,most auxetic,2,0.038*z0 + 0.999*z1,3.595852851867676
dePablo CV2,test,31,109,0.990909090909091,-0.573062108204728,-0.5734598575106268,0.42925015091896057,5.896306239298243,most auxetic,2,0.038*z0 + 0.999*z1,3.618757963180542
dePablo CV2,test,31,110,1.0,-0.5734598575106268,-0.5734598575106268,0.40114593505859375,5.9187023103303895,most auxetic,2,0.038*z0 + 0.999*z1,3.6422293186187744
dePablo CV2,test,57,0,0.0,,-0.06735705102337672,3.244387626647949,-2.6704760691651264,middle,2,0.038*z0 + 0.999*z1,-5.0602240562438965
dePablo CV2,test,57,1,0.008771929824561403,0.13333333333333333,-0.06735705102337672,3.1704049110412598,-2.619580017457693,middle,2,0.038*z0 + 0.999*z1,-5.006503105163574
dePablo CV2,test,57,2,0.017543859649122806,0.07404371584699454,-0.06735705102337672,3.100607395172119,-2.5712537968837426,middle,2,0.038*z0 + 0.999*z1,-4.955511569976807
dePablo CV2,test,57,3,0.02631578947368421,0.04389799635701275,-0.06735705102337672,3.0332984924316406,-2.524533030006627,middle,2,0.038*z0 + 0.999*z1,-4.906220436096191
dePablo CV2,test,57,4,0.03508771929824561,0.02655590358164238,-0.06735705102337672,2.9679083824157715,-2.4790308213389585,middle,2,0.038*z0 + 0.999*z1,-4.858221054077148
dePablo CV2,test,57,5,0.043859649122807015,0.015862668405041285,-0.06735705102337672,2.9019322395324707,-2.433296236970674,middle,2,0.038*z0 + 0.999*z1,-4.809967041015625
dePablo CV2,test,57,6,0.05263157894736842,0.007588761405727708,-0.06735705102337672,2.8368687629699707,-2.3878527230176076,middle,2,0.038*z0 + 0.999*z1,-4.762038707733154
dePablo CV2,test,57,7,0.06140350877192982,0.0012359029816159431,-0.06735705102337672,2.7722301483154297,-2.3429054415636426,middle,2,0.038*z0 + 0.999*z1,-4.714622974395752
dePablo CV2,test,57,8,0.07017543859649122,-0.004924779059569588,-0.06735705102337672,2.7072463035583496,-2.297490376964572,middle,2,0.038*z0 + 0.999*z1,-4.666726112365723
dePablo CV2,test,57,9,0.07894736842105263,-0.010063495866778483,-0.06735705102337672,2.642521381378174,-2.2522532998017497,middle,2,0.038*z0 + 0.999*z1,-4.619017124176025
dePablo CV2,test,57,10,0.08771929824561403,-0.013677975228863758,-0.06735705102337672,2.5783867835998535,-2.207493357045353,middle,2,0.038*z0 + 0.999*z1,-4.571807861328125
dePablo CV2,test,57,11,0.09649122807017543,-0.017115751381485647,-0.06735705102337672,2.514296054840088,-2.1627684522386743,middle,2,0.038*z0 + 0.999*z1,-4.524635314941406
dePablo CV2,test,57,12,0.10526315789473684,-0.02029024455791454,-0.06735705102337672,2.4492812156677246,-2.1174050640022504,middle,2,0.038*z0 + 0.999*z1,-4.4767889976501465
dePablo CV2,test,57,13,0.11403508771929824,-0.023260618079656254,-0.06735705102337672,2.3857803344726562,-2.0729366926409076,middle,2,0.038*z0 + 0.999*z1,-4.429895401000977
dePablo CV2,test,57,14,0.12280701754385964,-0.02608662293321057,-0.06735705102337672,2.322126865386963,-2.0284540559988975,middle,2,0.038*z0 + 0.999*z1,-4.382981777191162
dePablo CV2,test,57,15,0.13157894736842105,-0.028412954016818752,-0.06735705102337672,2.256589889526367,-1.9825413960494696,middle,2,0.038*z0 + 0.999*z1,-4.334566116333008
dePablo CV2,test,57,16,0.14035087719298245,-0.030181086519114688,-0.06735705102337672,2.1927242279052734,-1.937880441244465,middle,2,0.038*z0 + 0.999*z1,-4.287466049194336
dePablo CV2,test,57,17,0.14912280701754385,-0.031929326392175425,-0.06735705102337672,2.128951072692871,-1.893361810534731,middle,2,0.038*z0 + 0.999*z1,-4.240511894226074
dePablo CV2,test,57,18,0.15789473684210525,-0.0334802811867032,-0.06735705102337672,2.064274311065674,-1.8480619274241683,middle,2,0.038*z0 + 0.999*z1,-4.192741870880127
dePablo CV2,test,57,19,0.16666666666666666,-0.03489618596253667,-0.06735705102337672,2.000626564025879,-1.8035709747658497,middle,2,0.038*z0 + 0.999*z1,-4.145820140838623
dePablo CV2,test,57,20,0.17543859649122806,-0.03649713275095128,-0.06735705102337672,1.9361188411712646,-1.7583924259837456,middle,2,0.038*z0 + 0.999*z1,-4.098177909851074
dePablo CV2,test,57,21,0.18421052631578946,-0.037869701686783885,-0.06735705102337672,1.8720320463180542,-1.7135739792394784,middle,2,0.038*z0 + 0.999*z1,-4.050911903381348
dePablo CV2,test,57,22,0.19298245614035087,-0.038915812288434846,-0.06735705102337672,1.80769681930542,-1.6685800088993763,middle,2,0.038*z0 + 0.999*z1,-4.003460884094238
dePablo CV2,test,57,23,0.20175438596491227,-0.04008478129221596,-0.06735705102337672,1.7435529232025146,-1.623739649852834,middle,2,0.038*z0 + 0.999*z1,-3.9561707973480225
dePablo CV2,test,57,24,0.21052631578947367,-0.040992569120567694,-0.06735705102337672,1.6797960996627808,-1.5789964495493025,middle,2,0.038*z0 + 0.999*z1,-3.9089925289154053
dePablo CV2,test,57,25,0.21929824561403508,-0.04185408902026303,-0.06735705102337672,1.6146870851516724,-1.5335937238133217,middle,2,0.038*z0 + 0.999*z1,-3.8611032962799072
dePablo CV2,test,57,26,0.22807017543859648,-0.042899804345587475,-0.06735705102337672,1.550648808479309,-1.4886059601789676,middle,2,0.038*z0 + 0.999*z1,-3.8136696815490723
dePablo CV2,test,57,27,0.23684210526315788,-0.043667949073890454,-0.06735705102337672,1.4870001077651978,-1.4440754940470846,middle,2,0.038*z0 + 0.999*z1,-3.7667083740234375
dePablo CV2,test,57,28,0.24561403508771928,-0.04445846718678293,-0.06735705102337672,1.4229243993759155,-1.399264491928312,middle,2,0.038*z0 + 0.999*z1,-3.7194502353668213
dePablo CV2,test,57,29,0.2543859649122807,-0.04518772843061247,-0.06735705102337672,1.3581632375717163,-1.3538029194275603,middle,2,0.038*z0 + 0.999*z1,-3.6715152263641357
dePablo CV2,test,57,30,0.2631578947368421,-0.0457618954166741,-0.06735705102337672,1.2948472499847412,-1.309469103639988,middle,2,0.038*z0 + 0.999*z1,-3.624763250350952
dePablo CV2,test,57,31,0.2719298245614035,-0.04649677129735143,-0.06735705102337672,1.2301298379898071,-1.2642031536590148,middle,2,0.038*z0 + 0.999*z1,-3.5770256519317627
dePablo CV2,test,57,32,0.2807017543859649,-0.04714598698844346,-0.06735705102337672,1.1656838655471802,-1.2189958331871609,middle,2,0.038*z0 + 0.999*z1,-3.5293569564819336
dePablo CV2,test,57,33,0.2894736842105263,-0.047873116779916645,-0.06735705102337672,1.1010481119155884,-1.1738533177251662,middle,2,0.038*z0 + 0.999*z1,-3.481745958328247
dePablo CV2,test,57,34,0.2982456140350877,-0.04830864644493066,-0.06735705102337672,1.0371240377426147,-1.128931297637991,middle,2,0.038*z0 + 0.999*z1,-3.434382438659668
dePablo CV2,test,57,35,0.30701754385964913,-0.04885022322793713,-0.06735705102337672,0.9733773469924927,-1.0843776004064443,middle,2,0.038*z0 + 0.999*z1,-3.3873941898345947
dePablo CV2,test,57,36,0.3157894736842105,-0.04942474061301543,-0.06735705102337672,0.9087265729904175,-1.0391267707653988,middle,2,0.038*z0 + 0.999*z1,-3.339674234390259
dePablo CV2,test,57,37,0.32456140350877194,-0.049924072601055754,-0.06735705102337672,0.8445678949356079,-0.9940220352175322,middle,2,0.038*z0 + 0.999*z1,-3.292119026184082
dePablo CV2,test,57,38,0.3333333333333333,-0.05040620644016727,-0.06735705102337672,0.7797194719314575,-0.9487217090003734,middle,2,0.038*z0 + 0.999*z1,-3.244342088699341
dePablo CV2,test,57,39,0.34210526315789475,-0.05083071519708049,-0.06735705102337672,0.7154879570007324,-0.9036630784519081,middle,2,0.038*z0 + 0.999*z1,-3.1968302726745605
dePablo CV2,test,57,40,0.3508771929824561,-0.051279993579969506,-0.06735705102337672,0.6510436534881592,-0.858490717773278,middle,2,0.038*z0 + 0.999*z1,-3.1491966247558594
dePablo CV2,test,57,41,0.35964912280701755,-0.051780610979890646,-0.06735705102337672,0.5873478055000305,-0.8138717310670186,middle,2,0.038*z0 + 0.999*z1,-3.102144956588745
dePablo CV2,test,57,42,0.3684210526315789,-0.052290329155202285,-0.06735705102337672,0.5225614309310913,-0.7684682881287602,middle,2,0.038*z0 + 0.999*z1,-3.054267168045044
dePablo CV2,test,57,43,0.37719298245614036,-0.05267676076489543,-0.06735705102337672,0.45834189653396606,-0.7233422582238627,middle,2,0.038*z0 + 0.999*z1,-3.006688356399536
dePablo CV2,test,57,44,0.38596491228070173,-0.0529726443768997,-0.06735705102337672,0.39456096291542053,-0.678810340295977,middle,2,0.038*z0 + 0.999*z1,-2.9597206115722656
dePablo CV2,test,57,45,0.39473684210526316,-0.05332921218749628,-0.06735705102337672,0.32943862676620483,-0.633180349954422,middle,2,0.038*z0 + 0.999*z1,-2.9116034507751465
dePablo CV2,test,57,46,0.40350877192982454,-0.053636014746415155,-0.06735705102337672,0.2646111249923706,-0.5877512957631114,middle,2,0.038*z0 + 0.999*z1,-2.8636984825134277
dePablo CV2,test,57,47,0.41228070175438597,-0.05400698847016242,-0.06735705102337672,0.2005307823419571,-0.5426960243470809,middle,2,0.038*z0 + 0.999*z1,-2.8161957263946533
dePablo CV2,test,57,48,0.42105263157894735,-0.05434322270022067,-0.06735705102337672,0.1363484263420105,-0.497681047715322,middle,2,0.038*z0 + 0.999*z1,-2.7687294483184814
dePablo CV2,test,57,49,0.4298245614035088,-0.054628224582701064,-0.06735705102337672,0.0714140236377716,-0.4522724594656222,middle,2,0.038*z0 + 0.999*z1,-2.7208409309387207
dePablo CV2,test,57,50,0.43859649122807015,-0.05503370065261581,-0.06735705102337672,0.007111918181180954,-0.40715597257313474,middle,2,0.038*z0 + 0.999*z1,-2.6732685565948486
dePablo CV2,test,57,51,0.4473684210526316,-0.05533762664932559,-0.06735705102337672,-0.05658525973558426,-0.3625639581420413,middle,2,0.038*z0 + 0.999*z1,-2.626243829727173
dePablo CV2,test,57,52,0.45614035087719296,-0.055706437874205296,-0.06735705102337672,-0.12187100946903229,-0.31673904077500653,middle,2,0.038*z0 + 0.999*z1,-2.577925443649292
dePablo CV2,test,57,53,0.4649122807017544,-0.05593177574809507,-0.06735705102337672,-0.186294823884964,-0.2715273119159483,middle,2,0.038*z0 + 0.999*z1,-2.5302531719207764
dePablo CV2,test,57,54,0.47368421052631576,-0.05625334310676149,-0.06735705102337672,-0.2503315806388855,-0.22661620732864454,middle,2,0.038*z0 + 0.999*z1,-2.482896327972412
dePablo CV2,test,57,55,0.4824561403508772,-0.05643514286270009,-0.06735705102337672,-0.3145933747291565,-0.1815101144600535,middle,2,0.038*z0 + 0.999*z1,-2.435335874557495
dePablo CV2,test,57,56,0.49122807017543857,-0.05672614044471613,-0.06735705102337672,-0.3790875971317291,-0.13628126302446686,middle,2,0.038*z0 + 0.999*z1,-2.387643814086914
dePablo CV2,test,57,57,0.5,-0.057043925417812266,-0.06735705102337672,-0.4436976909637451,-0.09098958989932512,middle,2,0.038*z0 + 0.999*z1,-2.3398845195770264
dePablo CV2,test,57,58,0.5087719298245614,-0.05732360725582596,-0.06735705102337672,-0.5083876848220825,-0.04542479541394287,middle,2,0.038*z0 + 0.999*z1,-2.29184889793396
dePablo CV2,test,57,59,0.5175438596491229,-0.057529304045907406,-0.06735705102337672,-0.5731635093688965,-0.00020845733762845273,middle,2,0.038*z0 + 0.999*z1,-2.2441587448120117
dePablo CV2,test,57,60,0.5263157894736842,-0.0577370499460693,-0.06735705102337672,-0.637222409248352,0.04479353917432794,middle,2,0.038*z0 + 0.999*z1,-2.1967101097106934
dePablo CV2,test,57,61,0.5350877192982456,-0.05801167949774652,-0.06735705102337672,-0.7013883590698242,0.08976172216663889,middle,2,0.038*z0 + 0.999*z1,-2.1492912769317627
dePablo CV2,test,57,62,0.543859649122807,-0.0582820762774006,-0.06735705102337672,-0.7665406465530396,0.13552924544110317,middle,2,0.038*z0 + 0.999*z1,-2.1010353565216064
dePablo CV2,test,57,63,0.5526315789473685,-0.05858681902692056,-0.06735705102337672,-0.8313251733779907,0.18106427163579056,middle,2,0.038*z0 + 0.999*z1,-2.053025960922241
dePablo CV2,test,57,64,0.5614035087719298,-0.058860399812796685,-0.06735705102337672,-0.8951236009597778,0.2257811268668592,middle,2,0.038*z0 + 0.999*z1,-2.0058724880218506
dePablo CV2,test,57,65,0.5701754385964912,-0.058997292871777574,-0.06735705102337672,-0.9597684144973755,0.2710415918765128,middle,2,0.038*z0 + 0.999*z1,-1.9581431150436401
dePablo CV2,test,57,66,0.5789473684210527,-0.05922300199354933,-0.06735705102337672,-1.0244295597076416,0.3165271829903301,middle,2,0.038*z0 + 0.999*z1,-1.910187840461731
dePablo CV2,test,57,67,0.5877192982456141,-0.05944759319869083,-0.06735705102337672,-1.08872652053833,0.3616934195404156,middle,2,0.038*z0 + 0.999*z1,-1.8625658750534058
