dataset,latent_dim,split,sim_idx,step,target_index,true_p_ratio,pred_p_ratio,p_ratio_error,true_horizontal_strain,pred_horizontal_strain,horizontal_strain_error,true_vertical_strain,pred_vertical_strain,vertical_strain_error,pos_mse,initial_to_true_mse,movement_fraction_mse
Reid CV2,2,test,36,24,360,-0.062214860061428026,0.2861618317797196,0.3483766918411476,-0.0061254896353570435,-0.003019778317820525,0.0031057113175365185,-0.0006791044395859729,0.0008354829521943859,0.0015145873917803588,0.0001532960741315037,0.0003361996205057949,0.18789764062199857
Reid CV2,2,test,36,25,375,-0.06191761965268954,0.2857768581310698,0.34769447778375934,-0.0063545848731891,-0.0030654190811551605,0.0032891657920339394,-0.0007112586730773657,0.0008487487698370097,0.0015600074429143753,0.00017122758436016738,0.0003672980237752199,0.17854174841350387
Reid CV2,2,test,36,26,390,-0.061738047112365406,0.285361976497155,0.3471000236095204,-0.006583323542557605,-0.003111416412953348,0.0034719071296042572,-0.0007439400251505846,0.0008621902936735755,0.00160613031882416,0.00019028976385015994,0.0003999311593361199,0.1701846155413553
Reid CV2,2,test,36,27,405,-0.061523598720857005,0.28494387934058224,0.34646747806143924,-0.006810279369608351,-0.003157502886867423,0.0036527764827409275,-0.0007766213772238034,0.0008757196706071123,0.0016523410478309158,0.00021045267931185663,0.0004340801096986979,0.16270178926694612
Reid CV2,2,test,36,28,420,-0.06124251990764736,0.28455775563320534,0.3458002755408527,-0.007035987207036664,-0.0032037676450132743,0.00383221956202339,-0.0008088634638121672,0.0008893369006376202,0.0016982003644497874,0.00023173422960098833,0.0004697880067396909,0.1559645201744317
Reid CV2,2,test,36,29,435,-0.06107759257365557,0.28418416435565114,0.3452617569293067,-0.007259733917915443,-0.003250299829506789,0.004009434088408655,-0.000840929844206589,0.0009031298368620701,0.001744059681068659,0.0002541320282034576,0.000507027143612504,0.14988946015571725
Reid CV2,2,test,36,30,450,-0.060888696253298735,0.28381652602556606,0.3447052222788648,-0.007482232639171791,-0.00329701029823208,0.004185222340939711,-0.0008732597838919238,0.000917010626183491,0.0017902704100754149,0.0002776611072476953,0.000545823888387531,0.14438865861954492
Reid CV2,2,test,36,31,465,-0.06067952152348619,0.28340985403960806,0.34408937556309427,-0.007703126802342156,-0.0033439881933050347,0.004359138609037121,-0.0009055018704802876,0.000930979268601883,0.0018364811390821707,0.00030228469404391944,0.0005861457902938128,0.1394022293947472
Reid CV2,2,test,36,32,480,-0.06049792829380747,0.2830468686759666,0.3435447969697741,-0.007923307828585417,-0.0033911443726097655,0.004532163455975651,-0.0009368654260989412,0.0009450357641172459,0.001881901190216187,0.0003280665259808302,0.0006280727102421224,0.13485292728860532
Reid CV2,2,test,36,33,495,-0.060332005113893576,0.2826878121347359,0.3430198172486295,-0.008141527728279141,-0.0034383896940303844,0.0047031380342487565,-0.0009686682472024499,0.0009593558189235219,0.0019280240661259719,0.00035498314537107944,0.0006715932977385819,0.13069491288914736
Reid CV2,2,test,36,34,510,-0.060188535425169574,0.282332631468815,0.34252116689398454,-0.008357786501423332,-0.003485902441798667,0.004871884059624665,-0.0009999439497241326,0.000973588020632827,0.0019735319703569594,0.000383056205464527,0.0007167146541178226,0.1268852638953229
Reid CV2,2,test,36,35,525,-0.059996441047830446,0.2819426378353317,0.3419390788831621,-0.008574045274567522,-0.0035335043316828373,0.005040540942884685,-0.001031043946051873,0.000987995928536074,0.002019039874587947,0.000412238878197968,0.0007633912609890103,0.12339489622615757
Reid CV2,2,test,36,36,540,-0.05985596717179759,0.281593667947791,0.3414496351195886,-0.008789590910784609,-0.003581195363682896,0.005208395547101713,-0.0010623196485735557,0.001002403836439321,0.0020647234850128767,0.0004425624501891434,0.0008116563549265265,0.12018492521953651
Reid CV2,2,test,36,37,555,-0.05975503487811459,0.2812464858245974,0.34100152070271195,-0.009002640567756834,-0.003629153822030618,0.005373486745726215,-0.0010937710572891802,0.00101698745053651,0.0021107585078256903,0.0004740868753287941,0.0008615729166194797,0.11721901557320066
Reid CV2,2,test,36,38,570,-0.05961772693428364,0.2809118773003114,0.34052960423459505,-0.009215601082613168,-0.0036771122803783405,0.005538488802234828,-0.0011243439350350946,0.0010315710646336992,0.002155914999668794,0.0005067341262474656,0.0009130886755883694,0.1144804731306892
Reid CV2,2,test,36,39,585,-0.05949676889421586,0.28054918798287426,0.3400459568770901,-0.009426957039383522,-0.003725159880841951,0.005701797158541571,-0.0011554439313628353,0.0010463303849248303,0.0022017743162876654,0.000540551554877311,0.0009662278462201357,0.11194430213905483
Reid CV2,2,test,36,40,600,-0.05936373250795232,0.28021275324209644,0.33957648575004873,-0.009636708438067892,-0.0037733857655373373,0.0058633226725305545,-0.0011855775436238945,0.0010610897052159615,0.0022466672488398558,0.0005755657330155373,0.0010210394393652678,0.10958666803030376
Reid CV2,2,test,36,41,615,-0.05926990560291114,0.27985109791725565,0.3391210035201668,-0.009845390131361605,-0.0038216116502327235,0.006023778481128881,-0.001216326127563751,0.0010758490255070926,0.002292175153070844,0.0006117515149526298,0.001077492255717516,0.10739566870305808
Reid CV2,2,test,36,42,630,-0.05915962339195824,0.279511832601779,0.3386714559937372,-0.010052556408685224,-0.0038700158191598854,0.0061825405895253385,-0.0012466354460187524,0.0010907840519921656,0.002337419498010918,0.0006491379463113844,0.0011356244795024395,0.1053530185731537
Reid CV2,2,test,36,43,645,-0.05906374653056891,0.2791871780194619,0.3382509245500308,-0.010258296412154635,-0.00391833084597116,0.0063399655661834755,-0.0012764176458919278,0.0011056312253802678,0.0023820488712721953,0.000687682768329978,0.0011953710345551372,0.10345216216461003
Reid CV2,2,test,36,44,660,-0.0590012999470392,0.27883508296647475,0.3378363829135139,-0.010463144994465165,-0.00396682415701421,0.006496320837450956,-0.0013068148174439,0.0011205662518653408,0.002427381069309241,0.0007274363306351006,0.001256816554814577,0.10167338336927884
Reid CV2,2,test,36,45,675,-0.05891039120379586,0.27848213987555237,0.33739253107934825,-0.010667102155616818,-0.004015406610173148,0.006651695545443669,-0.0013358941925413071,0.001135589131447385,0.0024714833239886922,0.0007684239535592496,0.0013199927052482963,0.1000057348091938
Reid CV2,2,test,36,46,690,-0.05884684391378047,0.27817666820367565,0.3370235121174561,-0.010870346179841367,-0.004063989063332086,0.006806357116509281,-0.0013662913640932796,0.0011505241579324581,0.0025168155220257377,0.0008105828892439604,0.0013847954105585814,0.09844741646744236
Reid CV2,2,test,36,47,705,-0.05873230172742064,0.2778180873068301,0.3365503890342507,-0.011071718219632267,-0.004112660658606912,0.006959057561025355,-0.0013947557675118897,0.0011655470375145024,0.0025603028050263923,0.0008539730333723128,0.001451333169825375,0.09698298456459395
Reid CV2,2,test,36,48,720,-0.05874480786561774,0.2775,0.3362448078656178,-0.01127255540672784,-0.004161332253881738,0.007111223152846103,-0.001425328645257804,0.0011805699170965465,0.0026058985623543503,0.0008986644679680467,0.001519648707471788,0.09560327725133205
Reid CV2,2,test,36,49,735,-0.05863034420530241,0.27715174194908554,0.3357820861543879,-0.011471877177853319,-0.004210092991272452,0.007261784186580867,-0.001453968754870356,0.0011956806497755617,0.002649649404645918,0.000944495783187449,0.001589593943208456,0.09431086788333934
Reid CV2,2,test,36,50,750,-0.05856166164084434,0.27680113175359394,0.3353627933944383,-0.011669416106661038,-0.004258853728663166,0.007410562377997872,-0.001482345305191995,0.0012107035293576057,0.002693048834549601,0.0009916000999510288,0.0016613128827884793,0.09309160167334603
Reid CV2,2,test,36,51,765,-0.0585640953788149,0.2764791031445379,0.3350431985233528,-0.011866598467005204,-0.0043077036081697676,0.007558894858835437,-0.0015123032112591124,0.0012258142620366211,0.0027381174732957333,0.0010399679886177182,0.0017347647808492184,0.09194233157217024
Reid CV2,2,test,36,52,780,-0.05848471698878944,0.27613566123197586,0.3346203782207653,-0.012061819700799836,-0.004356642629792258,0.007705177071007578,-0.0015401526429989253,0.0012408371416186652,0.0027809897846175907,0.0010895266896113753,0.001809914712794125,0.09086103735827937
Reid CV2,2,test,36,53,795,-0.05847593329108149,0.2757954966039472,0.33427142989502867,-0.012257040934594468,-0.004405581651414748,0.00785145928317972,-0.0015694077242902743,0.0012559478742976804,0.0028253555985879547,0.001140377949923277,0.0018868325278162956,0.08983922092172099
Reid CV2,2,test,36,54,810,-0.058397866064294424,0.2754547788816686,0.333852644945963,-0.012450033615491901,-0.0044546098151531256,0.007995423800338776,-0.0015975207153210002,0.0012710586069766955,0.002868579322297696,0.001192446448840201,0.0019654864445328712,0.08887466387102123
Reid CV2,2,test,36,55,825,-0.05840558731356704,0.2751216467903775,0.3335272341039445,-0.012642848012157558,-0.004503548836775615,0.008139299175381942,-0.0016260729718365814,0.0012859936334617687,0.00291206660529835,0.0012458176352083683,0.0020459271036088467,0.08796201487620046
Reid CV2,2,test,36,56,840,-0.05835258158072976,0.27475733764733073,0.3331099192280605,-0.012833612140157793,-0.004552666142629881,0.008280945997527912,-0.001653658844285481,0.001301104366140784,0.002954763210426265,0.0013004131615161896,0.002128103282302618,0.08710007014120362
Reid CV2,2,test,36,57,855,-0.058343116882378525,0.274414889064298,0.33275800594667654,-0.013023306562767371,-0.004601783448484147,0.008421523114283224,-0.0016823868069950041,0.001316039392625857,0.002998426199620861,0.0013563430402427912,0.002212120220065117,0.0862821879817922
Reid CV2,2,test,36,58,870,-0.05832313990962762,0.27407476986661655,0.33239790977624417,-0.01321210956421807,-0.004650989896454301,0.008561119667763769,-0.001709796973249962,0.0013311501253048723,0.003040947098554834,0.0014135539531707764,0.002297918312251568,0.08550756047631264
Reid CV2,2,test,36,59,885,-0.05830401299791967,0.2737260141780796,0.3320300271759993,-0.013399664576046336,-0.0047001963444244545,0.008699468231621882,-0.0017374706987958327,0.0013460851517899453,0.003083555850585778,0.0014720119070261717,0.002385475439950824,0.0847753593051571
Reid CV2,2,test,36,60,900,-0.058306489470191174,0.27336144467870566,0.33166793414889684,-0.013586328166715725,-0.0047494919345104965,0.008836836232205228,-0.0017651444243417037,0.0013610201782750186,0.003126164602616722,0.0015317845391109586,0.00247485120780766,0.08408077639341055
Reid CV2,2,test,36,61,915,-0.05826205989091449,0.27303191682063543,0.3312939767115499,-0.01377129805718324,-0.004798876666712426,0.008972421390470813,-0.0017922910313057483,0.0013759552047600916,0.00316824623606584,0.0015928312204778194,0.0025660281535238028,0.08342263438359127
Reid CV2,2,test,36,62,930,-0.05828264879857431,0.2726686951852515,0.3309513439838258,-0.01395573309495543,-0.004848261398914356,0.009107471696041074,-0.0018202283161425322,0.0013908902312451648,0.003211118547387697,0.0016552582383155823,0.0026591094210743904,0.08279563875102139
Reid CV2,2,test,36,63,945,-0.058262695548150924,0.2723148352863144,0.33057753083446534,-0.014138563574641636,-0.004897646131116286,0.00924091744352535,-0.0018471992169126349,0.0014058252577302378,0.003253024474642873,0.0017189867794513702,0.0027540158480405807,0.08220127763600985
Reid CV2,2,test,36,64,960,-0.05828350271952627,0.27194623129632217,0.33022973401584843,-0.01432014606470541,-0.0049472091475499915,0.00937293691715542,-0.0018736429991009114,0.001420584578021369,0.0032942275771222804,0.0017840644577518106,0.002850767457857728,0.08163726310448921
Reid CV2,2,test,36,65,975,-0.05825143732468618,0.2715791292328956,0.3298305665575818,-0.01450181769688507,-0.004996772163983697,0.009505045532901372,-0.001900438193677072,0.0014353438983125,0.003335782091989572,0.001850429456681013,0.002949342830106616,0.08110296182360752
Reid CV2,2,test,36,66,990,-0.058276816100678204,0.27121046519571007,0.32948728129638827,-0.01468108249193576,-0.005046513464649178,0.009634569027286582,-0.0019274969475441457,0.0014501910717006022,0.003377688019244748,0.00191816920414567,0.003049814375117421,0.08059481429404544
Reid CV2,2,test,36,67,1005,-0.05824540421673965,0.2708556668833197,0.3291010711000593,-0.014860079860638782,-0.00509625476531466,0.009763825095324122,-0.0019536771704415094,0.0014648625388947623,0.003418539709336272,0.0019872463308274746,0.0031521699856966734,0.08011223685813172
Reid CV2,2,test,36,68,1020,-0.058289115533155036,0.2704786701381935,0.3287677856713485,-0.015037472671255821,-0.005145996065980141,0.00989147660527568,-0.001980999483599496,0.0014796218591858934,0.0034606213427853896,0.0020577250979840755,0.003256432479247451,0.07965371899343292
Reid CV2,2,test,36,69,1035,-0.0582775784721881,0.2701110542730318,0.3283886327452199,-0.015212993497439214,-0.0051959156508773995,0.010017077846561815,-0.0019462975102959438,0.0014942054732830826,0.003440502983579026,0.002129536820575595,0.003362591378390789,0.07921860351109455
Reid CV2,2,test,36,70,1050,-0.05828970734069786,0.26974881095148356,0.32803851829218145,-0.015387266334000177,-0.005245835235774657,0.01014143109822552,-0.001861958537203766,0.0015087890873802716,0.0033707476245840376,0.0022027043160051107,0.00347062386572361,0.07880636004469545
Reid CV2,2,test,36,71,1065,-0.058285311601368475,0.2693713243895159,0.32765663599088435,-0.01556136088632936,-0.00529593310490369,0.010265427781425671,-0.0017772681517237042,0.0015234605545744317,0.0033007287062981356,0.0022772718220949173,0.0035806254018098116,0.078414173879417
Reid CV2,2,test,36,72,1080,-0.05833086804901882,0.2689813078892993,0.32731217593831813,-0.015733761738456677,-0.005346030974032723,0.010387730764423952,-0.0016926656193406134,0.0015379563155746498,0.003230621934915263,0.0023533080238848925,0.0036926271859556437,0.07804075647522751
Reid CV2,2,test,36,73,1095,-0.058329668483989947,0.2686186790383538,0.32694834752234375,-0.01590437974826623,-0.005396128843161757,0.010508250905104474,-0.0016064817312120441,0.0015524520765748677,0.003158933807786912,0.002430652268230915,0.003806505585089326,0.07768803699986367
Reid CV2,2,test,36,74,1110,-0.05835156978822462,0.2682372955425147,0.32658886533073933,-0.016074641189612233,-0.005446404996522566,0.010628236193089667,-0.001520209989986504,0.0015669478375750859,0.0030871578275615897,0.0025093609001487494,0.003922270145267248,0.07735507231321435
Reid CV2,2,test,36,75,1125,-0.058378701481882844,0.26785383475361246,0.3262325362354953,-0.016243298072872253,-0.005496859434115152,0.010746438638757102,-0.0014332354239851956,0.001581355745478333,0.0030145911694635288,0.002589545911177993,0.004040061496198177,0.07703842430917779
Reid CV2,2,test,36,76,1140,-0.058375284536288055,0.2674602386824363,0.32583552321872433,-0.01641035039804629,-0.005547313871707736,0.010863036526338556,-0.0013446795022384092,0.0015955879471876379,0.002940267449426047,0.0026711600366979837,0.004159878008067608,0.07673775252511118
Reid CV2,2,test,36,77,1155,-0.05843118618804077,0.267081589800142,0.3255127759881828,-0.01657713529687266,-0.0055978574514162095,0.010979277845456452,-0.0012576170831401297,0.0016099080019939139,0.0028675250851340436,0.0027542351745069027,0.004281693138182163,0.07645335043490574
Reid CV2,2,test,36,78,1170,-0.05844127668279016,0.2666860951697752,0.32512737185256535,-0.016742672206076604,-0.005648490173240571,0.011094182032836034,-0.0011682704835206039,0.00162422805680019,0.0027924985403207938,0.0028387331403791904,0.004405539017170668,0.07618382539235752
Reid CV2,2,test,36,79,1185,-0.05846970349051851,0.2662979994381275,0.324767702928646,-0.016905980562383346,-0.0056992120371808196,0.011206768525202526,-0.0010787481777071361,0.0016384602585094948,0.002717208436216631,0.002924679545685649,0.0045313648879528046,0.07592990907850267
Reid CV2,2,test,36,80,1200,-0.05848520853051936,0.2658986175115207,0.3243838260420401,-0.017069912913501305,-0.005750112185352845,0.01131980072814846,-0.0009886109002148712,0.0016525167540248579,0.0026411276542397293,0.003012029454112053,0.004659196827560663,0.07569083040820648
Reid CV2,2,test,37,0,0,,0.3061080074487896,,0.0,-0.0019749486307589032,-0.0019749486307589032,0.0,0.000584714905980902,0.000584714905980902,3.87859545298852e-05,0.0,
Reid CV2,2,test,37,1,15,0.23332468206592266,0.30611499625687,0.07279031419094734,-0.0002999502430605089,-0.002008506599941087,-0.001708556356880578,6.664462711085437e-05,0.0005964797934251857,0.0005298351663143313,3.056268906220794e-05,7.201043672466767e-07,56.28775399207939
Reid CV2,2,test,37,2,30,0.2376339257073202,0.30608698767555176,0.06845306196823156,-0.000611362673125632,-0.002041581223888137,-0.001430218550762505,0.00013778759353864076,0.000608175475649209,0.00047038788211056825,2.3166894607129507e-05,2.958153572762967e-06,14.3029931291058
Reid CV2,2,test,37,3,45,0.23988587002810663,0.3060840513451732,0.06619818131706656,-0.0009231893991065846,-0.002074103453280747,-0.0011509140541741624,0.0002096226121690321,0.0006197327474327112,0.00041011013526367915,1.6842896002344787e-05,6.735137958457926e-06,6.550403980898977
Reid CV2,2,test,37,4,60,0.24140898948039527,0.3061168100024177,0.06470782052202242,-0.0012357066182805863,-0.0021060732881189185,-0.0008703666698383322,0.00028228809344254933,0.000631220813995953,0.0003489327205534037,1.1619810720731039e-05,1.2054612852807622e-05,3.8123602752850854
Reid CV2,2,test,37,5,75,0.24226370883529022,0.3060660049206753,0.0638022960853851,-0.001548154788135283,-0.00213762882704126,-0.000589474038905977,0.00035543801125789,0.0006426396753389343,0.0002872016640810443,7.50747221900383e-06,1.8923525203717873e-05,2.5273848208811844
Reid CV2,2,test,37,6,90,0.2428426008398015,0.30609760165449146,0.06325500081468996,-0.00186046485935137,-0.0021688391193670775,-0.00030837426001570746,0.0004284495186327097,0.0006539201262413946,0.0002254706076086849,4.511742645263439e-06,2.734205554588698e-05,1.8188720798400475
Reid CV2,2,test,37,7,105,0.2433915302581618,0.30610270119561117,0.06271117093744938,-0.002172015388055103,-0.002199635115777065,-2.7619727721962112e-05,0.0005027067199722182,0.0006652005771438549,0.0001624938571716366,2.6424581847095396e-06,3.730347816599533e-05,1.385187707079705
Reid CV2,2,test,37,8,120,0.24362030063240855,0.30610137773045526,0.062481077098046706,-0.0024838421140360558,-0.0022301549149098335,0.0002536871991262223,0.0005755798169065169,0.0006763426176057942,0.00010076280069927729,1.8984131884280941e-06,4.8817200877238065e-05,1.0990273326094717
Reid CV2,2,test,37,9,135,0.24368169881117105,0.306140267327047,0.06245856851587597,-0.002795875987974923,-0.002260398516765382,0.0005354774712095409,0.0006487297347218577,0.000687553863287994,3.882412856613627e-05,2.2816398086433765e-06,6.187806138768792e-05,0.8996905857352898
Reid CV2,2,test,37,10,150,0.24403846886791256,0.30615146638333773,0.06211299751542518,-0.0031077717632751805,-0.0022905040199823206,0.00081726774329286,0.0007228485256208452,0.0006986266985296728,-2.4221827091172403e-05,3.7907725527475122e-06,7.649442704860121e-05,0.7547472661807685
Reid CV2,2,test,37,11,165,0.24413449104008866,0.3061516452074392,0.06201715416735054,-0.003419460390617523,-0.0023204023752413446,0.0010990580153761786,0.0007961368538767069,0.0007097687389916121,-8.636811488509479e-05,6.4266314439009875e-06,9.266332199331373e-05,0.6458053637259482
Reid CV2,2,test,37,12,180,0.24416881852431951,0.3061623292028964,0.06199351067857686,-0.003731287116598476,-0.002350162631861759,0.001381124484736717,0.0008694251821325685,0.0007209107794535515,-0.00014851440267901707,1.0184164239035454e-05,0.00011036345676984638,0.5617757975580289
Reid CV2,2,test,37,13,195,0.24433266591785907,0.30617269214126913,0.06184002622341006,-0.004042906694621514,-0.002379853839162868,0.0016630528554586457,0.0009431979469302536,0.0007319836146952302,-0.0002112143322350234,1.5070586414367426e-05,0.00012964388588443398,0.4952539325136434
Reid CV2,2,test,37,14,210,0.24442066507667334,0.3061884462737028,0.06176778119702944,-0.0043547334206024664,-0.0024094759971446727,0.0019452574234577937,0.0010163478647455943,0.0007430564499369091,-0.00027329141480868517,2.1074052710901015e-05,0.0001504608808318153,0.4417587326696515
Reid CV2,2,test,37,15,225,0.24444388022816907,0.30619486971509685,0.06175098948692778,-0.004666352998625504,-0.002439098155126477,0.002227254843499027,0.0010903282452040608,0.0007541292851785879,-0.00033619896002547297,2.8190654120408e-05,0.00017281464533880353,0.39802152827295195
Reid CV2,2,test,37,16,240,0.2445496953541508,0.3061935281270965,0.06164383277294569,-0.004978041625967847,-0.0024686512637889764,0.0025093903621788705,0.001164239420442267,0.0007652021204202667,-0.0003990373000220003,3.6421599361347035e-05,0.00019672850612550974,0.36171093003370053
Reid CV2,2,test,37,17,255,0.2445142938203212,0.30622150937025155,0.06170721554993036,-0.005290006450587409,-0.002498204372451476,0.0027918020781359334,0.0012366972860550027,0.0007764133661024665,-0.00046028391995253627,4.5766289986204356e-05,0.0002221980830654502,0.3312111279757024
Reid CV2,2,test,37,18,270,0.24459533781782797,0.3062093452240607,0.06161400740623271,-0.0056020403245262765,-0.0025277574811139753,0.003074282843412301,0.001310885282174251,0.0007874862013441454,-0.0005233990808301055,5.620562660624273e-05,0.0002492051280569285,0.30534889834575224
Reid CV2,2,test,37,19,285,0.24461633002030567,0.3062092352289664,0.06159290520866076,-0.005913867050507229,-0.002557448688415085,0.0033564183620921444,0.0013846580469719359,0.0007986974470263451,-0.0005859605999455908,6.774970825063065e-05,0.0002777718473225832,0.28318167701993513
Reid CV2,2,test,37,20,300,0.24458121827411167,0.3062143540927906,0.06163313581867891,-0.006226039023084707,-0.002587139895716194,0.003638899127368513,0.001458153990888579,0.000809908692708545,-0.0006482452981800341,8.038393571041524e-05,0.00030788249569013715,0.2640417186812597
Reid CV2,2,test,37,21,315,0.2446673515016013,0.3062399446874709,0.061572593185869606,-0.00653731335451122,-0.0026169001523366083,0.0039204132021746115,0.0015321343713470457,0.0008211199383907447,-0.000711014432956301,9.412132203578949e-05,0.00033957426785491407,0.24736410819526036
Reid CV2,2,test,37,22,330,0.24461016714537842,0.3062155782848151,0.06160541113943668,-0.006849899623004527,-0.0026467985075956323,0.004203101115408895,0.001605076673501605,0.000832400389293205,-0.0007726762842083999,0.00010893368016695604,0.0003727962321136147,0.23276980003639577
Reid CV2,2,test,37,23,345,0.24464329059734757,0.30620586181028014,0.06156257121293257,-0.007161243003750345,-0.0026766968628546563,0.004484546140895688,0.001678711027858769,0.0008436808401956653,-0.0008350301876631037,0.00012482472811825573,0.00040757330134510994,0.21990487508240436
Reid CV2,2,test,37,24,360,0.24466977167115148,0.3062112435246383,0.06154147185348682,-0.007473484025647127,-0.00270673331675229,0.004766750708894837,0.0017524837926564541,0.0008550304963183861,-0.000897453296338068,0.0001418000611010939,0.00044391732080839574,0.2084953218352229
Reid CV2,2,test,37,25,375,0.244635715880717,0.30618667002328653,0.06155095414256953,-0.007785725047543909,-0.002736838819969229,0.00504888622757468,0.0018255645052515344,0.0008663801524411069,-0.0009591843528104275,0.00015982557670213282,0.00048177666030824184,0.1983474711424381
Reid CV2,2,test,37,26,390,0.24466673172635894,0.3061924041829156,0.06152567245655666,-0.0080981041680793,-0.0027670824218247775,0.0053310217462545235,0.001899268064828959,0.0008777990137840882,-0.0010214690510448707,0.00017895216296892613,0.0005212484393268824,0.18924084699239976
Reid CV2,2,test,37,27,405,0.24462591682446305,0.3061557126925575,0.06152979586809443,-0.008410345189976083,-0.002797395072999631,0.005612950116976452,0.0019726948035253414,0.0008891486699068089,-0.0010835461336185324,0.00019910461560357362,0.0005622110911644995,0.18107640220803745
Reid CV2,2,test,37,28,420,0.24464812406837716,0.3061424407706169,0.06149431670223976,-0.008723138606427304,-0.002827776773493789,0.005895361832933516,0.002046744389204069,0.0009005675312497903,-0.0011461768579542784,0.0002203361364081502,0.0006047560600563884,0.1736969819906965
Reid CV2,2,test,37,29,435,0.24459987926826068,0.3060993077106708,0.0614994284424101,-0.009036070121517135,-0.0028582275233072526,0.006177842598209882,0.002119548280918107,0.0009119863925927715,-0.0012075618883253356,0.00024261229555122554,0.0006488334620371461,0.16701693676630774
Reid CV2,2,test,37,30,450,0.24462682717474493,0.3060746011922995,0.06144777401755458,-0.009348173044775308,-0.0028887473224400205,0.0064594257223352875,0.002193597866596834,0.0009234052539357528,-0.0012701926126610812,0.00026595915551297367,0.0006944943452253938,0.16093584390732227
Reid CV2,2,test,37,31,465,0.2445976635227203,0.30602560971354803,0.061427946190827726,-0.00966096646122653,-0.0029193361708920937,0.0067416302903344355,0.0022666093739716537,0.0009348933204989945,-0.0013317160534726592,0.00029034193721599877,0.0007416812004521489,0.1553938785523701
Reid CV2,2,test,37,32,480,0.24461991572621725,0.3059788037799543,0.06135888805373704,-0.00997334558176192,-0.002949925019344167,0.007023420562417753,0.0023404513439895993,0.0009463813870622364,-0.0013940699569273628,0.0003157649771310389,0.0007904103258624673,0.15032543283649796
Reid CV2,2,test,37,33,495,0.24457649790132377,0.30594637492205656,0.061369877020732794,-0.010285793751616618,-0.0029806519664348496,0.007305141785181768,0.002413878082685982,0.0009578002484052176,-0.0014560778342807645,0.0003422388108447194,0.0008406958659179509,0.14567319426062855
Reid CV2,2,test,37,34,510,0.24457012393025285,0.3058976310957861,0.06132750716553326,-0.010598380020109923,-0.0030113789135255324,0.007587001106584391,0.0024873048213823645,0.0009692191097481989,-0.0015180857116341656,0.00036978060961700976,0.0008925709989853203,0.1413862318562241
Reid CV2,2,test,37,35,525,0.24454333622036115,0.30585529807182027,0.061311961851459124,-0.01091124248588045,-0.0030421749099355205,0.00786906757594493,0.002560385533977445,0.0009807071763114406,-0.0015796783576660042,0.000398361764382571,0.0009459895081818104,0.13743361114980726
Reid CV2,2,test,37,36,540,0.24455319268873574,0.30578638741168634,0.06123319472295061,-0.011223828754373756,-0.003072970906345508,0.008150857848028248,0.0026344351196561718,0.000992126037654422,-0.0016423090820017498,0.0004279810527805239,0.0010009576799347997,0.13377869407190676
Reid CV2,2,test,37,37,555,0.24452145655728433,0.3057266441584778,0.06120518760119345,-0.011536898368102197,-0.0031037669027554958,0.0084331314653467,0.002707931063572815,0.0010035448989974033,-0.001704386164575412,0.00045866091386415064,0.00105751003138721,0.13038838204823414
Reid CV2,2,test,37,38,570,0.2445080801810281,0.3056594524897968,0.061151372308768714,-0.011849553685914808,-0.0031347009978040935,0.008714852688110715,0.002781011776167895,0.001015032965560645,-0.00176597881060725,0.0004903792287223041,0.0011156168766319752,0.1272400427587134
Reid CV2,2,test,37,39,585,0.2444489971123078,0.30559152690481456,0.061142529792506756,-0.01216248520100464,-0.0031655660435333864,0.008996919157471254,0.002853884873102194,0.0010263826216833658,-0.0018275022514188282,0.0005230967653915286,0.0011752116261050105,0.12431740900016652
Reid CV2,2,test,37,40,600,0.24448474625711006,0.3055229019942368,0.06103815573712676,-0.01247569291337169,-0.003196431089262679,0.009279261824109012,0.0029281420744417023,0.0010378706882466075,-0.0018902713861950948,0.0005568782798945904,0.0012364087160676718,0.12158824490357012
Reid CV2,2,test,37,41,615,0.24442148632514057,0.30542677097361143,0.06100528464847085,-0.012788762527100131,-0.0032273651843112766,0.009561397342788856,0.00300080755571522,0.0010492895495895888,-0.001951518006125631,0.0005916865775361657,0.0012991353869438171,0.11904206537074102
Reid CV2,2,test,37,42,630,0.244452429336224,0.30534304611539514,0.06089061677917115,-0.013101970239467183,-0.003258368328679179,0.009843601910788004,0.0030751339622749887,0.0010607084109325701,-0.0020144255513424186,0.0006275466876104474,0.0013634527567774057,0.11665692236233528
Reid CV2,2,test,37,43,645,0.2443684859352236,0.3052598811053985,0.06089139517017489,-0.013414763655918404,-0.0032893714730470817,0.010125392182871323,0.003147522622667464,0.0010721272722755515,-0.0020753953503919124,0.000664409133605659,0.0014292708365246654,0.11442752719379104
Reid CV2,2,test,37,44,660,0.2443769382414314,0.3051725678210893,0.06079562957965792,-0.013728247565562674,-0.0033203746174149842,0.01040787294814769,0.003220880156143586,0.0010835461336185326,-0.0021373340225250533,0.0007023160578683019,0.001496672397479415,0.1123336596061174
Reid CV2,2,test,37,45,675,0.24433504200283496,0.30508507840558946,0.060750036402754504,-0.014041179080652505,-0.0033513777617828868,0.010689801318869617,0.003294376100060229,0.0010950342001817745,-0.0021993418998784544,0.0007412692648358643,0.001565643586218357,0.11036575001323541
Reid CV2,2,test,37,46,690,0.2443170227429359,0.3049780252830518,0.06066100254011589,-0.014354939187573995,-0.003382449955470094,0.0109724892321039,0.003367664428316091,0.0011063838563044953,-0.002261280572011596,0.0007812486146576703,0.0016361724119633436,0.10851492435153325
