dataset,split,sim_idx,target_index,rollout_steps,filtered_steps,pred_p_ratio,true_p_ratio,final_pos_mse,initial_to_target_mse,pred_to_initial_mse,movement_fraction_mse
Reid CV2,test,37,750,50,50,0.30456485433290037,0.24423051562706052,0.0009513995610177517,0.0019337910925969481,0.00019747759506572038,0.1021194046356484
Reid CV2,test,38,750,50,50,0.30057926531770884,0.2784584474166289,0.0010365822818130255,0.0021087462082505226,0.0002118918055202812,0.10048236468250621
Reid CV2,test,39,750,50,50,0.2970979952334221,-0.19008193665941994,0.0016373749822378159,0.0026074512861669064,0.00020301391487009823,0.07785914005263722
Reid CV2,test,40,750,50,50,0.2786962501322408,-0.13089125750493935,0.0007248329347930849,0.0013745144242420793,0.00018607517995405942,0.13537521081793166
Reid CV2,test,41,750,50,50,0.3008552837211946,0.1652284623001839,0.0005843212129548192,0.0013463135110214353,0.0001835681323427707,0.13634872623650587
Reid CV2,test,42,750,50,50,0.30145816937402176,0.2106519634465985,0.0011791499564424157,0.0023563597351312637,0.00022413172700908035,0.09511778853944593
Reid CV2,test,43,750,50,50,0.29027713466597044,-0.41172632394781383,0.0011420318624004722,0.001673622289672494,0.0001672555081313476,0.09993623361940125
Reid CV2,test,44,750,50,50,0.2773762805157739,-0.13513339923708034,0.0013263837900012732,0.002040198538452387,0.0001589987223269418,0.0779329655081274
Reid CV2,test,45,750,50,50,0.26405282225078885,-0.3036650283068922,0.0013299287529662251,0.0020222212187945843,0.00016136588237714022,0.0797963550562129
Reid CV2,test,46,750,50,50,0.2868425995492111,-0.20847525335351752,0.0015076999552547932,0.0024015840608626604,0.00018505111802369356,0.07705377506428916
Reid CV2,test,47,750,50,50,0.29338517119331,0.12937249020271904,0.0009253917960450053,0.0019066391978412867,0.00020099544781260192,0.10541871164726431
Reid CV2,test,48,750,50,50,0.29955794873660657,0.19431124099522326,0.0005147159099578857,0.0012823983561247587,0.00019527111726347357,0.15227024920209467
Reid CV2,test,49,750,50,50,0.2763931408823695,-0.18584966202764674,0.001754822675138712,0.002737944945693016,0.0001954970066435635,0.07140282603238401
Reid CV2,test,50,750,50,50,0.29396577091381976,-0.19029544282742128,0.0016659409739077091,0.0025794554967433214,0.00018460757564753294,0.07156842825185715
Reid CV2,test,51,750,50,50,0.27081257448762286,-0.21630138698714763,0.0012742123799398541,0.002023302484303713,0.0001671614299993962,0.08261811137790509
Reid CV2,test,52,750,50,50,0.3038550234811917,0.33792323460804413,0.0007784971385262907,0.0017215687548741698,0.00020447565475478768,0.11877286583871167
Reid CV2,test,53,750,50,50,0.2907551818030267,-0.3496637452746343,0.002221140544861555,0.0033023946452885866,0.00019543177040759474,0.059178805502973594
Reid CV2,test,54,750,50,50,0.2715286898805883,-0.051882250107408996,0.001257130759768188,0.0021074158139526844,0.00017233270045835525,0.08177441742506752
Reid CV2,test,55,750,50,50,0.28398678673954936,-0.05454311196369519,0.0011045545106753707,0.0019987437408417463,0.00017392387962900102,0.08701659751327358
Reid CV2,test,56,750,50,50,0.2884619180136973,-0.2432239118425261,0.001218981109559536,0.001900357543490827,0.0001684315357124433,0.08863149794593182
Reid CV2,test,57,750,50,50,0.2981772788707013,-0.04942444375772559,0.0011445732088759542,0.0020508302841335535,0.00020075267821084708,0.09788848924457062
Reid CV2,test,58,750,50,50,0.2895988932407295,-0.1382020183406156,0.001675186213105917,0.002767932368442416,0.00019949584384448826,0.07207395893012715
Reid CV2,test,59,750,50,50,0.2746324828778573,-0.14761431411530815,0.001084798132069409,0.0017997591057792306,0.00018589914543554187,0.10329112648387144
Reid CV2,test,60,750,50,50,0.29497782684355295,-0.05961349492302653,0.0010294514941051602,0.0019197240471839905,0.00019570623408071697,0.10194498233628682
Reid CV2,test,61,750,50,50,0.27838423683799407,-0.1526549169286035,0.0010059693595394492,0.0017161599826067686,0.0001694843522273004,0.09875789783296393
Reid CV2,test,62,750,50,50,0.30047242576166605,0.21536245166662174,0.0006073646363802254,0.0013790541561320424,0.00018036662368103862,0.1307900947029732
Reid CV2,test,63,750,50,50,0.3056128336580844,0.3887143238989041,0.0007430307450704277,0.0016400228487327695,0.00019613745098467916,0.11959434049119057
Reid CV2,test,64,750,50,50,0.27829293022398377,-0.23218789923674124,0.0018838138785213232,0.0028912483248859644,0.0001999289233935997,0.0691496893133471
Reid CV2,test,65,750,50,50,0.26385270959687807,-0.23078299082639922,0.0011345908278599381,0.00179589306935668,0.0001672438665991649,0.0931257375246036
Reid CV2,test,66,750,50,50,0.2692519637236497,0.04431049390730709,0.000726655765902251,0.0015038327546790242,0.00017898663645610213,0.11902030721115978
Reid CV2,val,0,900,60,60,0.286201955495617,-0.21041266031105232,0.002160922158509493,0.003245864063501358,0.00023979140678420663,0.07387598559057965
Reid CV2,val,1,900,60,60,0.2742646258750136,-0.27671789389282375,0.0013422233751043677,0.002082580467686057,0.00021625497902277857,0.10383991513329528
Reid CV2,val,2,900,60,60,0.28697258852413376,-0.08058959515238935,0.0022888865787535906,0.003607769962400198,0.0002422354882583022,0.06714271995799488
Reid CV2,val,3,900,60,60,0.3002517354489282,0.11995549734158671,0.0012839355040341616,0.002516858745366335,0.0002479468530509621,0.09851440948263182
Reid CV2,val,4,900,60,60,0.29720751841082865,0.14585987261146496,0.0013486130628734827,0.00264597125351429,0.0002606687194202095,0.09851532554406936
Reid CV2,val,5,900,60,60,0.26454228008914,-0.1337884296819588,0.0018240739591419697,0.002900779014453292,0.00022801410523243248,0.07860443835822709
Reid CV2,val,6,900,60,60,0.30183869108942013,0.13069911690744915,0.0010891365818679333,0.0022662850096821785,0.0002514462685212493,0.11095085898155055
Reid CV2,val,7,900,60,60,0.26420464405956057,-0.27281345415148234,0.0015762813854962587,0.0024883232545107603,0.00023472795146517456,0.09433177584128852
Reid CV2,val,8,900,60,60,0.2761701128200144,-0.12008493483110885,0.0018110150704160333,0.003041699528694153,0.000252380792517215,0.08297361068585425
Reid CV2,val,9,900,60,60,0.28220046685015504,-0.07185631626218092,0.0014252371620386839,0.0025010749232023954,0.0002361533115617931,0.09442072661278798
Reid CV2,val,10,900,60,60,0.28896284445661197,-0.1136270971771605,0.0017527724849060178,0.0030209911055862904,0.0002524199371691793,0.08355533940580458
Reid CV2,val,11,900,60,60,0.27360786970814827,-0.16263513485212133,0.001732077682390809,0.0028792484663426876,0.0002584823523648083,0.08977424330910239
Reid CV2,val,12,900,60,60,0.28748610339077263,-0.15466685805643687,0.0016168559668585658,0.0025913312565535307,0.00022833874390926212,0.08811638548016147
Reid CV2,val,13,900,60,60,0.28602090865317914,0.07733133138357344,0.001626813318580389,0.0030100555159151554,0.00025983841624110937,0.08632346309470308
Reid CV2,val,14,900,60,60,0.2908921528509364,0.01094305482995451,0.0008609871147200465,0.0017484149429947138,0.00022796644771005958,0.13038463702420372
Reid CV2,val,15,900,60,60,0.2724953006319693,-0.2077097305240363,0.0022211535833775997,0.0034512924030423164,0.00023998726101126522,0.0695354762754139
Reid CV2,val,16,900,60,60,0.2870487581299926,-0.11232455197090263,0.001423305133357644,0.0023176742251962423,0.00022876534785609692,0.0987047037798105
Reid CV2,val,17,900,60,60,0.2818055118464236,-0.2570619561111903,0.0019386842614039779,0.0028220489621162415,0.000214494313695468,0.0760065883246121
Reid CV2,val,18,900,60,60,0.2756118218695672,-0.07017072011614608,0.0010835082503035665,0.0019181292736902833,0.00020419798966031522,0.10645684441667443
Reid CV2,val,19,900,60,60,0.2445254515023791,-0.17687704345321592,0.0012373555218800902,0.0021176522132009268,0.00021297870262060314,0.10057303144158702
Reid CV2,val,20,900,60,60,0.25741993131964397,-0.5311326118027108,0.00230596330948174,0.003110911464318633,0.0002270004479214549,0.07296911227628705
Reid CV2,val,21,900,60,60,0.2887106502110958,-0.09100035891141915,0.0010050333803519607,0.0017087652813643217,0.00020823520026169717,0.12186296300182134
Reid CV2,val,22,900,60,60,0.2932080196425958,0.18331732631714875,0.0017686845967546105,0.003328376915305853,0.00027303845854476094,0.08203351528162812
Reid CV2,val,23,900,60,60,0.2900990012799638,-0.35829432163510394,0.0018445325549691916,0.002668907633051276,0.00022832053946331143,0.08554831071552668
Reid CV2,val,24,900,60,60,0.29721741944825353,0.001408369541415515,0.0011817716294899583,0.0023056280333548784,0.0002509043551981449,0.10882256442426164
Reid CV2,test,0,900,60,60,0.3009548324260396,0.22522768304914745,0.0007468254189006984,0.0017261586617678404,0.00023121139383874834,0.1339456209673993
Reid CV2,test,1,900,60,60,0.2658491910043757,-0.22183900626158484,0.0016119248466566205,0.002466624602675438,0.0002284913935000077,0.09263322568508124
Reid CV2,test,2,900,60,60,0.29437828635976737,0.15127394946585884,0.0013825056375935674,0.002746834885329008,0.00027139735175296664,0.09880366424735407
Reid CV2,test,3,900,60,60,0.2990706198049611,0.2703344993441189,0.0013966073747724295,0.002771772677078843,0.00026458720094524324,0.09545775637852463
Reid CV2,test,4,900,60,60,0.2883418001823629,-0.3156237273148985,0.002162671647965908,0.0032713550608605146,0.0002431292086839676,0.07432064210725374
Reid CV2,test,5,900,60,60,0.30464457452627625,0.16333522761534258,0.00199429364874959,0.00356411375105381,0.00026546389563009143,0.07448244196796498
Reid CV2,test,6,900,60,60,0.27525593478149407,-0.20585904305672356,0.0019388895016163588,0.00299361371435225,0.00024574442068114877,0.08208955601151174
Reid CV2,test,7,900,60,60,0.3085232735704994,0.22700994742391953,0.0020247898064553738,0.003695695661008358,0.00028605418629013,0.07740198667010398
Reid CV2,test,8,900,60,60,0.2831744416914166,-0.055830239093479526,0.001573079964146018,0.002775152213871479,0.0002595563419163227,0.09352868668570376
Reid CV2,test,9,900,60,60,0.2917858492093475,0.18399509222695357,0.0008788858540356159,0.0018831384368240833,0.00022236596851143986,0.11808264552576415
Reid CV2,test,10,900,60,60,0.30362653012783564,0.35238296858874274,0.0008625718764960766,0.001909609534777701,0.00023549707839265466,0.12332211067435263
Reid CV2,test,11,900,60,60,0.2879636817767577,-0.042229605794124124,0.0015388282481580973,0.002753213746473193,0.0002467024023644626,0.089605248659129
Reid CV2,test,12,900,60,60,0.29825377144038023,-0.1440542477534594,0.002385619329288602,0.0036815202329307795,0.0002452273911330849,0.06661036083397119
Reid CV2,test,13,900,60,60,0.29047707411040125,-0.14881409574221968,0.00192986277397722,0.0030884803272783756,0.00023327312374021858,0.07553006625293386
Reid CV2,test,14,900,60,60,0.3101767417183407,0.2420675193875704,0.0016310489736497402,0.003107696771621704,0.00026865885592997074,0.0864495076814638
Reid CV2,test,15,900,60,60,0.29271080918818004,-0.07481383923743608,0.0019905949011445045,0.0033659685868769884,0.0002619346196297556,0.07781849796547974
Reid CV2,test,16,900,60,60,0.3048288833462812,0.30804639703888814,0.0018706638365983963,0.0034664757549762726,0.00027929566567763686,0.08057049447892319
Reid CV2,test,17,900,60,60,0.28923757528560895,-0.025917947523676446,0.0020206021144986153,0.003516322700306773,0.0002677006123121828,0.07613084324963346
Reid CV2,test,18,900,60,60,0.27186636740331493,-0.04000766838495293,0.001718079554848373,0.002836356870830059,0.00022853945847600698,0.0805750012723628
Reid CV2,test,19,900,60,60,0.2987669906998275,0.25224023418166047,0.0010511329164728522,0.002228607190772891,0.00024613074492663145,0.11044151070932881
Reid CV2,test,20,900,60,60,0.2708694262694902,-0.20456248457279877,0.0022926570381969213,0.003537409007549286,0.00022898291354067624,0.06473181728547568
Reid CV2,test,21,900,60,60,0.27871894019524546,-0.16992597415314908,0.0013655887451022863,0.0022976321633905172,0.0002267080417368561,0.09867029429215196
Reid CV2,test,22,900,60,60,0.28725969940580215,-0.30000937285205476,0.001593996537849307,0.00252488162368536,0.00022954233281780034,0.09091211669668556
Reid CV2,test,23,900,60,60,0.28708620012633806,-0.2242311123429096,0.0018747299909591675,0.0028117960318922997,0.00024179901811294258,0.08599450862380484
Reid CV2,test,24,900,60,60,0.28009452826758774,-0.29418071594979833,0.0018023864831775427,0.002685524756088853,0.0002148095372831449,0.07998791923109635
Reid CV2,test,25,900,60,60,0.3140507789959608,0.1829965931243054,0.0010773999383673072,0.0022540029603987932,0.00025502106291241944,0.11314140548746192
Reid CV2,test,26,900,60,60,0.27965034323415827,-0.02012740952276347,0.0016213970957323909,0.002924203174188733,0.0002537438413128257,0.08677367002148278
Reid CV2,test,27,900,60,60,0.27817138709844647,0.02941682256627253,0.0011487214360386133,0.0021823847200721502,0.00022826062922831625,0.10459229627522772
Reid CV2,test,28,900,60,60,0.2862277348085766,-0.19225099491348907,0.001947977812960744,0.002975370967760682,0.00021874762023799121,0.07351944433423864
Reid CV2,test,29,900,60,60,0.2900252966177485,-0.11364440474747199,0.001310276798903942,0.0022994782775640488,0.00024720796500332654,0.10750611015347628
Reid CV2,test,30,900,60,60,0.29141130189603065,0.09935336543896539,0.0012200489873066545,0.002407097490504384,0.00023629740462638438,0.09816694403053469
Reid CV2,test,31,900,60,60,0.27781644891839796,-0.1816667006379813,0.001653241808526218,0.0026921622920781374,0.00022082339273765683,0.08202454710380723
Reid CV2,test,32,900,60,60,0.28826600944066166,-0.289950711682081,0.002166664693504572,0.003116318490356207,0.0002594094548840076,0.08324227953169065
Reid CV2,test,33,900,60,60,0.2972279835107619,0.2785588658813277,0.0007700526039116085,0.0017732710111886263,0.00023794974549673498,0.13418690318364643
Reid CV2,test,34,900,60,60,0.27941672362724995,-0.29890574828432914,0.001973383827134967,0.0028932278510183096,0.00021122110774740577,0.07300534856702133
Reid CV2,test,35,900,60,60,0.28534145660219257,0.1703368628149617,0.0008596628322266042,0.001853213063441217,0.00023991422494873405,0.1294585224341335
Reid CV2,test,36,900,60,60,0.27336144467870566,-0.058306489470191174,0.0015317845391109586,0.00247485120780766,0.00020808741101063788,0.08408077639341055
Reid CV2,test,37,900,60,60,0.3033683490333831,0.2439782521875654,0.0014479989185929298,0.0027869385667145252,0.0002540039422456175,0.09114084726491063
Reid CV2,test,38,900,60,60,0.29853268190042004,0.27811837435885856,0.001576146692968905,0.003035077126696706,0.0002712915011215955,0.0893853730224186
Reid CV2,test,39,900,60,60,0.2959763849521158,-0.19648782972418158,0.0024625682272017,0.0037897457368671894,0.00026297123986296356,0.06939020665812529
Reid CV2,test,40,900,60,60,0.27508290275314257,-0.13459980384631787,0.0010906263487413526,0.0019847850780934095,0.000244178285356611,0.12302505094968237
Reid CV2,test,41,900,60,60,0.29850243133685606,0.16493337125317387,0.0008901637047529221,0.0019409626256674528,0.00024146652140188962,0.12440554918920955
Reid CV2,test,42,900,60,60,0.29945536197725897,0.21065805552767825,0.0017947123851627111,0.003394034691154957,0.0002849518205039203,0.08395666115214456
Reid CV2,test,43,900,60,60,0.2881921106154907,-0.42301447482507054,0.0017344447551295161,0.0024697380140423775,0.00022260741388890892,0.09013401932642774
Reid CV2,test,44,900,60,60,0.27395288195136086,-0.1358227281061923,0.002000501612201333,0.00299231824465096,0.0002124212624039501,0.07098886048757426
Reid CV2,test,45,900,60,60,0.26124741303059706,-0.3093895711326,0.001984069822356105,0.0029456864576786757,0.00021683676459360868,0.07361162422034731
Reid CV2,test,46,900,60,60,0.28450296313657214,-0.21454815535384475,0.0022638109512627125,0.003495300654321909,0.00024160103930626065,0.06912167598730685
Reid CV2,test,47,900,60,60,0.29142542725040443,0.12891889196135065,0.0014036542270332575,0.0027457030955702066,0.00025954077136702836,0.09452616045258488
Reid CV2,test,48,900,60,60,0.29682833398259967,0.1944410757643392,0.0007901506614871323,0.0018463297747075558,0.0002543065056670457,0.13773623171262883
Reid CV2,test,49,900,60,60,0.27242647676313003,-0.18969800458603697,0.0026401670183986425,0.003987636882811785,0.000254572369158268,0.06384040890372207
Reid CV2,test,50,900,60,60,0.2914586471255225,-0.1940350242637972,0.0025224226992577314,0.003788073780015111,0.00024130067322403193,0.0637000985823115
Reid CV2,test,51,900,60,60,0.2679540871723282,-0.2243992927741225,0.0019113579764962196,0.0029531759209930897,0.0002246960939373821,0.07608625423907074
Reid CV2,test,52,900,60,60,0.3039720470026962,0.3377945965305824,0.0011905552819371223,0.002479361370205879,0.000263404130237177,0.10623870057929663
Reid CV2,test,53,900,60,60,0.289126559714795,-0.3576272515435853,0.0033764217514544725,0.00487874960526824,0.0002533825463615358,0.051935960412464025
Reid CV2,test,54,900,60,60,0.2659522606606926,-0.05492260199435894,0.0018991095712408423,0.003084886586293578,0.00022949658159632236,0.0743938472863138
Reid CV2,test,55,900,60,60,0.2807715806930261,-0.05707924733387045,0.0016481797210872173,0.0028954886365681887,0.0002305816306034103,0.07963479037400122
Reid CV2,test,56,900,60,60,0.2852663481610229,-0.24897131799654643,0.0018272356828674674,0.0027706159744411707,0.00022387545322999358,0.08080349470848226
Reid CV2,test,57,900,60,60,0.29560294204376,-0.051822802435500685,0.001719644875265658,0.0029596309177577496,0.00025897397426888347,0.08750211815772121
Reid CV2,test,58,900,60,60,0.2868155547389169,-0.14202879232204746,0.0025215335190296173,0.004028258379548788,0.00025912909768521786,0.06432782440193008
Reid CV2,test,59,900,60,60,0.2712629030202625,-0.15021903887821816,0.001631359220482409,0.0026227792259305716,0.00024551464593969285,0.09360858264865331
Reid CV2,test,60,900,60,60,0.2918150358593711,-0.06194935673046324,0.0015478114364668727,0.0027743238024413586,0.00025521733914501965,0.09199262858950806
Reid CV2,test,61,900,60,60,0.27360309951483597,-0.15573341434346738,0.0015050963265821338,0.0024869823828339577,0.0002244989445898682,0.09026961595684804
Reid CV2,test,62,900,60,60,0.29890319422137096,0.21487145445379996,0.000925367814488709,0.001986484741792083,0.00023621947912033647,0.11891331161558985
Reid CV2,test,63,900,60,60,0.30399247119468914,0.3884313060861949,0.0011328619439154863,0.0023641830775886774,0.00025453645503148437,0.10766359739411384
Reid CV2,test,64,900,60,60,0.275728347593627,-0.2363293881144763,0.0028530668932944536,0.004242170136421919,0.0002596230187918991,0.061200520121260274
Reid CV2,test,65,900,60,60,0.25870370048493907,-0.24174313750832646,0.0017494927160441875,0.0026740001048892736,0.00022426695795729756,0.08386946490661568
Reid CV2,test,66,900,60,60,0.2658262514938255,0.043065483384555174,0.0010920834029093385,0.002165202284231782,0.000235924671869725,0.1089619540806237
Reid CV2,val,0,1050,70,70,0.2838609197922416,-0.22067679169143178,0.003062684088945389,0.004489405080676079,0.00030844195862300694,0.06870441697289596
Reid CV2,val,1,1050,70,70,0.2705230988724151,-0.28294914617439393,0.001878732000477612,0.002860893029719591,0.00028182376991026103,0.09850902042915034
Reid CV2,val,2,1050,70,70,0.2843370211735505,-0.08224516204929122,0.0032011482398957014,0.004948542453348637,0.00031077658059075475,0.06280163977990223
Reid CV2,val,3,1050,70,70,0.29877166800596944,0.11933204149093811,0.001804259023629129,0.003426318522542715,0.00031598785426467657,0.09222372414756638
Reid CV2,val,4,1050,70,70,0.295305023923445,0.14548552600611908,0.0018981643952429295,0.0036019636318087578,0.00033141509629786015,0.09200956205419462
Reid CV2,val,5,1050,70,70,0.2588678537370832,-0.1384330963885088,0.0025572990998625755,0.003994723781943321,0.0002989453496411443,0.0748350489193813
Reid CV2,val,6,1050,70,70,0.30143152185908656,0.1304051629228177,0.0015349052846431732,0.00308678625151515,0.00032203338923864067,0.10432642982019583
Reid CV2,val,7,1050,70,70,0.25948614296264627,-0.2811394879516167,0.002240124624222517,0.0034474236890673637,0.00030487790354527533,0.08843644734243686
Reid CV2,val,8,1050,70,70,0.2722567287784679,-0.12321268652961834,0.0025281335692852736,0.004142351448535919,0.00032093809568323195,0.0774772733966513
Reid CV2,val,9,1050,70,70,0.28029120759074877,-0.07429711007216054,0.001988828182220459,0.003419555490836501,0.0003070043458137661,0.08977902146535012
Reid CV2,val,10,1050,70,70,0.28521824634719684,-0.1162130740172572,0.002449630992487073,0.0041275895200669765,0.0003241994127165526,0.07854448974162818
Reid CV2,val,11,1050,70,70,0.2685009487666034,-0.1666681621028944,0.0024236119352281094,0.00393278244882822,0.00033033976797014475,0.08399645092714703
Reid CV2,val,12,1050,70,70,0.28458209904306964,-0.15963695173416592,0.00226492783986032,0.003557785414159298,0.0002983451122418046,0.08385697210811219
Reid CV2,val,13,1050,70,70,0.28311835389978085,0.07618549571835037,0.002286117058247328,0.004099395126104355,0.00032912023016251624,0.08028507134301992
Reid CV2,val,14,1050,70,70,0.28847667666887494,0.009564205105131996,0.0012082839384675026,0.002383182756602764,0.00029601124697364867,0.12420837057230717
Reid CV2,val,15,1050,70,70,0.2687453770426799,-0.2151841452030984,0.003106808988377452,0.004735419526696205,0.00030963215976953506,0.0653864262762709
Reid CV2,val,16,1050,70,70,0.2846198300637261,-0.11777986105908532,0.0019992634188383818,0.003185978624969721,0.0002964035084005445,0.09303374042673042
Reid CV2,val,17,1050,70,70,0.2783691504318136,-0.2651679857771685,0.0027120625600218773,0.0038871171418577433,0.0002813466126099229,0.07237924722676632
Reid CV2,val,18,1050,70,70,0.2730448483305217,-0.07306016785513712,0.0015131949912756681,0.0026219389401376247,0.0002680059988051653,0.10221672011595272
Reid CV2,val,19,1050,70,70,0.23714445845593388,-0.18232495895022185,0.0017273365519940853,0.002910020761191845,0.0002813189057633281,0.09667247378953732
Reid CV2,val,20,1050,70,70,0.25349296720632913,-0.5482020520627744,0.003291620407253504,0.004365401342511177,0.00029845722019672394,0.06836879287370123
Reid CV2,val,21,1050,70,70,0.2859977506426735,-0.09340194785497151,0.0014036302454769611,0.0023346878588199615,0.00027291348669677973,0.11689506400856532
Reid CV2,val,22,1050,70,70,0.29122698800843005,0.1830581156087355,0.00248849019408226,0.004534421022981405,0.0003454179677646607,0.07617686271610187
Reid CV2,val,23,1050,70,70,0.28789051808406646,-0.36903814625690506,0.002610633382573724,0.003695168998092413,0.0002938472607638687,0.07952200857810937
Reid CV2,val,24,1050,70,70,0.29573456079785193,4.740965497623591e-05,0.0016558347269892693,0.0031406893394887447,0.00032152034691534936,0.10237254059890173
Reid CV2,test,0,1050,70,70,0.2991973666762868,0.2248694352357502,0.0010538488859310746,0.0023501329123973846,0.0002990037901327014,0.12722845952899142
Reid CV2,test,1,1050,70,70,0.2630290869568522,-0.22662392681293808,0.002250485820695758,0.0033763304818421602,0.00029498833464458585,0.08736950847407485
Reid CV2,test,2,1050,70,70,0.29177753074909457,0.15102153506350083,0.0019485915545374155,0.0037402771413326263,0.0003444648173172027,0.09209606783161342
Reid CV2,test,3,1050,70,70,0.2969048867488387,0.27012125208893817,0.0019682301208376884,0.0037780774291604757,0.000337250588927418,0.08926513425172396
Reid CV2,test,4,1050,70,70,0.28605643582122153,-0.31978335967929467,0.0030230788979679346,0.004493293818086386,0.0003134222060907632,0.06975332991338727
Reid CV2,test,5,1050,70,70,0.3035705031870239,0.16267531963141377,0.002805892378091812,0.0048536923713982105,0.0003337415400892496,0.06876034048962773
Reid CV2,test,6,1050,70,70,0.2711881332626614,-0.204439089853133,0.0027412944473326206,0.0041466266848146915,0.00031633194885216653,0.07628657530483796
Reid CV2,test,7,1050,70,70,0.3082582306418981,0.22674812662631585,0.002856780309230089,0.0050313132815063,0.00035675615072250366,0.07090716295362474
Reid CV2,test,8,1050,70,70,0.28101544764144315,-0.0581719450983876,0.0022028745152056217,0.003784439992159605,0.000330437469528988,0.08731475996807195
Reid CV2,test,9,1050,70,70,0.290180838970274,0.18389116163178032,0.0012361115077510476,0.002566866111010313,0.0002880914544221014,0.11223470253721539
Reid CV2,test,10,1050,70,70,0.30170030990870256,0.3525022566349604,0.001219139900058508,0.00260092387907207,0.00030313897877931595,0.1165505000813275
Reid CV2,test,11,1050,70,70,0.2862972786065493,-0.04398225050775687,0.002151472494006157,0.003753124037757516,0.00031571590807288885,0.08412082971324562
Reid CV2,test,12,1050,70,70,0.29637678909621534,-0.1464543378534042,0.0033491826616227627,0.005057051777839661,0.0003132616402581334,0.06194550778199798
Reid CV2,test,13,1050,70,70,0.28796628563733295,-0.15532433241421142,0.0026980116963386536,0.00423205504193902,0.00030204796348698437,0.07137146386182011
Reid CV2,test,14,1050,70,70,0.30909378126480963,0.2418020071879499,0.002301430329680443,0.004234020132571459,0.00033945057657547295,0.08017216875379228
Reid CV2,test,15,1050,70,70,0.2911008990415668,-0.07731649064267378,0.0027820889372378588,0.004587321076542139,0.0003322189731989056,0.07242112938153607
Reid CV2,test,16,1050,70,70,0.304340721373819,0.30808361454060496,0.0026390436105430126,0.004721146542578936,0.00035084530827589333,0.07431358148104494
Reid CV2,test,17,1050,70,70,0.28778849685548735,-0.027934345307492347,0.0028322809375822544,0.004795882850885391,0.0003388796467334032,0.07066053472737371
Reid CV2,test,18,1050,70,70,0.2672460367689054,-0.04195036801291286,0.0023891942109912634,0.0038700017612427473,0.00029703558539040387,0.07675334630726857
Reid CV2,test,19,1050,70,70,0.296656157157582,0.2520119748866749,0.001482507330365479,0.0030331634916365147,0.00031466074869967997,0.10374012135096211
Reid CV2,test,20,1050,70,70,0.26860627046558017,-0.2081893736005226,0.003207610920071602,0.004863600246608257,0.00029546263976953924,0.06074977892675017
Reid CV2,test,21,1050,70,70,0.27570823281994183,-0.175326592536066,0.001894617103971541,0.0031253183260560036,0.0002946711319964379,0.09428515794367041
Reid CV2,test,22,1050,70,70,0.2843672417708929,-0.3058695477620063,0.002236270345747471,0.0034713794011622667,0.00029634078964591026,0.08536686872852077
Reid CV2,test,23,1050,70,70,0.2843910069625495,-0.22928984206348618,0.0026281753089278936,0.0038662441074848175,0.0003122495545540005,0.08076302113193112
Reid CV2,test,24,1050,70,70,0.27695406343274526,-0.29846318430617735,0.002498381771147251,0.003683344693854451,0.00028263111016713083,0.07673219143423972
Reid CV2,test,25,1050,70,70,0.3126031709470613,0.18269767587130425,0.001522829756140709,0.0030678249895572662,0.000324813649058342,0.10587750284452098
Reid CV2,test,26,1050,70,70,0.2763272345530894,-0.02384454852856952,0.0022755367681384087,0.00399548327550292,0.0003248414141125977,0.08130215839076668
Reid CV2,test,27,1050,70,70,0.27340472213027045,0.027741121568364762,0.0016015629516914487,0.002975529758259654,0.00029778890893794596,0.10007929112835308
Reid CV2,test,28,1050,70,70,0.28285277860888464,-0.2013672888203905,0.0027490961365401745,0.004115105606615543,0.00028527071117423475,0.06932281657987747
Reid CV2,test,29,1050,70,70,0.2878105821480706,-0.11735470279297877,0.0018369946628808975,0.0031502291094511747,0.0003177268954459578,0.10085834534787579
Reid CV2,test,30,1050,70,70,0.28904453668642194,0.0982145625348794,0.0017102266428992152,0.003278045915067196,0.00030337207135744393,0.09254662052261864
Reid CV2,test,31,1050,70,70,0.27406723545141987,-0.18811254309224962,0.0022955131717026234,0.0036821202374994755,0.0002899749670177698,0.07875217220355943
Reid CV2,test,32,1050,70,70,0.2868363274206083,-0.29846582703339436,0.003034220775589347,0.004267741926014423,0.00033047370379790664,0.0774352595651281
Reid CV2,test,33,1050,70,70,0.2955849974892812,0.27834727533188636,0.0010870639234781265,0.0024132244288921356,0.0003079785965383053,0.12762119960790064
Reid CV2,test,34,1050,70,70,0.27618310031386295,-0.3077326337726442,0.0027885667514055967,0.004013140685856342,0.0002752804139163345,0.06859475793772077
Reid CV2,test,35,1050,70,70,0.2824778983205077,0.16971267815127725,0.0012080015148967505,0.0025213202461600304,0.0003111301630269736,0.12339970041521886
Reid CV2,test,36,1050,70,70,0.26974881095148356,-0.05828970734069786,0.0022027043160051107,0.00347062386572361,0.00027350723394192755,0.07880636004469545
Reid CV2,test,37,1050,70,70,0.3021059069595355,0.2436809669293221,0.0020442716777324677,0.0037959374021738768,0.00032116376678459346,0.08460723472433127
Reid CV2,test,38,1050,70,70,0.2964894712955025,0.2778174702335911,0.002221661154180765,0.004128917586058378,0.0003419849672354758,0.08282678452827819
Reid CV2,test,39,1050,70,70,0.29460681475646977,-0.20256246144482867,0.0034566496033221483,0.00519943330436945,0.00033465184969827533,0.0643631392323167
