dataset,split,sim_idx,frame,frame_frac,p_ratio,final_p_ratio,z0,dz0,z_next0,z1,dz1,z_next1
dePablo CV2,test,0,69,0.696969696969697,0.053057794115336884,0.04379751958601948,0.07097171992063522,-0.04707710072398186,0.023894619196653366,-3.725844383239746,0.03550457954406738,-3.6903398036956787
dePablo CV2,test,0,70,0.7070707070707071,0.05286875725900116,0.04379751958601948,0.023894619196653366,-0.046161528676748276,-0.02226690948009491,-3.6903398036956787,0.034845829010009766,-3.655493974685669
dePablo CV2,test,0,71,0.7171717171717171,0.05269787467936973,0.04379751958601948,-0.0222669318318367,-0.04621879756450653,-0.06848572939634323,-3.655494213104248,0.034857749938964844,-3.620636463165283
dePablo CV2,test,0,72,0.7272727272727273,0.05259393656505733,0.04379751958601948,-0.06848573684692383,-0.046618662774562836,-0.11510439962148666,-3.620636463165283,0.03523516654968262,-3.5854012966156006
dePablo CV2,test,0,73,0.7373737373737373,0.052386928143401325,0.04379751958601948,-0.11510438472032547,-0.046961985528469086,-0.16206637024879456,-3.5854012966156006,0.035325050354003906,-3.5500762462615967
dePablo CV2,test,0,74,0.7474747474747475,0.05221518987341772,0.04379751958601948,-0.16206635534763336,-0.045554742217063904,-0.20762109756469727,-3.5500762462615967,0.034503936767578125,-3.5155723094940186
dePablo CV2,test,0,75,0.7575757575757576,0.052200939645825804,0.04379751958601948,-0.20762106776237488,-0.04661870002746582,-0.2542397677898407,-3.5155723094940186,0.03526449203491211,-3.4803078174591064
dePablo CV2,test,0,76,0.7676767676767676,0.05202864642775622,0.04379751958601948,-0.2542397975921631,-0.04688531160354614,-0.30112510919570923,-3.4803078174591064,0.03531026840209961,-3.444997549057007
dePablo CV2,test,0,77,0.7777777777777778,0.0518263489917765,0.04379751958601948,-0.30112510919570923,-0.04630768299102783,-0.34743279218673706,-3.444997549057007,0.03498649597167969,-3.410011053085327
dePablo CV2,test,0,78,0.7878787878787878,0.05175469691598724,0.04379751958601948,-0.3474327623844147,-0.046085864305496216,-0.3935186266899109,-3.410011053085327,0.034880638122558594,-3.3751304149627686
dePablo CV2,test,0,79,0.797979797979798,0.05160285226032709,0.04379751958601948,-0.3935185968875885,-0.04736325144767761,-0.4408818483352661,-3.3751304149627686,0.03581547737121582,-3.3393149375915527
dePablo CV2,test,0,80,0.8080808080808081,0.051412383430926044,0.04379751958601948,-0.4408818483352661,-0.045994341373443604,-0.4868761897087097,-3.3393149375915527,0.03471040725708008,-3.3046045303344727
dePablo CV2,test,0,81,0.8181818181818182,0.051354481133654185,0.04379751958601948,-0.4868761897087097,-0.0464901328086853,-0.533366322517395,-3.3046045303344727,0.03505110740661621,-3.2695534229278564
dePablo CV2,test,0,82,0.8282828282828283,0.05123847811999947,0.04379751958601948,-0.533366322517395,-0.04734623432159424,-0.5807125568389893,-3.2695534229278564,0.03579139709472656,-3.23376202583313
dePablo CV2,test,0,83,0.8383838383838383,0.051085735190362955,0.04379751958601948,-0.580712616443634,-0.046288132667541504,-0.6270007491111755,-3.23376202583313,0.034986019134521484,-3.1987760066986084
dePablo CV2,test,0,84,0.8484848484848485,0.05095796323073745,0.04379751958601948,-0.6270007491111755,-0.04622417688369751,-0.673224925994873,-3.1987760066986084,0.035019874572753906,-3.1637561321258545
dePablo CV2,test,0,85,0.8585858585858586,0.050881949539089665,0.04379751958601948,-0.673224925994873,-0.04690754413604736,-0.7201324701309204,-3.1637561321258545,0.035431861877441406,-3.128324270248413
dePablo CV2,test,0,86,0.8686868686868687,0.05073898458977528,0.04379751958601948,-0.7201324701309204,-0.04652845859527588,-0.7666609287261963,-3.128324270248413,0.03520345687866211,-3.093120813369751
dePablo CV2,test,0,87,0.8787878787878788,0.050600246830472345,0.04379751958601948,-0.7666609287261963,-0.04659014940261841,-0.8132510781288147,-3.093120813369751,0.035230159759521484,-3.0578906536102295
dePablo CV2,test,0,88,0.8888888888888888,0.05054382991834848,0.04379751958601948,-0.8132510185241699,-0.04661107063293457,-0.8598620891571045,-3.0578906536102295,0.035169363021850586,-3.022721290588379
dePablo CV2,test,0,89,0.898989898989899,0.050379614170637486,0.04379751958601948,-0.8598621487617493,-0.04685002565383911,-0.9067121744155884,-3.022721529006958,0.035544395446777344,-2.9871771335601807
dePablo CV2,test,0,90,0.9090909090909091,0.05022506372286129,0.04379751958601948,-0.9067121744155884,-0.04676663875579834,-0.9534788131713867,-2.9871771335601807,0.035340309143066406,-2.9518368244171143
dePablo CV2,test,0,91,0.9191919191919192,0.05016120477476028,0.04379751958601948,-0.9534788131713867,-0.046416640281677246,-0.999895453453064,-2.951836585998535,0.035115718841552734,-2.9167208671569824
dePablo CV2,test,0,92,0.9292929292929293,0.05007132835803299,0.04379751958601948,-0.999895453453064,-0.04721426963806152,-1.0471097230911255,-2.9167208671569824,0.0356905460357666,-2.881030321121216
dePablo CV2,test,0,93,0.9393939393939394,0.04995334732913459,0.04379751958601948,-1.047109842300415,-0.04640364646911621,-1.0935134887695312,-2.881030797958374,0.035035133361816406,-2.8459956645965576
dePablo CV2,test,0,94,0.9494949494949495,0.04986816065360005,0.04379751958601948,-1.0935134887695312,-0.046741604804992676,-1.140255093574524,-2.8459956645965576,0.03539419174194336,-2.8106014728546143
dePablo CV2,test,0,95,0.9595959595959596,0.049761355591586925,0.04379751958601948,-1.140255093574524,-0.04707300662994385,-1.1873281002044678,-2.8106019496917725,0.035692691802978516,-2.774909257888794
dePablo CV2,test,0,96,0.9696969696969697,0.04961016949152543,0.04379751958601948,-1.1873281002044678,-0.04680776596069336,-1.2341358661651611,-2.774909257888794,0.035346269607543945,-2.73956298828125
dePablo CV2,test,0,97,0.9797979797979798,0.04953058337387259,0.04379751958601948,-1.2341357469558716,-0.04625558853149414,-1.2803913354873657,-2.73956298828125,0.035025835037231445,-2.7045371532440186
dePablo CV2,test,0,98,0.98989898989899,0.04946894769176274,0.04379751958601948,-1.2803913354873657,-0.04677283763885498,-1.3271641731262207,-2.7045371532440186,0.035361289978027344,-2.669175863265991
dePablo CV2,test,0,99,1.0,0.04931568393254364,0.04379751958601948,-1.3271641731262207,-0.046952128410339355,-1.37411630153656,-2.669175863265991,0.03560066223144531,-2.633575201034546
dePablo CV2,test,1,0,0.0,,0.13393114430878897,3.069387912750244,-0.06724834442138672,3.0021395683288574,-7.823339939117432,0.04931306838989258,-7.774026870727539
dePablo CV2,test,1,1,0.010101010101010102,0.21481481481481482,0.13393114430878897,3.0021395683288574,-0.06429338455200195,2.9378461837768555,-7.774026870727539,0.04729175567626953,-7.7267351150512695
dePablo CV2,test,1,2,0.020202020202020204,0.19337748344370861,0.13393114430878897,2.9378461837768555,-0.06376934051513672,2.8740768432617188,-7.7267351150512695,0.0468597412109375,-7.679875373840332
dePablo CV2,test,1,3,0.030303030303030304,0.18051626591230552,0.13393114430878897,2.8740768432617188,-0.0633077621459961,2.8107690811157227,-7.679875373840332,0.046624183654785156,-7.633251190185547
dePablo CV2,test,1,4,0.04040404040404041,0.17331918843654687,0.13393114430878897,2.8107690811157227,-0.06345605850219727,2.7473130226135254,-7.633251190185547,0.046797752380371094,-7.586453437805176
dePablo CV2,test,1,5,0.050505050505050504,0.16792192638166967,0.13393114430878897,2.7473130226135254,-0.06299972534179688,2.6843132972717285,-7.586453437805176,0.04637718200683594,-7.54007625579834
dePablo CV2,test,1,6,0.06060606060606061,0.16457486300159094,0.13393114430878897,2.6843128204345703,-0.06316900253295898,2.6211438179016113,-7.540075778961182,0.04645872116088867,-7.493617057800293
dePablo CV2,test,1,7,0.0707070707070707,0.16162764264605592,0.13393114430878897,2.6211438179016113,-0.06273603439331055,2.558407783508301,-7.493617534637451,0.04627656936645508,-7.447340965270996
dePablo CV2,test,1,8,0.08080808080808081,0.1594961882664899,0.13393114430878897,2.558407783508301,-0.06309366226196289,2.495314121246338,-7.447340965270996,0.046466827392578125,-7.400874137878418
dePablo CV2,test,1,9,0.09090909090909091,0.15742323333529792,0.13393114430878897,2.495314121246338,-0.06339406967163086,2.431920051574707,-7.400874137878418,0.04667520523071289,-7.354198932647705
dePablo CV2,test,1,10,0.10101010101010101,0.1554577278031187,0.13393114430878897,2.431920051574707,-0.06282806396484375,2.3690919876098633,-7.354198932647705,0.04627275466918945,-7.307926177978516
dePablo CV2,test,1,11,0.1111111111111111,0.15393886799730017,0.13393114430878897,2.3690919876098633,-0.06327247619628906,2.305819511413574,-7.307925701141357,0.0465397834777832,-7.261385917663574
dePablo CV2,test,1,12,0.12121212121212122,0.15273482371653266,0.13393114430878897,2.305819511413574,-0.06360292434692383,2.2422165870666504,-7.261385917663574,0.04678916931152344,-7.214596748352051
dePablo CV2,test,1,13,0.13131313131313133,0.15167462162933953,0.13393114430878897,2.2422165870666504,-0.06296539306640625,2.179251194000244,-7.214596748352051,0.04649829864501953,-7.168098449707031
dePablo CV2,test,1,14,0.1414141414141414,0.15077470924726294,0.13393114430878897,2.179251194000244,-0.06366825103759766,2.1155829429626465,-7.168098449707031,0.046854496002197266,-7.121243953704834
dePablo CV2,test,1,15,0.15151515151515152,0.14976494291470785,0.13393114430878897,2.1155824661254883,-0.06338930130004883,2.0521931648254395,-7.121243953704834,0.04674482345581055,-7.074499130249023
dePablo CV2,test,1,16,0.16161616161616163,0.14894110628707785,0.13393114430878897,2.0521931648254395,-0.0633324384689331,1.9888607263565063,-7.074499130249023,0.04669761657714844,-7.027801513671875
dePablo CV2,test,1,17,0.1717171717171717,0.14813312954240618,0.13393114430878897,1.9888607263565063,-0.06304514408111572,1.9258155822753906,-7.027801513671875,0.046401023864746094,-6.981400489807129
dePablo CV2,test,1,18,0.18181818181818182,0.1475501605727586,0.13393114430878897,1.9258155822753906,-0.06305062770843506,1.8627649545669556,-6.981400489807129,0.04653739929199219,-6.934863090515137
dePablo CV2,test,1,19,0.1919191919191919,0.1469118919371494,0.13393114430878897,1.8627650737762451,-0.06326937675476074,1.7994956970214844,-6.934863567352295,0.04666471481323242,-6.8881988525390625
dePablo CV2,test,1,20,0.20202020202020202,0.1464404083255999,0.13393114430878897,1.7994955778121948,-0.06342566013336182,1.736069917678833,-6.8881988525390625,0.046680450439453125,-6.841518402099609
dePablo CV2,test,1,21,0.21212121212121213,0.14612587130013133,0.13393114430878897,1.736069917678833,-0.06319868564605713,1.6728712320327759,-6.841518402099609,0.04670238494873047,-6.794816017150879
dePablo CV2,test,1,22,0.2222222222222222,0.1456912136916958,0.13393114430878897,1.6728712320327759,-0.06325876712799072,1.6096124649047852,-6.794816017150879,0.04661083221435547,-6.748205184936523
dePablo CV2,test,1,23,0.23232323232323232,0.14531451761667588,0.13393114430878897,1.6096123456954956,-0.06313514709472656,1.546477198600769,-6.748205184936523,0.04655885696411133,-6.701646327972412
dePablo CV2,test,1,24,0.24242424242424243,0.14500696086447307,0.13393114430878897,1.5464770793914795,-0.06313347816467285,1.4833436012268066,-6.701646327972412,0.04657888412475586,-6.655067443847656
dePablo CV2,test,1,25,0.25252525252525254,0.1446572901419207,0.13393114430878897,1.483343482017517,-0.06345915794372559,1.4198843240737915,-6.6550679206848145,0.0467681884765625,-6.608299732208252
dePablo CV2,test,1,26,0.26262626262626265,0.1443782637075718,0.13393114430878897,1.4198843240737915,-0.0634009838104248,1.3564833402633667,-6.608299732208252,0.046784400939941406,-6.5615153312683105
dePablo CV2,test,1,27,0.2727272727272727,0.14413104965430548,0.13393114430878897,1.3564831018447876,-0.06356954574584961,1.292913556098938,-6.5615153312683105,0.04684877395629883,-6.514666557312012
dePablo CV2,test,1,28,0.2828282828282828,0.14391514347949616,0.13393114430878897,1.292913556098938,-0.06356167793273926,1.2293518781661987,-6.514666557312012,0.0469965934753418,-6.46766996383667
dePablo CV2,test,1,29,0.29292929292929293,0.14365135970446774,0.13393114430878897,1.2293518781661987,-0.06333684921264648,1.1660150289535522,-6.46766996383667,0.04668283462524414,-6.420987129211426
dePablo CV2,test,1,30,0.30303030303030304,0.14337487845841068,0.13393114430878897,1.1660150289535522,-0.06315743923187256,1.1028575897216797,-6.420987606048584,0.04662275314331055,-6.374364852905273
dePablo CV2,test,1,31,0.31313131313131315,0.1431113240149869,0.13393114430878897,1.1028575897216797,-0.06372404098510742,1.0391335487365723,-6.374364852905273,0.04710865020751953,-6.327256202697754
dePablo CV2,test,1,32,0.32323232323232326,0.14277426947110206,0.13393114430878897,1.0391334295272827,-0.06332981586456299,0.9758036136627197,-6.327256202697754,0.046690940856933594,-6.28056526184082
dePablo CV2,test,1,33,0.3333333333333333,0.142593098571176,0.13393114430878897,0.9758037328720093,-0.06358659267425537,0.9122171401977539,-6.2805657386779785,0.04688405990600586,-6.233681678771973
dePablo CV2,test,1,34,0.3434343434343434,0.14239361038312742,0.13393114430878897,0.9122170209884644,-0.06392639875411987,0.8482906222343445,-6.233681678771973,0.047278404235839844,-6.186403274536133
dePablo CV2,test,1,35,0.35353535353535354,0.14211459485671854,0.13393114430878897,0.8482906818389893,-0.06383770704269409,0.7844529747962952,-6.186403274536133,0.04709482192993164,-6.139308452606201
dePablo CV2,test,1,36,0.36363636363636365,0.1419563007381433,0.13393114430878897,0.7844529747962952,-0.06303733587265015,0.721415638923645,-6.139308452606201,0.0464930534362793,-6.092815399169922
dePablo CV2,test,1,37,0.37373737373737376,0.14172460755501398,0.13393114430878897,0.721415638923645,-0.06351113319396973,0.6579045057296753,-6.092815399169922,0.046947479248046875,-6.045867919921875
dePablo CV2,test,1,38,0.3838383838383838,0.14155697315707924,0.13393114430878897,0.6579046249389648,-0.06385660171508789,0.594048023223877,-6.045867919921875,0.04709625244140625,-5.998771667480469
dePablo CV2,test,1,39,0.3939393939393939,0.14137457325117994,0.13393114430878897,0.594048023223877,-0.06342637538909912,0.5306216478347778,-5.998771667480469,0.046833038330078125,-5.951938629150391
dePablo CV2,test,1,40,0.40404040404040403,0.1412203111117005,0.13393114430878897,0.5306216478347778,-0.0634315013885498,0.467190146446228,-5.951938629150391,0.047008514404296875,-5.904930114746094
dePablo CV2,test,1,41,0.41414141414141414,0.1411400921182011,0.13393114430878897,0.46719011664390564,-0.0639047920703888,0.40328532457351685,-5.904929161071777,0.04712104797363281,-5.8578081130981445
dePablo CV2,test,1,42,0.42424242424242425,0.14099520080828493,0.13393114430878897,0.40328532457351685,-0.06372267007827759,0.33956265449523926,-5.8578081130981445,0.047049522399902344,-5.810758590698242
dePablo CV2,test,1,43,0.43434343434343436,0.14094862147659284,0.13393114430878897,0.33956265449523926,-0.06371676921844482,0.27584588527679443,-5.810758590698242,0.04700946807861328,-5.763749122619629
dePablo CV2,test,1,44,0.4444444444444444,0.14075422564077833,0.13393114430878897,0.27584582567214966,-0.06397688388824463,0.21186894178390503,-5.763749122619629,0.047326087951660156,-5.716423034667969
dePablo CV2,test,1,45,0.45454545454545453,0.14058374198415693,0.13393114430878897,0.21186888217926025,-0.06362423300743103,0.14824464917182922,-5.716423034667969,0.046936988830566406,-5.669486045837402
dePablo CV2,test,1,46,0.46464646464646464,0.14051292695864756,0.13393114430878897,0.14824461936950684,-0.06359117478132248,0.08465344458818436,-5.669486045837402,0.04708385467529297,-5.622402191162109
dePablo CV2,test,1,47,0.47474747474747475,0.14038057831651657,0.13393114430878897,0.08465344458818436,-0.06377950310707092,0.020873937755823135,-5.622402191162109,0.047183990478515625,-5.575218200683594
dePablo CV2,test,1,48,0.48484848484848486,0.14020953517671242,0.13393114430878897,0.020873896777629852,-0.06357171386480331,-0.04269781708717346,-5.5752177238464355,0.0469660758972168,-5.528251647949219
dePablo CV2,test,1,49,0.494949494949495,0.140104149750452,0.13393114430878897,-0.04269781336188316,-0.06351114809513092,-0.10620896518230438,-5.528252124786377,0.04698038101196289,-5.481271743774414
dePablo CV2,test,1,50,0.5050505050505051,0.1400197345386256,0.13393114430878897,-0.106208935379982,-0.06445403397083282,-0.17066296935081482,-5.481271743774414,0.04759407043457031,-5.433677673339844
dePablo CV2,test,1,51,0.5151515151515151,0.13990160080716463,0.13393114430878897,-0.1706629991531372,-0.06365901231765747,-0.23432201147079468,-5.433677673339844,0.04716062545776367,-5.38651704788208
dePablo CV2,test,1,52,0.5252525252525253,0.13969763124069123,0.13393114430878897,-0.23432201147079468,-0.06398320198059082,-0.2983052134513855,-5.38651704788208,0.047299861907958984,-5.339217185974121
dePablo CV2,test,1,53,0.5353535353535354,0.13964266052750113,0.13393114430878897,-0.2983052134513855,-0.06401371955871582,-0.3623189330101013,-5.339217185974121,0.04733753204345703,-5.291879653930664
dePablo CV2,test,1,54,0.5454545454545454,0.13950724011238383,0.13393114430878897,-0.36231890320777893,-0.06387504935264587,-0.4261939525604248,-5.291880130767822,0.04720592498779297,-5.244674205780029
dePablo CV2,test,1,55,0.5555555555555556,0.13944807230426437,0.13393114430878897,-0.4261939525604248,-0.06428760290145874,-0.49048155546188354,-5.244674205780029,0.04762601852416992,-5.197048187255859
dePablo CV2,test,1,56,0.5656565656565656,0.13933176078286488,0.13393114430878897,-0.49048155546188354,-0.06388336420059204,-0.5543649196624756,-5.197048187255859,0.047235965728759766,-5.1498122215271
dePablo CV2,test,1,57,0.5757575757575758,0.13917688885579732,0.13393114430878897,-0.5543649792671204,-0.06378757953643799,-0.6181525588035583,-5.149812698364258,0.047102928161621094,-5.102709770202637
dePablo CV2,test,1,58,0.5858585858585859,0.1391043465534904,0.13393114430878897,-0.6181525588035583,-0.06401723623275757,-0.6821697950363159,-5.102709770202637,0.047412872314453125,-5.055296897888184
dePablo CV2,test,1,59,0.5959595959595959,0.139059985073419,0.13393114430878897,-0.6821697950363159,-0.06397724151611328,-0.7461470365524292,-5.055296897888184,0.04732227325439453,-5.007974624633789
dePablo CV2,test,1,60,0.6060606060606061,0.1389502908981591,0.13393114430878897,-0.7461470365524292,-0.06407010555267334,-0.8102171421051025,-5.007974624633789,0.04739570617675781,-4.960578918457031
dePablo CV2,test,1,61,0.6161616161616161,0.13885893198817187,0.13393114430878897,-0.8102172017097473,-0.06418520212173462,-0.8744024038314819,-4.960578918457031,0.04743003845214844,-4.913148880004883
dePablo CV2,test,1,62,0.6262626262626263,0.13872154715043641,0.13393114430878897,-0.8744024634361267,-0.06413429975509644,-0.9385367631912231,-4.913148880004883,0.04749011993408203,-4.865658760070801
dePablo CV2,test,1,63,0.6363636363636364,0.1386140281438689,0.13393114430878897,-0.9385367035865784,-0.06364458799362183,-1.0021812915802002,-4.865658760070801,0.04722881317138672,-4.818429946899414
dePablo CV2,test,1,64,0.6464646464646465,0.1385807842161983,0.13393114430878897,-1.0021811723709106,-0.06403124332427979,-1.0662124156951904,-4.818429946899414,0.04734230041503906,-4.771087646484375
dePablo CV2,test,1,65,0.6565656565656566,0.1385184217829217,0.13393114430878897,-1.0662124156951904,-0.06439411640167236,-1.1306065320968628,-4.771087646484375,0.04766368865966797,-4.723423957824707
dePablo CV2,test,1,66,0.6666666666666666,0.13840502238691993,0.13393114430878897,-1.1306064128875732,-0.06374514102935791,-1.1943515539169312,-4.723423957824707,0.04723358154296875,-4.676190376281738
dePablo CV2,test,1,67,0.6767676767676768,0.13830730733901364,0.13393114430878897,-1.1943514347076416,-0.06424236297607422,-1.2585937976837158,-4.676190376281738,0.04757499694824219,-4.628615379333496
dePablo CV2,test,1,68,0.6868686868686869,0.13827728797690567,0.13393114430878897,-1.2585937976837158,-0.06442058086395264,-1.3230143785476685,-4.628615379333496,0.047772884368896484,-4.5808424949646
dePablo CV2,test,1,69,0.696969696969697,0.13819750409448456,0.13393114430878897,-1.323014259338379,-0.06395161151885986,-1.3869658708572388,-4.5808424949646,0.047306060791015625,-4.533536434173584
dePablo CV2,test,1,70,0.7070707070707071,0.13813071786437056,0.13393114430878897,-1.3869658708572388,-0.06395745277404785,-1.4509233236312866,-4.533536434173584,0.047425270080566406,-4.486111164093018
dePablo CV2,test,1,71,0.7171717171717171,0.13805317670268574,0.13393114430878897,-1.4509233236312866,-0.0644078254699707,-1.5153311491012573,-4.486111164093018,0.04767751693725586,-4.438433647155762
dePablo CV2,test,1,72,0.7272727272727273,0.13793992807875965,0.13393114430878897,-1.5153311491012573,-0.06471860408782959,-1.580049753189087,-4.438433647155762,0.04794025421142578,-4.390493392944336
dePablo CV2,test,1,73,0.7373737373737373,0.13785158805145722,0.13393114430878897,-1.580049753189087,-0.06380164623260498,-1.643851399421692,-4.390493392944336,0.04732513427734375,-4.343168258666992
dePablo CV2,test,1,74,0.7474747474747475,0.13779530381788851,0.13393114430878897,-1.643851399421692,-0.0648198127746582,-1.70867121219635,-4.343168258666992,0.04799032211303711,-4.295177936553955
dePablo CV2,test,1,75,0.7575757575757576,0.13774124172279134,0.13393114430878897,-1.7086710929870605,-0.06406271457672119,-1.7727338075637817,-4.295178413391113,0.047466278076171875,-4.247712135314941
dePablo CV2,test,1,76,0.7676767676767676,0.13766694359697565,0.13393114430878897,-1.7727338075637817,-0.064300537109375,-1.8370343446731567,-4.247712135314941,0.047577857971191406,-4.20013427734375
dePablo CV2,test,1,77,0.7777777777777778,0.13758673676812083,0.13393114430878897,-1.8370342254638672,-0.06409084796905518,-1.9011250734329224,-4.20013427734375,0.047623634338378906,-4.152510643005371
dePablo CV2,test,1,78,0.7878787878787878,0.13748137869110055,0.13393114430878897,-1.9011250734329224,-0.06488072872161865,-1.966005802154541,-4.152510643005371,0.048043251037597656,-4.104467391967773
dePablo CV2,test,1,79,0.797979797979798,0.1374303176841964,0.13393114430878897,-1.9660056829452515,-0.06423699855804443,-2.030242681503296,-4.104467391967773,0.04761314392089844,-4.056854248046875
dePablo CV2,test,1,80,0.8080808080808081,0.13733683540273797,0.13393114430878897,-2.030242681503296,-0.06425833702087402,-2.09450101852417,-4.056854248046875,0.04761981964111328,-4.009234428405762
dePablo CV2,test,1,81,0.8181818181818182,0.13731231821397688,0.13393114430878897,-2.09450101852417,-0.06474733352661133,-2.1592483520507812,-4.009234428405762,0.0480351448059082,-3.9611992835998535
dePablo CV2,test,1,82,0.8282828282828283,0.13722457695667648,0.13393114430878897,-2.1592483520507812,-0.06442642211914062,-2.223674774169922,-3.9611992835998535,0.04780721664428711,-3.9133920669555664
dePablo CV2,test,1,83,0.8383838383838383,0.1371281716883067,0.13393114430878897,-2.223674774169922,-0.06441545486450195,-2.288090229034424,-3.9133920669555664,0.04774165153503418,-3.8656504154205322
dePablo CV2,test,1,84,0.8484848484848485,0.13706366151630386,0.13393114430878897,-2.288090229034424,-0.06453609466552734,-2.352626323699951,-3.8656504154205322,0.04787635803222656,-3.8177740573883057
dePablo CV2,test,1,85,0.8585858585858586,0.1369526948574853,0.13393114430878897,-2.352626323699951,-0.06482124328613281,-2.417447566986084,-3.8177740573883057,0.04811596870422363,-3.769658088684082
dePablo CV2,test,1,86,0.8686868686868687,0.13693998309382924,0.13393114430878897,-2.417447566986084,-0.06399917602539062,-2.4814467430114746,-3.769658088684082,0.04741668701171875,-3.7222414016723633
dePablo CV2,test,1,87,0.8787878787878788,0.13685379004123058,0.13393114430878897,-2.4814467430114746,-0.06503772735595703,-2.5464844703674316,-3.7222414016723633,0.0482025146484375,-3.674038887023926
dePablo CV2,test,1,88,0.8888888888888888,0.13681011559125197,0.13393114430878897,-2.54648494720459,-0.06420230865478516,-2.610687255859375,-3.674038887023926,0.0477297306060791,-3.6263091564178467
dePablo CV2,test,1,89,0.898989898989899,0.13674602180924955,0.13393114430878897,-2.610687255859375,-0.06442546844482422,-2.675112724304199,-3.6263089179992676,0.04773283004760742,-3.57857608795166
dePablo CV2,test,1,90,0.9090909090909091,0.13667987359086836,0.13393114430878897,-2.675112724304199,-0.06493902206420898,-2.740051746368408,-3.578575849533081,0.048193931579589844,-3.530381917953491
dePablo CV2,test,1,91,0.9191919191919192,0.13658178170940072,0.13393114430878897,-2.740051746368408,-0.0645751953125,-2.804626941680908,-3.5303821563720703,0.047978878021240234,-3.48240327835083
dePablo CV2,test,1,92,0.9292929292929293,0.13654217736121124,0.13393114430878897,-2.804626941680908,-0.06451559066772461,-2.869142532348633,-3.48240327835083,0.04781317710876465,-3.4345901012420654
dePablo CV2,test,1,93,0.9393939393939394,0.13647386409672652,0.13393114430878897,-2.869142532348633,-0.06479167938232422,-2.933934211730957,-3.4345898628234863,0.04812169075012207,-3.3864681720733643
dePablo CV2,test,1,94,0.9494949494949495,0.13641495799837414,0.13393114430878897,-2.933934211730957,-0.06428766250610352,-2.9982218742370605,-3.3864681720733643,0.047727108001708984,-3.3387410640716553
dePablo CV2,test,1,95,0.9595959595959596,0.13632961312017516,0.13393114430878897,-2.9982218742370605,-0.0647726058959961,-3.0629944801330566,-3.3387410640716553,0.048178672790527344,-3.290562391281128
dePablo CV2,test,1,96,0.9696969696969697,0.13631564692030887,0.13393114430878897,-3.0629944801330566,-0.06462860107421875,-3.1276230812072754,-3.290562391281128,0.047899723052978516,-3.2426626682281494
dePablo CV2,test,1,97,0.9797979797979798,0.13624228631449953,0.13393114430878897,-3.1276235580444336,-0.06467771530151367,-3.1923012733459473,-3.2426626682281494,0.048096656799316406,-3.194566011428833
dePablo CV2,test,1,98,0.98989898989899,0.13622063020181838,0.13393114430878897,-3.1923012733459473,-0.06491231918334961,-3.257213592529297,-3.194566011428833,0.04814910888671875,-3.1464169025421143
dePablo CV2,test,1,99,1.0,0.1361436160233285,0.13393114430878897,-3.257213592529297,-0.06436824798583984,-3.3215818405151367,-3.146416425704956,0.047865867614746094,-3.09855055809021
dePablo CV2,test,2,0,0.0,,0.21262633834314057,3.0754776000976562,-0.05629587173461914,3.019181728363037,-8.343062400817871,0.04147052764892578,-8.301591873168945
dePablo CV2,test,2,1,0.010101010101010102,0.24578059071729957,0.21262633834314057,3.019181728363037,-0.05476951599121094,2.964412212371826,-8.301591873168945,0.04054546356201172,-8.261046409606934
dePablo CV2,test,2,2,0.020202020202020204,0.23334211219383724,0.21262633834314057,2.964412212371826,-0.05399179458618164,2.9104204177856445,-8.261046409606934,0.04006004333496094,-8.220986366271973
dePablo CV2,test,2,3,0.030303030303030304,0.22639522639522638,0.21262633834314057,2.9104204177856445,-0.05482816696166992,2.8555922508239746,-8.220986366271973,0.04067230224609375,-8.180314064025879
dePablo CV2,test,2,4,0.04040404040404041,0.21982361458470448,0.21262633834314057,2.8555922508239746,-0.05290985107421875,2.802682399749756,-8.180313110351562,0.0392608642578125,-8.14105224609375
dePablo CV2,test,2,5,0.050505050505050504,0.21900652494211745,0.21262633834314057,2.802682399749756,-0.05438661575317383,2.748295783996582,-8.14105224609375,0.040291786193847656,-8.100760459899902
dePablo CV2,test,2,6,0.06060606060606061,0.2171854449802718,0.21262633834314057,2.748295783996582,-0.05366373062133789,2.694632053375244,-8.100759506225586,0.039798736572265625,-8.06096076965332
dePablo CV2,test,2,7,0.0707070707070707,0.2166466346153846,0.21262633834314057,2.694632053375244,-0.05387067794799805,2.640761375427246,-8.06096076965332,0.03994560241699219,-8.021015167236328
dePablo CV2,test,2,8,0.08080808080808081,0.21677402392533193,0.21262633834314057,2.640761375427246,-0.05443286895751953,2.5863285064697266,-8.021016120910645,0.04035615921020508,-7.9806599617004395
dePablo CV2,test,2,9,0.09090909090909091,0.21580884500788688,0.21262633834314057,2.5863285064697266,-0.05322408676147461,2.533104419708252,-7.9806599617004395,0.039459228515625,-7.9412007331848145
dePablo CV2,test,2,10,0.10101010101010101,0.2161593860064133,0.21262633834314057,2.533104419708252,-0.05437803268432617,2.478726387023926,-7.9412007331848145,0.04034233093261719,-7.900858402252197
dePablo CV2,test,2,11,0.1111111111111111,0.21553824836351473,0.21262633834314057,2.478726387023926,-0.05366992950439453,2.4250564575195312,-7.900858402252197,0.03980827331542969,-7.861050128936768
dePablo CV2,test,2,12,0.12121212121212122,0.21569657951210966,0.21262633834314057,2.4250564575195312,-0.053943634033203125,2.371112823486328,-7.861050128936768,0.03999805450439453,-7.821052074432373
