dataset,split,sim_idx,final_p_ratio,z0,sweep_latent_dim,sweep_train_count,sweep_train_frames,z1,z2
CV3 | nets=4 | frames=100,test,14,-0.5936111989220015,2.086801290512085,3,4,100,4.139123916625977,-2.460644006729126
CV3 | nets=4 | frames=100,test,15,0.27081671507608296,2.057995080947876,3,4,100,2.583197593688965,-0.6813459992408752
CV3 | nets=4 | frames=100,test,16,-0.04889763898242052,1.5650839805603027,3,4,100,4.396520614624023,-1.6771137714385986
CV3 | nets=4 | frames=100,test,17,0.33742504039823745,1.3181594610214233,3,4,100,1.6772855520248413,1.9210851192474365
CV3 | nets=4 | frames=100,test,18,0.14421983542156405,2.089904308319092,3,4,100,3.5222742557525635,-1.4385055303573608
CV3 | nets=4 | frames=100,test,19,0.2238599590476573,2.5037009716033936,3,4,100,1.8820488452911377,-1.4948371648788452
CV3 | nets=4 | frames=100,test,20,-0.21109366287007186,2.3829686641693115,3,4,100,4.430984020233154,-4.0112223625183105
CV3 | nets=4 | frames=100,test,21,-0.13510764728463107,3.1340606212615967,3,4,100,4.421850204467773,-4.336611270904541
CV3 | nets=4 | frames=100,test,22,-0.2879174109079594,3.025301694869995,3,4,100,4.430117607116699,-4.768237113952637
CV3 | nets=4 | frames=100,test,23,-0.08698580311493488,2.437861204147339,3,4,100,4.95664119720459,-3.610045909881592
CV3 | nets=4 | frames=100,test,24,0.0729596003150843,1.8141995668411255,3,4,100,3.5468199253082275,-0.5441794395446777
CV3 | nets=4 | frames=100,test,25,-0.0473741087700227,3.0827014446258545,3,4,100,3.6842987537384033,-4.068892955780029
CV3 | nets=4 | frames=100,test,26,-0.17404791264035285,3.1517066955566406,3,4,100,3.153348207473755,-5.312658309936523
CV3 | nets=4 | frames=100,test,27,-0.15348441061065293,2.094219446182251,3,4,100,4.97215461730957,-3.6985254287719727
CV3 | nets=4 | frames=100,test,28,-0.33399938936466717,2.9159162044525146,3,4,100,3.717808961868286,-4.366556644439697
CV3 | nets=4 | frames=100,test,29,-0.2983576891176249,2.2219979763031006,3,4,100,4.606029987335205,-3.808950901031494
CV3 | nets=4 | frames=100,test,30,-0.08436423666781437,1.7953574657440186,3,4,100,3.4640281200408936,-0.3389207124710083
CV3 | nets=4 | frames=100,test,31,-0.22730985066006476,0.9743731617927551,3,4,100,5.37197208404541,-1.5096004009246826
CV3 | nets=4 | frames=100,test,32,0.15031615373850205,2.1702122688293457,3,4,100,2.399200201034546,-1.1623016595840454
CV3 | nets=4 | frames=100,test,33,-0.2691509251686252,1.3530582189559937,3,4,100,5.094959259033203,-2.550835609436035
CV3 | nets=4 | frames=100,test,34,0.12699982791696676,2.1963047981262207,3,4,100,3.134445905685425,-1.2401078939437866
CV3 | nets=4 | frames=100,test,35,0.32208064264084163,1.7709563970565796,3,4,100,1.5684608221054077,0.4972973167896271
CV3 | nets=4 | frames=100,test,36,-0.32336614357869486,2.5259928703308105,3,4,100,4.413076400756836,-2.766228199005127
CV3 | nets=4 | frames=100,test,37,-0.16665686710960664,2.821521282196045,3,4,100,4.226463317871094,-3.990807294845581
CV3 | nets=4 | frames=100,test,38,-0.06082767686482228,2.755880355834961,3,4,100,3.9044487476348877,-3.808295726776123
CV3 | nets=4 | frames=100,test,39,0.2821721893243829,1.9676460027694702,3,4,100,1.1103856563568115,-0.06496439129114151
CV3 | nets=4 | frames=100,test,40,-0.05914505731234828,3.2283782958984375,3,4,100,4.728971004486084,-5.2297749519348145
CV3 | nets=4 | frames=100,test,41,-0.2523187814106471,2.6291849613189697,3,4,100,4.613709449768066,-4.928286552429199
CV3 | nets=4 | frames=100,test,42,0.26937916888526336,2.0698814392089844,3,4,100,2.3914389610290527,-0.6620061993598938
CV3 | nets=4 | frames=100,test,43,-0.15711103408322405,2.4120216369628906,3,4,100,3.3716580867767334,-2.6591262817382812
CV3 | nets=4 | frames=100,test,44,0.1606833051492441,1.5720925331115723,3,4,100,3.2043089866638184,-0.40295282006263733
CV3 | nets=4 | frames=100,test,45,0.17250469509677205,2.044734477996826,3,4,100,3.536376953125,-1.5858821868896484
CV3 | nets=4 | frames=100,test,46,0.3873779088920612,1.7061641216278076,3,4,100,1.5608197450637817,0.9531452059745789
CV3 | nets=4 | frames=100,test,47,-0.100209652453205,2.3867409229278564,3,4,100,4.585690975189209,-3.5494518280029297
CV3 | nets=4 | frames=100,test,48,0.18079457023269338,1.9682538509368896,3,4,100,3.3002068996429443,-1.1401817798614502
CV3 | nets=4 | frames=100,test,49,-0.21908872590380996,2.8157668113708496,3,4,100,4.003974914550781,-3.6222739219665527
CV3 | nets=4 | frames=100,test,50,0.03867895965791973,2.3227427005767822,3,4,100,3.856266736984253,-2.471859931945801
CV3 | nets=4 | frames=100,test,51,-0.14664002278276062,1.9200081825256348,3,4,100,3.853217363357544,-2.381619453430176
CV3 | nets=4 | frames=100,test,52,-0.1466582167541242,2.6354401111602783,3,4,100,4.532782554626465,-3.673576593399048
CV3 | nets=4 | frames=100,test,53,0.3543707109293127,1.2968261241912842,3,4,100,1.7236127853393555,1.3315473794937134
CV3 | nets=4 | frames=100,test,54,-0.2504451898786599,2.0972554683685303,3,4,100,4.703247547149658,-3.226269006729126
CV3 | nets=4 | frames=100,test,55,-0.0803696162881754,1.7468503713607788,3,4,100,4.975936412811279,-2.5125885009765625
CV3 | nets=4 | frames=100,test,56,-0.12771201037928526,2.7285239696502686,3,4,100,3.8448030948638916,-3.933537483215332
CV3 | nets=4 | frames=100,test,57,0.3812481697430855,2.0964581966400146,3,4,100,1.0307031869888306,0.688675582408905
CV3 | nets=4 | frames=100,test,58,-0.40037890147830096,1.4947798252105713,3,4,100,4.919129371643066,-2.395073890686035
CV3 | nets=4 | frames=100,test,59,0.2511593493496609,2.4021835327148438,3,4,100,2.384838342666626,-1.5253098011016846
CV3 | nets=4 | frames=100,test,60,-0.1963377719651293,2.531090259552002,3,4,100,4.592695713043213,-3.390082597732544
CV3 | nets=4 | frames=100,test,61,0.20114686937290777,1.8752307891845703,3,4,100,3.1918234825134277,-0.49819692969322205
CV3 | nets=4 | frames=100,test,62,0.18341754005038485,1.7149527072906494,3,4,100,3.755634307861328,-1.0334250926971436
CV3 | nets=4 | frames=100,test,63,0.1677718678598186,2.7959415912628174,3,4,100,2.5542657375335693,-2.671475410461426
CV3 | nets=4 | frames=100,test,64,0.21035491246831667,1.7518200874328613,3,4,100,2.043651819229126,-0.003133847378194332
CV3 | nets=4 | frames=100,test,65,-0.2124182814927736,2.10345196723938,3,4,100,4.985808372497559,-3.259631633758545
CV3 | nets=4 | frames=100,test,66,0.24274224639077988,1.9085829257965088,3,4,100,2.6615374088287354,-0.32567349076271057
CV3 | nets=4 | frames=100,test,67,-0.19806003763724905,1.9302687644958496,3,4,100,5.4699835777282715,-3.5399715900421143
CV3 | nets=4 | frames=100,test,68,-0.3247762104239115,2.169482707977295,3,4,100,4.562834739685059,-2.289816379547119
CV3 | nets=4 | frames=100,test,69,-0.17738836707016928,2.0525808334350586,3,4,100,3.57454514503479,-1.7509362697601318
CV3 | nets=4 | frames=100,test,70,-0.20617802151122547,1.0952820777893066,3,4,100,4.558588027954102,-1.5396826267242432
CV3 | nets=4 | frames=100,test,71,-0.1515654324056017,1.5504281520843506,3,4,100,5.11513614654541,-2.8007993698120117
CV3 | nets=4 | frames=100,test,72,-0.13193082504033954,1.8838319778442383,3,4,100,3.9448251724243164,-2.497382402420044
CV3 | nets=8 | frames=2,train,0,-0.06695112756186168,0.8913266062736511,3,8,2,-0.3986581861972809,0.12667745351791382
CV3 | nets=8 | frames=2,train,1,0.24101002113566364,0.9427520632743835,3,8,2,-0.4342805743217468,0.17818999290466309
CV3 | nets=8 | frames=2,train,2,-0.03371838000065961,0.9094196557998657,3,8,2,-0.40016961097717285,0.14005443453788757
CV3 | nets=8 | frames=2,train,3,-0.07075996703199396,0.9187926054000854,3,8,2,-0.3956727087497711,0.14218369126319885
CV3 | nets=8 | frames=2,train,4,0.30795067109622015,0.9518580436706543,3,8,2,-0.4462118446826935,0.18348854780197144
CV3 | nets=8 | frames=2,train,5,0.3524800528535854,0.9658714532852173,3,8,2,-0.44776394963264465,0.1953793317079544
CV3 | nets=8 | frames=2,train,6,-0.08105278791540436,0.8886577486991882,3,8,2,-0.39495155215263367,0.1192752942442894
CV3 | nets=8 | frames=2,train,7,0.02298076051167721,0.9238044023513794,3,8,2,-0.40051040053367615,0.14396077394485474
CV3 | nets=8 | frames=2,test,0,0.0950451355151094,0.9157336354255676,3,8,2,-0.4147184491157532,0.14768171310424805
CV3 | nets=8 | frames=2,test,1,-0.06480931009694779,0.9046263694763184,3,8,2,-0.4164058268070221,0.14044520258903503
CV3 | nets=8 | frames=2,test,2,-0.0036101382641459327,0.91835618019104,3,8,2,-0.41662344336509705,0.14964503049850464
CV3 | nets=8 | frames=2,test,3,0.22590702007093752,0.9386705756187439,3,8,2,-0.4454505145549774,0.18377432227134705
CV3 | nets=8 | frames=2,test,4,-0.24482213582355292,0.9079380631446838,3,8,2,-0.39351511001586914,0.12396538257598877
CV3 | nets=8 | frames=2,test,5,-0.32518965600620253,0.9179831147193909,3,8,2,-0.40909406542778015,0.13332334160804749
CV3 | nets=8 | frames=2,test,6,0.1639582164351763,0.9391405582427979,3,8,2,-0.43112146854400635,0.18235842883586884
CV3 | nets=8 | frames=2,test,7,0.27673880911901655,0.9399493336677551,3,8,2,-0.4191757142543793,0.16602185368537903
CV3 | nets=8 | frames=2,test,8,0.2817123526652541,0.9486625790596008,3,8,2,-0.44497326016426086,0.18435253202915192
CV3 | nets=8 | frames=2,test,9,-0.17377978528774052,0.8962603211402893,3,8,2,-0.38454174995422363,0.11697519570589066
CV3 | nets=8 | frames=2,test,10,-0.5936111989220015,0.8797914385795593,3,8,2,-0.3980177938938141,0.11859378218650818
CV3 | nets=8 | frames=2,test,11,0.27081671507608296,0.9419812560081482,3,8,2,-0.4248560965061188,0.17458480596542358
CV3 | nets=8 | frames=2,test,12,-0.04889763898242052,0.9109048843383789,3,8,2,-0.406287282705307,0.13805292546749115
CV3 | nets=8 | frames=2,test,13,0.33742504039823745,0.9328421950340271,3,8,2,-0.4416376054286957,0.19402754306793213
CV3 | nets=8 | frames=2,test,14,0.14421983542156405,0.91704922914505,3,8,2,-0.406043142080307,0.1503903865814209
CV3 | nets=8 | frames=2,test,15,0.2238599590476573,0.9259236454963684,3,8,2,-0.4192669093608856,0.1710060089826584
CV3 | nets=8 | frames=2,test,16,-0.21109366287007186,0.8914106488227844,3,8,2,-0.38257482647895813,0.11821414530277252
CV3 | nets=8 | frames=2,test,17,-0.13510764728463107,0.8869196176528931,3,8,2,-0.37651702761650085,0.11809712648391724
CV3 | nets=8 | frames=2,test,18,-0.2879174109079594,0.8879829049110413,3,8,2,-0.3751032054424286,0.11686649918556213
CV3 | nets=8 | frames=2,test,19,-0.08698580311493488,0.8872144818305969,3,8,2,-0.3802821934223175,0.11583316326141357
CV3 | nets=8 | frames=2,test,20,0.0729596003150843,0.916961133480072,3,8,2,-0.42085325717926025,0.14656102657318115
CV3 | nets=8 | frames=2,test,21,-0.0473741087700227,0.8910656571388245,3,8,2,-0.3880159556865692,0.10985975712537766
CV3 | nets=8 | frames=2,test,22,-0.17404791264035285,0.9011655449867249,3,8,2,-0.38309428095817566,0.1286214143037796
CV3 | nets=8 | frames=2,test,23,-0.15348441061065293,0.9018321633338928,3,8,2,-0.3938583433628082,0.11436750739812851
CV3 | nets=8 | frames=2,test,24,-0.33399938936466717,0.8949407339096069,3,8,2,-0.3792003095149994,0.12114511430263519
CV3 | nets=8 | frames=2,test,25,-0.2983576891176249,0.8960578441619873,3,8,2,-0.3824043869972229,0.1183108538389206
CV3 | nets=8 | frames=2,test,26,-0.08436423666781437,0.9084420204162598,3,8,2,-0.4177396595478058,0.14308473467826843
CV3 | nets=8 | frames=2,test,27,-0.22730985066006476,0.8727114200592041,3,8,2,-0.3894523084163666,0.12042857706546783
CV3 | nets=8 | frames=2,test,28,0.15031615373850205,0.9387550950050354,3,8,2,-0.42479535937309265,0.1702856421470642
CV3 | nets=8 | frames=2,test,29,-0.2691509251686252,0.8994558453559875,3,8,2,-0.3959934115409851,0.12602709233760834
CV3 | nets=8 | frames=2,test,30,0.12699982791696676,0.9153711795806885,3,8,2,-0.4161025583744049,0.15260829031467438
CV3 | nets=8 | frames=2,test,31,0.32208064264084163,0.9678735136985779,3,8,2,-0.4470599591732025,0.1993933618068695
CV3 | nets=8 | frames=2,test,32,-0.32336614357869486,0.8967270255088806,3,8,2,-0.3970603048801422,0.11816900968551636
CV3 | nets=8 | frames=2,test,33,-0.16665686710960664,0.9067766666412354,3,8,2,-0.39067646861076355,0.11980841308832169
CV3 | nets=8 | frames=2,test,34,-0.06082767686482228,0.9191557765007019,3,8,2,-0.3969496786594391,0.12895525991916656
CV3 | nets=8 | frames=2,test,35,0.2821721893243829,0.9461429715156555,3,8,2,-0.4439944922924042,0.17539584636688232
CV3 | nets=8 | frames=2,test,36,-0.05914505731234828,0.8801564574241638,3,8,2,-0.36670857667922974,0.1082708090543747
CV3 | nets=8 | frames=2,test,37,-0.2523187814106471,0.8818161487579346,3,8,2,-0.3786086440086365,0.10924877226352692
CV3 | nets=8 | frames=2,test,38,0.26937916888526336,0.9324156045913696,3,8,2,-0.4263291656970978,0.1652449071407318
CV3 | nets=8 | frames=2,test,39,-0.15711103408322405,0.8981985449790955,3,8,2,-0.39715054631233215,0.13051384687423706
CV3 | nets=8 | frames=2,test,40,0.1606833051492441,0.9127663373947144,3,8,2,-0.42252451181411743,0.14985854923725128
CV3 | nets=8 | frames=2,test,41,0.17250469509677205,0.9245001673698425,3,8,2,-0.4164634644985199,0.15818814933300018
CV3 | nets=8 | frames=2,test,42,0.3873779088920612,0.941600501537323,3,8,2,-0.44387581944465637,0.19470030069351196
CV3 | nets=8 | frames=2,test,43,-0.100209652453205,0.8925850987434387,3,8,2,-0.38532230257987976,0.12578006088733673
CV3 | nets=8 | frames=2,test,44,0.18079457023269338,0.9394388198852539,3,8,2,-0.4262238144874573,0.15902434289455414
CV3 | nets=8 | frames=2,test,45,-0.21908872590380996,0.8923678398132324,3,8,2,-0.38672101497650146,0.1224602684378624
CV3 | nets=8 | frames=2,test,46,0.03867895965791973,0.92196124792099,3,8,2,-0.40850505232810974,0.13483840227127075
CV3 | nets=8 | frames=2,test,47,-0.14664002278276062,0.9007335901260376,3,8,2,-0.4059341549873352,0.1321493238210678
CV3 | nets=8 | frames=2,test,48,-0.1466582167541242,0.8780664801597595,3,8,2,-0.3826294243335724,0.11221980303525925
CV3 | nets=8 | frames=2,test,49,0.3543707109293127,0.9480318427085876,3,8,2,-0.44569167494773865,0.1941279023885727
CV3 | nets=8 | frames=2,test,50,-0.2504451898786599,0.9114682078361511,3,8,2,-0.3961390256881714,0.12704041600227356
CV3 | nets=8 | frames=2,test,51,-0.0803696162881754,0.9104642868041992,3,8,2,-0.4002692997455597,0.12311244010925293
CV3 | nets=8 | frames=2,test,52,-0.12771201037928526,0.8995597958564758,3,8,2,-0.3910422623157501,0.12257035821676254
CV3 | nets=8 | frames=2,test,53,0.3812481697430855,0.9615576863288879,3,8,2,-0.4486963748931885,0.20024269819259644
CV3 | nets=8 | frames=2,test,54,-0.40037890147830096,0.8986398577690125,3,8,2,-0.39845284819602966,0.12132890522480011
CV3 | nets=8 | frames=2,test,55,0.2511593493496609,0.9292458891868591,3,8,2,-0.4155338406562805,0.16446921229362488
CV3 | nets=8 | frames=2,test,56,-0.1963377719651293,0.9041164517402649,3,8,2,-0.39311614632606506,0.11716721951961517
CV3 | nets=8 | frames=2,test,57,0.20114686937290777,0.9204064011573792,3,8,2,-0.42336228489875793,0.15660211443901062
CV3 | nets=8 | frames=2,test,58,0.18341754005038485,0.9243116974830627,3,8,2,-0.4223242700099945,0.14475607872009277
CV3 | nets=8 | frames=2,test,59,0.1677718678598186,0.9086297154426575,3,8,2,-0.40482577681541443,0.1414439082145691
CV3 | nets=8 | frames=2,test,60,0.21035491246831667,0.9394760727882385,3,8,2,-0.43716371059417725,0.18220274150371552
CV3 | nets=8 | frames=2,test,61,-0.2124182814927736,0.9074425101280212,3,8,2,-0.3950091600418091,0.11941586434841156
CV3 | nets=8 | frames=2,test,62,0.24274224639077988,0.9266821146011353,3,8,2,-0.4230954647064209,0.16773183643817902
CV3 | nets=8 | frames=2,test,63,-0.19806003763724905,0.898224949836731,3,8,2,-0.3892463743686676,0.10778273642063141
CV3 | nets=8 | frames=2,test,64,-0.3247762104239115,0.8624578714370728,3,8,2,-0.38530805706977844,0.10667973756790161
CV3 | nets=8 | frames=2,test,65,-0.17738836707016928,0.9144516587257385,3,8,2,-0.4086633026599884,0.13592630624771118
CV3 | nets=8 | frames=2,test,66,-0.20617802151122547,0.8823339939117432,3,8,2,-0.39089706540107727,0.12718906998634338
CV3 | nets=8 | frames=2,test,67,-0.1515654324056017,0.8957569599151611,3,8,2,-0.39673665165901184,0.11265876889228821
CV3 | nets=8 | frames=2,test,68,-0.13193082504033954,0.8999571204185486,3,8,2,-0.4047676622867584,0.12922026216983795
CV3 | nets=8 | frames=5,train,0,-0.06695112756186168,2.180274248123169,3,8,5,3.39016056060791,3.659245729446411
CV3 | nets=8 | frames=5,train,1,0.24101002113566364,0.4679936468601227,3,8,5,0.6748378872871399,0.7373161315917969
CV3 | nets=8 | frames=5,train,2,-0.03371838000065961,1.852257490158081,3,8,5,2.8668875694274902,3.0857810974121094
CV3 | nets=8 | frames=5,train,3,-0.07075996703199396,1.9185245037078857,3,8,5,2.954444169998169,3.186406135559082
CV3 | nets=8 | frames=5,train,4,0.30795067109622015,0.21731023490428925,3,8,5,0.29179441928863525,0.32116276025772095
CV3 | nets=8 | frames=5,train,5,0.3524800528535854,-0.17991705238819122,3,8,5,-0.3449743390083313,-0.36333224177360535
CV3 | nets=8 | frames=5,train,6,-0.08105278791540436,2.532144069671631,3,8,5,3.955271005630493,4.255185127258301
CV3 | nets=8 | frames=5,train,7,0.02298076051167721,1.8563737869262695,3,8,5,2.8610033988952637,3.082144021987915
CV3 | nets=8 | frames=5,test,0,0.0950451355151094,1.4232932329177856,3,8,5,2.1914474964141846,2.3652267456054688
CV3 | nets=8 | frames=5,test,1,-0.06480931009694779,1.8696043491363525,3,8,5,2.9012787342071533,3.132267713546753
CV3 | nets=8 | frames=5,test,2,-0.0036101382641459327,1.4780555963516235,3,8,5,2.28383469581604,2.460514783859253
CV3 | nets=8 | frames=5,test,3,0.22590702007093752,0.24543730914592743,3,8,5,0.33410996198654175,0.3723129630088806
CV3 | nets=8 | frames=5,test,4,-0.24482213582355292,2.6314754486083984,3,8,5,4.105966091156006,4.41811990737915
CV3 | nets=8 | frames=5,test,5,-0.32518965600620253,2.2124197483062744,3,8,5,3.4508707523345947,3.7163021564483643
CV3 | nets=8 | frames=5,test,6,0.1639582164351763,0.3239049017429352,3,8,5,0.4458003640174866,0.48929068446159363
CV3 | nets=8 | frames=5,test,7,0.27673880911901655,0.8982958793640137,3,8,5,1.3509957790374756,1.4583709239959717
CV3 | nets=8 | frames=5,test,8,0.2817123526652541,0.25439971685409546,3,8,5,0.3532058596611023,0.38556158542633057
CV3 | nets=8 | frames=5,test,9,-0.17377978528774052,2.7315926551818848,3,8,5,4.254424571990967,4.579469203948975
CV3 | nets=8 | frames=5,test,10,-0.5936111989220015,2.5675806999206543,3,8,5,4.020109176635742,4.324302673339844
CV3 | nets=8 | frames=5,test,11,0.27081671507608296,0.4910472333431244,3,8,5,0.7028213739395142,0.7706006765365601
CV3 | nets=8 | frames=5,test,12,-0.04889763898242052,1.8833028078079224,3,8,5,2.9195845127105713,3.147296905517578
CV3 | nets=8 | frames=5,test,13,0.33742504039823745,-0.1301223784685135,3,8,5,-0.27125445008277893,-0.27273663878440857
CV3 | nets=8 | frames=5,test,14,0.14421983542156405,1.375411868095398,3,8,5,2.1095917224884033,2.274181604385376
CV3 | nets=8 | frames=5,test,15,0.2238599590476573,0.6760547161102295,3,8,5,0.9994450211524963,1.0859196186065674
CV3 | nets=8 | frames=5,test,16,-0.21109366287007186,2.8392319679260254,3,8,5,4.420953750610352,4.761147975921631
CV3 | nets=8 | frames=5,test,17,-0.13510764728463107,2.677825927734375,3,8,5,4.161530494689941,4.483078479766846
CV3 | nets=8 | frames=5,test,18,-0.2879174109079594,2.7318365573883057,3,8,5,4.244516849517822,4.575002193450928
CV3 | nets=8 | frames=5,test,19,-0.08698580311493488,2.6074929237365723,3,8,5,4.0529890060424805,4.370251655578613
CV3 | nets=8 | frames=5,test,20,0.0729596003150843,1.470022439956665,3,8,5,2.2739274501800537,2.4572246074676514
CV3 | nets=8 | frames=5,test,21,-0.0473741087700227,2.6779613494873047,3,8,5,4.180180549621582,4.505932807922363
CV3 | nets=8 | frames=5,test,22,-0.17404791264035285,2.609800100326538,3,8,5,4.052657127380371,4.361816883087158
CV3 | nets=8 | frames=5,test,23,-0.15348441061065293,2.890685558319092,3,8,5,4.520102500915527,4.862288475036621
CV3 | nets=8 | frames=5,test,24,-0.33399938936466717,2.710789680480957,3,8,5,4.211901664733887,4.540946006774902
CV3 | nets=8 | frames=5,test,25,-0.2983576891176249,2.635469675064087,3,8,5,4.108029365539551,4.418212413787842
CV3 | nets=8 | frames=5,test,26,-0.08436423666781437,1.6478755474090576,3,8,5,2.5600600242614746,2.764070749282837
CV3 | nets=8 | frames=5,test,27,-0.22730985066006476,2.490865707397461,3,8,5,3.8844268321990967,4.192065238952637
CV3 | nets=8 | frames=5,test,28,0.15031615373850205,0.7702059149742126,3,8,5,1.1506370306015015,1.2479315996170044
CV3 | nets=8 | frames=5,test,29,-0.2691509251686252,2.4356701374053955,3,8,5,3.7841737270355225,4.079896926879883
CV3 | nets=8 | frames=5,test,30,0.12699982791696676,1.325207233428955,3,8,5,2.0386998653411865,2.199927806854248
CV3 | nets=8 | frames=5,test,31,0.32208064264084163,-0.15854878723621368,3,8,5,-0.3169085383415222,-0.33614569902420044
CV3 | nets=8 | frames=5,test,32,-0.32336614357869486,2.637934446334839,3,8,5,4.117430210113525,4.435336589813232
CV3 | nets=8 | frames=5,test,33,-0.16665686710960664,2.6109211444854736,3,8,5,4.0676984786987305,4.376484394073486
CV3 | nets=8 | frames=5,test,34,-0.06082767686482228,2.290578842163086,3,8,5,3.5621185302734375,3.8298254013061523
CV3 | nets=8 | frames=5,test,35,0.2821721893243829,0.33048921823501587,3,8,5,0.4665568172931671,0.5173472762107849
CV3 | nets=8 | frames=5,test,36,-0.05914505731234828,3.059715986251831,3,8,5,4.760643005371094,5.124772548675537
CV3 | nets=8 | frames=5,test,37,-0.2523187814106471,2.9110026359558105,3,8,5,4.543354034423828,4.888330459594727
CV3 | nets=8 | frames=5,test,38,0.26937916888526336,0.8255529403686523,3,8,5,1.2448961734771729,1.3509647846221924
CV3 | nets=8 | frames=5,test,39,-0.15711103408322405,2.1278889179229736,3,8,5,3.309562921524048,3.5671803951263428
CV3 | nets=8 | frames=5,test,40,0.1606833051492441,1.236967921257019,3,8,5,1.9050986766815186,2.0598156452178955
CV3 | nets=8 | frames=5,test,41,0.17250469509677205,1.1910507678985596,3,8,5,1.8094863891601562,1.959717869758606
CV3 | nets=8 | frames=5,test,42,0.3873779088920612,-0.16453826427459717,3,8,5,-0.3272542953491211,-0.335054486989975
CV3 | nets=8 | frames=5,test,43,-0.100209652453205,2.3534152507781982,3,8,5,3.647282361984253,3.9298956394195557
CV3 | nets=8 | frames=5,test,44,0.18079457023269338,1.0883513689041138,3,8,5,1.6661763191223145,1.7980880737304688
CV3 | nets=8 | frames=5,test,45,-0.21908872590380996,2.5469963550567627,3,8,5,3.9652793407440186,4.269196033477783
CV3 | nets=8 | frames=5,test,46,0.03867895965791973,1.887127161026001,3,8,5,2.9298641681671143,3.1547164916992188
CV3 | nets=8 | frames=5,test,47,-0.14664002278276062,2.125129461288452,3,8,5,3.3133163452148438,3.5646111965179443
CV3 | nets=8 | frames=5,test,48,-0.1466582167541242,2.68835186958313,3,8,5,4.189272403717041,4.514524936676025
CV3 | nets=8 | frames=5,test,49,0.3543707109293127,-0.14158228039741516,3,8,5,-0.2809455096721649,-0.2944418489933014
CV3 | nets=8 | frames=5,test,50,-0.2504451898786599,2.5209248065948486,3,8,5,3.920750617980957,4.2242350578308105
CV3 | nets=8 | frames=5,test,51,-0.0803696162881754,2.2082607746124268,3,8,5,3.4338057041168213,3.703077793121338
CV3 | nets=8 | frames=5,test,52,-0.12771201037928526,2.5119664669036865,3,8,5,3.9127352237701416,4.210069179534912
CV3 | nets=8 | frames=5,test,53,0.3812481697430855,-0.18503107130527496,3,8,5,-0.3596407175064087,-0.3756343126296997
CV3 | nets=8 | frames=5,test,54,-0.40037890147830096,2.5920770168304443,3,8,5,4.042260646820068,4.354684829711914
CV3 | nets=8 | frames=5,test,55,0.2511593493496609,0.9332048892974854,3,8,5,1.404468059539795,1.5201022624969482
CV3 | nets=8 | frames=5,test,56,-0.1963377719651293,2.77858567237854,3,8,5,4.333121299743652,4.6735734939575195
CV3 | nets=8 | frames=5,test,57,0.20114686937290777,1.1256495714187622,3,8,5,1.7261857986450195,1.8650000095367432
CV3 | nets=8 | frames=5,test,58,0.18341754005038485,1.4068055152893066,3,8,5,2.1717312335968018,2.3460264205932617
CV3 | nets=8 | frames=5,test,59,0.1677718678598186,1.7020052671432495,3,8,5,2.6291348934173584,2.83788800239563
CV3 | nets=8 | frames=5,test,60,0.21035491246831667,0.31167182326316833,3,8,5,0.43194320797920227,0.47286510467529297
CV3 | nets=8 | frames=5,test,61,-0.2124182814927736,2.7229654788970947,3,8,5,4.251834869384766,4.573849201202393
CV3 | nets=8 | frames=5,test,62,0.24274224639077988,0.7604749202728271,3,8,5,1.1399574279785156,1.2359410524368286
CV3 | nets=8 | frames=5,test,63,-0.19806003763724905,3.0641696453094482,3,8,5,4.792994976043701,5.155794620513916
CV3 | nets=8 | frames=5,test,64,-0.3247762104239115,2.867191791534424,3,8,5,4.488647937774658,4.840776443481445
CV3 | nets=8 | frames=5,test,65,-0.17738836707016928,2.046879291534424,3,8,5,3.1946237087249756,3.4318015575408936
CV3 | nets=8 | frames=5,test,66,-0.20617802151122547,2.232320547103882,3,8,5,3.4669902324676514,3.7405991554260254
CV3 | nets=8 | frames=5,test,67,-0.1515654324056017,2.744863748550415,3,8,5,4.2969770431518555,4.627509593963623
CV3 | nets=8 | frames=5,test,68,-0.13193082504033954,2.200634241104126,3,8,5,3.4323432445526123,3.696221113204956
CV3 | nets=8 | frames=10,train,0,-0.06695112756186168,9.155854225158691,3,8,10,3.467111349105835,6.945400714874268
CV3 | nets=8 | frames=10,train,1,0.24101002113566364,0.1198481023311615,3,8,10,3.150123119354248,3.3111789226531982
CV3 | nets=8 | frames=10,train,2,-0.03371838000065961,7.261166095733643,3,8,10,3.5682270526885986,6.373058795928955
CV3 | nets=8 | frames=10,train,3,-0.07075996703199396,7.343715190887451,3,8,10,3.7240424156188965,6.577066421508789
CV3 | nets=8 | frames=10,train,4,0.30795067109622015,-0.8798578977584839,3,8,10,2.863372564315796,2.631495952606201
CV3 | nets=8 | frames=10,train,5,0.3524800528535854,-2.853943347930908,3,8,10,3.005643129348755,2.062929391860962
CV3 | nets=8 | frames=10,train,6,-0.08105278791540436,10.747602462768555,3,8,10,3.5947556495666504,7.673461437225342
CV3 | nets=8 | frames=10,train,7,0.02298076051167721,7.202701091766357,3,8,10,3.7053651809692383,6.504391193389893
CV3 | nets=8 | frames=10,test,0,0.0950451355151094,5.0662760734558105,3,8,10,3.318213939666748,5.2951812744140625
CV3 | nets=8 | frames=10,test,1,-0.06480931009694779,7.463648319244385,3,8,10,3.453629970550537,6.318811893463135
