dataset,latent_dim,hidden_size,epoch,train_dz_mse_norm,val_dz_mse_norm,val_dz_mse_raw,sweep_latent_dim,sweep_train_count,sweep_train_frames
CV1 | nets=2 | frames=50,1,128,13,0.13090701601826227,4.066488026186824,0.0011055844061011158,1,2,50
CV1 | nets=2 | frames=50,1,128,14,0.08075945351559383,4.5474373588766905,0.0012363434223570948,1,2,50
CV1 | nets=2 | frames=50,1,128,15,0.07571892569271418,4.816754256406799,0.0013095644975890082,1,2,50
CV1 | nets=2 | frames=50,1,128,16,0.07749744418721932,5.085328840909526,0.0013825837246208721,1,2,50
CV1 | nets=2 | frames=50,1,128,17,0.0938374766936669,4.252827541957609,0.001156245797103111,1,2,50
CV1 | nets=2 | frames=50,1,128,18,0.07747101525847729,4.495495876895264,0.0012222217626085695,1,2,50
CV1 | nets=2 | frames=100,1,128,1,0.8519971990585327,2.8769733406165616,8.135569002911324e-05,1,2,100
CV1 | nets=2 | frames=100,1,128,2,0.6899655240774155,3.0438308235034346,8.607412350551158e-05,1,2,100
CV1 | nets=2 | frames=100,1,128,3,0.5708900748193264,3.186220512807369,9.010064976823173e-05,1,2,100
CV1 | nets=2 | frames=100,1,128,4,0.5219867610931397,3.31839166266378,9.383821463271857e-05,1,2,100
CV1 | nets=2 | frames=100,1,128,5,0.5257090158760548,3.208646406543907,9.073481396381312e-05,1,2,100
CV1 | nets=2 | frames=100,1,128,6,0.511846122816205,3.320063974400284,9.388550423896902e-05,1,2,100
CV1 | nets=2 | frames=100,1,128,7,0.5090166154503822,3.2630490500237794,9.227322520236215e-05,1,2,100
CV1 | nets=2 | frames=100,1,128,8,0.5307087798416614,3.406803723932244,9.633835299751326e-05,1,2,100
CV1 | nets=2 | frames=100,1,128,9,0.4971815998852253,3.2173539744176667,9.098104942392027e-05,1,2,100
CV1 | nets=2 | frames=100,1,128,10,0.49131771437823774,3.4071476827794687,9.634807699066527e-05,1,2,100
CV1 | nets=2 | frames=100,1,128,11,0.4842819064855576,3.1619503010602203,8.941433071859706e-05,1,2,100
CV1 | nets=2 | frames=100,1,128,12,0.48852400820702313,3.414256787639577,9.654911035997315e-05,1,2,100
CV1 | nets=2 | frames=100,1,128,13,0.4831045444309712,3.2560791978600903,9.20761287696692e-05,1,2,100
CV1 | nets=2 | frames=100,1,128,14,0.48880126267671586,3.343010233251378,9.45343838314514e-05,1,2,100
CV1 | nets=2 | frames=100,1,128,15,0.4846633369103074,3.1658454653446095,8.952448034041538e-05,1,2,100
CV1 | nets=2 | frames=100,1,128,16,0.5043766817823052,3.2836624486248476,9.285613475557853e-05,1,2,100
CV1 | nets=4 | frames=2,1,128,1,0.8907567858695984,1993.257516577065,4.898321866045706,1,4,2
CV1 | nets=4 | frames=2,1,128,2,0.7974059581756592,6362.674779362678,15.635927098982036,1,4,2
CV1 | nets=4 | frames=2,1,128,3,0.7239781618118286,13176.37597097683,32.380226864486936,1,4,2
CV1 | nets=4 | frames=2,1,128,4,0.6702914237976074,22114.915730799676,54.346201294256375,1,4,2
CV1 | nets=4 | frames=2,1,128,5,0.6369051933288574,32097.68204724121,78.87830528541282,1,4,2
CV1 | nets=4 | frames=2,1,128,6,0.6237493753433228,41331.369834716796,101.56958991190047,1,4,2
CV1 | nets=4 | frames=2,1,128,7,0.6276819109916687,47824.236437871936,117.52545460424945,1,4,2
CV1 | nets=4 | frames=2,1,128,8,0.6407648324966431,50127.585683626174,123.18580730702728,1,4,2
CV1 | nets=4 | frames=2,1,128,9,0.6526828408241272,48419.53981871414,118.98837922482937,1,4,2
CV1 | nets=4 | frames=2,1,128,10,0.6572755575180054,43817.32703383446,107.67869300819933,1,4,2
CV1 | nets=4 | frames=2,1,128,11,0.6542018055915833,37552.13736280632,92.28233112240582,1,4,2
CV1 | nets=4 | frames=2,1,128,12,0.64616459608078,30695.777273410797,75.43319889310003,1,4,2
CV1 | nets=4 | frames=2,1,128,13,0.6364150047302246,23959.653822013377,58.87954361363873,1,4,2
CV1 | nets=4 | frames=2,1,128,14,0.6275324821472168,17709.102649594784,43.51915533077251,1,4,2
CV1 | nets=4 | frames=2,1,128,15,0.6210411787033081,12469.901204896689,30.64410301820282,1,4,2
CV1 | nets=4 | frames=2,1,128,16,0.6174309253692627,8381.60637656355,20.59734157413803,1,4,2
CV1 | nets=4 | frames=5,1,128,1,0.9649617870648702,26.372396698565687,0.4678732851882814,1,4,5
CV1 | nets=4 | frames=5,1,128,2,0.9367405374844869,29.79110321687814,0.528524639115305,1,4,5
CV1 | nets=4 | frames=5,1,128,3,0.8056662579377493,33.97750019914657,0.6027955971636693,1,4,5
CV1 | nets=4 | frames=5,1,128,4,0.7964017887910207,39.88323622775078,0.7075693884305656,1,4,5
CV1 | nets=4 | frames=5,1,128,5,0.8025007992982864,44.40366835296154,0.7877664875537157,1,4,5
CV1 | nets=4 | frames=5,1,128,6,0.8778170347213745,44.023071179986,0.7810142985014245,1,4,5
CV1 | nets=4 | frames=5,1,128,7,0.9039328893025717,44.22465373791754,0.7845905754636042,1,4,5
CV1 | nets=4 | frames=5,1,128,8,0.9174110690752665,46.06252517064661,0.8171963040241972,1,4,5
CV1 | nets=4 | frames=5,1,128,9,0.9017103910446167,49.77400392426551,0.8830417271299521,1,4,5
CV1 | nets=4 | frames=5,1,128,10,1.0008676449457805,51.6737970340997,0.9167459936651867,1,4,5
CV1 | nets=4 | frames=5,1,128,11,1.0311734278996785,49.48572118642926,0.8779272931494052,1,4,5
CV1 | nets=4 | frames=5,1,128,12,0.9385206898053488,47.71084529388696,0.846439177341992,1,4,5
CV1 | nets=4 | frames=5,1,128,13,0.828239917755127,47.42687661895156,0.841401281764498,1,4,5
CV1 | nets=4 | frames=5,1,128,14,0.9619002739588419,47.97490845490992,0.8511239409941481,1,4,5
CV1 | nets=4 | frames=5,1,128,15,0.9033525387446085,50.211467701099814,0.8908027910147793,1,4,5
CV1 | nets=4 | frames=5,1,128,16,0.9688768982887268,49.82132260788977,0.8838812065669336,1,4,5
CV1 | nets=4 | frames=10,1,128,1,0.9424176931381225,204.7581423830986,1.9190579954730347,1,4,10
CV1 | nets=4 | frames=10,1,128,2,0.8398668348789216,304.39689399290086,2.8529037660053,1,4,10
CV1 | nets=4 | frames=10,1,128,3,0.775865626335144,381.6188246255368,3.576652098454535,1,4,10
CV1 | nets=4 | frames=10,1,128,4,0.7192717790603638,410.9727827064693,3.85176685053797,1,4,10
CV1 | nets=4 | frames=10,1,128,5,0.7312174439430237,441.7497507452667,4.14021802929393,1,4,10
CV1 | nets=4 | frames=10,1,128,6,0.736344039440155,457.49528765206037,4.287790205586236,1,4,10
CV1 | nets=4 | frames=10,1,128,7,0.7374243021011353,466.25339253659547,4.369873800195288,1,4,10
CV1 | nets=4 | frames=10,1,128,8,0.7367349684238433,434.8433326773122,4.075489049381227,1,4,10
CV1 | nets=4 | frames=10,1,128,9,0.7278768718242645,422.5269901323467,3.9600564223342225,1,4,10
CV1 | nets=4 | frames=10,1,128,10,0.7263164401054383,400.5454397107363,3.7540384849091644,1,4,10
CV1 | nets=4 | frames=10,1,128,11,0.7218031167984009,380.05601568158716,3.562005197041377,1,4,10
CV1 | nets=4 | frames=10,1,128,12,0.7197751879692078,355.3266136341542,3.3302329414181875,1,4,10
CV1 | nets=4 | frames=10,1,128,13,0.7191585093736649,341.1977323059589,3.19781282581063,1,4,10
CV1 | nets=4 | frames=10,1,128,14,0.7339496076107025,328.1441099245548,3.0754702971804653,1,4,10
CV1 | nets=4 | frames=10,1,128,15,0.7239081382751464,323.2079321047366,3.0292068815428066,1,4,10
CV1 | nets=4 | frames=10,1,128,16,0.7108983278274537,323.1436866632998,3.028604640758829,1,4,10
CV1 | nets=4 | frames=25,1,128,1,0.874975167787992,7.170130588412285,0.01563681996316882,1,4,25
CV1 | nets=4 | frames=25,1,128,2,0.8607501158347497,3.1719347851499915,0.006917443428188562,1,4,25
CV1 | nets=4 | frames=25,1,128,3,0.8301833019806788,6.1833325028121475,0.01348478319674905,1,4,25
CV1 | nets=4 | frames=25,1,128,4,0.8351140366150782,4.620935572259128,0.010077464697584219,1,4,25
CV1 | nets=4 | frames=25,1,128,5,0.839738826912183,4.299009114842862,0.009375398528412916,1,4,25
CV1 | nets=4 | frames=25,1,128,6,0.8073582511681777,5.36632459865883,0.011703029886099102,1,4,25
CV1 | nets=4 | frames=25,1,128,7,0.8139861799203433,7.871403896950185,0.017166176479498974,1,4,25
CV1 | nets=4 | frames=25,1,128,8,0.8193313089700845,6.953435009650886,0.015164244340994629,1,4,25
CV1 | nets=4 | frames=25,1,128,9,0.802389172407297,4.816977068129927,0.010504997482399631,1,4,25
CV1 | nets=4 | frames=25,1,128,10,0.7902630384151752,5.85023735717684,0.012758360176543648,1,4,25
CV1 | nets=4 | frames=25,1,128,11,0.8072890501755935,5.092471597336233,0.011105803542661306,1,4,25
CV1 | nets=4 | frames=25,1,128,12,0.806183343896499,6.360065102942288,0.013870206716557731,1,4,25
CV1 | nets=4 | frames=25,1,128,13,0.7970573351933405,5.048797227211296,0.01101055734383408,1,4,25
CV1 | nets=4 | frames=25,1,128,14,0.7899140325876383,5.48774999461323,0.01196783767623856,1,4,25
CV1 | nets=4 | frames=25,1,128,15,0.7854241522458884,6.46887361947447,0.014107499465295405,1,4,25
CV1 | nets=4 | frames=25,1,128,16,0.8093236363851107,5.996724520187825,0.013077823587089369,1,4,25
CV1 | nets=4 | frames=25,1,128,17,0.8126450066383069,6.121019963461905,0.013348890492532519,1,4,25
CV1 | nets=4 | frames=50,1,128,1,0.6200400787591934,5.735567633681931,0.0034543169491580558,1,4,50
CV1 | nets=4 | frames=50,1,128,2,0.5451089203357696,5.4711952719446275,0.0032950954585231782,1,4,50
CV1 | nets=4 | frames=50,1,128,3,0.5476788198947906,5.1218351467549805,0.0030846888938431223,1,4,50
CV1 | nets=4 | frames=50,1,128,4,0.5448183357715607,5.160859742058441,0.0031081920582728345,1,4,50
CV1 | nets=4 | frames=50,1,128,5,0.5370020568370819,5.092692032504827,0.0030671371000080398,1,4,50
CV1 | nets=4 | frames=50,1,128,6,0.5424185299873352,5.769860129851848,0.003474970128339919,1,4,50
CV1 | nets=4 | frames=50,1,128,7,0.5510759973526,4.7291637249038905,0.0028481976768497505,1,4,50
CV1 | nets=4 | frames=50,1,128,8,0.5350257050991059,5.009641011096537,0.0030171186285224394,1,4,50
CV1 | nets=4 | frames=50,1,128,9,0.5530488216876983,4.839597042992711,0.002914707561392788,1,4,50
CV1 | nets=4 | frames=50,1,128,10,0.5592603576183319,5.303891728611663,0.003194334871418505,1,4,50
CV1 | nets=4 | frames=50,1,128,11,0.5412625324726105,5.372843257196248,0.003235861729524913,1,4,50
CV1 | nets=4 | frames=50,1,128,12,0.5368006277084351,5.062805928125978,0.0030491378637234447,1,4,50
CV1 | nets=4 | frames=50,1,128,13,0.5387349271774292,4.8403023911938075,0.0029151323471924115,1,4,50
CV1 | nets=4 | frames=50,1,128,14,0.5403200978040695,5.229623400449753,0.0031496056970099742,1,4,50
CV1 | nets=4 | frames=50,1,128,15,0.537812380194664,4.852303123652935,0.0029223598770186073,1,4,50
CV1 | nets=4 | frames=50,1,128,16,0.5408364272117615,4.8206918276455255,0.00290332162751929,1,4,50
CV1 | nets=4 | frames=50,1,128,17,0.5390102624893188,4.767527498193085,0.0028713027373851218,1,4,50
CV1 | nets=4 | frames=50,1,128,18,0.5501987200975418,5.5994437119904905,0.0033723346488986864,1,4,50
CV1 | nets=4 | frames=50,1,128,19,0.5365281784534455,5.599333752000704,0.003372268389355668,1,4,50
CV1 | nets=4 | frames=50,1,128,20,0.5395971357822418,4.938386216744781,0.002974204540216306,1,4,50
CV1 | nets=4 | frames=50,1,128,21,0.5450863409042358,5.3839048788324,0.003242523684933985,1,4,50
CV1 | nets=4 | frames=50,1,128,22,0.5355216503143311,5.502340360417962,0.0033138529211664716,1,4,50
CV1 | nets=4 | frames=100,1,128,1,0.23391208060085775,0.5237610967295477,0.002925782280318117,1,4,100
CV1 | nets=4 | frames=100,1,128,2,0.137901406660676,0.6593448905358091,0.003683166982307739,1,4,100
CV1 | nets=4 | frames=100,1,128,3,0.14608761847019194,0.5162385895585175,0.002883760760549194,1,4,100
CV1 | nets=4 | frames=100,1,128,4,0.13047660365700722,0.45545284409681336,0.0025442054349368846,1,4,100
CV1 | nets=4 | frames=100,1,128,5,0.13230701118707658,0.6997441296698526,0.0039088411879783964,1,4,100
CV1 | nets=4 | frames=100,1,128,6,0.1483537057042122,0.567188866127748,0.0031683741409160573,1,4,100
CV1 | nets=4 | frames=100,1,128,7,0.1257434482127428,0.5255368232936598,0.0029357016289905005,1,4,100
CV1 | nets=4 | frames=100,1,128,8,0.12620935373008252,0.6111916461382061,0.0034141781185462604,1,4,100
CV1 | nets=4 | frames=100,1,128,9,0.12673541642725467,0.500890972660738,0.002798027428093633,1,4,100
CV1 | nets=4 | frames=100,1,128,10,0.12571000516414643,0.5309607488084584,0.002966000229058409,1,4,100
CV1 | nets=4 | frames=100,1,128,11,0.12710983403027057,0.5765089315022341,0.0032204369210339793,1,4,100
CV1 | nets=4 | frames=100,1,128,12,0.12337571889162063,0.49860578784812243,0.0027852621961901606,1,4,100
CV1 | nets=4 | frames=100,1,128,13,0.1310774587839842,0.4911607218103018,0.0027436732491285054,1,4,100
CV1 | nets=4 | frames=100,1,128,14,0.12303908355534077,0.5688486648321195,0.0031776458972190085,1,4,100
CV1 | nets=4 | frames=100,1,128,15,0.1334272639453411,0.4850738897837,0.00270967156684128,1,4,100
CV1 | nets=4 | frames=100,1,128,16,0.12714318878948688,0.5197802748149261,0.002903544966922709,1,4,100
CV1 | nets=4 | frames=100,1,128,17,0.12398597668856383,0.46075605615391396,0.002573829773484249,1,4,100
CV1 | nets=4 | frames=100,1,128,18,0.12288428209722042,0.5878411415887822,0.0032837398652193314,1,4,100
CV1 | nets=4 | frames=100,1,128,19,0.12156646125018597,0.47123739652801305,0.0026323795443468044,1,4,100
CV1 | nets=8 | frames=2,1,128,1,0.9378232359886169,2.100963171424344,0.009950766280559492,1,8,2
CV1 | nets=8 | frames=2,1,128,2,0.8752756118774414,202.1994639890194,0.9576748393280432,1,8,2
CV1 | nets=8 | frames=2,1,128,3,0.8469845652580261,611.8885188603401,2.8980801639780402,1,8,2
CV1 | nets=8 | frames=2,1,128,4,0.8422421514987946,1013.3166844463349,4.799359406668692,1,8,2
CV1 | nets=8 | frames=2,1,128,5,0.8442643284797668,1605.4158246936797,7.603711087197065,1,8,2
CV1 | nets=8 | frames=2,1,128,6,0.8317065238952637,2063.50698248291,9.773362418919803,1,8,2
CV1 | nets=8 | frames=2,1,128,7,0.8235552906990051,2424.541352039337,11.483324922829867,1,8,2
CV1 | nets=8 | frames=2,1,128,8,0.8176682591438293,2759.5088308830263,13.069827191010118,1,8,2
CV1 | nets=8 | frames=2,1,128,9,0.8059336245059967,3410.9531637649534,16.15525487267971,1,8,2
CV1 | nets=8 | frames=2,1,128,10,0.7964910268783569,4147.521742996216,19.64385567584634,1,8,2
CV1 | nets=8 | frames=2,1,128,11,0.790641188621521,5045.581443580628,23.89732512357831,1,8,2
CV1 | nets=8 | frames=2,1,128,12,0.7854687571525574,6014.7142499084475,28.487416844725608,1,8,2
CV1 | nets=8 | frames=2,1,128,13,0.7815879583358765,6941.788176132202,32.87830617052317,1,8,2
CV1 | nets=8 | frames=2,1,128,14,0.7757182121276855,8235.900092514039,39.007593452334405,1,8,2
CV1 | nets=8 | frames=2,1,128,15,0.7670147120952606,9359.358233459472,44.328614686489104,1,8,2
CV1 | nets=8 | frames=2,1,128,16,0.7628292739391327,10903.66331098938,51.642888247966766,1,8,2
CV1 | nets=8 | frames=5,1,128,1,0.7783543288707733,1021.1360677340031,34.088814566073474,1,8,5
CV1 | nets=8 | frames=5,1,128,2,0.6563656449317932,1565.0193719988763,52.24539241367599,1,8,5
CV1 | nets=8 | frames=5,1,128,3,0.6160364747047424,1843.3107214495092,61.53565483951871,1,8,5
CV1 | nets=8 | frames=5,1,128,4,0.5996219038963317,1821.6010915203988,60.81091754478961,1,8,5
CV1 | nets=8 | frames=5,1,128,5,0.5731337428092956,1767.6787025207877,59.010813434291634,1,8,5
CV1 | nets=8 | frames=5,1,128,6,0.5657431125640869,1946.6067280750274,64.98400739774853,1,8,5
CV1 | nets=8 | frames=5,1,128,7,0.5636762797832489,2022.146387001276,67.50576553165168,1,8,5
CV1 | nets=8 | frames=5,1,128,8,0.5589802265167236,2044.4828453832865,68.25143034778536,1,8,5
CV1 | nets=8 | frames=5,1,128,9,0.5507259249687195,2016.1410353316069,67.30528806905076,1,8,5
CV1 | nets=8 | frames=5,1,128,10,0.5547747611999512,1979.3519851511717,66.07715152022988,1,8,5
CV1 | nets=8 | frames=5,1,128,11,0.5522020339965821,1818.535032669425,60.70856329320371,1,8,5
CV1 | nets=8 | frames=5,1,128,12,0.5436372995376587,1720.778098325014,57.445122569985685,1,8,5
CV1 | nets=8 | frames=5,1,128,13,0.5438450992107391,1581.3388815108538,52.79019167681038,1,8,5
CV1 | nets=8 | frames=5,1,128,14,0.5441260695457458,1502.3301025335788,50.152622600995,1,8,5
CV1 | nets=8 | frames=5,1,128,15,0.5404176533222198,1348.9609356491567,45.03266601904854,1,8,5
CV1 | nets=8 | frames=5,1,128,16,0.5407309055328369,1213.626521508217,40.51476631883159,1,8,5
CV1 | nets=8 | frames=10,1,128,1,0.9048969924449921,71.8736852168776,0.07583321477879508,1,8,10
CV1 | nets=8 | frames=10,1,128,2,0.8649958789348602,84.32201636724174,0.08896732674265513,1,8,10
CV1 | nets=8 | frames=10,1,128,3,0.8050101578235627,309.5939876177013,0.32664955825955255,1,8,10
CV1 | nets=8 | frames=10,1,128,4,0.8037329196929932,604.2099068414867,0.637495895932414,1,8,10
CV1 | nets=8 | frames=10,1,128,5,0.7845591276884079,523.8164962067567,0.5526736063815588,1,8,10
CV1 | nets=8 | frames=10,1,128,6,0.814192396402359,886.9816550985574,0.9358455747977641,1,8,10
CV1 | nets=8 | frames=10,1,128,7,0.7758626341819763,1345.6043377949745,1.419733847579686,1,8,10
CV1 | nets=8 | frames=10,1,128,8,0.78243128657341,870.9766009641513,0.9189587986195984,1,8,10
CV1 | nets=8 | frames=10,1,128,9,0.7925699830055237,807.775643680077,0.8522761130905273,1,8,10
CV1 | nets=8 | frames=10,1,128,10,0.7847055613994598,1161.7757438005954,1.2257781080239074,1,8,10
CV1 | nets=8 | frames=10,1,128,11,0.7935230731964111,826.745292752847,0.8722907940044315,1,8,10
CV1 | nets=8 | frames=10,1,128,12,0.7923782646656037,837.6041128349007,0.8837478466269968,1,8,10
CV1 | nets=8 | frames=10,1,128,13,0.7952804207801819,868.2138606460467,0.9160438656509977,1,8,10
CV1 | nets=8 | frames=10,1,128,14,0.7781902700662613,1100.736725261353,1.1613764474859563,1,8,10
CV1 | nets=8 | frames=10,1,128,15,0.7831625401973724,1143.622991713062,1.2066253385011805,1,8,10
CV1 | nets=8 | frames=10,1,128,16,0.7793140649795532,999.8806223456189,1.0549641659997506,1,8,10
CV1 | nets=8 | frames=25,1,128,1,0.8135014808177948,76.50867005053162,0.11070014944369905,1,8,25
CV1 | nets=8 | frames=25,1,128,2,0.7118426811695099,77.10164213323593,0.11155812787948526,1,8,25
CV1 | nets=8 | frames=25,1,128,3,0.6780169081687927,76.40960640770197,0.11055681347291102,1,8,25
CV1 | nets=8 | frames=25,1,128,4,0.6780050486326218,75.98669330978393,0.1099449077534664,1,8,25
CV1 | nets=8 | frames=25,1,128,5,0.679082623720169,69.12710111638904,0.10001978400943336,1,8,25
CV1 | nets=8 | frames=25,1,128,6,0.6752022707462311,65.84883792688697,0.09527647715480998,1,8,25
CV1 | nets=8 | frames=25,1,128,7,0.6586774659156799,70.1879299153015,0.10155469431271194,1,8,25
CV1 | nets=8 | frames=25,1,128,8,0.6603655749559403,65.0496218508631,0.09412009676516754,1,8,25
CV1 | nets=8 | frames=25,1,128,9,0.6569459843635559,67.06754925869406,0.09703982299633208,1,8,25
CV1 | nets=8 | frames=25,1,128,10,0.6647219449281693,66.2444117685072,0.09584882353556895,1,8,25
CV1 | nets=8 | frames=25,1,128,11,0.6574861961603164,66.33563625777512,0.09598082411832001,1,8,25
CV1 | nets=8 | frames=25,1,128,12,0.6518079257011413,66.22740082288907,0.0958242123753007,1,8,25
CV1 | nets=8 | frames=25,1,128,13,0.6473348391056061,65.37692340229825,0.09459366600828434,1,8,25
CV1 | nets=8 | frames=25,1,128,14,0.6450754818320275,63.57575035137311,0.09198755189243094,1,8,25
CV1 | nets=8 | frames=25,1,128,15,0.6509820485115051,65.3669991176501,0.09457930107721768,1,8,25
CV1 | nets=8 | frames=25,1,128,16,0.6478322392702103,63.595685481756924,0.09201639711942698,1,8,25
CV1 | nets=8 | frames=25,1,128,17,0.6464160007238388,64.41107035690546,0.09319617526445655,1,8,25
CV1 | nets=8 | frames=25,1,128,18,0.665146780014038,64.29637416014076,0.0930302172040756,1,8,25
CV1 | nets=8 | frames=25,1,128,19,0.6418435338139534,65.62691641567275,0.09495538042257977,1,8,25
CV1 | nets=8 | frames=25,1,128,20,0.6472665280103683,66.156364372693,0.0957214341537292,1,8,25
CV1 | nets=8 | frames=25,1,128,21,0.6401247155666351,66.32299364215508,0.09596253173413061,1,8,25
CV1 | nets=8 | frames=25,1,128,22,0.6476415491104126,67.07527045346797,0.09705099518355564,1,8,25
CV1 | nets=8 | frames=25,1,128,23,0.639146226644516,66.36698861863464,0.09602618257671565,1,8,25
CV1 | nets=8 | frames=25,1,128,24,0.6443945372104645,65.76256790928542,0.09515164993333747,1,8,25
CV1 | nets=8 | frames=25,1,128,25,0.6381866174936295,66.64474429952726,0.09642807044924484,1,8,25
CV1 | nets=8 | frames=25,1,128,26,0.6368438255786896,66.59878270434216,0.09636156871169442,1,8,25
CV1 | nets=8 | frames=25,1,128,27,0.6459157902002335,66.50989429368823,0.09623295923940169,1,8,25
CV1 | nets=8 | frames=25,1,128,28,0.6431988316774369,71.17247510372103,0.10297922469727563,1,8,25
CV1 | nets=8 | frames=25,1,128,29,0.6431108880043029,64.28479355578125,0.09301346258661579,1,8,25
CV1 | nets=8 | frames=50,1,128,1,0.8222541087865829,6.280822637997567,0.0027397854581486174,1,8,50
CV1 | nets=8 | frames=50,1,128,2,0.6840962907671928,6.375097218868614,0.0027809093580268324,1,8,50
CV1 | nets=8 | frames=50,1,128,3,0.6579004243016243,5.725056155990809,0.0024973521068013724,1,8,50
CV1 | nets=8 | frames=50,1,128,4,0.6647716498374939,6.593491629905999,0.00287617616445732,1,8,50
CV1 | nets=8 | frames=50,1,128,5,0.6540014105290175,6.629991698673926,0.002892098029841236,1,8,50
CV1 | nets=8 | frames=50,1,128,6,0.6536464829742908,6.850240524029709,0.002988173715873813,1,8,50
CV1 | nets=8 | frames=50,1,128,7,0.6604340206086635,6.358864376949845,0.002773828374231016,1,8,50
CV1 | nets=8 | frames=50,1,128,8,0.6478316970169544,6.370681797921832,0.00277898329599482,1,8,50
CV1 | nets=8 | frames=50,1,128,9,0.6602340233325958,6.511722913790495,0.002840507417474669,1,8,50
CV1 | nets=8 | frames=50,1,128,10,0.6408585423231125,6.458906146521913,0.002817468020257138,1,8,50
CV1 | nets=8 | frames=50,1,128,11,0.6441416223347187,6.003561653990648,0.0026188401826694302,1,8,50
CV1 | nets=8 | frames=50,1,128,12,0.6492551921680569,6.909591916282603,0.0030140636246340762,1,8,50
CV1 | nets=8 | frames=50,1,128,13,0.6521803974360227,7.02984951762855,0.0030665217643959294,1,8,50
CV1 | nets=8 | frames=50,1,128,14,0.6636862739920616,6.720978076071246,0.002931787561738929,1,8,50
CV1 | nets=8 | frames=50,1,128,15,0.6425529506802559,6.173865055813687,0.0026931289643864604,1,8,50
CV1 | nets=8 | frames=50,1,128,16,0.649136413782835,6.7318252884047105,0.00293651927499468,1,8,50
CV1 | nets=8 | frames=50,1,128,17,0.642761912792921,6.117866276924499,0.002668701534944148,1,8,50
CV1 | nets=8 | frames=50,1,128,18,0.6430724495649338,5.742913208499143,0.00250514158373241,1,8,50
CV1 | nets=8 | frames=100,1,128,1,0.7847822150588035,2.532718742411584,0.00013548710387283335,1,8,100
CV1 | nets=8 | frames=100,1,128,2,0.7593760070204735,3.265686699464917,0.00017469702788631026,1,8,100
CV1 | nets=8 | frames=100,1,128,3,0.7409256742149591,2.8072010655878112,0.00015017046306658698,1,8,100
CV1 | nets=8 | frames=100,1,128,4,0.7630595919489861,3.1248996256003156,0.0001671656597304434,1,8,100
CV1 | nets=8 | frames=100,1,128,5,0.7389668174088001,2.72861069554463,0.00014596629065776766,1,8,100
CV1 | nets=8 | frames=100,1,128,6,0.7376086960732937,2.9618925795221585,0.00015844564333565713,1,8,100
CV1 | nets=8 | frames=100,1,128,7,0.7321378885209561,2.4887495891742,0.0001331349866581011,1,8,100
CV1 | nets=8 | frames=100,1,128,8,0.7355606336146593,2.5386885818615554,0.00013580645750903387,1,8,100
CV1 | nets=8 | frames=100,1,128,9,0.7279835256189108,2.667898730569519,0.00014271852142144325,1,8,100
CV1 | nets=8 | frames=100,1,128,10,0.721445636227727,2.775308542829007,0.00014846437952996893,1,8,100
CV1 | nets=8 | frames=100,1,128,11,0.7223753771930933,2.8256307167210615,0.00015115635082332802,1,8,100
CV1 | nets=8 | frames=100,1,128,12,0.7202419194579125,2.885570244152099,0.00015436280098901989,1,8,100
CV1 | nets=8 | frames=100,1,128,13,0.7197982235997915,3.0213225300372577,0.00016162483277483376,1,8,100
CV1 | nets=8 | frames=100,1,128,14,0.7215191058814525,2.986028935330454,0.00015973680899570298,1,8,100
CV1 | nets=8 | frames=100,1,128,15,0.7202551790699363,2.8490562745034693,0.00015240949555072803,1,8,100
CV1 | nets=8 | frames=100,1,128,16,0.7221285425871611,2.8604860653220676,0.0001530209288642368,1,8,100
CV1 | nets=8 | frames=100,1,128,17,0.717922730371356,2.861329159560613,0.00015306602954478875,1,8,100
CV1 | nets=8 | frames=100,1,128,18,0.7158634693920612,2.801487656245008,0.00014986482397534928,1,8,100
CV1 | nets=8 | frames=100,1,128,19,0.71446713142097,2.777296543363482,0.0001485707276761161,1,8,100
CV1 | nets=8 | frames=100,1,128,20,0.7160582943260669,3.094891663038172,0.00016556039246586353,1,8,100
CV1 | nets=8 | frames=100,1,128,21,0.715018303617835,3.129763633303577,0.00016742585969225843,1,8,100
CV1 | nets=8 | frames=100,1,128,22,0.709373729750514,2.721290460539982,0.00014557469629403386,1,8,100
CV2 | nets=1 | frames=2,2,128,1,0.5779930949211121,764.4740371448994,0.03430833560753308,2,1,2
CV2 | nets=1 | frames=2,2,128,2,0.4960682988166809,444.7899306288958,0.012035278998489957,2,1,2
CV2 | nets=1 | frames=2,2,128,3,0.4211290776729584,289.72411646807194,0.004469690557645663,2,1,2
CV2 | nets=1 | frames=2,2,128,4,0.3526594936847687,291.44370887255667,0.009149990878890095,2,1,2
CV2 | nets=1 | frames=2,2,128,5,0.29015520215034485,444.2517937641144,0.024412897537418758,2,1,2
CV2 | nets=1 | frames=2,2,128,6,0.23332537710666656,783.6998549919128,0.051373965900857,2,1,2
CV2 | nets=1 | frames=2,2,128,7,0.18215209245681763,1327.4505459804534,0.09279262774658856,2,1,2
CV2 | nets=1 | frames=2,2,128,8,0.13675737380981445,2090.2750609369277,0.1513894273552578,2,1,2
CV2 | nets=1 | frames=2,2,128,9,0.0974416434764862,3061.234424665451,0.22806912395247492,2,1,2
CV2 | nets=1 | frames=2,2,128,10,0.0646287053823471,4254.538553066253,0.3245985661187442,2,1,2
CV2 | nets=1 | frames=2,2,128,11,0.03879377245903015,5641.503106376648,0.4379723236205755,2,1,2
