target,descriptor,standardized_weight,target_r2
early_slope_axis_p_ratio,std_degree,0.10698545869949426,0.9668173280459544
early_slope_axis_p_ratio,max_degree,-0.025092803099960766,0.9668173280459544
early_slope_axis_p_ratio,min_degree,-0.05985617146617229,0.9668173280459544
early_slope_axis_p_ratio,x_span0,0.4527114157670917,0.9668173280459544
early_slope_axis_p_ratio,y_span0,1.0889665781845408,0.9668173280459544
early_slope_axis_p_ratio,aspect_ratio0,-0.021449704170591978,0.9668173280459544
early_slope_axis_p_ratio,x_center0,-0.046459027580993906,0.9668173280459544
early_slope_axis_p_ratio,y_center0,0.012078760028119633,0.9668173280459544
early_slope_axis_p_ratio,edge_len_mean,-0.5441042271285055,0.9668173280459544
early_slope_axis_p_ratio,edge_len_std,0.42243822474773984,0.9668173280459544
early_slope_axis_p_ratio,edge_len_min,-0.2702742483136039,0.9668173280459544
early_slope_axis_p_ratio,edge_len_max,0.07863925498683978,0.9668173280459544
early_slope_axis_p_ratio,stiffness_mean,0.3205538127960742,0.9668173280459544
early_slope_axis_p_ratio,stiffness_std,-1.0011007778003436,0.9668173280459544
early_slope_axis_p_ratio,stiffness_min,-0.06747719766625157,0.9668173280459544
early_slope_axis_p_ratio,stiffness_max,0.20821123102707306,0.9668173280459544
early_slope_axis_p_ratio,left_mean_degree,-0.04819454982001796,0.9668173280459544
early_slope_axis_p_ratio,right_mean_degree,-0.06467271137551885,0.9668173280459544
early_slope_axis_p_ratio,top_mean_degree,-0.11888833372760398,0.9668173280459544
early_slope_axis_p_ratio,bottom_mean_degree,-0.05791526478635258,0.9668173280459544
early_slope_axis_p_ratio,left_right_degree_asymmetry,-0.002830318683264842,0.9668173280459544
early_slope_axis_p_ratio,top_bottom_degree_asymmetry,-0.04112863491026826,0.9668173280459544
early_slope_axis_p_ratio,hessian_lambda1,-0.01789865993653078,0.9668173280459544
early_slope_axis_p_ratio,hessian_lambda2,-4.279643595693169e-14,0.9668173280459544
early_slope_axis_p_ratio,hessian_lambda3,0.11690478961166216,0.9668173280459544
early_slope_axis_p_ratio,hessian_lambda4,-0.11312582252146032,0.9668173280459544
early_slope_axis_p_ratio,hessian_lambda5,0.11003907632737003,0.9668173280459544
early_slope_axis_p_ratio,hessian_lambda6,0.1038553409931327,0.9668173280459544
early_slope_axis_p_ratio,hessian_lambda7,0.2156981054588167,0.9668173280459544
early_slope_axis_p_ratio,hessian_lambda8,-0.008285760668128465,0.9668173280459544
early_slope_axis_p_ratio,hessian_lambda9,0.029844002113264347,0.9668173280459544
early_slope_axis_p_ratio,hessian_lambda10,-0.8476230541464734,0.9668173280459544
early_slope_axis_p_ratio,hessian_lambda11,0.28822536091007517,0.9668173280459544
early_slope_axis_p_ratio,hessian_lambda12,-0.0711003622467329,0.9668173280459544
early_slope_axis_p_ratio,hessian_mode5_participation,-0.09322778955373107,0.9668173280459544
early_slope_axis_p_ratio,hessian_mode5_x_fraction,0.10388682903824634,0.9668173280459544
early_slope_axis_p_ratio,hessian_mode6_participation,0.020372197246628285,0.9668173280459544
early_slope_axis_p_ratio,hessian_mode6_x_fraction,0.0818526694187702,0.9668173280459544
early_slope_axis_p_ratio,hessian_gap_6_5,0.013544694871421278,0.9668173280459544
mean_axis_x_compression,node_count,-0.6901516969697745,0.6336944100686457
mean_axis_x_compression,edge_count,2.5471361491615983,0.6336944100686457
mean_axis_x_compression,edge_density,-1.5526956379513255,0.6336944100686457
mean_axis_x_compression,mean_degree,-0.3227245667992174,0.6336944100686457
mean_axis_x_compression,std_degree,-0.209856511524906,0.6336944100686457
mean_axis_x_compression,max_degree,0.15339510402412965,0.6336944100686457
mean_axis_x_compression,min_degree,0.14210814455749482,0.6336944100686457
mean_axis_x_compression,x_span0,0.512535325496313,0.6336944100686457
mean_axis_x_compression,y_span0,1.2297616065513326,0.6336944100686457
mean_axis_x_compression,aspect_ratio0,0.0035106550666829978,0.6336944100686457
mean_axis_x_compression,x_center0,0.18971014872323855,0.6336944100686457
mean_axis_x_compression,y_center0,-0.0009575115518492906,0.6336944100686457
mean_axis_x_compression,edge_len_mean,2.8395610581087865,0.6336944100686457
mean_axis_x_compression,edge_len_std,-6.037025997277568,0.6336944100686457
mean_axis_x_compression,edge_len_min,-0.22519480125414876,0.6336944100686457
mean_axis_x_compression,edge_len_max,0.8116693328433492,0.6336944100686457
mean_axis_x_compression,stiffness_mean,-0.2909810539930769,0.6336944100686457
mean_axis_x_compression,stiffness_std,0.4592889533787848,0.6336944100686457
mean_axis_x_compression,stiffness_min,0.14278986084795303,0.6336944100686457
mean_axis_x_compression,stiffness_max,-0.7174204123546961,0.6336944100686457
mean_axis_x_compression,left_mean_degree,0.13398780805728241,0.6336944100686457
mean_axis_x_compression,right_mean_degree,0.17774145179591933,0.6336944100686457
mean_axis_x_compression,top_mean_degree,0.11341253519380134,0.6336944100686457
mean_axis_x_compression,bottom_mean_degree,0.09969795461888833,0.6336944100686457
mean_axis_x_compression,left_right_degree_asymmetry,0.006632643374604592,0.6336944100686457
mean_axis_x_compression,top_bottom_degree_asymmetry,0.007588079541840581,0.6336944100686457
mean_axis_x_compression,hessian_lambda1,0.09164701861203738,0.6336944100686457
mean_axis_x_compression,hessian_lambda2,-7.512022114785561e-14,0.6336944100686457
mean_axis_x_compression,hessian_lambda3,-0.3245923676824486,0.6336944100686457
mean_axis_x_compression,hessian_lambda4,0.4776642354001927,0.6336944100686457
mean_axis_x_compression,hessian_lambda5,-0.31525047876670503,0.6336944100686457
mean_axis_x_compression,hessian_lambda6,-0.3142353547758163,0.6336944100686457
mean_axis_x_compression,hessian_lambda7,-0.36432247632554915,0.6336944100686457
mean_axis_x_compression,hessian_lambda8,-0.36259880628693053,0.6336944100686457
mean_axis_x_compression,hessian_lambda9,-0.4207573756441057,0.6336944100686457
mean_axis_x_compression,hessian_lambda10,2.1980082802716807,0.6336944100686457
mean_axis_x_compression,hessian_lambda11,1.0272373498894651,0.6336944100686457
mean_axis_x_compression,hessian_lambda12,-0.24214242228430055,0.6336944100686457
mean_axis_x_compression,hessian_mode5_participation,0.21415481473104794,0.6336944100686457
mean_axis_x_compression,hessian_mode5_x_fraction,-0.17565241377779617,0.6336944100686457
mean_axis_x_compression,hessian_mode6_participation,-0.22103082671120258,0.6336944100686457
mean_axis_x_compression,hessian_mode6_x_fraction,-0.16312643289381176,0.6336944100686457
mean_axis_x_compression,hessian_gap_6_5,-0.09887732593966991,0.6336944100686457
initial_axis_x_compression,node_count,0.7932291489006166,0.9588150453136209
initial_axis_x_compression,edge_count,0.7016286014872901,0.9588150453136209
initial_axis_x_compression,edge_density,-0.6085798367278117,0.9588150453136209
initial_axis_x_compression,mean_degree,-0.0887347089089378,0.9588150453136209
initial_axis_x_compression,std_degree,-0.04058739249265564,0.9588150453136209
initial_axis_x_compression,max_degree,0.02904846095636783,0.9588150453136209
initial_axis_x_compression,min_degree,0.07354840139973938,0.9588150453136209
initial_axis_x_compression,x_span0,-0.12352072238100996,0.9588150453136209
initial_axis_x_compression,y_span0,0.0588954528048132,0.9588150453136209
initial_axis_x_compression,aspect_ratio0,-0.039126653056611574,0.9588150453136209
initial_axis_x_compression,x_center0,0.06475413538991366,0.9588150453136209
initial_axis_x_compression,y_center0,-0.022566031724831986,0.9588150453136209
initial_axis_x_compression,edge_len_mean,1.4224709787164023,0.9588150453136209
initial_axis_x_compression,edge_len_std,-2.922361296898744,0.9588150453136209
initial_axis_x_compression,edge_len_min,0.007418853580389527,0.9588150453136209
initial_axis_x_compression,edge_len_max,0.3738904693047383,0.9588150453136209
initial_axis_x_compression,stiffness_mean,-0.23776416595955813,0.9588150453136209
initial_axis_x_compression,stiffness_std,0.40110115787022405,0.9588150453136209
initial_axis_x_compression,stiffness_min,-0.05486025188060961,0.9588150453136209
initial_axis_x_compression,stiffness_max,-0.19694294469372484,0.9588150453136209
initial_axis_x_compression,left_mean_degree,0.047262774357154265,0.9588150453136209
initial_axis_x_compression,right_mean_degree,0.022713486888321286,0.9588150453136209
initial_axis_x_compression,top_mean_degree,0.06409093452268738,0.9588150453136209
initial_axis_x_compression,bottom_mean_degree,0.06049786020997588,0.9588150453136209
initial_axis_x_compression,left_right_degree_asymmetry,-0.021674176721095322,0.9588150453136209
initial_axis_x_compression,top_bottom_degree_asymmetry,0.001328399170041493,0.9588150453136209
initial_axis_x_compression,hessian_lambda1,-0.01279776094841605,0.9588150453136209
initial_axis_x_compression,hessian_lambda2,-1.0580029382229669e-13,0.9588150453136209
initial_axis_x_compression,hessian_lambda3,-0.021049310486448505,0.9588150453136209
initial_axis_x_compression,hessian_lambda4,0.07819067473035816,0.9588150453136209
initial_axis_x_compression,hessian_lambda5,0.016198793647643494,0.9588150453136209
initial_axis_x_compression,hessian_lambda6,0.02422515917047985,0.9588150453136209
initial_axis_x_compression,hessian_lambda7,-0.08497572932604511,0.9588150453136209
initial_axis_x_compression,hessian_lambda8,0.276990047513999,0.9588150453136209
initial_axis_x_compression,hessian_lambda9,-0.002035380069594873,0.9588150453136209
initial_axis_x_compression,hessian_lambda10,0.19464493642620928,0.9588150453136209
initial_axis_x_compression,hessian_lambda11,0.3948344006752303,0.9588150453136209
initial_axis_x_compression,hessian_lambda12,-0.6418740105656839,0.9588150453136209
initial_axis_x_compression,hessian_mode5_participation,0.04590196583758926,0.9588150453136209
initial_axis_x_compression,hessian_mode5_x_fraction,-0.010956233987064039,0.9588150453136209
initial_axis_x_compression,hessian_mode6_participation,-0.0011872804714415843,0.9588150453136209
initial_axis_x_compression,hessian_mode6_x_fraction,-0.021036926904911542,0.9588150453136209
initial_axis_x_compression,hessian_gap_6_5,0.0341396500475007,0.9588150453136209
final_axis_x_compression,node_count,-1.5257374422392256,0.7192742299935938
final_axis_x_compression,edge_count,3.1503804710916525,0.7192742299935938
final_axis_x_compression,edge_density,-1.4638423442150672,0.7192742299935938
final_axis_x_compression,mean_degree,-0.2911403349521263,0.7192742299935938
final_axis_x_compression,std_degree,-0.227683465550562,0.7192742299935938
final_axis_x_compression,max_degree,0.16039090666240066,0.7192742299935938
final_axis_x_compression,min_degree,0.10614066609431791,0.7192742299935938
final_axis_x_compression,x_span0,0.24360937417698744,0.7192742299935938
final_axis_x_compression,y_span0,0.41309026381599834,0.7192742299935938
final_axis_x_compression,aspect_ratio0,0.06437003678917118,0.7192742299935938
final_axis_x_compression,x_center0,0.07654870880286592,0.7192742299935938
final_axis_x_compression,y_center0,-0.01969454632130305,0.7192742299935938
final_axis_x_compression,edge_len_mean,1.8380346773680654,0.7192742299935938
final_axis_x_compression,edge_len_std,-4.0420431380430655,0.7192742299935938
