latent_dim,repeat,train_networks,train_frames_per_network,split,signal,target,pearson_r,corr_r2,n
2,1,1,1,val,z2,horizontal_edge_fraction,,,0
2,1,1,1,val,z2,vertical_edge_fraction,,,0
2,1,1,1,val,z2,diagonal_edge_fraction,,,0
2,1,1,1,val,z2,edge_length_mean,,,0
2,1,1,1,val,z2,edge_length_std,,,0
2,1,1,1,val,z2,bbox_x_span,,,0
2,1,1,1,val,z2,bbox_y_span,,,0
2,1,1,1,val,z2,bbox_aspect_y_over_x,,,0
2,1,1,1,val,z2,descriptor_distance_to_train,,,0
2,1,1,1,val,z2,final_p_ratio_delta_to_train,,,0
2,1,1,1,val,z3,final_p_ratio,,,0
2,1,1,1,val,z3,stiffness_mean,,,0
2,1,1,1,val,z3,stiffness_std,,,0
2,1,1,1,val,z3,stiffness_min,,,0
2,1,1,1,val,z3,stiffness_max,,,0
2,1,1,1,val,z3,near_zero_stiffness_edge_count,,,0
2,1,1,1,val,z3,near_zero_stiffness_edge_fraction,,,0
2,1,1,1,val,z3,horizontal_stiffness,,,0
2,1,1,1,val,z3,vertical_stiffness,,,0
2,1,1,1,val,z3,diagonal_stiffness,,,0
2,1,1,1,val,z3,vertical_minus_horizontal_stiffness,,,0
2,1,1,1,val,z3,vertical_over_horizontal_stiffness,,,0
2,1,1,1,val,z3,horizontal_edge_fraction,,,0
2,1,1,1,val,z3,vertical_edge_fraction,,,0
2,1,1,1,val,z3,diagonal_edge_fraction,,,0
2,1,1,1,val,z3,edge_length_mean,,,0
2,1,1,1,val,z3,edge_length_std,,,0
2,1,1,1,val,z3,bbox_x_span,,,0
2,1,1,1,val,z3,bbox_y_span,,,0
2,1,1,1,val,z3,bbox_aspect_y_over_x,,,0
2,1,1,1,val,z3,descriptor_distance_to_train,,,0
2,1,1,1,val,z3,final_p_ratio_delta_to_train,,,0
2,1,1,2,val,z0,final_p_ratio,-0.2075845105922719,0.04309132903783305,25
2,1,1,2,val,z0,stiffness_mean,0.23416951434126115,0.05483536144682211,25
2,1,1,2,val,z0,stiffness_std,0.26497735112422865,0.07021299660881276,25
2,1,1,2,val,z0,stiffness_min,-0.31056819421854304,0.09645260326016666,25
2,1,1,2,val,z0,stiffness_max,0.37797191323492996,0.1428627671944734,25
