split,sim_idx,original_sim_idx,frame,frame_order,frame_frac,final_p_ratio,z0,latent_dim,repeat,seed,train_networks,train_frames_per_network,z1,z2,z3
test,17,94,0,0,0.0,0.1606833051492441,1.0360428094863892,4,1,1588927181,1,2,-1.4298696517944336,1.4152331352233887,1.1928954124450684
test,17,94,15,1,0.05263157894736842,0.1606833051492441,3.096237897872925,4,1,1588927181,1,2,-4.2064900398254395,4.217778205871582,3.7321064472198486
test,17,94,30,2,0.10526315789473684,0.1606833051492441,5.292433261871338,4,1,1588927181,1,2,-7.178593158721924,7.215608596801758,6.434362411499023
test,17,94,45,3,0.15789473684210525,0.1606833051492441,7.604069232940674,4,1,1588927181,1,2,-10.319245338439941,10.381186485290527,9.274102210998535
test,17,94,60,4,0.21052631578947367,0.1606833051492441,10.053461074829102,4,1,1588927181,1,2,-13.658194541931152,13.744612693786621,12.279010772705078
test,17,94,75,5,0.2631578947368421,0.1606833051492441,12.6495943069458,4,1,1588927181,1,2,-17.207651138305664,17.318288803100586,15.459988594055176
test,17,94,90,6,0.3157894736842105,0.1606833051492441,15.412870407104492,4,1,1588927181,1,2,-20.99505615234375,21.129920959472656,18.842145919799805
test,17,94,105,7,0.3684210526315789,0.1606833051492441,18.349037170410156,4,1,1588927181,1,2,-25.027252197265625,25.18670654296875,22.432964324951172
test,17,94,120,8,0.42105263157894735,0.1606833051492441,21.46682357788086,4,1,1588927181,1,2,-29.31623649597168,29.500694274902344,26.243013381958008
test,17,94,135,9,0.47368421052631576,0.1606833051492441,24.78183364868164,4,1,1588927181,1,2,-33.882713317871094,34.09291458129883,30.29167938232422
test,17,94,150,10,0.5263157894736842,0.1606833051492441,28.300159454345703,4,1,1588927181,1,2,-38.734439849853516,38.97137451171875,34.586551666259766
test,17,94,165,11,0.5789473684210527,0.1606833051492441,32.02106475830078,4,1,1588927181,1,2,-43.87037658691406,44.1349983215332,39.12688064575195
test,17,94,180,12,0.631578947368421,0.1606833051492441,35.97085189819336,4,1,1588927181,1,2,-49.3242301940918,49.6182746887207,43.94574737548828
test,17,94,195,13,0.6842105263157895,0.1606833051492441,40.14421844482422,4,1,1588927181,1,2,-55.08817672729492,55.41355514526367,49.03668212890625
test,17,94,210,14,0.7368421052631579,0.1606833051492441,44.555938720703125,4,1,1588927181,1,2,-61.18301773071289,61.54147720336914,54.41808319091797
test,17,94,225,15,0.7894736842105263,0.1606833051492441,49.188682556152344,4,1,1588927181,1,2,-67.58184051513672,67.97583770751953,60.069698333740234
test,17,94,240,16,0.8421052631578947,0.1606833051492441,54.06800842285156,4,1,1588927181,1,2,-74.31900787353516,74.75118255615234,66.02337646484375
test,17,94,255,17,0.8947368421052632,0.1606833051492441,59.186790466308594,4,1,1588927181,1,2,-81.38581848144531,81.858642578125,72.27009582519531
test,17,94,270,18,0.9473684210526315,0.1606833051492441,64.54203033447266,4,1,1588927181,1,2,-88.77706146240234,89.29319763183594,78.80654907226562
test,17,94,285,19,1.0,0.1606833051492441,70.11407470703125,4,1,1588927181,1,2,-96.46392059326172,97.02604675292969,85.60990142822266
test,18,37,0,0,0.0,0.17250469509677205,0.9143700003623962,4,1,1588927181,1,2,-1.22934889793396,1.2268896102905273,1.0308150053024292
test,18,37,15,1,0.05263157894736842,0.17250469509677205,3.1548821926116943,4,1,1588927181,1,2,-4.249948501586914,4.2753448486328125,3.7907323837280273
test,18,37,30,2,0.10526315789473684,0.17250469509677205,5.676905632019043,4,1,1588927181,1,2,-7.659400939941406,7.715175151824951,6.894353866577148
test,18,37,45,3,0.15789473684210525,0.17250469509677205,8.632516860961914,4,1,1588927181,1,2,-11.664267539978027,11.754343032836914,10.528092384338379
test,18,37,60,4,0.21052631578947367,0.17250469509677205,12.381223678588867,4,1,1588927181,1,2,-16.748254776000977,16.882118225097656,15.135229110717773
test,18,37,75,5,0.2631578947368421,0.17250469509677205,17.514455795288086,4,1,1588927181,1,2,-23.70491600036621,23.901695251464844,21.445789337158203
test,18,37,90,6,0.3157894736842105,0.17250469509677205,24.964853286743164,4,1,1588927181,1,2,-33.787689208984375,34.081214904785156,30.610776901245117
test,18,37,105,7,0.3684210526315789,0.17250469509677205,36.166053771972656,4,1,1588927181,1,2,-48.922183990478516,49.36886215209961,44.40118408203125
test,18,37,120,8,0.42105263157894735,0.17250469509677205,52.461265563964844,4,1,1588927181,1,2,-70.91817474365234,71.59232330322266,64.47848510742188
test,18,37,135,9,0.47368421052631576,0.17250469509677205,75.15613555908203,4,1,1588927181,1,2,-101.54431915283203,102.5317153930664,92.4609603881836
test,18,37,150,10,0.5263157894736842,0.17250469509677205,103.49325561523438,4,1,1588927181,1,2,-139.80406188964844,141.16455078125,127.42170715332031
test,18,37,165,11,0.5789473684210527,0.17250469509677205,135.58868408203125,4,1,1588927181,1,2,-183.18032836914062,184.93411254882812,167.03726196289062
test,18,37,180,12,0.631578947368421,0.17250469509677205,168.38595581054688,4,1,1588927181,1,2,-227.5606689453125,229.68373107910156,207.52655029296875
test,18,37,195,13,0.6842105263157895,0.17250469509677205,199.5304412841797,4,1,1588927181,1,2,-269.7474060058594,272.1968078613281,245.97645568847656
test,18,37,210,14,0.7368421052631579,0.17250469509677205,227.9896240234375,4,1,1588927181,1,2,-308.3124694824219,311.04876708984375,281.11175537109375
test,18,37,225,15,0.7894736842105263,0.17250469509677205,253.9560089111328,4,1,1588927181,1,2,-343.5024108886719,346.49774169921875,313.16802978515625
test,18,37,240,16,0.8421052631578947,0.17250469509677205,277.60858154296875,4,1,1588927181,1,2,-375.5542907714844,378.78729248046875,342.3661804199219
test,18,37,255,17,0.8947368421052632,0.17250469509677205,299.4053039550781,4,1,1588927181,1,2,-405.08636474609375,408.541748046875,369.27264404296875
test,18,37,270,18,0.9473684210526315,0.17250469509677205,320.24749755859375,4,1,1588927181,1,2,-433.3211669921875,436.9933166503906,394.99908447265625
test,18,37,285,19,1.0,0.17250469509677205,340.34173583984375,4,1,1588927181,1,2,-460.52935791015625,464.4156494140625,419.80523681640625
test,19,81,0,0,0.0,-0.12771201037928526,1.0887559652328491,4,1,1588927181,1,2,-1.5037623643875122,1.4750771522521973,1.2631233930587769
test,19,81,15,1,0.05263157894736842,-0.12771201037928526,3.3230690956115723,4,1,1588927181,1,2,-4.494961261749268,4.501806259155273,4.024417400360107
test,19,81,30,2,0.10526315789473684,-0.12771201037928526,6.228597640991211,4,1,1588927181,1,2,-8.389227867126465,8.444602966308594,7.61495304107666
test,19,81,45,3,0.15789473684210525,-0.12771201037928526,9.915292739868164,4,1,1588927181,1,2,-13.333256721496582,13.449716567993164,12.168652534484863
test,19,81,60,4,0.21052631578947367,-0.12771201037928526,14.61723518371582,4,1,1588927181,1,2,-19.6387996673584,19.833269119262695,17.975025177001953
test,19,81,75,5,0.2631578947368421,-0.12771201037928526,20.6673641204834,4,1,1588927181,1,2,-27.74852752685547,28.04466438293457,25.44573211669922
test,19,81,90,6,0.3157894736842105,-0.12771201037928526,28.276952743530273,4,1,1588927181,1,2,-37.94417953491211,38.36951446533203,34.84267044067383
test,19,81,105,7,0.3684210526315789,-0.12771201037928526,37.61652374267578,4,1,1588927181,1,2,-50.453338623046875,51.03839111328125,46.37722396850586
test,19,81,120,8,0.42105263157894735,-0.12771201037928526,48.852989196777344,4,1,1588927181,1,2,-65.49927520751953,66.27726745605469,60.25611877441406
test,19,81,135,9,0.47368421052631576,-0.12771201037928526,61.97985076904297,4,1,1588927181,1,2,-83.0765151977539,84.07867431640625,76.47188568115234
test,19,81,150,10,0.5263157894736842,-0.12771201037928526,76.6194076538086,4,1,1588927181,1,2,-102.68656158447266,103.93441772460938,94.558349609375
test,19,81,165,11,0.5789473684210527,-0.12771201037928526,92.61347961425781,4,1,1588927181,1,2,-124.12073516845703,125.63133239746094,114.31982421875
test,19,81,180,12,0.631578947368421,-0.12771201037928526,109.66574096679688,4,1,1588927181,1,2,-146.9864501953125,148.76980590820312,135.39016723632812
test,19,81,195,13,0.6842105263157895,-0.12771201037928526,127.11079406738281,4,1,1588927181,1,2,-170.4021759033203,172.45343017578125,156.94564819335938
test,19,81,210,14,0.7368421052631579,-0.12771201037928526,145.0244598388672,4,1,1588927181,1,2,-194.4629669189453,196.78062438964844,179.0809783935547
test,19,81,225,15,0.7894736842105263,-0.12771201037928526,162.65455627441406,4,1,1588927181,1,2,-218.171142578125,220.73780822753906,200.86524963378906
test,19,81,240,16,0.8421052631578947,-0.12771201037928526,180.0283966064453,4,1,1588927181,1,2,-241.55686950683594,244.35716247558594,222.3345947265625
test,19,81,255,17,0.8947368421052632,-0.12771201037928526,197.22146606445312,4,1,1588927181,1,2,-264.7203674316406,267.7427062988281,243.57855224609375
test,19,81,270,18,0.9473684210526315,-0.12771201037928526,213.92796325683594,4,1,1588927181,1,2,-287.2491149902344,290.47698974609375,264.22161865234375
test,19,81,285,19,1.0,-0.12771201037928526,230.43673706054688,4,1,1588927181,1,2,-309.5269470214844,312.9502868652344,284.62017822265625
test,20,63,0,0,0.0,0.18341754005038485,1.049225091934204,4,1,1588927181,1,2,-1.4426852464675903,1.425930142402649,1.2091450691223145
test,20,63,15,1,0.05263157894736842,0.18341754005038485,3.2766153812408447,4,1,1588927181,1,2,-4.453004837036133,4.462347507476807,3.9536945819854736
test,20,63,30,2,0.10526315789473684,0.18341754005038485,5.629852771759033,4,1,1588927181,1,2,-7.642873287200928,7.678061485290527,6.849971771240234
test,20,63,45,3,0.15789473684210525,0.18341754005038485,8.130428314208984,4,1,1588927181,1,2,-11.043336868286133,11.10362720489502,9.923742294311523
test,20,63,60,4,0.21052631578947367,0.18341754005038485,10.811290740966797,4,1,1588927181,1,2,-14.699929237365723,14.784603118896484,13.215205192565918
test,20,63,75,5,0.2631578947368421,0.18341754005038485,13.684696197509766,4,1,1588927181,1,2,-18.62929916381836,18.737693786621094,16.7393856048584
test,20,63,90,6,0.3157894736842105,0.18341754005038485,16.78278923034668,4,1,1588927181,1,2,-22.875450134277344,23.007112503051758,20.535573959350586
test,20,63,105,7,0.3684210526315789,0.18341754005038485,20.10892105102539,4,1,1588927181,1,2,-27.4438419342041,27.598041534423828,24.607759475708008
test,20,63,120,8,0.42105263157894735,0.18341754005038485,23.695186614990234,4,1,1588927181,1,2,-32.37718963623047,32.55373001098633,28.995271682739258
test,20,63,135,9,0.47368421052631576,0.18341754005038485,27.55324935913086,4,1,1588927181,1,2,-37.69206619262695,37.89056396484375,33.712432861328125
test,20,63,150,10,0.5263157894736842,0.18341754005038485,31.7101993560791,4,1,1588927181,1,2,-43.424461364746094,43.64497756958008,38.792564392089844
test,20,63,165,11,0.5789473684210527,0.18341754005038485,36.16840362548828,4,1,1588927181,1,2,-49.57765579223633,49.82026290893555,44.238685607910156
test,20,63,180,12,0.631578947368421,0.18341754005038485,40.97630310058594,4,1,1588927181,1,2,-56.21737289428711,56.482627868652344,50.11005783081055
test,20,63,195,13,0.6842105263157895,0.18341754005038485,46.11785125732422,4,1,1588927181,1,2,-63.320316314697266,63.60882568359375,56.387508392333984
test,20,63,210,14,0.7368421052631579,0.18341754005038485,51.643611907958984,4,1,1588927181,1,2,-70.955322265625,71.26827239990234,63.13331604003906
test,20,63,225,15,0.7894736842105263,0.18341754005038485,57.5034065246582,4,1,1588927181,1,2,-79.0531997680664,79.3914794921875,70.28633880615234
test,20,63,240,16,0.8421052631578947,0.18341754005038485,63.68136978149414,4,1,1588927181,1,2,-87.59178161621094,87.95619201660156,77.827392578125
test,20,63,255,17,0.8947368421052632,0.18341754005038485,70.32372283935547,4,1,1588927181,1,2,-96.76541900634766,97.15927124023438,85.93690490722656
test,20,63,270,18,0.9473684210526315,0.18341754005038485,77.21867370605469,4,1,1588927181,1,2,-106.29090118408203,106.71461486816406,94.35420227050781
test,20,63,285,19,1.0,0.18341754005038485,84.54351806640625,4,1,1588927181,1,2,-116.40324401855469,116.86001586914062,103.29888916015625
test,21,39,0,0,0.0,-0.2835927971877466,1.178078293800354,4,1,1588927181,1,2,-1.6368331909179688,1.5883138179779053,1.374304175376892
test,21,39,15,1,0.05263157894736842,-0.2835927971877466,3.515565872192383,4,1,1588927181,1,2,-4.767899990081787,4.757498264312744,4.261602401733398
test,21,39,30,2,0.10526315789473684,-0.2835927971877466,7.036218643188477,4,1,1588927181,1,2,-9.485848426818848,9.535850524902344,8.60954475402832
test,21,39,45,3,0.15789473684210525,-0.2835927971877466,11.91882038116455,4,1,1588927181,1,2,-16.030702590942383,16.161897659301758,14.637252807617188
test,21,39,60,4,0.21052631578947367,-0.2835927971877466,18.950347900390625,4,1,1588927181,1,2,-25.44071388244629,25.688396453857422,23.321802139282227
test,21,39,75,5,0.2631578947368421,-0.2835927971877466,29.253337860107422,4,1,1588927181,1,2,-39.18016052246094,39.603721618652344,36.063438415527344
test,21,39,90,6,0.3157894736842105,-0.2835927971877466,44.41410446166992,4,1,1588927181,1,2,-59.305572509765625,59.999916076660156,54.84748458862305
test,21,39,105,7,0.3684210526315789,-0.2835927971877466,66.00613403320312,4,1,1588927181,1,2,-87.84173583984375,88.93531036376953,81.65215301513672
test,21,39,120,8,0.42105263157894735,-0.2835927971877466,94.68017578125,4,1,1588927181,1,2,-125.60204315185547,127.22889709472656,117.3096923828125
test,21,39,135,9,0.47368421052631576,-0.2835927971877466,130.023193359375,4,1,1588927181,1,2,-172.02914428710938,174.29269409179688,161.3148651123047
test,21,39,150,10,0.5263157894736842,-0.2835927971877466,169.15777587890625,4,1,1588927181,1,2,-223.37335205078125,226.29640197753906,210.06663513183594
test,21,39,165,11,0.5789473684210527,-0.2835927971877466,209.1302032470703,4,1,1588927181,1,2,-275.77740478515625,279.3235778808594,259.86553955078125
test,21,39,180,12,0.631578947368421,-0.2835927971877466,248.1840057373047,4,1,1588927181,1,2,-326.9540710449219,331.0668029785156,308.505859375
test,21,39,195,13,0.6842105263157895,-0.2835927971877466,285.2093811035156,4,1,1588927181,1,2,-375.456298828125,380.0814208984375,354.60302734375
test,21,39,210,14,0.7368421052631579,-0.2835927971877466,320.2475280761719,4,1,1588927181,1,2,-421.3425598144531,426.4418640136719,398.2117004394531
test,21,39,225,15,0.7894736842105263,-0.2835927971877466,353.201416015625,4,1,1588927181,1,2,-464.48785400390625,470.0328369140625,439.2186279296875
test,21,39,240,16,0.8421052631578947,-0.2835927971877466,384.97430419921875,4,1,1588927181,1,2,-506.0810241699219,512.059814453125,478.7517395019531
test,21,39,255,17,0.8947368421052632,-0.2835927971877466,415.1117248535156,4,1,1588927181,1,2,-545.5272827148438,551.9257202148438,516.2508544921875
test,21,39,270,18,0.9473684210526315,-0.2835927971877466,444.375,4,1,1588927181,1,2,-583.8211059570312,590.6349487304688,552.666748046875
test,21,39,285,19,1.0,-0.2835927971877466,473.1252136230469,4,1,1588927181,1,2,-621.44189453125,628.6703491210938,588.4461669921875
test,22,56,0,0,0.0,-0.100209652453205,0.9813743233680725,4,1,1588927181,1,2,-1.328853726387024,1.3150863647460938,1.1264630556106567
test,22,56,15,1,0.05263157894736842,-0.100209652453205,3.4665422439575195,4,1,1588927181,1,2,-4.660199165344238,4.6840362548828125,4.199124336242676
test,22,56,30,2,0.10526315789473684,-0.100209652453205,6.634161949157715,4,1,1588927181,1,2,-8.912272453308105,8.985803604125977,8.117061614990234
test,22,56,45,3,0.15789473684210525,-0.100209652453205,10.27536392211914,4,1,1588927181,1,2,-13.804816246032715,13.933574676513672,12.620157241821289
test,22,56,60,4,0.21052631578947367,-0.100209652453205,14.514341354370117,4,1,1588927181,1,2,-19.50362205505371,19.69496726989746,17.86269187927246
test,22,56,75,5,0.2631578947368421,-0.100209652453205,19.504507064819336,4,1,1588927181,1,2,-26.213781356811523,26.477169036865234,24.035165786743164
test,22,56,90,6,0.3157894736842105,-0.100209652453205,25.337602615356445,4,1,1588927181,1,2,-34.0569953918457,34.403072357177734,31.25178337097168
test,22,56,105,7,0.3684210526315789,-0.100209652453205,32.174827575683594,4,1,1588927181,1,2,-43.248069763183594,43.689659118652344,39.7125244140625
test,22,56,120,8,0.42105263157894735,-0.100209652453205,40.10028839111328,4,1,1588927181,1,2,-53.89707565307617,54.44825744628906,49.5225715637207
test,22,56,135,9,0.47368421052631576,-0.100209652453205,49.23179626464844,4,1,1588927181,1,2,-66.16244506835938,66.8382339477539,60.82762145996094
test,22,56,150,10,0.5263157894736842,-0.100209652453205,59.60993194580078,4,1,1588927181,1,2,-80.09545135498047,80.9113998413086,73.6781997680664
test,22,56,165,11,0.5789473684210527,-0.100209652453205,71.31561279296875,4,1,1588927181,1,2,-95.80366516113281,96.77577209472656,88.17456817626953
test,22,56,180,12,0.631578947368421,-0.100209652453205,84.22747802734375,4,1,1588927181,1,2,-113.12459564208984,114.26638793945312,104.16548919677734
test,22,56,195,13,0.6842105263157895,-0.100209652453205,98.35340881347656,4,1,1588927181,1,2,-132.0707244873047,133.3942413330078,121.65890502929688
test,22,56,210,14,0.7368421052631579,-0.100209652453205,113.44729614257812,4,1,1588927181,1,2,-152.31114196777344,153.8248748779297,140.3493194580078
test,22,56,225,15,0.7894736842105263,-0.100209652453205,129.4962158203125,4,1,1588927181,1,2,-173.82960510253906,175.5409698486328,160.2190704345703
test,22,56,240,16,0.8421052631578947,-0.100209652453205,146.23516845703125,4,1,1588927181,1,2,-196.27366638183594,198.1862335205078,180.93777465820312
test,22,56,255,17,0.8947368421052632,-0.100209652453205,163.40492248535156,4,1,1588927181,1,2,-219.29603576660156,221.40997314453125,202.18447875976562
test,22,56,270,18,0.9473684210526315,-0.100209652453205,180.8979034423828,4,1,1588927181,1,2,-242.75152587890625,245.06658935546875,223.82606506347656
test,22,56,285,19,1.0,-0.100209652453205,198.5507354736328,4,1,1588927181,1,2,-266.4252014160156,268.9388122558594,245.65733337402344
test,23,41,0,0,0.0,-0.2124182814927736,1.134696364402771,4,1,1588927181,1,2,-1.5734214782714844,1.5372809171676636,1.3204230070114136
test,23,41,15,1,0.05263157894736842,-0.2124182814927736,3.8971097469329834,4,1,1588927181,1,2,-5.27337646484375,5.280951976776123,4.734678745269775
test,23,41,30,2,0.10526315789473684,-0.2124182814927736,8.034444808959961,4,1,1588927181,1,2,-10.826977729797363,10.90389347076416,9.844600677490234
test,23,41,45,3,0.15789473684210525,-0.2124182814927736,13.491994857788086,4,1,1588927181,1,2,-18.17899513244629,18.341171264648438,16.5729923248291
test,23,41,60,4,0.21052631578947367,-0.2124182814927736,20.598148345947266,4,1,1588927181,1,2,-27.764589309692383,28.033966064453125,25.327054977416992
test,23,41,75,5,0.2631578947368421,-0.2124182814927736,29.78167724609375,4,1,1588927181,1,2,-40.15114212036133,40.558040618896484,36.63848114013672
test,23,41,90,6,0.3157894736842105,-0.2124182814927736,41.343353271484375,4,1,1588927181,1,2,-55.734928131103516,56.31498336791992,50.8808479309082
test,23,41,105,7,0.3684210526315789,-0.2124182814927736,55.51001739501953,4,1,1588927181,1,2,-74.81015014648438,75.60343170166016,68.33773803710938
test,23,41,120,8,0.42105263157894735,-0.2124182814927736,72.3023910522461,4,1,1588927181,1,2,-97.39929962158203,98.44517517089844,89.03706359863281
test,23,41,135,9,0.47368421052631576,-0.2124182814927736,91.51659393310547,4,1,1588927181,1,2,-123.22297668457031,124.55677795410156,112.72974395751953
test,23,41,150,10,0.5263157894736842,-0.2124182814927736,112.74183654785156,4,1,1588927181,1,2,-151.7242889404297,153.37460327148438,138.91171264648438
test,23,41,165,11,0.5789473684210527,-0.2124182814927736,135.48605346679688,4,1,1588927181,1,2,-182.2457733154297,184.23178100585938,166.9752197265625
test,23,41,180,12,0.631578947368421,-0.2124182814927736,159.09254455566406,4,1,1588927181,1,2,-213.90101623535156,216.23399353027344,196.1125946044922
test,23,41,195,13,0.6842105263157895,-0.2124182814927736,183.1657257080078,4,1,1588927181,1,2,-246.15122985839844,248.83966064453125,225.8388214111328
test,23,41,210,14,0.7368421052631579,-0.2124182814927736,207.56967163085938,4,1,1588927181,1,2,-278.81982421875,281.869873046875,255.98406982421875
test,23,41,225,15,0.7894736842105263,-0.2124182814927736,232.00299072265625,4,1,1588927181,1,2,-311.5105285644531,314.9228820800781,286.1737060546875
test,23,41,240,16,0.8421052631578947,-0.2124182814927736,256.3182067871094,4,1,1588927181,1,2,-344.0198974609375,347.7962341308594,316.2281188964844
test,23,41,255,17,0.8947368421052632,-0.2124182814927736,280.5556335449219,4,1,1588927181,1,2,-376.3921813964844,380.53790283203125,346.20013427734375
test,23,41,270,18,0.9473684210526315,-0.2124182814927736,304.66717529296875,4,1,1588927181,1,2,-408.5821228027344,413.0973815917969,376.0245056152344
test,23,41,285,19,1.0,-0.2124182814927736,328.7884521484375,4,1,1588927181,1,2,-440.7768249511719,445.66259765625,405.86566162109375
test,24,95,0,0,0.0,0.15031615373850205,0.8999704718589783,4,1,1588927181,1,2,-1.2046656608581543,1.2176878452301025,1.0206929445266724
test,24,95,15,1,0.05263157894736842,0.15031615373850205,3.111052989959717,4,1,1588927181,1,2,-4.170319080352783,4.213860511779785,3.7495923042297363
test,24,95,30,2,0.10526315789473684,0.15031615373850205,5.585151672363281,4,1,1588927181,1,2,-7.49653434753418,7.573634624481201,6.800020217895508
test,24,95,45,3,0.15789473684210525,0.15031615373850205,8.295090675354004,4,1,1588927181,1,2,-11.14770221710205,11.260577201843262,10.138068199157715
test,24,95,60,4,0.21052631578947367,0.15031615373850205,11.300107955932617,4,1,1588927181,1,2,-15.203374862670898,15.355266571044922,13.836809158325195
test,24,95,75,5,0.2631578947368421,0.15031615373850205,14.692483901977539,4,1,1588927181,1,2,-19.786609649658203,19.982576370239258,18.010427474975586
test,24,95,90,6,0.3157894736842105,0.15031615373850205,18.564483642578125,4,1,1588927181,1,2,-25.02094841003418,25.267850875854492,22.77273941040039
test,24,95,105,7,0.3684210526315789,0.15031615373850205,23.053319931030273,4,1,1588927181,1,2,-31.08930778503418,31.39676284790039,28.29367446899414
test,24,95,120,8,0.42105263157894735,0.15031615373850205,28.2672119140625,4,1,1588927181,1,2,-38.13469314575195,38.51498031616211,34.707767486572266
test,24,95,135,9,0.47368421052631576,0.15031615373850205,34.336326599121094,4,1,1588927181,1,2,-46.33150863647461,46.79944610595703,42.17572784423828
test,24,95,150,10,0.5263157894736842,0.15031615373850205,41.48784637451172,4,1,1588927181,1,2,-55.980560302734375,56.55610275268555,50.97991943359375
test,24,95,165,11,0.5789473684210527,0.15031615373850205,49.78754806518555,4,1,1588927181,1,2,-67.16736602783203,67.87236022949219,61.20323181152344
test,24,95,180,12,0.631578947368421,0.15031615373850205,59.45109176635742,4,1,1588927181,1,2,-80.18028259277344,81.0406494140625,73.11283874511719
test,24,95,195,13,0.6842105263157895,0.15031615373850205,70.50508117675781,4,1,1588927181,1,2,-95.05131530761719,96.0938949584961,86.7444076538086
test,24,95,210,14,0.7368421052631579,0.15031615373850205,82.84452819824219,4,1,1588927181,1,2,-111.64154052734375,112.89031219482422,101.96825408935547
test,24,95,225,15,0.7894736842105263,0.15031615373850205,96.56157684326172,4,1,1588927181,1,2,-130.07215881347656,131.55242919921875,118.90069580078125
test,24,95,240,16,0.8421052631578947,0.15031615373850205,111.25631713867188,4,1,1588927181,1,2,-149.8132781982422,151.54107666015625,137.0447235107422
test,24,95,255,17,0.8947368421052632,0.15031615373850205,127.0998764038086,4,1,1588927181,1,2,-171.09011840820312,173.08436584472656,156.6143341064453
test,24,95,270,18,0.9473684210526315,0.15031615373850205,143.4266815185547,4,1,1588927181,1,2,-193.01644897460938,195.28237915039062,176.78469848632812
test,24,95,285,19,1.0,0.15031615373850205,159.9303436279297,4,1,1588927181,1,2,-215.18069458007812,217.71804809570312,197.17666625976562
test,25,59,0,0,0.0,0.1639582164351763,0.8472059965133667,4,1,1588927181,1,2,-1.1224445104599,1.142408847808838,0.9500131607055664
test,25,59,15,1,0.05263157894736842,0.1639582164351763,2.924586534500122,4,1,1588927181,1,2,-3.909420967102051,3.9587419033050537,3.5146231651306152
test,25,59,30,2,0.10526315789473684,0.1639582164351763,5.062968730926514,4,1,1588927181,1,2,-6.7854533195495605,6.864452838897705,6.151706218719482
test,25,59,45,3,0.15789473684210525,0.1639582164351763,7.317265033721924,4,1,1588927181,1,2,-9.825334548950195,9.934345245361328,8.92921257019043
test,25,59,60,4,0.21052631578947367,0.1639582164351763,9.695635795593262,4,1,1588927181,1,2,-13.040759086608887,13.180048942565918,11.856609344482422
test,25,59,75,5,0.2631578947368421,0.1639582164351763,12.214849472045898,4,1,1588927181,1,2,-16.454126358032227,16.62425422668457,14.954794883728027
test,25,59,90,6,0.3157894736842105,0.1639582164351763,14.875402450561523,4,1,1588927181,1,2,-20.06651496887207,20.26800537109375,18.224037170410156
test,25,59,105,7,0.3684210526315789,0.1639582164351763,17.69461441040039,4,1,1588927181,1,2,-23.9005184173584,24.134302139282227,21.68599510192871
test,25,59,120,8,0.42105263157894735,0.1639582164351763,20.672029495239258,4,1,1588927181,1,2,-27.957500457763672,28.22409439086914,25.33940887451172
test,25,59,135,9,0.47368421052631576,0.1639582164351763,23.81444549560547,4,1,1588927181,1,2,-32.244529724121094,32.5450553894043,29.193513870239258
test,25,59,150,10,0.5263157894736842,0.1639582164351763,27.126747131347656,4,1,1588927181,1,2,-36.76973342895508,37.10503005981445,33.253700256347656
test,25,59,165,11,0.5789473684210527,0.1639582164351763,30.621768951416016,4,1,1588927181,1,2,-41.549072265625,41.920433044433594,37.53636169433594
test,25,59,180,12,0.631578947368421,0.1639582164351763,34.291439056396484,4,1,1588927181,1,2,-46.573822021484375,46.9820671081543,42.0306396484375
test,25,59,195,13,0.6842105263157895,0.1639582164351763,38.148807525634766,4,1,1588927181,1,2,-51.85860061645508,52.3052864074707,46.75392532348633
test,25,59,210,14,0.7368421052631579,0.1639582164351763,42.17641830444336,4,1,1588927181,1,2,-57.38298797607422,57.86879348754883,51.68342590332031
test,25,59,225,15,0.7894736842105263,0.1639582164351763,46.385467529296875,4,1,1588927181,1,2,-63.15846633911133,63.68497848510742,56.834556579589844
test,25,59,240,16,0.8421052631578947,0.1639582164351763,50.766197204589844,4,1,1588927181,1,2,-69.17386627197266,69.7421875,62.194427490234375
test,25,59,255,17,0.8947368421052632,0.1639582164351763,55.31233596801758,4,1,1588927181,1,2,-75.42022705078125,76.03131103515625,67.75574493408203
test,25,59,270,18,0.9473684210526315,0.1639582164351763,60.04058837890625,4,1,1588927181,1,2,-81.91954803466797,82.57475280761719,73.53900146484375
test,25,59,285,19,1.0,0.1639582164351763,64.88035583496094,4,1,1588927181,1,2,-88.57410430908203,89.27435302734375,79.45869445800781
test,26,3,0,0,0.0,-0.1515654324056017,1.1516962051391602,4,1,1588927181,1,2,-1.6043158769607544,1.5631446838378906,1.3417431116104126
test,26,3,15,1,0.05263157894736842,-0.1515654324056017,3.5286619663238525,4,1,1588927181,1,2,-4.786405086517334,4.784139156341553,4.277770042419434
test,26,3,30,2,0.10526315789473684,-0.1515654324056017,6.552856922149658,4,1,1588927181,1,2,-8.828277587890625,8.880910873413086,8.014062881469727
test,26,3,45,3,0.15789473684210525,-0.1515654324056017,10.295164108276367,4,1,1588927181,1,2,-13.847745895385742,13.964651107788086,12.631185531616211
test,26,3,60,4,0.21052631578947367,-0.1515654324056017,14.92393684387207,4,1,1588927181,1,2,-20.074588775634766,20.26662826538086,18.335636138916016
test,26,3,75,5,0.2631578947368421,-0.1515654324056017,20.570859909057617,4,1,1588927181,1,2,-27.687414169311523,27.967079162597656,25.289541244506836
test,26,3,90,6,0.3157894736842105,-0.1515654324056017,27.363346099853516,4,1,1588927181,1,2,-36.860538482666016,37.24165725708008,33.64931869506836
test,26,3,105,7,0.3684210526315789,-0.1515654324056017,35.32017517089844,4,1,1588927181,1,2,-47.6219596862793,48.117923736572266,43.43779373168945
