split,sim_idx,frame,horizontal_strain,p_ratio
val,3,114,-0.007980592466743252,-0.44431549073412774
val,3,115,-0.008051138194802064,-0.4445981573088138
val,3,116,-0.008121561659900635,-0.44492983177173046
val,3,117,-0.008192718702760648,-0.4452716159604423
val,3,118,-0.00826326443081946,-0.44561417844723483
val,3,119,-0.008334421473679474,-0.4458689330440341
val,3,120,-0.008404967201738285,-0.4461879104151135
val,3,121,-0.00847606311311818,-0.4464892863467328
val,3,122,-0.008546608841176992,-0.44683803317847703
val,3,123,-0.008617093437755682,-0.4470769619393137
val,3,124,-0.008688250480615696,-0.4473903632883885
val,3,125,-0.008758796208674507,-0.44764484291095785
val,3,126,-0.008829892120054403,-0.447941157713484
val,3,127,-0.008900437848113214,-0.4482656801663665
val,3,128,-0.008971533759493108,-0.4485642178220308
val,3,129,-0.009042079487551919,-0.44880127244110185
val,3,130,-0.009113236530411933,-0.4490645347399654
val,3,131,-0.009184393573271948,-0.44932502893317355
val,3,132,-0.00925493930133076,-0.4496290463976103
val,3,133,-0.00932536276642933,-0.4499123884715313
val,3,134,-0.009396580940769464,-0.4501683178608839
val,3,135,-0.009467065537348156,-0.45038473901638565
val,3,136,-0.00953822258020817,-0.4507061117567115
val,3,137,-0.009608768308266982,-0.4510212621180777
val,3,138,-0.009679925351126996,-0.45127126046766236
val,3,139,-0.009750409947705686,-0.4514906820328008
val,3,140,-0.009820894544284378,-0.4517096879125926
val,3,141,-0.009892051587144393,-0.45199165567896404
val,3,142,-0.009963208630004406,-0.4522562632055539
val,3,143,-0.01003436567286442,-0.4525038777697017
val,3,144,-0.010104911400923232,-0.4527527561047301
val,3,145,-0.010176068443783246,-0.45298614729171977
val,3,146,-0.010246553040361938,-0.45323102103126983
val,3,147,-0.010317648951741832,-0.45351596242933634
val,3,148,-0.010388805994601846,-0.45373618457016046
val,3,149,-0.01045996303746186,-0.4539776261897998
val,3,150,-0.010530508765520672,-0.45421390657036514
val,3,151,-0.010601665808380685,-0.4544396502781878
val,3,152,-0.0106728228512407,-0.4547229869539316
val,3,153,-0.010742635001538069,-0.45495328281059577
val,3,154,-0.010813853175878203,-0.4551508424982343
val,3,155,-0.010885621533539419,-0.45537698899678164
val,3,156,-0.010956778576399434,-0.45559459654401385
val,3,157,-0.011027935619259448,-0.45584325610126514
val,4,0,0.0,
val,4,1,-6.497127102890304e-05,0.22382478632478633
val,4,2,-0.0001306718734444729,0.19733333333333333
val,4,3,-0.00019625092062893162,0.1815751960085531
val,4,4,-0.0002625592992000572,0.17052293700682092
val,4,5,-0.0003281991240000715,0.16577368195456493
val,4,6,-0.0003932311726445301,0.16100482746290004
val,4,7,-0.0004594787736001001,0.15773741089905727
val,4,8,-0.0005251185984001144,0.1556122448979592
val,4,9,-0.0005913661993556844,0.15324892498805542
val,4,10,-0.0006576745779268099,0.15119092424323888
val,4,11,-0.0007245907326534912,0.14977499510858933
val,4,12,-0.0007902305574535054,0.14848552838231996
val,4,13,-0.000856538936024631,0.14738543134167564
val,4,14,-0.0009234550907513122,0.14610677033216582
val,4,15,-0.0009897026917068822,0.14517172007472337
val,4,16,-0.0010553425165068964,0.14437817985781193
val,4,17,-0.0011223194488491333,0.1434823977164605
val,4,18,-0.0011885670498047033,0.14297270575546034
val,4,19,-0.0012548146507602733,0.14217578923461277
val,4,20,-0.0013210622517158433,0.14155854665120168
val,4,21,-0.0013874314079025244,0.1411063436191259
val,4,22,-0.0014536790088580944,0.1406529791252729
val,4,23,-0.0015193188336581087,0.14023188133683814
val,4,24,-0.0015861742107692344,0.13985605038236618
val,4,25,-0.001653151143111471,0.1394545336759593
val,4,26,-0.001719398744067041,0.1390630840151169
val,4,27,-0.0017850385688670553,0.1387427748554971
val,4,28,-0.0018520155012092922,0.13839655937204684
val,4,29,-0.0019182631021648622,0.1381879132135208
val,4,30,-0.001984510703120432,0.13790309512234647
val,4,31,-0.0020508190816915578,0.13761979438926641
val,4,32,-0.002117735236418239,0.1373995543250726
val,4,33,-0.002183982837373809,0.1372134905042567
val,4,34,-0.0022502912159449344,0.1370021930521565
val,4,35,-0.0023172073706716157,0.1367460672769656
val,4,36,-0.0023834549716271855,0.1365403377110694
val,4,37,-0.002449763350198311,0.13628264298650464
val,4,38,-0.0025160717287694367,0.13619103153044246
val,4,39,-0.002582319329725007,0.13607450214110506
val,4,40,-0.0026485669306805766,0.1359349241953355
val,4,41,-0.002714875309251702,0.13565891472868216
val,4,42,-0.0027811836878228278,0.13550072718380374
val,4,43,-0.0028480390649339537,0.13538078596032485
val,4,44,-0.0029150159972761904,0.13519590136743945
val,4,45,-0.00298126359823176,0.1351354598426143
val,4,46,-0.0030482405305739973,0.13498107796817338
val,4,47,-0.003114488131529567,0.13475364953007626
val,4,48,-0.0031807357324851373,0.13462274990425124
val,4,49,-0.003246983333440707,0.13447214221869103
val,4,50,-0.0033133524896273884,0.13439970582827726
val,4,51,-0.003379600090582958,0.13426426617469306
val,4,52,-0.0034465162453096395,0.13407443611368197
val,4,53,-0.0035127638462652093,0.13398706148854106
val,4,54,-0.003579072224836335,0.13392356381700185
val,4,55,-0.003645319825791905,0.13381777419418278
val,4,56,-0.0037129045342896975,0.13367780567896465
val,4,57,-0.0037791521352452673,0.13359774553804404
val,4,58,-0.003845460513816393,0.13349559832885705
val,4,59,-0.003911768892387518,0.13343417675100844
val,4,60,-0.003978624269498644,0.1333603786342123
val,4,61,-0.00404493264806977,0.13328072213305905
val,4,62,-0.004111241026640895,0.1331640754506273
val,4,63,-0.004177488627596465,0.13311122369245829
val,4,64,-0.004244404782323147,0.13299918011309367
val,4,65,-0.004310713160894272,0.13290164712149083
val,4,66,-0.004377568538005398,0.13289287090242882
val,4,67,-0.004443876916576523,0.1327444346653532
val,4,68,-0.004509516741376537,0.1326729522218244
val,4,69,-0.004577040672258775,0.13262865701134643
val,4,70,-0.0046433490508299,0.1325562881147636
val,4,71,-0.004709657429401026,0.13248797884581678
val,4,72,-0.004775905030356595,0.13242654242128205
val,4,73,-0.004842821185083277,0.13235839127147664
val,4,74,-0.004909129563654403,0.13227358476769863
val,4,75,-0.004975377164609973,0.13221894366247988
val,4,76,-0.005041624765565542,0.132150968651435
val,4,77,-0.005108601697907779,0.13203741575481576
val,4,78,-0.005175457075018905,0.13200688200688201
val,4,79,-0.005241765453590031,0.13190358441843103
val,4,80,-0.005308073832161156,0.1318253152226852
val,4,81,-0.0053749292092722814,0.13177041228779304
val,4,82,-0.0054412375878434074,0.1317154623934106
val,4,83,-0.005507545966414533,0.13164192145432732
val,4,84,-0.005573793567370103,0.13157267391290342
val,4,85,-0.005640101945941228,0.13150086593317034
val,4,86,-0.005707625876823465,0.13144281237019975
val,4,87,-0.0057739342553945906,0.13138740621850623
val,4,88,-0.0058402426339657166,0.13129020751073225
val,4,89,-0.005907098011076842,0.13125102625385415
val,4,90,-0.005973406389647967,0.13121399102707515
val,4,91,-0.006039714768219093,0.13115475666480295
val,4,92,-0.006105962369174663,0.13107327347822506
val,4,93,-0.006172209970130233,0.1310152957884199
val,4,94,-0.006239794678628025,0.1309342823578191
val,4,95,-0.006306042279583595,0.1309116809116809
val,4,96,-0.006372350658154721,0.13086726062929965
val,4,97,-0.0064386590367258465,0.1308137912560133
val,4,98,-0.006505514413836972,0.13075516618517066
val,4,99,-0.006571822792408098,0.1306944011548746
val,4,100,-0.006638131170979223,0.13062472932005198
val,4,101,-0.006704986548090349,0.1305790351022946
val,4,102,-0.006771963480432586,0.1305263940046918
val,4,103,-0.006838211081388156,0.1304788886377613
val,4,104,-0.006904458682343726,0.13044972071401428
val,4,105,-0.0069714356146859625,0.1303785132745188
val,4,106,-0.007037683215641533,0.13029465694862274
val,4,107,-0.007103930816597103,0.13026428307586438
val,4,108,-0.007170907748939339,0.13020047424013795
val,4,109,-0.007237155349894909,0.13016525846782004
val,4,110,-0.007304071504621591,0.13011891636478184
val,4,111,-0.007370379883192716,0.13002292571094093
val,4,112,-0.007437235260303842,0.1299891707920792
val,4,113,-0.007503543638874967,0.12991624180626365
val,4,114,-0.007570459793601649,0.12984810920178963
val,4,115,-0.007636707394557219,0.1297991355199593
val,4,116,-0.007703015773128344,0.12976240489193858
val,4,117,-0.00776932415169947,0.12973573378997547
val,4,118,-0.007836179528810595,0.12969157982167523
val,4,119,-0.007903156461152833,0.12961016386132082
val,4,120,-0.007970011838263957,0.1295891845059745
val,4,121,-0.008036380994450639,0.12954981807440824
val,4,122,-0.00810262859540621,0.12951134744532675
val,4,123,-0.00816887619636178,0.12944553531333375
val,4,124,-0.00823579235108846,0.12942882222697755
val,4,125,-0.008302100729659586,0.1293588593857631
val,4,126,-0.008368348330615156,0.12932909270640822
val,4,127,-0.008434656709186281,0.1292786204367423
val,4,128,-0.008501572863912963,0.12922824371607355
val,4,129,-0.008568489018639644,0.12916091167469218
val,4,130,-0.008635405173366325,0.12910133142257252
val,4,131,-0.008701652774321895,0.12903079110993518
val,4,132,-0.00876796115289302,0.12897468510236737
val,4,133,-0.008834877307619702,0.128938731298916
val,4,134,-0.008901124908575272,0.12884920843420727
val,4,135,-0.008967433287146397,0.12882881798596652
val,4,136,-0.009034957218028635,0.1287782848677451
val,4,137,-0.00910126559659976,0.1287324422516614
val,4,138,-0.009167573975170885,0.12870750862485134
val,4,139,-0.009233821576126455,0.12866622764804214
val,4,140,-0.009300737730853137,0.12863327388298468
val,4,141,-0.009367046109424262,0.12860325752919483
val,4,142,-0.009433293710379832,0.12854598093552486
val,4,143,-0.009500878418877624,0.1285160185753354
val,4,144,-0.009567126019833195,0.12845116831921521
val,4,145,-0.009634042174559876,0.12841671927707693
val,4,146,-0.009700350553131001,0.12836875222604774
val,4,147,-0.009766598154086571,0.12831038281972576
val,4,148,-0.009833514308813253,0.12825148872158434
val,4,149,-0.009899822687384378,0.12820382313805614
val,4,150,-0.009966070288339948,0.1281414203427168
val,4,151,-0.01003365499683774,0.12810311674893812
val,4,152,-0.01009990259779331,0.1280569078454992
val,4,153,-0.01016615019874888,0.12801175491706057
val,4,154,-0.010233127131091117,0.12795483326298016
val,4,155,-0.010299374732046687,0.12791656764200138
val,4,156,-0.010365683110617812,0.1278935707687713
val,5,0,0.0,
val,5,1,-6.156785510141295e-05,0.20346320346320346
val,5,2,-0.0001212194416203522,0.16165718927701056
val,5,3,-0.00018148917929492814,0.13397215693364672
val,5,4,-0.00024114076581386738,0.11506105834464044
val,5,5,-0.00030134868837287964,0.1009124484032153
val,5,6,-0.00036038212373618224,0.09296004349007883
val,5,7,-0.0004200337102551215,0.08625776397515528
val,5,8,-0.0004796234816584971,0.08086436531666213
val,5,9,-0.000538595101906236,0.07763881336475137
val,5,10,-0.0005975667221539749,0.07406601772798956
val,5,11,-0.0006572801237884778,0.07089884307327203
val,5,12,-0.0007162517440362167,0.06871855310276052
val,5,13,-0.0007752233642839557,0.06628169721315591
val,5,14,-0.0008348131356873313,0.06442087267358278
val,5,15,-0.0008945265373218341,0.06288532675709001
val,5,16,-0.0009534363424540094,0.0613077629297154
val,5,17,-0.0010137060801285853,0.06000576055301309
val,5,18,-0.0010734194817630883,0.05889641000846126
val,5,19,-0.0011330092531664638,0.05749298516864227
val,5,20,-0.0011925990245698394,0.05649087496940191
val,5,21,-0.0012522506110887786,0.05554116367027615
val,5,22,-0.001311902197607718,0.05470102378950492
val,5,23,-0.0013721719352822938,0.053760643330179755
val,5,24,-0.0014318235218012331,0.05294530948981211
val,5,25,-0.0014914132932046086,0.05218034641831317
val,5,26,-0.0015517448459947483,0.05144459089102282
val,5,27,-0.0016113346173981238,0.05093282830317927
val,5,28,-0.001670986203917063,0.050123365648009635
val,5,29,-0.001731255941591639,0.04952352367374503
val,5,30,-0.0017909075281105783,0.04893836920454751
val,5,31,-0.0018511772657851544,0.04822406289484767
val,5,32,-0.0019107670371885299,0.047951725310215874
val,5,33,-0.0019704804388230327,0.04739297430064454
val,5,34,-0.0020307501764976086,0.046879249932001085
val,5,35,-0.0020910199141721845,0.04650150756892854
val,5,36,-0.0021512896518467604,0.04597718516280124
val,5,37,-0.0022109412383656997,0.045367675163917556
val,5,38,-0.0022712109760402756,0.04503356761476689
val,5,39,-0.002331480713714852,0.04460375463750732
val,5,40,-0.0023904523339625906,0.04414044439609453
val,5,41,-0.00245078388675273,0.043913764510779434
val,5,42,-0.002511671775582943,0.04361733815092531
val,5,43,-0.0025713233621018823,0.043136163537924405
val,5,44,-0.0026309131335052575,0.04288539992582519
val,5,45,-0.0026912446862953974,0.04254753357266321
val,5,46,-0.0027515144239699733,0.042127790389708666
val,5,47,-0.002811784161644549,0.04184603990186548
val,5,48,-0.002872053899319125,0.04152076604906794
val,5,49,-0.002932323636993701,0.041173140326143665
val,5,50,-0.0029926551897838404,0.040978167458962
val,5,51,-0.0030528631123428527,0.04069662034617723
val,5,52,-0.0031131946651329926,0.04035353799487475
val,5,53,-0.003172784436536368,0.04013752052545156
val,5,54,-0.003233115989326508,0.03984649630845781
val,5,55,-0.0032933239118855197,0.03952846702334919
val,5,56,-0.0033536554646756596,0.03931700304978729
val,5,57,-0.003413987017465799,0.039159184374493096
val,5,58,-0.0034741949400248114,0.03884023180360458
val,5,59,-0.003534526492814951,0.03863313729466639
val,5,60,-0.003594734415373963,0.038388672848738654
val,5,61,-0.003655065968164103,0.03811451293664521
val,5,62,-0.0037153975209542425,0.037937598133382454
val,5,63,-0.003774987292357618,0.03770750783414912
val,5,64,-0.003835257030032194,0.037441471145593444
val,5,65,-0.00389552676770677,0.03734228053147696
val,5,66,-0.00395585832049691,0.037105094019347716
val,5,67,-0.004016746209327122,0.03683561154582941
val,5,68,-0.004076397795846062,0.03665461641819694
val,5,69,-0.004137347499791838,0.036509237656851
val,5,70,-0.00419755542235085,0.03629752785244807
val,5,71,-0.0042578869751409894,0.036092897849132916
val,5,72,-0.004318156712815565,0.03597649404797873
val,5,73,-0.004377808299334505,0.03572226774938538
val,5,74,-0.004438758003280281,0.035592236291881324
val,5,75,-0.004498965925839293,0.035450656225074324
val,5,76,-0.0045592974786294324,0.03524125050983535
val,5,77,-0.004619567216304008,0.035024154589371984
val,5,78,-0.004680455105134222,0.03490925823926821
val,5,79,-0.004740786657924361,0.034645831899222136
val,5,80,-0.0047997582781721,0.03449893274237625
val,5,81,-0.004860707982117876,0.03437487411545124
val,5,82,-0.004920977719792452,0.03418707058917155
val,5,83,-0.004981865608622665,0.034030899060448414
val,5,84,-0.005042197161412804,0.03392332293190735
val,5,85,-0.0051024050839718164,0.033747904750937266
val,5,86,-0.005162736636761956,0.03360207404597047
val,5,87,-0.005223006374436532,0.033491477112907155
val,5,88,-0.005283276112111108,0.03328884110093557
val,5,89,-0.005343607664901248,0.033116831537977426
val,5,90,-0.0054038155874602594,0.03305096010924339
val,5,91,-0.005464765291406036,0.03293236048116742
val,5,92,-0.005524416877924976,0.0327213835660161
val,5,93,-0.0055846866155995515,0.03263303766160107
val,5,94,-0.005645636319545328,0.03248909509539622
val,5,95,-0.00570584424210434,0.03227837594949027
val,5,96,-0.005766175794894479,0.032202698569146586
val,5,97,-0.005825827381413419,0.03208373276823806
val,5,98,-0.005886715270243631,0.03193354714845354
val,5,99,-0.005947046823033771,0.03180375053555538
val,5,100,-0.006007934711863984,0.03172989080784792
val,5,101,-0.00606820444953856,0.03155673050519844
val,5,102,-0.006128536002328699,0.0314594162335066
val,5,103,-0.006188743924887712,0.031334142864685076
val,5,104,-0.006249075477677851,0.031153104068518005
val,5,105,-0.006309345215352427,0.031057573293697856
val,5,106,-0.006369614953027003,0.030969615201120387
val,5,107,-0.006430564656972779,0.03080754180007115
val,5,108,-0.006490154428376155,0.03065334729718843
val,5,109,-0.006551104132321931,0.030581650012222683
val,5,110,-0.00661143568511207,0.030466915490520798
val,5,111,-0.006671643607671082,0.030314461095298516
val,5,112,-0.006732593311616859,0.030257274223540666
val,5,113,-0.006792244898135799,0.03013883207815019
val,5,114,-0.0068525146358103745,0.02999356054282239
val,5,115,-0.006912846188600514,0.029912711247292913
val,5,116,-0.006973054111159526,0.02982702854732105
val,5,117,-0.007033385663949666,0.02967927237912877
val,5,118,-0.007094335367895442,0.029589179972811686
val,5,119,-0.007154605105570018,0.029487161912073147
val,5,120,-0.00721549299440023,0.02932673572406043
val,5,121,-0.007275144580919169,0.029237295752368282
val,5,122,-0.007335414318593745,0.029198609377785702
val,5,123,-0.007395745871383886,0.029080074092739706
val,5,124,-0.007455953793942898,0.028929515824186427
val,5,125,-0.007516285346733037,0.028849709197367332
val,5,126,-0.0075772350506788134,0.028754903610870155
val,5,127,-0.007637442973237826,0.028626599702858805
val,5,128,-0.007698392677183602,0.028559412754243767
val,5,129,-0.007758724229973741,0.028457015195902796
