target,descriptor,pearson_r,abs_r
range_z0,std_degree,0.02132576680247131,0.02132576680247131
range_z0,max_degree,-0.017418040174849447,0.017418040174849447
range_z0,x_span0,0.061602736306366306,0.061602736306366306
range_z0,y_span0,0.07189716260367662,0.07189716260367662
range_z0,aspect_ratio0,-0.13741453101281487,0.13741453101281487
range_z0,edge_len_mean,-0.767957974388164,0.767957974388164
range_z0,edge_len_std,-0.07169886350828546,0.07169886350828546
range_z0,edge_len_min,0.5172036035357307,0.5172036035357307
range_z0,edge_len_max,0.13859050191260897,0.13859050191260897
range_z0,stiffness_mean,0.817812101059615,0.817812101059615
range_z0,stiffness_std,-0.816998925424598,0.816998925424598
range_z0,stiffness_min,0.8299927773007925,0.8299927773007925
range_z0,stiffness_max,-0.5226292050673214,0.5226292050673214
mean_z1,node_count,0.0654461170115478,0.0654461170115478
mean_z1,edge_count,0.06613012851067193,0.06613012851067193
mean_z1,edge_density,-0.09370940885367547,0.09370940885367547
mean_z1,mean_degree,0.06188171707121067,0.06188171707121067
mean_z1,std_degree,0.02781274494258872,0.02781274494258872
mean_z1,max_degree,-0.01752437100256219,0.01752437100256219
mean_z1,x_span0,0.07133890976102183,0.07133890976102183
mean_z1,y_span0,0.08206034402430157,0.08206034402430157
mean_z1,aspect_ratio0,-0.14408236473354327,0.14408236473354327
mean_z1,edge_len_mean,-0.7611257316289568,0.7611257316289568
mean_z1,edge_len_std,-0.06039343327242906,0.06039343327242906
mean_z1,edge_len_min,0.5176828527024216,0.5176828527024216
mean_z1,edge_len_max,0.14727863495622975,0.14727863495622975
mean_z1,stiffness_mean,0.8191323985212385,0.8191323985212385
mean_z1,stiffness_std,-0.8161298440538679,0.8161298440538679
mean_z1,stiffness_min,0.829071354042291,0.829071354042291
mean_z1,stiffness_max,-0.520781324964131,0.520781324964131
final_z1,node_count,0.05965248495007425,0.05965248495007425
final_z1,edge_count,0.060406005367241444,0.060406005367241444
final_z1,edge_density,-0.08728521132565517,0.08728521132565517
final_z1,mean_degree,0.06581962346608573,0.06581962346608573
final_z1,std_degree,0.024660730919824375,0.024660730919824375
final_z1,max_degree,-0.017495924282174165,0.017495924282174165
final_z1,x_span0,0.0654567940696459,0.0654567940696459
final_z1,y_span0,0.07599177880879103,0.07599177880879103
final_z1,aspect_ratio0,-0.14112520111033153,0.14112520111033153
final_z1,edge_len_mean,-0.7648292656647698,0.7648292656647698
final_z1,edge_len_std,-0.06690437435470696,0.06690437435470696
final_z1,edge_len_min,0.5181340248389018,0.5181340248389018
final_z1,edge_len_max,0.14196633433423447,0.14196633433423447
final_z1,stiffness_mean,0.818501869306017,0.818501869306017
final_z1,stiffness_std,-0.8172418443684322,0.8172418443684322
final_z1,stiffness_min,0.8303557291992992,0.8303557291992992
final_z1,stiffness_max,-0.5222632492795954,0.5222632492795954
slope_z1,node_count,0.05542436748548778,0.05542436748548778
slope_z1,edge_count,0.0562582640137954,0.0562582640137954
slope_z1,edge_density,-0.08211814276451508,0.08211814276451508
slope_z1,mean_degree,0.07042927677777149,0.07042927677777149
slope_z1,std_degree,0.0208217406472506,0.0208217406472506
slope_z1,max_degree,-0.017895029166353545,0.017895029166353545
slope_z1,x_span0,0.06105949975043527,0.06105949975043527
slope_z1,y_span0,0.07137098916647643,0.07137098916647643
slope_z1,aspect_ratio0,-0.13769183137303323,0.13769183137303323
slope_z1,edge_len_mean,-0.7678804132075702,0.7678804132075702
slope_z1,edge_len_std,-0.07215290182297181,0.07215290182297181
