sim_idx,split,node_count,edge_count,edge_density,mean_degree,std_degree,max_degree,x_span0,y_span0,aspect_ratio0,edge_len_mean,edge_len_std,edge_len_min,edge_len_max,stiffness_mean,stiffness_std,stiffness_min,stiffness_max
60,test,128,364,0.04478346456692913,5.6875,0.8172935519138763,7.0,12.247579574584961,12.355110168457031,0.9912966705755001,2.6220816238732128,3.4266453778966333,0.28780946135520935,15.12939167022705,0.8652229901034754,0.3933112235056981,0.3916986882686615,3.4746179580688477
61,test,104,298,0.05563853622106049,5.730769230769231,0.7368170792564621,7.0,11.158300399780273,11.03557014465332,1.0111213334262041,2.706374246302067,3.2172828082188727,0.3498660922050476,14.59602165222168,0.8610216283158167,0.43494146179566545,0.29531916975975037,2.8583898544311523
62,test,240,691,0.02409344490934449,5.758333333333334,0.7905254932989546,8.0,16.96908950805664,16.701038360595703,1.016049968970395,2.6880789343941576,4.2620843315824954,0.32705917954444885,22.568992614746094,0.8386063773276664,0.3668876355605941,0.33173996210098267,3.0576229095458984
63,test,220,629,0.026110419261104193,5.718181818181818,0.8647839265790161,8.0,16.06616973876953,15.915800094604492,1.0094478218670273,2.517685099275389,4.027639533684778,0.33540666103363037,21.56450080871582,0.8568417013449585,0.3107453518219913,0.35383686423301697,2.981243371963501
64,test,132,380,0.043950959981494335,5.757575757575758,0.8627055057870764,8.0,12.45322036743164,12.158269882202148,1.0242592480745352,2.32092486933658,3.2931795622383877,0.8040054440498352,16.700851440429688,0.8616651130350013,0.12010105936442542,0.6250921487808228,1.243803858757019
65,test,212,602,0.02691585442189037,5.679245283018868,0.7776011711318821,7.0,15.778850555419922,15.762090682983398,1.0010633026273994,2.590394287905424,4.083713999935713,0.24615487456321716,21.44971466064453,0.8671852617069732,0.3563228972548682,0.3998429775238037,4.062446117401123
66,test,128,364,0.04478346456692913,5.6875,0.8172935519138763,7.0,12.37894058227539,12.38521957397461,0.9994930254032466,2.7674922155482427,3.521430544836049,0.2962277829647064,14.564435958862305,0.8476186321823151,0.3784052313006701,0.32268938422203064,3.3758857250213623
67,test,208,606,0.02814938684503902,5.826923076923077,0.7837570720121091,8.0,15.777189254760742,15.605569839477539,1.0109973180760792,2.5270030017536467,4.054747357386601,0.4182542562484741,21.06146812438965,0.864303645767001,0.21574078727163162,0.44842493534088135,2.3909060955047607
68,test,248,711,0.023214052500979496,5.733870967741935,0.7942217835184278,8.0,17.146320343017578,17.22245979309082,0.9955790606575382,2.5761586670382615,4.360024028065713,0.44615110754966736,22.93587303161621,0.8654607248541004,0.2214590110557932,0.5041572451591492,2.241269111633301
69,test,124,355,0.04655127196433255,5.725806451612903,0.7863626931128328,8.0,12.0548095703125,12.076519966125488,0.9982022639076583,2.5612455390708546,3.32583111260913,0.35217875242233276,15.746223449707031,0.8363386904689628,0.32266296327197386,0.39025813341140747,2.839524984359741
70,test,284,819,0.020380231921564722,5.767605633802817,0.8193564372334338,8.0,18.447490692138672,18.33517074584961,1.0061259285689765,2.821923438536961,4.758825425309741,0.19931279122829437,24.62363624572754,0.861266965030605,0.3600725604438693,0.3695596158504486,5.017313480377197
71,test,272,775,0.021027783807249838,5.698529411764706,0.7935387323396277,8.0,17.972599029541016,17.864900588989258,1.0060284936943973,2.7117695429248196,4.442088897159875,0.3285377621650696,24.18073081970215,0.8462510059725854,0.38127953428011496,0.28638532757759094,3.0438108444213867
72,test,152,437,0.0380794701986755,5.75,0.8829525826214535,8.0,13.39447021484375,13.36111068725586,1.002496763058756,2.391769140345008,3.511374993090531,0.5215956568717957,18.00799560546875,0.8658033123823816,0.19481599504405334,0.5249372720718384,1.9172333478927612
73,test,184,523,0.03106438583986695,5.684782608695652,0.7998552562819665,8.0,14.640619277954102,14.613519668579102,1.0018544204263993,2.740650199054532,3.997961674369279,0.29181042313575745,19.68142318725586,0.8455315007762289,0.37314806367844905,0.3103589415550232,3.4268555641174316
74,test,212,610,0.027273540194938745,5.754716981132075,0.8277193120393906,8.0,15.787769317626953,15.882320404052734,0.9940467712512805,2.67506665250317,4.1539329961404325,0.29884257912635803,21.6320858001709,0.8507134486417302,0.341537159700037,0.31937527656555176,3.3462793827056885
75,test,168,484,0.03450242372398061,5.761904761904762,0.7656159614673108,7.0,14.053150177001953,14.163829803466797,0.9921857556889201,2.4221778308803383,3.7372984510921587,0.7288114428520203,19.119014739990234,0.8631891196916911,0.12415048536942128,0.6328815221786499,1.3721193075180054
76,test,152,437,0.0380794701986755,5.75,0.7186427265484934,8.0,13.476289749145508,13.419219970703125,1.0042528387318321,2.820043243791746,3.78518856027866,0.2699592709541321,16.46200942993164,0.839528383802222,0.4215003889253375,0.3510807454586029,3.7041521072387695
77,test,120,340,0.047619047619047616,5.666666666666667,0.8096638534327412,7.0,11.908710479736328,11.899209976196289,1.0007984146476148,2.4849216404206613,3.31135191516783,0.3268093764781952,15.57825756072998,0.8672316878157503,0.28573862449397086,0.49655672907829285,3.0595016479492188
78,test,112,323,0.051962676962676965,5.767857142857143,0.7194013242315603,7.0,11.503820419311523,11.150720596313477,1.0316660990604307,2.4152542031586353,3.153275718227616,0.3147130012512207,15.37569808959961,0.8683490189420918,0.32398849733125246,0.4572555422782898,3.177569627761841
79,test,220,631,0.026193441261934413,5.736363636363636,0.7766744108671714,8.0,16.1185302734375,16.073089599609375,1.0028271275131342,2.7796807039747526,4.241167193309519,0.25325846672058105,21.311431884765625,0.8274480944201232,0.3651973237295565,0.3282839059829712,3.9485976696014404
80,test,192,554,0.030213787085514834,5.770833333333333,0.7968579791210533,8.0,15.143960952758789,15.093339920043945,1.00335386554487,2.5290297635625847,4.044657116398675,0.7401483058929443,20.547286987304688,0.8617681946995456,0.12368509551678421,0.6299874782562256,1.351074457168579
81,test,224,641,0.025664638052530428,5.723214285714286,0.7642669390217222,8.0,16.25625991821289,16.08415985107422,1.0106999724407226,2.7345238781523964,4.2567004418879835,0.1513994187116623,21.857128143310547,0.8524106325299803,0.41972919191598845,0.362843781709671,6.605029582977295
82,test,300,859,0.01915273132664437,5.726666666666667,0.807437648091514,7.0,18.93770980834961,18.92647933959961,1.0005933733658803,2.887532531104904,4.893470954008887,0.3564121723175049,25.397977828979492,0.8619736836522783,0.3687254406182135,0.3170732259750366,2.90850830078125
83,test,188,543,0.030890886335191717,5.776595744680851,0.833529477444635,8.0,14.779629707336426,14.967140197753906,0.9874718558161418,2.8279637031902047,4.105318423180993,0.28775665163993835,19.732707977294922,0.8460886245713488,0.3811138006118514,0.32705697417259216,3.475053071975708
84,test,268,761,0.021270054223265694,5.67910447761194,0.8204544269466579,7.0,17.86233901977539,17.95846939086914,0.9946470732554398,2.4748786787322565,4.370492538790317,0.7647068500518799,24.298574447631836,0.8626107120012642,0.12039253292037418,0.6259127855300903,1.3076282739639282
85,test,212,603,0.026960565143521416,5.688679245283019,0.7692584955432524,7.0,15.948220252990723,15.749040603637695,1.0126470973290285,2.530126171572687,4.059076296538994,0.41817787289619446,21.37204360961914,0.8697622672440005,0.2652798249481916,0.4085707664489746,2.391165256500244
