split,sim_idx,final_p_ratio,mean_frame_p_ratio,frames,mean_z0,final_z0,slope_z0,range_z0,mean_z1,final_z1,slope_z1,range_z1,mean_z0_aligned,final_z0_aligned,slope_z0_aligned,range_z0_aligned,mean_z1_aligned,final_z1_aligned,slope_z1_aligned,range_z1_aligned,node_count,edge_count,edge_density,mean_degree,std_degree,max_degree,x_span0,y_span0,aspect_ratio0,edge_len_mean,edge_len_std,edge_len_min,edge_len_max,stiffness_mean,stiffness_std,stiffness_min,stiffness_max
test,88,-0.39993156530899415,-0.36445184734775554,143,0.7006064105544474,1.3448827266693115,1.3160666301846504,1.3160666301846504,0.6170426001707157,1.2191823720932007,1.2303845081478357,1.2303845081478357,1.0154607873234678,2.0832838780618554,2.1613003393806283,2.1613003393806283,-0.17995509744763183,2.2943874059238336,4.974418032480161,4.974418032480161,172,494,0.03359173126614987,5.744186046511628,0.772884156180645,7.0,14.17844009399414,14.125070571899414,1.0037783543680767,2.7283003490704756,3.8703590191846757,0.2696773111820221,18.87038230895996,0.8482196443838629,0.40585906981901637,0.3303052484989166,3.708001136779785
test,89,-0.2955698868201818,-0.25634476018222935,180,0.8847266024806433,1.70582115650177,1.6759378500282764,1.6759378500282764,0.7834102779316405,1.5511115789413452,1.567129224538803,1.567129224538803,1.612401214240697,2.957574634892539,2.7368250502465776,2.7368250502465776,1.6963890246549125,4.786855749436947,6.272649290080119,6.272649290080119,272,778,0.021109181680052096,5.720588235294118,0.8061452984509262,8.0,18.000980377197266,18.02819061279297,0.9984906840525419,2.9136474049796175,4.815051371536734,0.27432477474212646,23.915124893188477,0.8579351948358712,0.37152841882313414,0.3772449791431427,3.6453499794006348
test,90,-0.11902162439303918,-0.09094063567059313,178,1.071937671454435,2.0980217456817627,2.082125898450613,2.082125898450613,0.9538119089883867,1.912959337234497,1.9462769143283367,1.9462769143283367,2.1559520117351973,3.8478644058003773,3.4343154109441123,3.4343154109441123,3.35013039813542,7.255867716923682,7.929888094451611,7.929888094451611,268,768,0.021465705181955393,5.731343283582089,0.8210311963865711,8.0,17.847570419311523,17.813011169433594,1.0019401127383354,2.7002971418745196,4.539416130025982,0.33980730175971985,24.38672637939453,0.8528894888392339,0.2986885292663656,0.4121454060077667,2.9428842067718506
test,91,0.1881998080526484,0.19217919639426337,151,1.5286590133035025,2.9949092864990234,2.9392321296036243,2.9392321296036243,1.3752256033214314,2.7442467212677,2.7443894371390343,2.7443894371390343,3.1907351591076307,5.689075244933491,5.004982411968234,5.004982411968234,6.217432970714583,12.121770862932,11.823089039489643,11.823089039489643,192,554,0.030213787085514834,5.770833333333333,0.7968579791210533,8.0,14.918310165405273,15.187580108642578,0.9822703853206953,2.4826777248175995,3.90249073705019,0.3632611632347107,20.19861602783203,0.8698598883427437,0.23129844107335676,0.5267282128334045,2.752892017364502
test,92,-0.481852099538911,-0.4397329140022144,154,0.4787111595823345,0.9313943982124329,0.9384164973162115,0.9384164973162115,0.4116229128407,0.8354441523551941,0.8791176714003086,0.8791176714003086,0.5473809948737127,1.2596399600326915,1.4493195800485235,1.4493195800485235,-1.4341126189408353,0.1520701270081659,3.1791754012509523,3.1791754012509523,200,574,0.02884422110552764,5.74,0.8200000000000001,7.0,15.39784049987793,15.47898006439209,0.9947580806889975,2.9179291880400755,4.318273009762692,0.3256721794605255,21.03162384033203,0.836032706530252,0.3760753091122015,0.3459790349006653,3.070321798324585
test,93,-0.4068555070061775,-0.3591214631486107,140,0.6137352230359934,1.211166262626648,1.236269498243928,1.236269498243928,0.5338696817002658,1.094086766242981,1.1593699753284454,1.1593699753284454,0.972808608116019,1.86801719339259,1.8469629869034172,1.8469629869034172,-0.1075382081826939,1.806314997354896,3.9383128751693874,3.9383128751693874,168,481,0.03428856572569147,5.726190476190476,0.7920917226257034,7.0,13.903160095214844,13.826680183410645,1.0055313286189957,2.757568740113609,3.880142184706567,0.364371120929718,18.643455505371094,0.8397120998827683,0.3364461074414692,0.35789477825164795,2.7442591190338135
test,94,-0.37791896579959694,-0.33258437722471695,158,0.8368841494091704,1.5882327556610107,1.5427460707724094,1.5427460707724094,0.7416901989380205,1.44317626953125,1.440849071368575,1.440849071368575,1.380165962476013,2.6624068059313992,2.608003821332138,2.608003821332138,0.8997784333854514,3.9334242877970116,6.129514644427504,6.129514644427504,212,603,0.026960565143521416,5.688679245283019,0.7692584955432524,7.0,15.89760971069336,15.733129501342773,1.0104543860353115,2.730767433718465,4.219083312257738,0.2883753180503845,21.606815338134766,0.8509481643661733,0.37699699954026195,0.34330257773399353,3.4674668312072754
test,95,-0.31840194165154506,-0.27289950277251085,151,0.8216323412535403,1.5973551273345947,1.5859772432595491,1.5859772432595491,0.7225709871222444,1.4480894804000854,1.4834308438003063,1.4834308438003063,1.6034475758446416,2.862100505871106,2.5683766438848323,2.5683766438848323,1.83724257683478,4.708091715662471,5.849624598119307,5.849624598119307,192,545,0.029722949389179756,5.677083333333333,0.8100256125923152,7.0,15.088390350341797,14.910320281982422,1.0119427393236182,2.569996970345121,3.8555804100970543,0.3482103645801544,20.05610466003418,0.8526670660994469,0.3496811392191737,0.321966290473938,2.8718302249908447
test,96,0.17662705918596525,0.17983789072338335,163,1.5188645560614353,3.0111520290374756,2.9903901126235723,2.9903901126235723,1.3621139494942192,2.7549924850463867,2.7912074513733387,2.7912074513733387,3.3767144073379947,5.942575300239421,5.140566198254708,5.140566198254708,6.990131137041021,13.09210830210715,12.223107165723961,12.223107165723961,224,641,0.025664638052530428,5.723214285714286,0.7929355656196093,8.0,16.263469696044922,16.214771270751953,1.0030033371720026,2.4960651778951637,4.1228706582482735,0.4347779154777527,22.07408905029297,0.8676372844603801,0.21174299457110748,0.5109152793884277,2.2998743057250977
test,97,0.3482703772786049,0.3480437342929538,187,1.4207390942237275,2.7797691822052,2.7253544740378857,2.7253544740378857,1.2720873573406495,2.5403354167938232,2.543661817908287,2.543661817908287,3.128177762837191,5.477689678403616,4.693309779383526,4.693309779383526,6.26904439065398,11.877326220423495,11.173234089579521,11.173234089579521,292,830,0.019535847102574964,5.684931506849315,0.795995324705192,7.0,18.709699630737305,18.65410041809082,1.0029805357213883,2.493905356705907,4.51592031996329,0.7642764449119568,25.17131805419922,0.8620859408234975,0.12015771571597336,0.6339684724807739,1.308430790901184
test,98,0.18759853886729774,0.18975887539610817,166,1.495427140539669,2.94189453125,2.8994849361479282,2.8994849361479282,1.3430323085175402,2.693336248397827,2.706791738048196,2.706791738048196,3.1936381579750712,5.670845498407186,4.96209843312416,4.96209843312416,6.322151548728849,12.197219213083702,11.762578353456334,11.762578353456334,232,668,0.024929093894611135,5.758620689655173,0.8107115824488791,7.0,16.592479705810547,16.65620994567871,0.9961737850281661,2.566394607865525,4.282450672199261,0.43842530250549316,22.9405517578125,0.8640756547272562,0.209607613499943,0.5030795931816101,2.280726194381714
test,99,0.04117477594834443,0.05146131237368255,169,1.3701006827446132,2.6601388454437256,2.594739109277725,2.594739109277725,1.230563789209318,2.4359869956970215,2.4245110359042883,2.4245110359042883,2.747758257656309,4.898369531628532,4.327527209797022,4.327527209797022,4.886456073289658,9.890948647446745,10.073322346042954,10.073322346042954,240,693,0.02416317991631799,5.775,0.8362864341838867,8.0,16.764949798583984,16.94076919555664,0.9896215222022638,2.62139742848333,4.305602175548833,0.44038522243499756,22.562313079833984,0.8638679866838936,0.27975411879046364,0.4228983223438263,2.2706451416015625
