latent_dim,repeat,train_networks,train_frames_per_network,split,signal,target,pearson_r,corr_r2,n
2,2,4,4,val,z0,stiffness_mean,0.399270253838563,0.15941673560031056,25
2,2,4,4,val,z0,stiffness_std,0.48465640756894657,0.23489183339763683,25
2,2,4,4,val,z0,near_zero_stiffness_edge_count,0.028929668319591706,0.000836925709081588,25
2,2,4,4,val,z0,near_zero_stiffness_edge_fraction,0.006891705191625014,4.7495600448271174e-05,25
2,2,4,4,val,z0,horizontal_stiffness,0.42281433406100044,0.17877196108744728,25
2,2,4,4,val,z0,vertical_stiffness,0.501574800320156,0.25157728031620435,25
2,2,4,4,val,z0,diagonal_stiffness,-0.5877463385991212,0.3454457585366728,25
2,2,4,4,val,z1,final_p_ratio,0.6004326926431813,0.36051941839474105,25
2,2,4,4,val,z1,stiffness_mean,-0.6416249801070677,0.411682615097395,25
2,2,4,4,val,z1,stiffness_std,-0.700123758683563,0.4901732774732,25
2,2,4,4,val,z1,near_zero_stiffness_edge_count,-0.12423531587635374,0.01543441371089739,25
2,2,4,4,val,z1,near_zero_stiffness_edge_fraction,-0.10105461600513231,0.010212035415944743,25
2,2,4,4,val,z1,horizontal_stiffness,-0.6372235066992994,0.4060537974901521,25
2,2,4,4,val,z1,vertical_stiffness,-0.7174705528794331,0.5147639942491193,25
2,2,4,4,val,z1,diagonal_stiffness,0.6333421337179286,0.4011222583423785,25
2,3,1,1,val,z0,final_p_ratio,-0.8053005042012591,0.6485089020668021,25
2,3,1,1,val,z0,stiffness_mean,0.9793326287229365,0.9590923976813769,25
2,3,1,1,val,z0,stiffness_std,0.9191413893530562,0.8448208936218665,25
2,3,1,1,val,z0,near_zero_stiffness_edge_count,0.4405541301093165,0.19408794155637657,25
2,3,1,1,val,z0,near_zero_stiffness_edge_fraction,0.4004017657826366,0.16032157404185338,25
2,3,1,1,val,z0,horizontal_stiffness,0.9357284647351483,0.8755877597155975,25
2,3,1,1,val,z0,vertical_stiffness,0.9243992916556882,0.8545140504135381,25
2,3,1,1,val,z0,diagonal_stiffness,-0.4132557137226415,0.17078028492440986,25
2,3,1,1,val,z1,final_p_ratio,-0.7238006563616683,0.523887390149582,25
2,3,1,1,val,z1,stiffness_mean,0.9370784117557915,0.8781159497787568,25
2,3,1,1,val,z1,stiffness_std,0.8541589621116646,0.7295875325556762,25
2,3,1,1,val,z1,near_zero_stiffness_edge_count,0.3823711548949474,0.14620770009569584,25
2,3,1,1,val,z1,near_zero_stiffness_edge_fraction,0.33390903547615225,0.1114952439726143,25
2,3,1,1,val,z1,horizontal_stiffness,0.8849403399930663,0.7831194053470438,25
2,3,1,1,val,z1,vertical_stiffness,0.8707433088135074,0.7581939098434951,25
2,3,1,1,val,z1,diagonal_stiffness,-0.34496029597674593,0.11899760580036416,25
2,3,1,2,val,z0,final_p_ratio,-0.7906347605533655,0.6251033245952775,25
2,3,1,2,val,z0,stiffness_mean,0.9680725427593255,0.9371644480445062,25
2,3,1,2,val,z0,stiffness_std,0.8911614651533047,0.7941687569741848,25
2,3,1,2,val,z0,near_zero_stiffness_edge_count,0.4399464465411038,0.19355287582414432,25
2,3,1,2,val,z0,near_zero_stiffness_edge_fraction,0.43961650150767484,0.19326266839784748,25
2,3,1,2,val,z0,horizontal_stiffness,0.8997884571942972,0.8096192677000936,25
2,3,1,2,val,z0,vertical_stiffness,0.9018024747892511,0.8132477035360179,25
2,3,1,2,val,z0,diagonal_stiffness,-0.27623092820720424,0.07630352569821362,25
2,3,1,2,val,z1,final_p_ratio,-0.766551264735466,0.5876008414675424,25
2,3,1,2,val,z1,stiffness_mean,0.9408420486230057,0.8851837604571342,25
2,3,1,2,val,z1,stiffness_std,0.8627003193672078,0.7442518410362824,25
2,3,1,2,val,z1,near_zero_stiffness_edge_count,0.40283531770868686,0.16227629319345868,25
2,3,1,2,val,z1,near_zero_stiffness_edge_fraction,0.4071764121119182,0.16579263058033464,25
2,3,1,2,val,z1,horizontal_stiffness,0.8702660430782518,0.7573629857350777,25
2,3,1,2,val,z1,vertical_stiffness,0.8781093069114081,0.7710759548844335,25
2,3,1,2,val,z1,diagonal_stiffness,-0.27301057523458094,0.07453477418991677,25
2,3,1,4,val,z0,final_p_ratio,-0.9081436001452428,0.8247247984847625,25
2,3,1,4,val,z0,stiffness_mean,0.9927008583987685,0.9854549942656519,25
2,3,1,4,val,z0,stiffness_std,0.9389871183864664,0.88169680849572,25
2,3,1,4,val,z0,near_zero_stiffness_edge_count,0.3992493421197673,0.159400037183067,25
2,3,1,4,val,z0,near_zero_stiffness_edge_fraction,0.39111128723967525,0.15296803900627576,25
2,3,1,4,val,z0,horizontal_stiffness,0.9601494506151717,0.9218869675166159,25
2,3,1,4,val,z0,vertical_stiffness,0.933017145311907,0.8705209934459802,25
2,3,1,4,val,z0,diagonal_stiffness,-0.2701790838978538,0.07299673737588351,25
2,3,1,4,val,z1,final_p_ratio,0.9067358855622635,0.8221699661663822,25
2,3,1,4,val,z1,stiffness_mean,-0.9934598709912296,0.9869625152699105,25
2,3,1,4,val,z1,stiffness_std,-0.9392428981752635,0.8821772217726684,25
2,3,1,4,val,z1,near_zero_stiffness_edge_count,-0.4043821624300955,0.16352493329164014,25
2,3,1,4,val,z1,near_zero_stiffness_edge_fraction,-0.3975451431068913,0.1580421408078787,25
2,3,1,4,val,z1,horizontal_stiffness,-0.95855039996928,0.9188188692812668,25
2,3,1,4,val,z1,vertical_stiffness,-0.9323509431409809,0.8692782811758766,25
2,3,1,4,val,z1,diagonal_stiffness,0.26577065095680513,0.07063403891000394,25
2,3,2,1,val,z0,final_p_ratio,0.8133408700877524,0.661523370955102,25
2,3,2,1,val,z0,stiffness_mean,-0.9402257960313594,0.8840245475228034,25
2,3,2,1,val,z0,stiffness_std,-0.9152419424543762,0.8376678132276596,25
2,3,2,1,val,z0,near_zero_stiffness_edge_count,-0.4306905582676865,0.18549435698093145,25
2,3,2,1,val,z0,near_zero_stiffness_edge_fraction,-0.38926596182653644,0.15152798903673853,25
2,3,2,1,val,z0,horizontal_stiffness,-0.918295506889133,0.8432666379727697,25
2,3,2,1,val,z0,vertical_stiffness,-0.8772202557266415,0.7695153770571144,25
2,3,2,1,val,z0,diagonal_stiffness,0.3405195912393744,0.11595359201783063,25
2,3,2,1,val,z1,final_p_ratio,0.8390961288348142,0.7040823134255711,25
2,3,2,1,val,z1,stiffness_mean,-0.9698367979564031,0.940583414670329,25
2,3,2,1,val,z1,stiffness_std,-0.9386107194361383,0.8809900826404251,25
2,3,2,1,val,z1,near_zero_stiffness_edge_count,-0.4514779845820207,0.20383237056224332,25
2,3,2,1,val,z1,near_zero_stiffness_edge_fraction,-0.40451749745008175,0.1636344057432769,25
2,3,2,1,val,z1,horizontal_stiffness,-0.9393703634369623,0.8824166797036908,25
2,3,2,1,val,z1,vertical_stiffness,-0.9007105380770625,0.8112794734030714,25
2,3,2,1,val,z1,diagonal_stiffness,0.30628786277721076,0.09381225488463149,25
2,3,2,2,val,z0,final_p_ratio,-0.19809556600100173,0.039241853269257235,25
2,3,2,2,val,z0,stiffness_mean,0.27476700903798584,0.07549690925568059,25
2,3,2,2,val,z0,stiffness_std,0.26337405426398,0.06936589245944587,25
2,3,2,2,val,z0,near_zero_stiffness_edge_count,0.16104957456512473,0.02593696546760767,25
2,3,2,2,val,z0,near_zero_stiffness_edge_fraction,0.14898182528292894,0.022195584264633167,25
2,3,2,2,val,z0,horizontal_stiffness,0.22705009389390263,0.05155174513723,25
2,3,2,2,val,z0,vertical_stiffness,0.2467631248726528,0.060892039796916445,25
2,3,2,2,val,z0,diagonal_stiffness,-0.01711272596603545,0.0002928453899886239,25
2,3,2,2,val,z1,final_p_ratio,-0.6175870490276695,0.381413763126705,25
2,3,2,2,val,z1,stiffness_mean,0.7671256639354342,0.5884817842683808,25
2,3,2,2,val,z1,stiffness_std,0.7162072969743363,0.5129528922392851,25
2,3,2,2,val,z1,near_zero_stiffness_edge_count,0.393143098591116,0.15456149596982396,25
2,3,2,2,val,z1,near_zero_stiffness_edge_fraction,0.37335898689540625,0.13939693309556414,25
2,3,2,2,val,z1,horizontal_stiffness,0.7024574957079981,0.4934465332763522,25
2,3,2,2,val,z1,vertical_stiffness,0.7152965651063169,0.5116491760528954,25
2,3,2,2,val,z1,diagonal_stiffness,-0.16603773893901028,0.027568530751978928,25
2,3,2,4,val,z0,final_p_ratio,0.4717764064288943,0.22257297766296125,25
2,3,2,4,val,z0,stiffness_mean,-0.3652703570547942,0.13342243374293686,25
2,3,2,4,val,z0,stiffness_std,-0.4233159097058498,0.17919635941009118,25
2,3,2,4,val,z0,near_zero_stiffness_edge_count,-0.3445904139375445,0.11874255337764827,25
2,3,2,4,val,z0,near_zero_stiffness_edge_fraction,-0.37830386717673026,0.14311381592086916,25
2,3,2,4,val,z0,horizontal_stiffness,-0.38297101185288546,0.14666679591962292,25
2,3,2,4,val,z0,vertical_stiffness,-0.3309567689659808,0.1095323829244016,25
2,3,2,4,val,z0,diagonal_stiffness,0.2685201395987671,0.07210306537014136,25
2,3,2,4,val,z1,final_p_ratio,0.6049315411857449,0.36594216952136055,25
2,3,2,4,val,z1,stiffness_mean,-0.5409684137042124,0.29264682462565195,25
2,3,2,4,val,z1,stiffness_std,-0.5871344986335911,0.34472691948571843,25
2,3,2,4,val,z1,near_zero_stiffness_edge_count,-0.380371095173755,0.14468217004368178,25
2,3,2,4,val,z1,near_zero_stiffness_edge_fraction,-0.41627192950315567,0.1732823192922802,25
2,3,2,4,val,z1,horizontal_stiffness,-0.5490289624725724,0.3014328016337093,25
2,3,2,4,val,z1,vertical_stiffness,-0.5117813548774791,0.2619201552002282,25
2,3,2,4,val,z1,diagonal_stiffness,0.3512955152881399,0.12340853906155974,25
2,3,4,1,val,z0,final_p_ratio,0.1480197512714451,0.02190984676646047,25
2,3,4,1,val,z0,stiffness_mean,-0.16635357994892705,0.027673513561824063,25
2,3,4,1,val,z0,stiffness_std,-0.13641440787819642,0.018608890676758937,25
2,3,4,1,val,z0,near_zero_stiffness_edge_count,-0.17629347272719204,0.0310793885262132,25
2,3,4,1,val,z0,near_zero_stiffness_edge_fraction,-0.21834718990877314,0.04767549534105784,25
2,3,4,1,val,z0,horizontal_stiffness,-0.1709227239888113,0.029214577575755372,25
2,3,4,1,val,z0,vertical_stiffness,-0.12309339809928428,0.015151984655628883,25
2,3,4,1,val,z0,diagonal_stiffness,-0.0017822462389572333,3.1764016562772032e-06,25
2,3,4,1,val,z1,final_p_ratio,0.21217267721698546,0.045017244957423104,25
2,3,4,1,val,z1,stiffness_mean,-0.13409371496737205,0.017981124393750818,25
2,3,4,1,val,z1,stiffness_std,-0.16836393070844877,0.028346413163599336,25
2,3,4,1,val,z1,near_zero_stiffness_edge_count,0.05485218358885839,0.003008762044465826,25
2,3,4,1,val,z1,near_zero_stiffness_edge_fraction,0.03929285384706418,0.0015439283634467462,25
2,3,4,1,val,z1,horizontal_stiffness,-0.13284306600108947,0.017647280184569812,25
2,3,4,1,val,z1,vertical_stiffness,-0.11389678095456257,0.012972476711811606,25
2,3,4,1,val,z1,diagonal_stiffness,0.011054628980098543,0.00012220482188763455,25
2,3,4,2,val,z0,final_p_ratio,0.9571336549662042,0.9161048334689648,25
2,3,4,2,val,z0,stiffness_mean,-0.9917905454055069,0.9836484859557529,25
2,3,4,2,val,z0,stiffness_std,-0.9654167403136531,0.9320294824778395,25
2,3,4,2,val,z0,near_zero_stiffness_edge_count,-0.5099952858090612,0.26009519154746596,25
2,3,4,2,val,z0,near_zero_stiffness_edge_fraction,-0.5003988103712719,0.2503989694209841,25
2,3,4,2,val,z0,horizontal_stiffness,-0.9600208895006661,0.9216401082776502,25
2,3,4,2,val,z0,vertical_stiffness,-0.9492286788765835,0.901035084801784,25
2,3,4,2,val,z0,diagonal_stiffness,0.459299616445179,0.21095613766668858,25
2,3,4,2,val,z1,final_p_ratio,-0.9563733786762151,0.9146500394405591,25
2,3,4,2,val,z1,stiffness_mean,0.9916082173655185,0.9832868567468214,25
2,3,4,2,val,z1,stiffness_std,0.9649891008450991,0.9312039647498329,25
2,3,4,2,val,z1,near_zero_stiffness_edge_count,0.5099534181975275,0.26005248873134235,25
2,3,4,2,val,z1,near_zero_stiffness_edge_fraction,0.5003504794988175,0.2503506023346966,25
2,3,4,2,val,z1,horizontal_stiffness,0.9593363153036714,0.9203261658604251,25
2,3,4,2,val,z1,vertical_stiffness,0.949223965002467,0.9010261357350047,25
2,3,4,2,val,z1,diagonal_stiffness,-0.4583708815020877,0.21010386500900094,25
2,3,4,4,val,z0,final_p_ratio,-0.9229289279574813,0.8517978060607456,25
2,3,4,4,val,z0,stiffness_mean,0.9306570425433094,0.8661225308354592,25
2,3,4,4,val,z0,stiffness_std,0.9222240079070135,0.8504971207600753,25
2,3,4,4,val,z0,near_zero_stiffness_edge_count,0.5262822250169903,0.276972980368834,25
2,3,4,4,val,z0,near_zero_stiffness_edge_fraction,0.49725801271995507,0.247265531214199,25
2,3,4,4,val,z0,horizontal_stiffness,0.9474822128213815,0.8977225436129016,25
2,3,4,4,val,z0,vertical_stiffness,0.8766306726517668,0.768481336233889,25
2,3,4,4,val,z0,diagonal_stiffness,-0.5552236844731796,0.3082733397999729,25
2,3,4,4,val,z1,final_p_ratio,-0.8866569388847564,0.7861605272724866,25
2,3,4,4,val,z1,stiffness_mean,0.8660621174654642,0.7500635913087635,25
2,3,4,4,val,z1,stiffness_std,0.8705718764945017,0.757895392143158,25
2,3,4,4,val,z1,near_zero_stiffness_edge_count,0.5118712110178681,0.2620121366688989,25
2,3,4,4,val,z1,near_zero_stiffness_edge_fraction,0.4962588459656461,0.24627284219915488,25
2,3,4,4,val,z1,horizontal_stiffness,0.907699456339771,0.8239183030395159,25
2,3,4,4,val,z1,vertical_stiffness,0.8323067160554771,0.6927344695910527,25
2,3,4,4,val,z1,diagonal_stiffness,-0.6255434084944566,0.39130455591086255,25
1,1,1,1,test,z0,final_p_ratio,0.8700726362153468,0.7570263922907232,76
1,1,1,1,test,z0,stiffness_mean,-0.9564847501013864,0.9148630771765117,76
1,1,1,1,test,z0,stiffness_std,-0.9102828758119763,0.8286149139965219,76
1,1,1,1,test,z0,near_zero_stiffness_edge_count,-0.40459657015408207,0.16369838458044705,76
1,1,1,1,test,z0,near_zero_stiffness_edge_fraction,-0.3943330014144662,0.1554985160045414,76
1,1,1,1,test,z0,horizontal_stiffness,-0.9065766546814316,0.8218812308133756,76
1,1,1,1,test,z0,vertical_stiffness,-0.9069987323157468,0.8226467004223718,76
1,1,1,1,test,z0,diagonal_stiffness,0.44736163255540623,0.2001324302826383,76
1,1,1,1,test,z1,final_p_ratio,,,0
1,1,1,1,test,z1,stiffness_mean,,,0
1,1,1,1,test,z1,stiffness_std,,,0
1,1,1,1,test,z1,near_zero_stiffness_edge_count,,,0
1,1,1,1,test,z1,near_zero_stiffness_edge_fraction,,,0
1,1,1,1,test,z1,horizontal_stiffness,,,0
1,1,1,1,test,z1,vertical_stiffness,,,0
1,1,1,1,test,z1,diagonal_stiffness,,,0
1,1,1,2,test,z0,final_p_ratio,0.7928356141067507,0.6285883109960285,76
1,1,1,2,test,z0,stiffness_mean,-0.9017454062153886,0.8131447776305561,76
1,1,1,2,test,z0,stiffness_std,-0.853295966265026,0.7281140060441644,76
1,1,1,2,test,z0,near_zero_stiffness_edge_count,-0.39616357598442586,0.15694557893676797,76
1,1,1,2,test,z0,near_zero_stiffness_edge_fraction,-0.3687561245604238,0.13598107940082277,76
1,1,1,2,test,z0,horizontal_stiffness,-0.8704767741920342,0.7577298144077697,76
1,1,1,2,test,z0,vertical_stiffness,-0.8613383090107428,0.7419036825694859,76
1,1,1,2,test,z0,diagonal_stiffness,0.28460026524312193,0.08099731097645535,76
1,1,1,2,test,z1,final_p_ratio,,,0
1,1,1,2,test,z1,stiffness_mean,,,0
1,1,1,2,test,z1,stiffness_std,,,0
1,1,1,2,test,z1,near_zero_stiffness_edge_count,,,0
1,1,1,2,test,z1,near_zero_stiffness_edge_fraction,,,0
1,1,1,2,test,z1,horizontal_stiffness,,,0
1,1,1,2,test,z1,vertical_stiffness,,,0
1,1,1,2,test,z1,diagonal_stiffness,,,0
1,1,1,4,test,z0,final_p_ratio,-0.8674002582354329,0.7523832079868956,76
1,1,1,4,test,z0,stiffness_mean,0.9900097509938501,0.9801193070629052,76
1,1,1,4,test,z0,stiffness_std,0.9422492566157791,0.8878336615929883,76
1,1,1,4,test,z0,near_zero_stiffness_edge_count,0.44984032235651983,0.20235631561781767,76
1,1,1,4,test,z0,near_zero_stiffness_edge_fraction,0.42355563852140726,0.179399378923277,76
1,1,1,4,test,z0,horizontal_stiffness,0.9469738517474682,0.8967594758934359,76
1,1,1,4,test,z0,vertical_stiffness,0.9310394722382096,0.8668344988656038,76
1,1,1,4,test,z0,diagonal_stiffness,-0.30730667993445293,0.0944373955323363,76
1,1,1,4,test,z1,final_p_ratio,,,0
1,1,1,4,test,z1,stiffness_mean,,,0
1,1,1,4,test,z1,stiffness_std,,,0
1,1,1,4,test,z1,near_zero_stiffness_edge_count,,,0
1,1,1,4,test,z1,near_zero_stiffness_edge_fraction,,,0
1,1,1,4,test,z1,horizontal_stiffness,,,0
1,1,1,4,test,z1,vertical_stiffness,,,0
1,1,1,4,test,z1,diagonal_stiffness,,,0
1,1,2,1,test,z0,final_p_ratio,0.7327123573515829,0.5368673986157138,75
1,1,2,1,test,z0,stiffness_mean,-0.8690154710637196,0.7551878889480984,75
1,1,2,1,test,z0,stiffness_std,-0.7963178407921988,0.6341221035639497,75
1,1,2,1,test,z0,near_zero_stiffness_edge_count,-0.46568013651265505,0.21685798954244503,75
1,1,2,1,test,z0,near_zero_stiffness_edge_fraction,-0.4442068236082927,0.1973197021401689,75
1,1,2,1,test,z0,horizontal_stiffness,-0.8074676232480048,0.6520039625937818,75
1,1,2,1,test,z0,vertical_stiffness,-0.788294465299881,0.6214081640224253,75
1,1,2,1,test,z0,diagonal_stiffness,0.23262226715540596,0.05411311917652106,75
1,1,2,1,test,z1,final_p_ratio,,,0
1,1,2,1,test,z1,stiffness_mean,,,0
1,1,2,1,test,z1,stiffness_std,,,0
1,1,2,1,test,z1,near_zero_stiffness_edge_count,,,0
1,1,2,1,test,z1,near_zero_stiffness_edge_fraction,,,0
1,1,2,1,test,z1,horizontal_stiffness,,,0
1,1,2,1,test,z1,vertical_stiffness,,,0
1,1,2,1,test,z1,diagonal_stiffness,,,0
1,1,2,2,test,z0,final_p_ratio,0.8570839886488368,0.7345929635981995,75
1,1,2,2,test,z0,stiffness_mean,-0.9779807369334778,0.9564463218129482,75
1,1,2,2,test,z0,stiffness_std,-0.9220266487334404,0.8501331409746191,75
1,1,2,2,test,z0,near_zero_stiffness_edge_count,-0.4295883980758679,0.18454619176139034,75
1,1,2,2,test,z0,near_zero_stiffness_edge_fraction,-0.4016600598413023,0.16133080367171856,75
1,1,2,2,test,z0,horizontal_stiffness,-0.9315474956653862,0.8677807366804527,75
1,1,2,2,test,z0,vertical_stiffness,-0.9351799210545395,0.8745614847435748,75
1,1,2,2,test,z0,diagonal_stiffness,0.325443436239428,0.10591343019132664,75
1,1,2,2,test,z1,final_p_ratio,,,0
1,1,2,2,test,z1,stiffness_mean,,,0
1,1,2,2,test,z1,stiffness_std,,,0
1,1,2,2,test,z1,near_zero_stiffness_edge_count,,,0
1,1,2,2,test,z1,near_zero_stiffness_edge_fraction,,,0
1,1,2,2,test,z1,horizontal_stiffness,,,0
1,1,2,2,test,z1,vertical_stiffness,,,0
1,1,2,2,test,z1,diagonal_stiffness,,,0
1,1,2,4,test,z0,final_p_ratio,0.8899313780587892,0.7919778576536156,75
1,1,2,4,test,z0,stiffness_mean,-0.9950239711999312,0.9900727032624816,75
1,1,2,4,test,z0,stiffness_std,-0.9619701521138597,0.9253865735579624,75
1,1,2,4,test,z0,near_zero_stiffness_edge_count,-0.42032359723465224,0.17667192639227816,75
1,1,2,4,test,z0,near_zero_stiffness_edge_fraction,-0.3881152764905226,0.15063346784531478,75
1,1,2,4,test,z0,horizontal_stiffness,-0.9578504272858562,0.9174774410516974,75
1,1,2,4,test,z0,vertical_stiffness,-0.9390995587495614,0.8819079812436209,75
1,1,2,4,test,z0,diagonal_stiffness,0.43911346333965756,0.1928206336861488,75
1,1,2,4,test,z1,final_p_ratio,,,0
1,1,2,4,test,z1,stiffness_mean,,,0
1,1,2,4,test,z1,stiffness_std,,,0
1,1,2,4,test,z1,near_zero_stiffness_edge_count,,,0
1,1,2,4,test,z1,near_zero_stiffness_edge_fraction,,,0
1,1,2,4,test,z1,horizontal_stiffness,,,0
1,1,2,4,test,z1,vertical_stiffness,,,0
1,1,2,4,test,z1,diagonal_stiffness,,,0
1,1,4,1,test,z0,final_p_ratio,-0.8044956570334816,0.6472132621857333,73
1,1,4,1,test,z0,stiffness_mean,0.8929478349391984,0.7973558359226018,73
1,1,4,1,test,z0,stiffness_std,0.840808812108131,0.7069594585186862,73
1,1,4,1,test,z0,near_zero_stiffness_edge_count,0.46123227394591365,0.21273521052931835,73
1,1,4,1,test,z0,near_zero_stiffness_edge_fraction,0.4397689080541754,0.1933966924911618,73
1,1,4,1,test,z0,horizontal_stiffness,0.8687172843934731,0.7546697202039704,73
1,1,4,1,test,z0,vertical_stiffness,0.8253257125687052,0.681162531827041,73
1,1,4,1,test,z0,diagonal_stiffness,-0.2591408807229832,0.0671539960618834,73
1,1,4,1,test,z1,final_p_ratio,,,0
1,1,4,1,test,z1,stiffness_mean,,,0
1,1,4,1,test,z1,stiffness_std,,,0
1,1,4,1,test,z1,near_zero_stiffness_edge_count,,,0
1,1,4,1,test,z1,near_zero_stiffness_edge_fraction,,,0
1,1,4,1,test,z1,horizontal_stiffness,,,0
1,1,4,1,test,z1,vertical_stiffness,,,0
1,1,4,1,test,z1,diagonal_stiffness,,,0
1,1,4,2,test,z0,final_p_ratio,0.8828083132218415,0.779350517893593,73
1,1,4,2,test,z0,stiffness_mean,-0.9799143269011037,0.9602320880660431,73
1,1,4,2,test,z0,stiffness_std,-0.9356156047157405,0.8753765597876006,73
1,1,4,2,test,z0,near_zero_stiffness_edge_count,-0.4470772625367352,0.19987807867734084,73
1,1,4,2,test,z0,near_zero_stiffness_edge_fraction,-0.4227389536137709,0.17870822290246594,73
1,1,4,2,test,z0,horizontal_stiffness,-0.9427077686590277,0.8886979370900829,73
1,1,4,2,test,z0,vertical_stiffness,-0.9282416131807321,0.8616324924403678,73
1,1,4,2,test,z0,diagonal_stiffness,0.3644100356524653,0.13279467408423104,73
1,1,4,2,test,z1,final_p_ratio,,,0
1,1,4,2,test,z1,stiffness_mean,,,0
1,1,4,2,test,z1,stiffness_std,,,0
1,1,4,2,test,z1,near_zero_stiffness_edge_count,,,0
1,1,4,2,test,z1,near_zero_stiffness_edge_fraction,,,0
1,1,4,2,test,z1,horizontal_stiffness,,,0
1,1,4,2,test,z1,vertical_stiffness,,,0
1,1,4,2,test,z1,diagonal_stiffness,,,0
1,1,4,4,test,z0,final_p_ratio,0.8662455363452892,0.7503813292381378,73
1,1,4,4,test,z0,stiffness_mean,-0.9841285948955804,0.9685090912911493,73
1,1,4,4,test,z0,stiffness_std,-0.9405537491979997,0.8846413551304138,73
1,1,4,4,test,z0,near_zero_stiffness_edge_count,-0.4543081125402136,0.20639586111985136,73
1,1,4,4,test,z0,near_zero_stiffness_edge_fraction,-0.41924735284623577,0.17576834286857612,73
1,1,4,4,test,z0,horizontal_stiffness,-0.9438250339331313,0.8908056946788765,73
1,1,4,4,test,z0,vertical_stiffness,-0.9158386664961481,0.8387604630494427,73
1,1,4,4,test,z0,diagonal_stiffness,0.3173413600468225,0.10070553879636704,73
1,1,4,4,test,z1,final_p_ratio,,,0
1,1,4,4,test,z1,stiffness_mean,,,0
1,1,4,4,test,z1,stiffness_std,,,0
1,1,4,4,test,z1,near_zero_stiffness_edge_count,,,0
1,1,4,4,test,z1,near_zero_stiffness_edge_fraction,,,0
1,1,4,4,test,z1,horizontal_stiffness,,,0
1,1,4,4,test,z1,vertical_stiffness,,,0
1,1,4,4,test,z1,diagonal_stiffness,,,0
1,2,1,1,test,z0,final_p_ratio,0.4530009670045761,0.20520987610708105,76
1,2,1,1,test,z0,stiffness_mean,-0.5469018798529359,0.29910166618667516,76
1,2,1,1,test,z0,stiffness_std,-0.526816156818418,0.277535263084928,76
1,2,1,1,test,z0,near_zero_stiffness_edge_count,-0.24198505615352944,0.0585567674016268,76
1,2,1,1,test,z0,near_zero_stiffness_edge_fraction,-0.19498279660778672,0.03801829097299353,76
1,2,1,1,test,z0,horizontal_stiffness,-0.5183634757369994,0.26870069297814275,76
1,2,1,1,test,z0,vertical_stiffness,-0.5282248027474982,0.27902144223763337,76
1,2,1,1,test,z0,diagonal_stiffness,0.18664754956513577,0.03483730775866981,76
1,2,1,1,test,z1,final_p_ratio,,,0
1,2,1,1,test,z1,stiffness_mean,,,0
1,2,1,1,test,z1,stiffness_std,,,0
1,2,1,1,test,z1,near_zero_stiffness_edge_count,,,0
1,2,1,1,test,z1,near_zero_stiffness_edge_fraction,,,0
1,2,1,1,test,z1,horizontal_stiffness,,,0
1,2,1,1,test,z1,vertical_stiffness,,,0
1,2,1,1,test,z1,diagonal_stiffness,,,0
1,2,1,2,test,z0,final_p_ratio,0.5987474020581977,0.358498451471441,76
1,2,1,2,test,z0,stiffness_mean,-0.7016736388773546,0.4923458954953882,76
1,2,1,2,test,z0,stiffness_std,-0.650406704230488,0.4230288809079655,76
1,2,1,2,test,z0,near_zero_stiffness_edge_count,-0.44526308067085785,0.19825921100850286,76
1,2,1,2,test,z0,near_zero_stiffness_edge_fraction,-0.42634460362932913,0.18176972104384978,76
1,2,1,2,test,z0,horizontal_stiffness,-0.6648265157612826,0.4419942960592869,76
1,2,1,2,test,z0,vertical_stiffness,-0.6397544370834836,0.4092857397680049,76
1,2,1,2,test,z0,diagonal_stiffness,0.1651799192946211,0.027284405738177545,76
1,2,1,2,test,z1,final_p_ratio,,,0
1,2,1,2,test,z1,stiffness_mean,,,0
1,2,1,2,test,z1,stiffness_std,,,0
1,2,1,2,test,z1,near_zero_stiffness_edge_count,,,0
1,2,1,2,test,z1,near_zero_stiffness_edge_fraction,,,0
1,2,1,2,test,z1,horizontal_stiffness,,,0
1,2,1,2,test,z1,vertical_stiffness,,,0
1,2,1,2,test,z1,diagonal_stiffness,,,0
1,2,1,4,test,z0,final_p_ratio,0.6177469623937387,0.38161130954669126,76
1,2,1,4,test,z0,stiffness_mean,-0.7567294253830714,0.5726394232405935,76
1,2,1,4,test,z0,stiffness_std,-0.7000339988055518,0.49004759948369137,76
1,2,1,4,test,z0,near_zero_stiffness_edge_count,-0.20942369730557114,0.04385828499313549,76
1,2,1,4,test,z0,near_zero_stiffness_edge_fraction,-0.1717596849259178,0.029501389365850558,76
1,2,1,4,test,z0,horizontal_stiffness,-0.7006841855133875,0.49095832782855925,76
1,2,1,4,test,z0,vertical_stiffness,-0.7599439038534244,0.5775147370039827,76
1,2,1,4,test,z0,diagonal_stiffness,0.38021591988248604,0.14456414573208504,76
1,2,1,4,test,z1,final_p_ratio,,,0
1,2,1,4,test,z1,stiffness_mean,,,0
1,2,1,4,test,z1,stiffness_std,,,0
1,2,1,4,test,z1,near_zero_stiffness_edge_count,,,0
1,2,1,4,test,z1,near_zero_stiffness_edge_fraction,,,0
1,2,1,4,test,z1,horizontal_stiffness,,,0
1,2,1,4,test,z1,vertical_stiffness,,,0
1,2,1,4,test,z1,diagonal_stiffness,,,0
1,2,2,1,test,z0,final_p_ratio,0.6639381574182617,0.4408138768759564,75
1,2,2,1,test,z0,stiffness_mean,-0.7277459198870759,0.5296141239122863,75
