split,sim_idx,frame,frame_order,frame_frac,final_p_ratio,z0,latent_dim,repeat,seed,train_networks,train_frames_per_network,z1
test,14,135,9,0.47368421052631576,-0.04889763898242052,-574.0415649414062,1,1,414963348,1,1,
test,14,150,10,0.5263157894736842,-0.04889763898242052,-642.9796752929688,1,1,414963348,1,1,
test,14,165,11,0.5789473684210527,-0.04889763898242052,-711.3365478515625,1,1,414963348,1,1,
test,14,180,12,0.631578947368421,-0.04889763898242052,-780.6695556640625,1,1,414963348,1,1,
test,14,195,13,0.6842105263157895,-0.04889763898242052,-850.213134765625,1,1,414963348,1,1,
test,14,210,14,0.7368421052631579,-0.04889763898242052,-920.1475830078125,1,1,414963348,1,1,
test,14,225,15,0.7894736842105263,-0.04889763898242052,-990.2049560546875,1,1,414963348,1,1,
test,14,240,16,0.8421052631578947,-0.04889763898242052,-1060.6527099609375,1,1,414963348,1,1,
test,14,255,17,0.8947368421052632,-0.04889763898242052,-1130.4935302734375,1,1,414963348,1,1,
test,14,270,18,0.9473684210526315,-0.04889763898242052,-1201.1763916015625,1,1,414963348,1,1,
test,14,285,19,1.0,-0.04889763898242052,-1271.881103515625,1,1,414963348,1,1,
test,15,0,0,0.0,-0.14664002278276062,-0.12953008711338043,1,1,414963348,1,1,
test,15,15,1,0.05263157894736842,-0.14664002278276062,-42.23774337768555,1,1,414963348,1,1,
test,15,30,2,0.10526315789473684,-0.14664002278276062,-108.3570785522461,1,1,414963348,1,1,
test,15,45,3,0.15789473684210525,-0.14664002278276062,-186.94288635253906,1,1,414963348,1,1,
test,15,60,4,0.21052631578947367,-0.14664002278276062,-265.6920166015625,1,1,414963348,1,1,
test,15,75,5,0.2631578947368421,-0.14664002278276062,-340.51141357421875,1,1,414963348,1,1,
test,15,90,6,0.3157894736842105,-0.14664002278276062,-412.7948303222656,1,1,414963348,1,1,
test,15,105,7,0.3684210526315789,-0.14664002278276062,-484.340576171875,1,1,414963348,1,1,
test,15,120,8,0.42105263157894735,-0.14664002278276062,-555.3366088867188,1,1,414963348,1,1,
test,15,135,9,0.47368421052631576,-0.14664002278276062,-626.3658447265625,1,1,414963348,1,1,
test,15,150,10,0.5263157894736842,-0.14664002278276062,-696.8418579101562,1,1,414963348,1,1,
test,15,165,11,0.5789473684210527,-0.14664002278276062,-766.565673828125,1,1,414963348,1,1,
test,15,180,12,0.631578947368421,-0.14664002278276062,-836.413818359375,1,1,414963348,1,1,
test,15,195,13,0.6842105263157895,-0.14664002278276062,-905.9641723632812,1,1,414963348,1,1,
test,15,210,14,0.7368421052631579,-0.14664002278276062,-975.3291015625,1,1,414963348,1,1,
test,15,225,15,0.7894736842105263,-0.14664002278276062,-1044.659912109375,1,1,414963348,1,1,
test,15,240,16,0.8421052631578947,-0.14664002278276062,-1113.637451171875,1,1,414963348,1,1,
test,15,255,17,0.8947368421052632,-0.14664002278276062,-1182.6656494140625,1,1,414963348,1,1,
test,15,270,18,0.9473684210526315,-0.14664002278276062,-1251.2484130859375,1,1,414963348,1,1,
test,15,285,19,1.0,-0.14664002278276062,-1319.988037109375,1,1,414963348,1,1,
test,16,0,0,0.0,0.1295779047889524,-0.11513147503137589,1,1,414963348,1,1,
test,16,15,1,0.05263157894736842,0.1295779047889524,-43.490028381347656,1,1,414963348,1,1,
test,16,30,2,0.10526315789473684,0.1295779047889524,-110.30425262451172,1,1,414963348,1,1,
test,16,45,3,0.15789473684210525,0.1295779047889524,-178.47889709472656,1,1,414963348,1,1,
test,16,60,4,0.21052631578947367,0.1295779047889524,-246.38671875,1,1,414963348,1,1,
test,16,75,5,0.2631578947368421,0.1295779047889524,-314.3897705078125,1,1,414963348,1,1,
test,16,90,6,0.3157894736842105,0.1295779047889524,-382.60577392578125,1,1,414963348,1,1,
test,16,105,7,0.3684210526315789,0.1295779047889524,-450.7793884277344,1,1,414963348,1,1,
test,16,120,8,0.42105263157894735,0.1295779047889524,-519.2054443359375,1,1,414963348,1,1,
test,16,135,9,0.47368421052631576,0.1295779047889524,-587.8653564453125,1,1,414963348,1,1,
test,16,150,10,0.5263157894736842,0.1295779047889524,-656.6949462890625,1,1,414963348,1,1,
test,16,165,11,0.5789473684210527,0.1295779047889524,-724.6744384765625,1,1,414963348,1,1,
test,16,180,12,0.631578947368421,0.1295779047889524,-793.7636108398438,1,1,414963348,1,1,
test,16,195,13,0.6842105263157895,0.1295779047889524,-862.411865234375,1,1,414963348,1,1,
test,16,210,14,0.7368421052631579,0.1295779047889524,-931.197021484375,1,1,414963348,1,1,
test,16,225,15,0.7894736842105263,0.1295779047889524,-999.8085327148438,1,1,414963348,1,1,
test,16,240,16,0.8421052631578947,0.1295779047889524,-1068.569580078125,1,1,414963348,1,1,
test,16,255,17,0.8947368421052632,0.1295779047889524,-1136.91650390625,1,1,414963348,1,1,
test,16,270,18,0.9473684210526315,0.1295779047889524,-1205.64697265625,1,1,414963348,1,1,
test,16,285,19,1.0,0.1295779047889524,-1274.2044677734375,1,1,414963348,1,1,
test,17,0,0,0.0,-0.1623723264424866,-0.14029985666275024,1,1,414963348,1,1,
test,17,15,1,0.05263157894736842,-0.1623723264424866,-43.55113220214844,1,1,414963348,1,1,
test,17,30,2,0.10526315789473684,-0.1623723264424866,-101.97589874267578,1,1,414963348,1,1,
test,17,45,3,0.15789473684210525,-0.1623723264424866,-161.759033203125,1,1,414963348,1,1,
test,17,60,4,0.21052631578947367,-0.1623723264424866,-222.47117614746094,1,1,414963348,1,1,
test,17,75,5,0.2631578947368421,-0.1623723264424866,-283.0228576660156,1,1,414963348,1,1,
test,17,90,6,0.3157894736842105,-0.1623723264424866,-342.8721923828125,1,1,414963348,1,1,
test,17,105,7,0.3684210526315789,-0.1623723264424866,-401.16510009765625,1,1,414963348,1,1,
test,17,120,8,0.42105263157894735,-0.1623723264424866,-458.43212890625,1,1,414963348,1,1,
test,17,135,9,0.47368421052631576,-0.1623723264424866,-514.9049682617188,1,1,414963348,1,1,
test,17,150,10,0.5263157894736842,-0.1623723264424866,-570.2113037109375,1,1,414963348,1,1,
test,17,165,11,0.5789473684210527,-0.1623723264424866,-624.8743896484375,1,1,414963348,1,1,
test,17,180,12,0.631578947368421,-0.1623723264424866,-678.691162109375,1,1,414963348,1,1,
test,17,195,13,0.6842105263157895,-0.1623723264424866,-732.4207153320312,1,1,414963348,1,1,
test,17,210,14,0.7368421052631579,-0.1623723264424866,-785.2796630859375,1,1,414963348,1,1,
test,17,225,15,0.7894736842105263,-0.1623723264424866,-837.4138793945312,1,1,414963348,1,1,
test,17,240,16,0.8421052631578947,-0.1623723264424866,-888.6574096679688,1,1,414963348,1,1,
test,17,255,17,0.8947368421052632,-0.1623723264424866,-940.1419067382812,1,1,414963348,1,1,
test,17,270,18,0.9473684210526315,-0.1623723264424866,-991.0994262695312,1,1,414963348,1,1,
test,17,285,19,1.0,-0.1623723264424866,-1040.701416015625,1,1,414963348,1,1,
test,18,0,0,0.0,-0.2360464098886152,-0.12499859184026718,1,1,414963348,1,1,
test,18,15,1,0.05263157894736842,-0.2360464098886152,-47.148502349853516,1,1,414963348,1,1,
test,18,30,2,0.10526315789473684,-0.2360464098886152,-114.83263397216797,1,1,414963348,1,1,
test,18,45,3,0.15789473684210525,-0.2360464098886152,-180.69845581054688,1,1,414963348,1,1,
test,18,60,4,0.21052631578947367,-0.2360464098886152,-246.65542602539062,1,1,414963348,1,1,
test,18,75,5,0.2631578947368421,-0.2360464098886152,-313.1648864746094,1,1,414963348,1,1,
test,18,90,6,0.3157894736842105,-0.2360464098886152,-380.1959533691406,1,1,414963348,1,1,
test,18,105,7,0.3684210526315789,-0.2360464098886152,-447.8307800292969,1,1,414963348,1,1,
test,18,120,8,0.42105263157894735,-0.2360464098886152,-516.027099609375,1,1,414963348,1,1,
test,18,135,9,0.47368421052631576,-0.2360464098886152,-584.7750244140625,1,1,414963348,1,1,
test,18,150,10,0.5263157894736842,-0.2360464098886152,-653.9281005859375,1,1,414963348,1,1,
test,18,165,11,0.5789473684210527,-0.2360464098886152,-723.46630859375,1,1,414963348,1,1,
test,18,180,12,0.631578947368421,-0.2360464098886152,-793.900146484375,1,1,414963348,1,1,
test,18,195,13,0.6842105263157895,-0.2360464098886152,-865.7774658203125,1,1,414963348,1,1,
test,18,210,14,0.7368421052631579,-0.2360464098886152,-939.383544921875,1,1,414963348,1,1,
test,18,225,15,0.7894736842105263,-0.2360464098886152,-1015.193115234375,1,1,414963348,1,1,
test,18,240,16,0.8421052631578947,-0.2360464098886152,-1093.6224365234375,1,1,414963348,1,1,
test,18,255,17,0.8947368421052632,-0.2360464098886152,-1174.5411376953125,1,1,414963348,1,1,
test,18,270,18,0.9473684210526315,-0.2360464098886152,-1256.9239501953125,1,1,414963348,1,1,
test,18,285,19,1.0,-0.2360464098886152,-1340.192138671875,1,1,414963348,1,1,
test,19,0,0,0.0,0.3543707109293127,-0.09854784607887268,1,1,414963348,1,1,
test,19,15,1,0.05263157894736842,0.3543707109293127,-49.596275329589844,1,1,414963348,1,1,
test,19,30,2,0.10526315789473684,0.3543707109293127,-122.31639099121094,1,1,414963348,1,1,
test,19,45,3,0.15789473684210525,0.3543707109293127,-196.9623565673828,1,1,414963348,1,1,
test,19,60,4,0.21052631578947367,0.3543707109293127,-270.49310302734375,1,1,414963348,1,1,
test,19,75,5,0.2631578947368421,0.3543707109293127,-343.0798645019531,1,1,414963348,1,1,
test,19,90,6,0.3157894736842105,0.3543707109293127,-415.3999328613281,1,1,414963348,1,1,
test,19,105,7,0.3684210526315789,0.3543707109293127,-487.7242126464844,1,1,414963348,1,1,
test,19,120,8,0.42105263157894735,0.3543707109293127,-560.14892578125,1,1,414963348,1,1,
test,19,135,9,0.47368421052631576,0.3543707109293127,-632.2236328125,1,1,414963348,1,1,
test,19,150,10,0.5263157894736842,0.3543707109293127,-704.4718627929688,1,1,414963348,1,1,
test,19,165,11,0.5789473684210527,0.3543707109293127,-776.9584350585938,1,1,414963348,1,1,
test,19,180,12,0.631578947368421,0.3543707109293127,-848.9570922851562,1,1,414963348,1,1,
test,19,195,13,0.6842105263157895,0.3543707109293127,-920.7867431640625,1,1,414963348,1,1,
test,19,210,14,0.7368421052631579,0.3543707109293127,-992.3246459960938,1,1,414963348,1,1,
test,19,225,15,0.7894736842105263,0.3543707109293127,-1064.0679931640625,1,1,414963348,1,1,
test,19,240,16,0.8421052631578947,0.3543707109293127,-1135.253173828125,1,1,414963348,1,1,
test,19,255,17,0.8947368421052632,0.3543707109293127,-1206.6422119140625,1,1,414963348,1,1,
test,19,270,18,0.9473684210526315,0.3543707109293127,-1277.6253662109375,1,1,414963348,1,1,
test,19,285,19,1.0,0.3543707109293127,-1348.2618408203125,1,1,414963348,1,1,
test,20,0,0,0.0,-0.1963377719651293,-0.14078642427921295,1,1,414963348,1,1,
test,20,15,1,0.05263157894736842,-0.1963377719651293,-45.27265167236328,1,1,414963348,1,1,
test,20,30,2,0.10526315789473684,-0.1963377719651293,-105.21173858642578,1,1,414963348,1,1,
test,20,45,3,0.15789473684210525,-0.1963377719651293,-167.60316467285156,1,1,414963348,1,1,
test,20,60,4,0.21052631578947367,-0.1963377719651293,-229.04974365234375,1,1,414963348,1,1,
test,20,75,5,0.2631578947368421,-0.1963377719651293,-288.607666015625,1,1,414963348,1,1,
test,20,90,6,0.3157894736842105,-0.1963377719651293,-346.46685791015625,1,1,414963348,1,1,
test,20,105,7,0.3684210526315789,-0.1963377719651293,-402.51416015625,1,1,414963348,1,1,
test,20,120,8,0.42105263157894735,-0.1963377719651293,-457.9820556640625,1,1,414963348,1,1,
test,20,135,9,0.47368421052631576,-0.1963377719651293,-513.1118774414062,1,1,414963348,1,1,
test,20,150,10,0.5263157894736842,-0.1963377719651293,-568.9000854492188,1,1,414963348,1,1,
test,20,165,11,0.5789473684210527,-0.1963377719651293,-625.3048095703125,1,1,414963348,1,1,
test,20,180,12,0.631578947368421,-0.1963377719651293,-682.9476318359375,1,1,414963348,1,1,
test,20,195,13,0.6842105263157895,-0.1963377719651293,-740.9393310546875,1,1,414963348,1,1,
test,20,210,14,0.7368421052631579,-0.1963377719651293,-798.9041748046875,1,1,414963348,1,1,
test,20,225,15,0.7894736842105263,-0.1963377719651293,-856.9161376953125,1,1,414963348,1,1,
test,20,240,16,0.8421052631578947,-0.1963377719651293,-914.524169921875,1,1,414963348,1,1,
test,20,255,17,0.8947368421052632,-0.1963377719651293,-972.2018432617188,1,1,414963348,1,1,
test,20,270,18,0.9473684210526315,-0.1963377719651293,-1029.755859375,1,1,414963348,1,1,
test,20,285,19,1.0,-0.1963377719651293,-1087.250244140625,1,1,414963348,1,1,
test,21,0,0,0.0,0.18079457023269338,-0.12396370619535446,1,1,414963348,1,1,
test,21,15,1,0.05263157894736842,0.18079457023269338,-55.315608978271484,1,1,414963348,1,1,
test,21,30,2,0.10526315789473684,0.18079457023269338,-129.67335510253906,1,1,414963348,1,1,
test,21,45,3,0.15789473684210525,0.18079457023269338,-205.23153686523438,1,1,414963348,1,1,
test,21,60,4,0.21052631578947367,0.18079457023269338,-281.2018737792969,1,1,414963348,1,1,
test,21,75,5,0.2631578947368421,0.18079457023269338,-357.25177001953125,1,1,414963348,1,1,
test,21,90,6,0.3157894736842105,0.18079457023269338,-433.4902648925781,1,1,414963348,1,1,
test,21,105,7,0.3684210526315789,0.18079457023269338,-509.6031799316406,1,1,414963348,1,1,
test,21,120,8,0.42105263157894735,0.18079457023269338,-585.807373046875,1,1,414963348,1,1,
test,21,135,9,0.47368421052631576,0.18079457023269338,-662.066650390625,1,1,414963348,1,1,
test,21,150,10,0.5263157894736842,0.18079457023269338,-738.1615600585938,1,1,414963348,1,1,
test,21,165,11,0.5789473684210527,0.18079457023269338,-814.601318359375,1,1,414963348,1,1,
test,21,180,12,0.631578947368421,0.18079457023269338,-890.7274169921875,1,1,414963348,1,1,
test,21,195,13,0.6842105263157895,0.18079457023269338,-967.0036010742188,1,1,414963348,1,1,
test,21,210,14,0.7368421052631579,0.18079457023269338,-1043.1375732421875,1,1,414963348,1,1,
test,21,225,15,0.7894736842105263,0.18079457023269338,-1119.25830078125,1,1,414963348,1,1,
test,21,240,16,0.8421052631578947,0.18079457023269338,-1195.3603515625,1,1,414963348,1,1,
test,21,255,17,0.8947368421052632,0.18079457023269338,-1271.2734375,1,1,414963348,1,1,
test,21,270,18,0.9473684210526315,0.18079457023269338,-1347.14404296875,1,1,414963348,1,1,
test,21,285,19,1.0,0.18079457023269338,-1422.854248046875,1,1,414963348,1,1,
test,22,0,0,0.0,0.27081671507608296,-0.10962085425853729,1,1,414963348,1,1,
test,22,15,1,0.05263157894736842,0.27081671507608296,-40.375518798828125,1,1,414963348,1,1,
test,22,30,2,0.10526315789473684,0.27081671507608296,-100.67829895019531,1,1,414963348,1,1,
test,22,45,3,0.15789473684210525,0.27081671507608296,-163.24664306640625,1,1,414963348,1,1,
test,22,60,4,0.21052631578947367,0.27081671507608296,-225.90553283691406,1,1,414963348,1,1,
test,22,75,5,0.2631578947368421,0.27081671507608296,-288.59149169921875,1,1,414963348,1,1,
test,22,90,6,0.3157894736842105,0.27081671507608296,-350.7560729980469,1,1,414963348,1,1,
test,22,105,7,0.3684210526315789,0.27081671507608296,-412.94354248046875,1,1,414963348,1,1,
test,22,120,8,0.42105263157894735,0.27081671507608296,-475.235595703125,1,1,414963348,1,1,
test,22,135,9,0.47368421052631576,0.27081671507608296,-537.0552978515625,1,1,414963348,1,1,
test,22,150,10,0.5263157894736842,0.27081671507608296,-598.89697265625,1,1,414963348,1,1,
test,22,165,11,0.5789473684210527,0.27081671507608296,-660.8519287109375,1,1,414963348,1,1,
test,22,180,12,0.631578947368421,0.27081671507608296,-722.7245483398438,1,1,414963348,1,1,
test,22,195,13,0.6842105263157895,0.27081671507608296,-784.3785400390625,1,1,414963348,1,1,
test,22,210,14,0.7368421052631579,0.27081671507608296,-846.1090698242188,1,1,414963348,1,1,
test,22,225,15,0.7894736842105263,0.27081671507608296,-907.8995361328125,1,1,414963348,1,1,
test,22,240,16,0.8421052631578947,0.27081671507608296,-969.694580078125,1,1,414963348,1,1,
test,22,255,17,0.8947368421052632,0.27081671507608296,-1031.62548828125,1,1,414963348,1,1,
test,22,270,18,0.9473684210526315,0.27081671507608296,-1093.3096923828125,1,1,414963348,1,1,
test,22,285,19,1.0,0.27081671507608296,-1155.079345703125,1,1,414963348,1,1,
test,23,0,0,0.0,-0.33039033700227455,-0.13179293274879456,1,1,414963348,1,1,
test,23,15,1,0.05263157894736842,-0.33039033700227455,-44.188201904296875,1,1,414963348,1,1,
test,23,30,2,0.10526315789473684,-0.33039033700227455,-116.73058319091797,1,1,414963348,1,1,
test,23,45,3,0.15789473684210525,-0.33039033700227455,-200.97488403320312,1,1,414963348,1,1,
test,23,60,4,0.21052631578947367,-0.33039033700227455,-288.8280944824219,1,1,414963348,1,1,
test,23,75,5,0.2631578947368421,-0.33039033700227455,-374.30328369140625,1,1,414963348,1,1,
test,23,90,6,0.3157894736842105,-0.33039033700227455,-457.52203369140625,1,1,414963348,1,1,
test,23,105,7,0.3684210526315789,-0.33039033700227455,-539.0526123046875,1,1,414963348,1,1,
test,23,120,8,0.42105263157894735,-0.33039033700227455,-619.8491821289062,1,1,414963348,1,1,
test,23,135,9,0.47368421052631576,-0.33039033700227455,-700.2906494140625,1,1,414963348,1,1,
test,23,150,10,0.5263157894736842,-0.33039033700227455,-780.3758544921875,1,1,414963348,1,1,
test,23,165,11,0.5789473684210527,-0.33039033700227455,-860.4570922851562,1,1,414963348,1,1,
test,23,180,12,0.631578947368421,-0.33039033700227455,-940.294677734375,1,1,414963348,1,1,
test,23,195,13,0.6842105263157895,-0.33039033700227455,-1019.8873901367188,1,1,414963348,1,1,
test,23,210,14,0.7368421052631579,-0.33039033700227455,-1099.3897705078125,1,1,414963348,1,1,
test,23,225,15,0.7894736842105263,-0.33039033700227455,-1178.554443359375,1,1,414963348,1,1,
test,23,240,16,0.8421052631578947,-0.33039033700227455,-1257.348876953125,1,1,414963348,1,1,
test,23,255,17,0.8947368421052632,-0.33039033700227455,-1335.85888671875,1,1,414963348,1,1,
test,23,270,18,0.9473684210526315,-0.33039033700227455,-1414.443603515625,1,1,414963348,1,1,
test,23,285,19,1.0,-0.33039033700227455,-1492.57568359375,1,1,414963348,1,1,
test,24,0,0,0.0,0.17250469509677205,-0.11755313724279404,1,1,414963348,1,1,
test,24,15,1,0.05263157894736842,0.17250469509677205,-54.67498016357422,1,1,414963348,1,1,
test,24,30,2,0.10526315789473684,0.17250469509677205,-127.22270965576172,1,1,414963348,1,1,
test,24,45,3,0.15789473684210525,0.17250469509677205,-207.14109802246094,1,1,414963348,1,1,
test,24,60,4,0.21052631578947367,0.17250469509677205,-291.03240966796875,1,1,414963348,1,1,
test,24,75,5,0.2631578947368421,0.17250469509677205,-374.7200927734375,1,1,414963348,1,1,
test,24,90,6,0.3157894736842105,0.17250469509677205,-457.0196838378906,1,1,414963348,1,1,
test,24,105,7,0.3684210526315789,0.17250469509677205,-538.3318481445312,1,1,414963348,1,1,
test,24,120,8,0.42105263157894735,0.17250469509677205,-619.0979614257812,1,1,414963348,1,1,
test,24,135,9,0.47368421052631576,0.17250469509677205,-699.6962280273438,1,1,414963348,1,1,
test,24,150,10,0.5263157894736842,0.17250469509677205,-779.5874633789062,1,1,414963348,1,1,
test,24,165,11,0.5789473684210527,0.17250469509677205,-859.857666015625,1,1,414963348,1,1,
test,24,180,12,0.631578947368421,0.17250469509677205,-940.0189208984375,1,1,414963348,1,1,
test,24,195,13,0.6842105263157895,0.17250469509677205,-1020.0850830078125,1,1,414963348,1,1,
test,24,210,14,0.7368421052631579,0.17250469509677205,-1100.2379150390625,1,1,414963348,1,1,
test,24,225,15,0.7894736842105263,0.17250469509677205,-1180.2574462890625,1,1,414963348,1,1,
test,24,240,16,0.8421052631578947,0.17250469509677205,-1260.2037353515625,1,1,414963348,1,1,
test,24,255,17,0.8947368421052632,0.17250469509677205,-1340.376220703125,1,1,414963348,1,1,
test,24,270,18,0.9473684210526315,0.17250469509677205,-1420.5225830078125,1,1,414963348,1,1,
test,24,285,19,1.0,0.17250469509677205,-1500.5440673828125,1,1,414963348,1,1,
test,0,0,0,0.0,-0.22730985066006476,0.28915831446647644,1,1,414963449,1,2,
