dataset,latent_dim,hidden_size,epoch,train_dz_mse_norm,val_dz_mse_norm,val_dz_mse_raw
Reid_ld64_tok128_h384_head4,64,384,10,0.036766372309066354,0.12730798575561494,2.429934672036893e-06
Reid_ld64_tok128_h384_head4,64,384,11,0.034441229479853064,0.1254129059915431,2.4230948697478992e-06
Reid_ld64_tok128_h384_head4,64,384,12,0.032140163900330664,0.12476089142495767,2.4046711998693127e-06
Reid_ld64_tok128_h384_head4,64,384,13,0.03134199105901644,0.12494740788824857,2.3961844718201063e-06
Reid_ld64_tok128_h384_head4,64,384,14,0.02957291106460616,0.12935950052458792,2.4907775372540185e-06
Reid_ld64_tok128_h384_head4,64,384,15,0.02813534937798977,0.12578170505352318,2.4343542518678874e-06
Reid_ld64_tok128_h384_head4,64,384,16,0.02669277907931246,0.12745861476520076,2.4540811118356485e-06
Reid_ld64_tok128_h384_head4,64,384,17,0.025925591768464075,0.12585608932655304,2.441099655854373e-06
Reid_ld64_tok128_h384_head4,64,384,18,0.024516634200699626,0.1322495095827617,2.5746094717860047e-06
Reid_ld64_tok128_h384_head4,64,384,19,0.024026208569994198,0.13029638910898939,2.522726271507736e-06
Reid_ld64_tok128_h384_head4,64,384,20,0.02314821666222997,0.13272256223019213,2.56083945153307e-06
Reid_ld16_tok128_h256_head4,16,256,1,0.4738828561082482,0.32167472979053857,9.406134018661306e-06
Reid_ld16_tok128_h256_head4,16,256,2,0.2262622971367091,0.22996375434566288,6.717008591934359e-06
Reid_ld16_tok128_h256_head4,16,256,3,0.17716440415009857,0.20576435626717285,6.016376313837668e-06
Reid_ld16_tok128_h256_head4,16,256,4,0.15394198223017155,0.18168524018954485,5.245228250387867e-06
Reid_ld16_tok128_h256_head4,16,256,5,0.13604328396264465,0.16675725734443403,4.776982946239627e-06
Reid_ld16_tok128_h256_head4,16,256,6,0.12130333804991096,0.15834014141117222,4.585803819843193e-06
Reid_ld16_tok128_h256_head4,16,256,7,0.10847327311057597,0.14702927281614392,4.212089367996441e-06
Reid_ld16_tok128_h256_head4,16,256,8,0.09842267631553113,0.13653443159302697,3.889752311643235e-06
Reid_ld16_tok128_h256_head4,16,256,9,0.08892030685208738,0.13218656290788203,3.8026474661023714e-06
Reid_ld16_tok128_h256_head4,16,256,10,0.08022480214713142,0.12336192763410508,3.567909884267806e-06
Reid_ld16_tok128_h256_head4,16,256,11,0.07405215858481824,0.11505813639960252,3.304154823773331e-06
Reid_ld16_tok128_h256_head4,16,256,12,0.06672503598965704,0.10903902367223055,3.1235206870050547e-06
Reid_ld16_tok128_h256_head4,16,256,13,0.0611379896721337,0.11017732550622895,3.192737926269729e-06
Reid_ld16_tok128_h256_head4,16,256,14,0.058241816007066516,0.10327932859072461,2.968419397628708e-06
Reid_ld16_tok128_h256_head4,16,256,15,0.05498197529697791,0.10084735790733249,2.9054069221601253e-06
Reid_ld16_tok128_h256_head4,16,256,16,0.05115013836883008,0.10406591528095305,3.007848786289458e-06
Reid_ld16_tok128_h256_head4,16,256,17,0.04950247392989695,0.10405887560918928,2.9850839584355524e-06
Reid_ld16_tok128_h256_head4,16,256,18,0.047894838486099614,0.10047554018208757,2.8829577816935627e-06
Reid_ld16_tok128_h256_head4,16,256,19,0.0457467121258378,0.099929915163666,2.832583899881058e-06
Reid_ld16_tok128_h256_head4,16,256,20,0.04446734512690455,0.09617102214950136,2.7408132648432115e-06
Reid_ld16_tok128_h256_head4,16,256,21,0.04267628138884902,0.09598478082276415,2.722338817839898e-06
Reid_ld16_tok128_h256_head4,16,256,22,0.04128277015523054,0.09552353449398651,2.70705006442995e-06
Reid_ld16_tok128_h256_head4,16,256,23,0.041255339598283175,0.09786346365348436,2.750853771935624e-06
Reid_ld16_tok128_h256_head4,16,256,24,0.040023130531189964,0.09530960745352786,2.6872013039280775e-06
Reid_ld16_tok128_h256_head4,16,256,25,0.03921064324094914,0.09791919854527804,2.7567818488805075e-06
Reid_ld16_tok128_h256_head4,16,256,26,0.037757839035475624,0.10279522253025788,2.9494949806441185e-06
Reid_ld16_tok128_h256_head4,16,256,27,0.03755740504828282,0.09617638076888398,2.710336463636054e-06
Reid_ld16_tok128_h256_head4,16,256,28,0.036036367875058206,0.10277249720587861,2.913403040842866e-06
Reid_ld16_tok128_h256_head4,16,256,29,0.035092175184981894,0.09690252620959655,2.7287287306343443e-06
Reid_ld16_tok128_h256_head4,16,256,30,0.03527097946032882,0.09818357771961018,2.7688380719581575e-06
Reid_ld16_tok128_h256_head4,16,256,31,0.03474525042693131,0.09535850504529662,2.6865563865463572e-06
Reid_ld16_tok128_h256_head4,16,256,32,0.03330718792392872,0.09101610408280976,2.5606188775739723e-06
Reid_ld16_tok128_h256_head4,16,256,33,0.03312307483050972,0.10126191647839733,2.8390458033733523e-06
Reid_ld16_tok128_h256_head4,16,256,34,0.03258293988532387,0.09369617386255413,2.6325526962978074e-06
Reid_ld16_tok128_h256_head4,16,256,35,0.03200964224641211,0.0995505443867296,2.7970919264674877e-06
Reid_ld16_tok128_h256_head4,16,256,36,0.031494782846421,0.10047416529618204,2.8281722768497275e-06
Reid_ld16_tok128_h256_head4,16,256,37,0.03171080011175945,0.09560195801430382,2.672870967757035e-06
Reid_ld16_tok128_h256_head4,16,256,38,0.030739389398368077,0.09316346333245747,2.664943166603706e-06
Reid_ld16_tok128_h256_head4,16,256,39,0.030866827024146913,0.09616819882066921,2.730100000380986e-06
Reid_ld16_tok128_h256_head4,16,256,40,0.03026152420206927,0.10119484248338267,2.904556355964871e-06
Reid_ld16_tok128_h256_head4,16,256,41,0.030196049015503375,0.0985250553872902,2.7633508866031777e-06
Reid_ld16_tok128_h256_head4,16,256,42,0.029358371302951127,0.1000695978780277,2.7994509147077905e-06
Reid_ld16_tok128_h256_head4,16,256,43,0.02851806745515205,0.09930450755520724,2.780337608818684e-06
Reid_ld16_tok128_h256_head4,16,256,44,0.028767675056005828,0.09900263545918278,2.7868804996522556e-06
Reid_ld32_tok128_h256_head4,32,256,1,0.44474420744925736,0.2668624096084386,7.371973606780102e-06
Reid_ld32_tok128_h256_head4,32,256,2,0.18896219194866717,0.17133112637791784,4.89777176525763e-06
Reid_ld32_tok128_h256_head4,32,256,3,0.12581716290675105,0.1301622401084751,3.7674118340902396e-06
Reid_ld32_tok128_h256_head4,32,256,4,0.09915417227894067,0.11629800111288205,3.382355035412843e-06
Reid_ld32_tok128_h256_head4,32,256,5,0.08304006178397685,0.1076226190419402,3.1372604502877264e-06
Reid_ld32_tok128_h256_head4,32,256,6,0.07401495164260269,0.09427065130788832,2.7152598649493598e-06
Reid_ld32_tok128_h256_head4,32,256,7,0.06602569323964418,0.09185671378625557,2.6164056861333053e-06
Reid_ld32_tok128_h256_head4,32,256,8,0.06077377206180245,0.08539250812493265,2.439705621419819e-06
Reid_ld32_tok128_h256_head4,32,256,9,0.05612515261629596,0.08370314867934212,2.381716061456984e-06
Reid_ld32_tok128_h256_head4,32,256,10,0.052724744281731545,0.0803269677667413,2.2703348323460657e-06
Reid_ld32_tok128_h256_head4,32,256,11,0.05047982332762331,0.07925696618505754,2.23812510586896e-06
Reid_ld32_tok128_h256_head4,32,256,12,0.04678059403784573,0.08104218435822987,2.2859298626798364e-06
Reid_ld32_tok128_h256_head4,32,256,13,0.04614994847099297,0.076769726726925,2.190775155774816e-06
Reid_ld32_tok128_h256_head4,32,256,14,0.04353314685402438,0.07916660801507533,2.2459843255262514e-06
Reid_ld32_tok128_h256_head4,32,256,15,0.04237181329866871,0.08057200208073483,2.278258333383576e-06
Reid_ld32_tok128_h256_head4,32,256,16,0.04030267774825916,0.07749369744502474,2.181638342193537e-06
Reid_ld32_tok128_h256_head4,32,256,17,0.039100783478934316,0.0743194333894644,2.0932590080136037e-06
Reid_ld32_tok128_h256_head4,32,256,18,0.0381145694560837,0.07639531277236529,2.1626596733526073e-06
Reid_ld32_tok128_h256_head4,32,256,19,0.037617633459158244,0.07423295113025233,2.1065017844712487e-06
Reid_ld32_tok128_h256_head4,32,256,20,0.0354597790283151,0.0730027821357362,2.0637318866434385e-06
Reid_ld32_tok128_h256_head4,32,256,21,0.03578496904461645,0.0787012845184654,2.239118025624265e-06
Reid_ld32_tok128_h256_head4,32,256,22,0.034919447272550315,0.07362300726701505,2.0749120295704417e-06
Reid_ld32_tok128_h256_head4,32,256,23,0.0337313051102683,0.07412180522980634,2.094082822452492e-06
Reid_ld32_tok128_h256_head4,32,256,24,0.03305496730725281,0.07524924514931626,2.119246191405466e-06
Reid_ld32_tok128_h256_head4,32,256,25,0.032841899200575425,0.07306329917395488,2.0627873224654534e-06
Reid_ld32_tok128_h256_head4,32,256,26,0.03226266640238464,0.07776149069773965,2.18964837378266e-06
Reid_ld32_tok128_h256_head4,32,256,27,0.031597869413672014,0.07250128065934405,2.0378993332670348e-06
Reid_ld32_tok128_h256_head4,32,256,28,0.0314586072426755,0.07852813733799849,2.2174340301717166e-06
Reid_ld32_tok128_h256_head4,32,256,29,0.031031014500185847,0.07761285159736872,2.1975238175997447e-06
Reid_ld32_tok128_h256_head4,32,256,30,0.029885543568525463,0.07402047928713727,2.090325961185968e-06
Reid_ld32_tok128_h256_head4,32,256,31,0.029617849603528156,0.07345512433326803,2.0666427534177247e-06
Reid_ld32_tok128_h256_head4,32,256,32,0.02943676878931001,0.07528361529111863,2.14038661605187e-06
Reid_ld32_tok128_h256_head4,32,256,33,0.02886448574368842,0.08445465589291416,2.420373697962219e-06
Reid_ld32_tok128_h256_head4,32,256,34,0.02873087566695176,0.0745562012962182,2.1008176440506787e-06
Reid_ld32_tok128_h256_head4,32,256,35,0.028425003450829534,0.07704178919550031,2.1566457784594206e-06
Reid_ld32_tok128_h256_head4,32,256,36,0.027499880354152993,0.07724994990974665,2.170903322920026e-06
Reid_ld32_tok128_h256_head4,32,256,37,0.027069913003360854,0.08050626487471163,2.242272623416142e-06
Reid_ld32_tok128_h256_head4,32,256,38,0.02665455960901454,0.07076949381269515,2.004797800667646e-06
Reid_ld32_tok128_h256_head4,32,256,39,0.02700624730437994,0.07864404737221775,2.205197459970165e-06
Reid_ld32_tok128_h256_head4,32,256,40,0.026991137120639906,0.07786071842478122,2.2049888440989206e-06
Reid_ld32_tok128_h256_head4,32,256,41,0.02585176310269162,0.08093924156943104,2.256388164649792e-06
Reid_ld32_tok128_h256_head4,32,256,42,0.02561806964047719,0.08062351802480407,2.2899799510689433e-06
Reid_ld32_tok128_h256_head4,32,256,43,0.025902508068829776,0.07674815201462479,2.143981386284466e-06
Reid_ld32_tok128_h256_head4,32,256,44,0.025241318522021175,0.07644799097324721,2.155596672874793e-06
Reid_ld32_tok128_h256_head4,32,256,45,0.02518635763786733,0.07787848055188079,2.191725200226813e-06
Reid_ld32_tok128_h256_head4,32,256,46,0.02455898343003355,0.07667505881399847,2.1340485394283346e-06
Reid_ld32_tok128_h256_head4,32,256,47,0.024408580940798855,0.0765106021304382,2.1343608465773655e-06
Reid_ld32_tok128_h256_head4,32,256,48,0.02440241734846495,0.08215389282995603,2.290319189572898e-06
Reid_ld32_tok128_h256_head4,32,256,49,0.024741615849779918,0.0726225414435612,2.057377266586613e-06
Reid_ld32_tok128_h256_head4,32,256,50,0.023856827676063404,0.07661421078897547,2.1313237400022446e-06
Reid_ld96_tok128_h384_head4,96,384,1,0.38594326784834265,0.29046103816479446,2.7499200515990197e-06
Reid_ld96_tok128_h384_head4,96,384,2,0.1494873360171914,0.22088996782433243,2.1112160101921516e-06
Reid_ld96_tok128_h384_head4,96,384,3,0.10610046524554491,0.1901286546420306,1.8115590293632523e-06
Reid_ld96_tok128_h384_head4,96,384,4,0.08486309097148478,0.18404355803504585,1.7463965524200376e-06
Reid_ld96_tok128_h384_head4,96,384,5,0.0738070974079892,0.18057202985277399,1.7187783046956896e-06
Reid_ld96_tok128_h384_head4,96,384,6,0.06589915126562118,0.169563205789309,1.6240788385601945e-06
Reid_ld96_tok128_h384_head4,96,384,7,0.058154114754870534,0.17630767551716417,1.6505440558844953e-06
Reid_ld96_tok128_h384_head4,96,384,8,0.05336220314726234,0.17448009321931748,1.6572977792606025e-06
Reid_ld96_tok128_h384_head4,96,384,9,0.04841500367503613,0.17521135746501387,1.6404879933773487e-06
Reid_ld96_tok128_h384_head4,96,384,10,0.043584993854165074,0.18387831231113524,1.722884512318501e-06
Reid_ld96_tok128_h384_head4,96,384,11,0.03965810436755419,0.18170099465642126,1.7005264022351695e-06
Reid_ld96_tok128_h384_head4,96,384,12,0.03660128632793203,0.19327200677711517,1.7786475489067754e-06
Reid_ld96_tok128_h384_head4,96,384,13,0.03414197578793392,0.18831296163378283,1.7486894547147359e-06
Reid_ld96_tok128_h384_head4,96,384,14,0.0320061190193519,0.17635193161433563,1.6081198066331126e-06
Reid_ld96_tok128_h384_head4,96,384,15,0.02928334570489824,0.18984056291170417,1.7532243122531099e-06
Reid_ld96_tok128_h384_head4,96,384,16,0.027911983081139624,0.18958962814882396,1.749875672079071e-06
Reid_ld96_tok128_h384_head4,96,384,17,0.026595635056728496,0.19246902697952464,1.8011674017337497e-06
Reid_ld96_tok128_h384_head4,96,384,18,0.02538901386782527,0.19028222744585946,1.7465634224400616e-06
