dataset,split,sim_idx,target_index,rollout_steps,pred_p_ratio,true_p_ratio,final_pos_mse,initial_to_target_mse,pred_to_initial_mse,movement_fraction_mse
Reid_ld16_tok32_h128_head2,test,33,30,30,-0.07685052949260326,0.35641654978962134,1.1192298188689165e-05,4.2883464629994705e-05,5.4082593123894185e-05,1.2611526048682709
Reid_ld16_tok32_h128_head2,test,34,30,30,0.36488311323898215,0.2636681222707424,1.9078520381299313e-06,4.3021966121159494e-05,3.9703976653981954e-05,0.9228768518427694
Reid_ld16_tok32_h128_head2,test,35,30,30,0.3859456867915482,0.3590485091075805,8.72554664965719e-07,4.2369531001895666e-05,4.164324127486907e-05,0.982858207068799
Reid_ld16_tok32_h128_head2,test,36,30,30,-0.022167291284586554,0.007183005010145994,4.0237368921225425e-06,3.92484143958427e-05,2.658267112565227e-05,0.6772928673640375
Reid_ld16_tok32_h128_head2,test,37,30,30,0.05202174246425954,0.25457087736066125,3.0307055567391217e-06,4.0625553083373234e-05,3.629204729804769e-05,0.8933305405976341
Reid_ld16_tok32_h128_head2,val,0,40,40,0.4326349382544748,0.3661889129100275,1.6208157376240706e-06,7.451523561030626e-05,8.148404594976455e-05,1.0935219526903626
Reid_ld16_tok32_h128_head2,val,1,40,40,0.03826178423509302,-0.37192321585221116,1.990723831113428e-05,8.645194611744955e-05,6.104604835854843e-05,0.7061269421929974
Reid_ld16_tok32_h128_head2,val,2,40,40,0.11052475004203692,0.2702979490400634,4.325735517340945e-06,6.892897363286465e-05,6.6564571170602e-05,0.9656979882675152
Reid_ld16_tok32_h128_head2,val,3,40,40,0.13072391637493497,-0.12393066925978002,1.861131750047207e-05,7.895242015365511e-05,5.74009281990584e-05,0.7270319020917437
Reid_ld16_tok32_h128_head2,val,4,40,40,-0.0743588598977747,-0.33875057319342916,1.1734837244148366e-05,8.095376688288525e-05,8.497566886944696e-05,1.0496814680949949
Reid_ld16_tok32_h128_head2,val,5,40,40,0.2839035716724715,0.1353667258231134,7.520461622334551e-06,7.192524935817346e-05,6.228548591025174e-05,0.8659752516127178
Reid_ld16_tok32_h128_head2,val,6,40,40,-0.5298597098107043,-0.3405420054200542,2.9745495339739136e-05,8.876743959262967e-05,9.951332322089002e-05,1.1210565909929948
Reid_ld16_tok32_h128_head2,val,7,40,40,-0.31537436261142837,-0.534479779924781,2.8876480428152718e-05,0.00010366360220359638,8.38098640087992e-05,0.8084791790680373
Reid_ld16_tok32_h128_head2,val,8,40,40,0.06574698451894767,0.3518370394070282,7.493694283766672e-06,7.816924335202202e-05,7.810784154571593e-05,0.9992145017186672
Reid_ld16_tok32_h128_head2,val,9,40,40,-0.15205954779494069,-0.05445675105485232,8.22155470814323e-06,7.805923814885318e-05,5.774249439127743e-05,0.7397265943227216
Reid_ld16_tok32_h128_head2,val,10,40,40,-0.7359373064056498,-0.5624193504104549,1.233550483448198e-05,9.219419007422403e-05,7.106013799784705e-05,0.7707659011987382
Reid_ld16_tok32_h128_head2,val,11,40,40,-0.42000870258902023,-0.23122354562456934,2.3306853108806536e-05,8.563815936213359e-05,8.976896060630679e-05,1.0482355211151315
Reid_ld16_tok32_h128_head2,val,12,40,40,0.04741244898789267,-0.5134368447739514,2.824618059094064e-05,8.556660759495571e-05,5.874823182239197e-05,0.6865789526270207
Reid_ld16_tok32_h128_head2,val,13,40,40,-0.09858449663527889,-0.0768603133159269,1.123131914937403e-05,7.893285510363057e-05,7.657568494323641e-05,0.9701370214304368
Reid_ld16_tok32_h128_head2,val,14,40,40,-0.012975471027372912,0.27155958382494905,8.120177881210111e-06,7.049902342259884e-05,6.427265907404944e-05,0.9116815517964536
Reid_ld16_tok32_h128_head2,val,15,40,40,-0.0910258944455426,-0.1011114416290327,1.030866496876115e-05,7.083093078108504e-05,3.864225800498389e-05,0.5455562644576042
Reid_ld16_tok32_h128_head2,val,16,40,40,-0.4381299155257792,-0.35772357723577236,9.680407856649254e-06,7.893035945016891e-05,5.81531785428524e-05,0.7367656621349385
Reid_ld16_tok32_h128_head2,val,17,40,40,-0.5571415733029776,-0.6782056286087296,1.4020725757291075e-05,0.00010394714627182111,6.507312355097383e-05,0.6260212606588356
Reid_ld16_tok32_h128_head2,val,18,40,40,0.028199265571953163,0.12978456812578312,5.5935333875822835e-06,6.960069003980607e-05,5.678027810063213e-05,0.8158005052558864
Reid_ld16_tok32_h128_head2,val,19,40,40,-0.18060506352252995,-0.5093653938110526,1.9611010429798625e-05,8.693759446032345e-05,4.8374095058534294e-05,0.5564232063104902
Reid_ld16_tok32_h128_head2,test,0,40,40,-0.19334664191085113,-0.08668019295110382,9.332409717899282e-06,7.268539047800004e-05,5.8296463976148516e-05,0.802038258208069
Reid_ld16_tok32_h128_head2,test,1,40,40,-0.312244321140086,-0.025984073417012366,1.1488159543660004e-05,6.789433973608539e-05,5.290551052894443e-05,0.7792330072668121
Reid_ld16_tok32_h128_head2,test,2,40,40,-0.0188988563634456,0.10791385506347113,5.97947473579552e-06,7.793024269631132e-05,6.501536699943244e-05,0.8342764599462722
Reid_ld16_tok32_h128_head2,test,3,40,40,0.28541358516327225,0.12677841213435584,5.81555377721088e-06,7.364919292740524e-05,5.862919715582393e-05,0.7960602801664607
Reid_ld16_tok32_h128_head2,test,4,40,40,0.07940299919579924,0.36488009013359085,7.2802968134055845e-06,7.360770541708916e-05,7.518372149206698e-05,1.021411020300762
Reid_ld16_tok32_h128_head2,test,5,40,40,-0.09016875277789725,0.022141172528449733,8.148090273607522e-06,7.572102185804397e-05,5.231165050645359e-05,0.6908471283512722
Reid_ld16_tok32_h128_head2,test,6,40,40,0.3639748301990032,0.3619813660433005,2.1657506295014173e-06,7.274472591234371e-05,8.92995303729549e-05,1.2275739478427548
Reid_ld16_tok32_h128_head2,test,7,40,40,0.4131700633670149,0.3115449142292336,3.2821835702634417e-06,7.525787077611312e-05,8.777833136264235e-05,1.166367457083349
Reid_ld16_tok32_h128_head2,test,8,40,40,-0.47500725930227733,-0.24552372129954345,2.1327319700503722e-05,8.985554450191557e-05,7.451757119270042e-05,0.8293040969899395
Reid_ld16_tok32_h128_head2,test,9,40,40,-0.5941596365996107,-0.3976522565564717,1.2698384125542361e-05,8.517147944075987e-05,5.362649244489148e-05,0.6296296929090075
Reid_ld16_tok32_h128_head2,test,10,40,40,-0.08445108205590622,-0.042692060774662956,7.32519629309536e-06,6.886265327921137e-05,5.14213606948033e-05,0.7467234886566105
Reid_ld16_tok32_h128_head2,test,11,40,40,-0.1814863540215653,-0.05630383408448158,8.928812349040527e-06,7.540533260907978e-05,6.860743451397866e-05,0.90984857622281
Reid_ld16_tok32_h128_head2,test,12,40,40,0.33242073385234244,0.18319257637368366,6.828823188698152e-06,7.566888962173834e-05,5.227434303378686e-05,0.6908300530786349
Reid_ld16_tok32_h128_head2,test,13,40,40,0.38119002977831695,0.26757455973314775,2.7981188850390026e-06,7.491141150239855e-05,6.617815961362794e-05,0.8834189382682907
Reid_ld16_tok32_h128_head2,test,14,40,40,-0.4997907220090687,-0.7813011166780438,1.969735967577435e-05,0.00013403675984591246,0.00010168829612666741,0.7586597605281374
Reid_ld16_tok32_h128_head2,test,15,40,40,-0.2303465353421532,-0.6823046242546302,2.8866656066384166e-05,0.00010930041025858372,5.796823097625747e-05,0.530356938634684
Reid_ld16_tok32_h128_head2,test,16,40,40,-0.47025499897531986,-0.5472801220132181,2.891070289479103e-05,0.00010678102989913896,6.426084291888401e-05,0.6018001791102989
Reid_ld16_tok32_h128_head2,test,17,40,40,-0.2389702301723858,-0.5833877096687522,2.6111267288797535e-05,0.00010407018999103457,4.461964999791235e-05,0.428745734025817
Reid_ld16_tok32_h128_head2,test,18,40,40,0.29728229327008,0.36444313368009007,2.6552402232482564e-06,7.441607885994017e-05,7.241714774863794e-05,0.9731384515023366
Reid_ld16_tok32_h128_head2,test,19,40,40,0.10675007409949612,0.16756611625721574,5.191758191358531e-06,6.851265789009631e-05,4.449960761121474e-05,0.6495092875041896
Reid_ld16_tok32_h128_head2,test,20,40,40,-0.04661006305106885,-0.336698450688088,1.4102129171078559e-05,8.701004117028788e-05,6.76846902933903e-05,0.7778951645468618
Reid_ld16_tok32_h128_head2,test,21,40,40,-0.16019897602978822,0.0066814248339706174,1.2318704648350831e-05,7.336195994867012e-05,5.352127118385397e-05,0.7295507265795751
Reid_ld16_tok32_h128_head2,test,22,40,40,-0.008509565381827351,-0.16631477670577546,1.1066455044783652e-05,7.090438157320023e-05,4.165718928561546e-05,0.5875122010987351
Reid_ld16_tok32_h128_head2,test,23,40,40,-0.07450057655748434,-0.4151474272499518,2.3423763195751235e-05,9.43297054618597e-05,4.5525819587055594e-05,0.4826244221176227
Reid_ld16_tok32_h128_head2,test,24,40,40,0.184136831674637,0.0031841143594153053,1.1170935977133922e-05,7.026008097454906e-05,5.379952926887199e-05,0.7657197162690473
Reid_ld16_tok32_h128_head2,test,25,40,40,0.0864603802173347,0.34882667874170953,6.701274742226815e-06,7.452311547240242e-05,7.342080789385363e-05,0.9852085145453024
Reid_ld16_tok32_h128_head2,test,26,40,40,-0.27835697346637434,-0.6964339804488503,2.5138819182757288e-05,0.00010130562441190705,9.350226901005954e-05,0.9229721405188799
Reid_ld16_tok32_h128_head2,test,27,40,40,0.31434145827016624,0.2571596276174616,3.387887318240246e-06,6.930578092578799e-05,7.01902317814529e-05,1.0127615740541467
Reid_ld16_tok32_h128_head2,test,28,40,40,0.4003246026415939,0.3993074054342035,2.2648982849204913e-06,7.818558515282348e-05,6.468460924224928e-05,0.8273214188499727
Reid_ld16_tok32_h128_head2,test,29,40,40,-0.11013135648328781,0.15232530216921475,8.527546015102416e-06,6.885445327498019e-05,6.175243470352143e-05,0.8968546225602021
Reid_ld16_tok32_h128_head2,test,30,40,40,0.043374917925147735,0.2837505212046216,5.7002071116585284e-06,6.929211667738855e-05,6.055004269001074e-05,0.8738373944026084
Reid_ld16_tok32_h128_head2,test,31,40,40,-0.3712357865800325,-0.21621692635119158,1.113581038225675e-05,7.562858081655577e-05,4.7950765292625874e-05,0.634029685271167
Reid_ld16_tok32_h128_head2,test,32,40,40,-0.007011569760426861,0.1473052040106194,6.482631761173252e-06,7.717827247688547e-05,6.04843080509454e-05,0.7836960599119418
Reid_ld16_tok32_h128_head2,test,33,40,40,-0.05430291842475387,0.3573456725207698,1.5075638657435775e-05,7.639644900336862e-05,8.317199535667896e-05,1.0886892838829667
Reid_ld16_tok32_h128_head2,test,34,40,40,0.36496490986651986,0.2617222811775341,3.0969483759690775e-06,7.664116128580645e-05,6.590117118321359e-05,0.8598665531366126
Reid_ld16_tok32_h128_head2,test,35,40,40,0.38405836114999464,0.3595165364118433,1.261746206182579e-06,7.537601049989462e-05,6.865138857392594e-05,0.910785648094521
Reid_ld16_tok32_h128_head2,test,36,40,40,-0.004212209257636551,-0.01224693489432298,7.763334906485397e-06,7.091910083545372e-05,4.528097633738071e-05,0.6384877389018438
Reid_ld16_tok32_h128_head2,test,37,40,40,0.06203470604865309,0.25294023946690736,5.032634362578392e-06,7.238548278110102e-05,5.9170131862629205e-05,0.8174309210807366
Reid_ld16_tok32_h128_head2,val,0,50,50,0.4295436099144659,0.36622319979499446,2.042664618784329e-06,0.00011641748278634623,0.0001212216229760088,1.041266483990891
Reid_ld16_tok32_h128_head2,val,1,50,50,0.047941893822995345,-0.3896818041396355,3.4580898500280455e-05,0.00013839101302437484,9.290435264119878e-05,0.6713178161708775
Reid_ld16_tok32_h128_head2,val,2,50,50,0.10789015519690674,0.2698077952730094,6.678119007119676e-06,0.00010781986202346161,9.794919606065378e-05,0.9084522482447623
Reid_ld16_tok32_h128_head2,val,3,50,50,0.125219643022288,-0.1515512246510403,3.441893932176754e-05,0.0001278709532925859,8.548776531824842e-05,0.6685471807083578
Reid_ld16_tok32_h128_head2,val,4,50,50,-0.07052095980425777,-0.3543841111015268,1.900425377243664e-05,0.0001285729231312871,0.00012488265929277986,0.9712982815616701
Reid_ld16_tok32_h128_head2,val,5,50,50,0.2864802284018614,0.1258327949073731,1.3461509297485463e-05,0.00011346372775733471,9.30627211346291e-05,0.8201979872692239
Reid_ld16_tok32_h128_head2,val,6,50,50,-0.5423357591565702,-0.3775655488138786,5.045193393016234e-05,0.00014667394862044603,0.00014678100706078112,1.0007299076716898
Reid_ld16_tok32_h128_head2,val,7,50,50,-0.3351341396034134,-0.5972259155648687,5.677301305695437e-05,0.00017841916996985674,0.00012118269660277292,0.6792022215059418
Reid_ld16_tok32_h128_head2,val,8,50,50,0.07555722341276504,0.35208233349330775,1.0483319783816114e-05,0.0001222850987687707,0.00011469384480733424,0.9379216761660325
Reid_ld16_tok32_h128_head2,val,9,50,50,-0.15260510689510315,-0.07100573017611865,1.4262328477343544e-05,0.00012474250979721546,8.849272853694856e-05,0.7094031431691133
Reid_ld16_tok32_h128_head2,val,10,50,50,-0.7280773683195061,-0.5917734396480616,1.845178849180229e-05,0.00014858249051030725,0.00011616288975346833,0.7818073943605761
Reid_ld16_tok32_h128_head2,val,11,50,50,-0.438840767424917,-0.2354934724309669,3.8912046875339e-05,0.00013767651398666203,0.00012988614616915584,0.9434154192903161
Reid_ld16_tok32_h128_head2,val,12,50,50,0.04936367570206487,-0.5433743807190798,4.817190347239375e-05,0.00013728138583246619,8.892593905329704e-05,0.6477639959274553
Reid_ld16_tok32_h128_head2,val,13,50,50,-0.11009660997929058,-0.09515064060518606,2.0625726392609067e-05,0.0001265995524590835,0.00011057827941840515,0.8734492126592914
Reid_ld16_tok32_h128_head2,val,14,50,50,0.005319928788354801,0.27040597373616,1.0744490282377228e-05,0.00011002930114045739,9.636124013923109e-05,0.8757779895031924
Reid_ld16_tok32_h128_head2,val,15,50,50,-0.06357045287380476,-0.11959909948913326,1.5524443369940855e-05,0.00011234329576836899,6.170093547552824e-05,0.5492177797840657
Reid_ld16_tok32_h128_head2,val,16,50,50,-0.43108278470374,-0.39757966747488743,1.5490233636228368e-05,0.00012835985398851335,9.104765194933861e-05,0.7093156397442325
Reid_ld16_tok32_h128_head2,val,17,50,50,-0.5621717117822123,-0.7162435456110154,2.3407274056808092e-05,0.00016906678501982242,0.00010454452421981841,0.6183622892430407
Reid_ld16_tok32_h128_head2,val,18,50,50,0.02364300092115588,0.1248990317821025,9.581371159583796e-06,0.00010955685138469562,8.49821008159779e-05,0.7756895140913966
Reid_ld16_tok32_h128_head2,val,19,50,50,-0.17824933035165752,-0.544221711030781,3.546185325831175e-05,0.00014131737407296896,7.476808241335675e-05,0.529079194287536
Reid_ld16_tok32_h128_head2,test,0,50,50,-0.19780717651322943,-0.11047118727998881,1.6485417290823534e-05,0.00011656132119242102,8.929533942136914e-05,0.7660803644629179
Reid_ld16_tok32_h128_head2,test,1,50,50,-0.3130713522497922,-0.04032455831707343,1.762066676747054e-05,0.00010722349543357268,8.358494233107194e-05,0.7795394283042625
Reid_ld16_tok32_h128_head2,test,2,50,50,-0.021480873490722942,0.09947222193532394,1.0288978955941275e-05,0.00012270787556190044,9.68125750659965e-05,0.788967901389174
Reid_ld16_tok32_h128_head2,test,3,50,50,0.29219096965210956,0.12107197293967803,9.714548468764406e-06,0.00011571931099751964,9.044433681992814e-05,0.7815837826917821
Reid_ld16_tok32_h128_head2,test,4,50,50,0.09741894869373623,0.3654709001524227,9.404009688296355e-06,0.00011493165220599622,0.00011128833284601569,0.9683001219416
Reid_ld16_tok32_h128_head2,test,5,50,50,-0.08136965270185396,0.008011585985887283,1.3414602108241525e-05,0.00012084848276572302,8.020673703867942e-05,0.6636966820193206
Reid_ld16_tok32_h128_head2,test,6,50,50,0.3615949445068211,0.36215178743754156,2.2968908979237312e-06,0.00011367379920557141,0.00012878728739451617,1.1329548963311504
Reid_ld16_tok32_h128_head2,test,7,50,50,0.40556873719859665,0.31141537309084855,4.115808678761823e-06,0.00011763165821321309,0.00012834041262976825,1.0910363296685406
Reid_ld16_tok32_h128_head2,test,8,50,50,-0.49395409865734613,-0.2718721596313598,3.836182804661803e-05,0.00014839110372122377,0.00011287943925708532,0.7606887234233883
Reid_ld16_tok32_h128_head2,test,9,50,50,-0.5778133089690879,-0.4134769230769231,1.7084943465306424e-05,0.00013523694360628724,8.697734301676974e-05,0.6431478019052637
Reid_ld16_tok32_h128_head2,test,10,50,50,-0.058074505453873174,-0.07135665474175788,1.1069777428929228e-05,0.0001088901626644656,7.764810288790613e-05,0.7130864807978217
Reid_ld16_tok32_h128_head2,test,11,50,50,-0.19509884284147885,-0.07565307176045431,1.6273705114144832e-05,0.00012077084102202207,0.00010170206951443106,0.8421078188557626
Reid_ld16_tok32_h128_head2,test,12,50,50,0.3341784362709936,0.17798321777333584,1.131079625338316e-05,0.00011930752225453034,8.119379344861954e-05,0.6805421143136384
Reid_ld16_tok32_h128_head2,test,13,50,50,0.38162976602146675,0.2667009681416301,4.225682459946256e-06,0.00011721028567990288,0.00010147517605219036,0.8657531671692659
Reid_ld16_tok32_h128_head2,test,14,50,50,-0.5155024743052912,-0.8189291520052678,3.3482745493529364e-05,0.00021840266708750278,0.00015492115926463157,0.709337304944919
Reid_ld16_tok32_h128_head2,test,15,50,50,-0.23751231968461609,-0.7224466607751546,5.036521179135889e-05,0.00017921764811035246,9.069572843145579e-05,0.5060647173296812
Reid_ld16_tok32_h128_head2,test,16,50,50,-0.4889171338971776,-0.5877522139074126,5.4680549510521814e-05,0.0001794876006897539,9.88894680631347e-05,0.5509543148557996
Reid_ld16_tok32_h128_head2,test,17,50,50,-0.2340196979305525,-0.6204786663534123,4.5592278183903545e-05,0.00016961831715889275,7.051469583529979e-05,0.41572571297971306
Reid_ld16_tok32_h128_head2,test,18,50,50,0.30664775453161175,0.3649700791454861,3.1884592317510396e-06,0.00011643569450825453,0.00010859163012355566,0.9326317894368485
Reid_ld16_tok32_h128_head2,test,19,50,50,0.12188324105435502,0.16447566590645035,7.409234058286529e-06,0.00010681943240342662,7.060826465021819e-05,0.6610058026104356
Reid_ld16_tok32_h128_head2,test,20,50,50,-0.04543345807688739,-0.3512124634938079,2.3828599296393804e-05,0.00013828279043082148,0.00010194777132710442,0.737241207018495
Reid_ld16_tok32_h128_head2,test,21,50,50,-0.17415663651686727,-0.00419482888102135,2.1738678697147407e-05,0.0001173511627712287,8.098345278995112e-05,0.6900950180427701
Reid_ld16_tok32_h128_head2,test,22,50,50,0.01814942089856179,-0.19837537409149208,1.9106913896393962e-05,0.00011362860823282972,6.4961684984155e-05,0.5717018451114513
Reid_ld16_tok32_h128_head2,test,23,50,50,-0.06537168940609951,-0.44923190289533205,4.333551987656392e-05,0.00015507919306401163,7.098077912814915e-05,0.45770665764846097
Reid_ld16_tok32_h128_head2,test,24,50,50,0.1884925769945651,-0.009824916332174718,2.0902090909658e-05,0.000112419635115657,8.105637971311808e-05,0.7210162142025056
Reid_ld16_tok32_h128_head2,test,25,50,50,0.10862222222222222,0.34916171364052745,8.212752618419472e-06,0.00011653719411697239,0.00010854753782041371,0.93144114754866
Reid_ld16_tok32_h128_head2,test,26,50,50,-0.29228468732875756,-0.7204576295495416,3.98785196011886e-05,0.00016201093967538327,0.00013762203161604702,0.849461350522356
Reid_ld16_tok32_h128_head2,test,27,50,50,0.31496989034204137,0.2555344303852794,5.201914518693229e-06,0.00010819673480000347,0.00010422545165056363,0.9632957209218876
Reid_ld16_tok32_h128_head2,test,28,50,50,0.39335022021405264,0.39941392722041663,3.5716839192900807e-06,0.00012225426326040179,9.807950118556619e-05,0.8022583308743736
Reid_ld16_tok32_h128_head2,test,29,50,50,-0.09463648218217577,0.14772363450086445,1.1568448826437816e-05,0.00010778308933367953,9.279906225856394e-05,0.8609797959239469
Reid_ld16_tok32_h128_head2,test,30,50,50,0.05336576754999677,0.28303897194149363,8.3516843005782e-06,0.0001083638344425708,9.152413258561864e-05,0.8446003508128291
Reid_ld16_tok32_h128_head2,test,31,50,50,-0.355431409062694,-0.24762304544023508,1.672520738793537e-05,0.00012184966180939227,7.59878967073746e-05,0.6236200870728834
Reid_ld16_tok32_h128_head2,test,32,50,50,-0.008446800554321286,0.13847390220280656,1.0816935173352249e-05,0.00012161169433966279,9.080947347683832e-05,0.7467166210447366
Reid_ld16_tok32_h128_head2,test,33,50,50,-0.03943828093324979,0.35785024916419605,2.030415998888202e-05,0.00011955331865465268,0.00012063082976965234,1.0090128080686092
Reid_ld16_tok32_h128_head2,test,34,50,50,0.3673643454351608,0.2603851112671775,4.698367774835788e-06,0.0001199264224851504,0.00010091696458403021,0.8414906614639156
Reid_ld16_tok32_h128_head2,test,35,50,50,0.3849899427340375,0.3597330061142023,1.8576622551336186e-06,0.0001178401435026899,0.0001046951801981777,0.8884508885190542
Reid_ld16_tok32_h128_head2,test,36,50,50,0.0064144635007120305,-0.02792813232640802,1.3359454896999523e-05,0.00011257572623435408,7.063223165459931e-05,0.6274197290769499
Reid_ld16_tok32_h128_head2,test,37,50,50,0.0688925386624927,0.25183446781849655,7.653182365174871e-06,0.00011327453830745071,8.952787175076082e-05,0.7903618331929415
Reid_ld16_tok32_h128_head2,val,0,60,60,0.4274581972193116,0.3663448275862069,2.693602027648012e-06,0.00016762914310675114,0.00017101106641348451,1.020175031883207
Reid_ld16_tok32_h128_head2,val,1,60,60,0.0544421906693712,-0.40248102393639806,5.3629042668035254e-05,0.00020296496222727,0.00013368665531743318,0.6586686384211358
Reid_ld16_tok32_h128_head2,val,2,60,60,0.10725418476008576,0.26946860343335916,9.56156691245269e-06,0.0001554231421323493,0.00013819972809869796,0.8891837225952819
Reid_ld16_tok32_h128_head2,val,3,60,60,0.12129728678401244,-0.17439794536211234,5.659693124471232e-05,0.00019025614892598242,0.00012148380483267829,0.6385276140533075
Reid_ld16_tok32_h128_head2,val,4,60,60,-0.07091066373073293,-0.36562065095398427,2.830057383107487e-05,0.00018741872918326408,0.0001753746037138626,0.9357368096460394
Reid_ld16_tok32_h128_head2,val,5,60,60,0.2896418952240052,0.11861519997176038,2.148702878912445e-05,0.00016475620213896036,0.0001321440504398197,0.802058124211709
Reid_ld16_tok32_h128_head2,val,6,60,60,-0.5541338002677015,-0.4096343340676763,8.050589531194419e-05,0.0002225446660304442,0.00020806722750421613,0.9349459199159258
Reid_ld16_tok32_h128_head2,val,7,60,60,-0.35386374347606,-0.651370288248337,9.91129272733815e-05,0.0002804333053063601,0.00016866913938429207,0.6014590142922895
Reid_ld16_tok32_h128_head2,val,8,60,60,0.08274819418780446,0.3520060425645355,1.4126492715149652e-05,0.00017624677275307477,0.00016061293717939407,0.9112957625863367
Reid_ld16_tok32_h128_head2,val,9,60,60,-0.1591908947273811,-0.08444479520164154,2.2470319890999235e-05,0.00018317809735890478,0.0001285830803681165,0.7019566324907334
Reid_ld16_tok32_h128_head2,val,10,60,60,-0.7355137002968803,-0.6125817788095391,2.6292702386854216e-05,0.00021877609833609313,0.00017982076678890735,0.8219397281354706
Reid_ld16_tok32_h128_head2,val,11,60,60,-0.45626106099192815,-0.2381680137954707,6.0853744798805565e-05,0.00020351505372673273,0.00018097901192959398,0.8892659713153271
Reid_ld16_tok32_h128_head2,val,12,60,60,0.049795120134103185,-0.565134485983022,7.368381193373352e-05,0.00020160911662969738,0.00012756657088175416,0.6327420754293577
Reid_ld16_tok32_h128_head2,val,13,60,60,-0.12204614956908535,-0.11119549800979091,3.457210914348252e-05,0.00018688105046749115,0.00015353914932347834,0.821587576372208
Reid_ld16_tok32_h128_head2,val,14,60,60,0.018313850513637975,0.26971637039951357,1.3837839105690364e-05,0.0001583277917234227,0.0001370167447021231,0.8653992025700256
Reid_ld16_tok32_h128_head2,val,15,60,60,-0.04621621035746028,-0.13364737307560418,2.2256406737142242e-05,0.00016384637274313718,9.198500629281625e-05,0.5614100864901149
Reid_ld16_tok32_h128_head2,val,16,60,60,-0.43973853696049214,-0.429988257609972,2.364757892792113e-05,0.00019162044918630272,0.000136459173518233,0.7121326251853254
Reid_ld16_tok32_h128_head2,val,17,60,60,-0.5780219141453774,-0.7422441209406495,3.407975964364596e-05,0.0002503543219063431,0.00015921211161185056,0.6359471264546869
Reid_ld16_tok32_h128_head2,val,18,60,60,0.018730528850748267,0.12113628617046086,1.4699202438350767e-05,0.00015872644144110382,0.00012110882380511612,0.7630034586899884
Reid_ld16_tok32_h128_head2,val,19,60,60,-0.1839066401671508,-0.5708851499634235,5.60617154405918e-05,0.00021021661814302206,0.00010945661779260263,0.5206848952261862
Reid_ld16_tok32_h128_head2,test,0,60,60,-0.20849996227269296,-0.13034537258212253,2.6683001124183647e-05,0.00017214982653968036,0.00012998875172343105,0.7550908086071686
Reid_ld16_tok32_h128_head2,test,1,60,60,-0.32464135844637454,-0.0522576921369267,2.6197561965091154e-05,0.00015597566380165517,0.00012517905270215124,0.802555024618032
Reid_ld16_tok32_h128_head2,test,2,60,60,-0.02607128882256054,0.09268015888027237,1.6031255654525012e-05,0.00017791455320548266,0.00013737333938479424,0.7721309859690607
Reid_ld16_tok32_h128_head2,test,3,60,60,0.2986345645799665,0.11677112581169537,1.4739382095285691e-05,0.00016734945529606193,0.00013133518223185092,0.7847959947016422
Reid_ld16_tok32_h128_head2,test,4,60,60,0.11158180265559332,0.36584536654320327,1.1880608326464426e-05,0.00016543861420359462,0.00015666073886677623,0.9469417984484805
Reid_ld16_tok32_h128_head2,test,5,60,60,-0.07909489447548107,-0.0030977189524077726,2.0399813365656883e-05,0.0001772122923284769,0.00011627774802036583,0.6561494492991259
Reid_ld16_tok32_h128_head2,test,6,60,60,0.36048296153096093,0.3621995890288573,2.7454768769530347e-06,0.00016369926743209362,0.0001779820886440575,1.0872503673108296
Reid_ld16_tok32_h128_head2,test,7,60,60,0.4006636464449354,0.3113224724069466,5.350127139536198e-06,0.00016944405797403306,0.00017944941646419466,1.059048151996542
Reid_ld16_tok32_h128_head2,test,8,60,60,-0.5141792177244964,-0.29390343662863827,6.312360346782953e-05,0.00022479840845335275,0.00016314904496539384,0.7257571176232256
Reid_ld16_tok32_h128_head2,test,9,60,60,-0.582694279270043,-0.4246563647229574,2.1959831428830512e-05,0.0001969866716535762,0.00013492601283360273,0.6849499598170058
Reid_ld16_tok32_h128_head2,test,10,60,60,-0.040131630189267076,-0.09502618268904259,1.6832891560625285e-05,0.0001586996077094227,0.00011113064829260111,0.700257863876262
Reid_ld16_tok32_h128_head2,test,11,60,60,-0.21035424301214342,-0.09282268674170444,2.728428262344096e-05,0.00017835976905189455,0.0001442678039893508,0.8088584368337877
Reid_ld16_tok32_h128_head2,test,12,60,60,0.3369458838558139,0.17359089018302828,1.6992005839711055e-05,0.0001731486845528707,0.00011855638877023011,0.6847085733072901
Reid_ld16_tok32_h128_head2,test,13,60,60,0.38290386008485977,0.2662549532448674,5.942067673458951e-06,0.00016892430721782148,0.00014656268467660993,0.8676234172008349
Reid_ld16_tok32_h128_head2,test,14,60,60,-0.5333173595303702,-0.8451425586036194,5.012753899791278e-05,0.000323799264151603,0.00022474963043350726,0.694101733128953
Reid_ld16_tok32_h128_head2,test,15,60,60,-0.25045897079276774,-0.7518683687147901,7.667565660085529e-05,0.00026742173940874636,0.00013425770157482475,0.5020448295327844
Reid_ld16_tok32_h128_head2,test,16,60,60,-0.5101469074206066,-0.6185764557347397,9.09408408915624e-05,0.00027495092945173383,0.00014490634202957153,0.527026194523227
Reid_ld16_tok32_h128_head2,test,17,60,60,-0.2397543818574606,-0.6476992639684509,6.95934722898528e-05,0.0002521059650462121,0.00010515315079828724,0.41709901937073257
Reid_ld16_tok32_h128_head2,test,18,60,60,0.31445205358248834,0.3652498748838207,3.846162144327536e-06,0.00016782208695076406,0.00015396710659842938,0.9174424498939793
Reid_ld16_tok32_h128_head2,test,19,60,60,0.13376639496876164,0.16206803698052238,9.813596989260986e-06,0.00015359577082563192,0.0001046981560648419,0.6816473884798524
